Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2440001;bis:;2459999
Ausgelesen am:;26.02.2025 11:15:17;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2442120;05.11.24 00:00:10;-3,407;-0,111;6,014;0,889;2,392;800,201;37,638;97,540;2,385;99,055;2,400;0,038;169,639;5,304;3,512;6374;637,4;;0,0;60;12,14;6,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2442121;05.11.24 00:01:10;-3,663;-0,111;6,017;0,818;2,387;800,192;37,737;97,560;2,385;99,025;2,410;-0,016;117,298;5,288;3,546;6374;637,4;;0,0;60;12,15;6,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2442122;05.11.24 00:02:10;-3,976;-0,111;6,005;0,815;2,377;800,201;37,362;97,490;2,345;98,965;2,350;0,217;306,422;5,286;3,561;6374;637,4;;0,0;60;12,13;6,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2442123;05.11.24 00:03:10;-3,739;-0,111;6,038;0,776;2,372;800,192;35,979;97,465;2,320;98,915;2,340;0,104;252,315;5,307;3,592;6374;637,4;;0,0;60;12,13;6,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2442124;05.11.24 00:04:10;-3,487;-0,111;6,096;0,799;2,380;800,192;36,711;97,445;2,325;98,955;2,345;0,077;187,470;5,310;3,570;6374;637,4;;0,0;60;12,14;6,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2442125;05.11.24 00:05:10;-3,698;-0,111;6,090;0,850;2,365;800,201;36,252;97,510;2,370;99,010;2,355;0,045;166,933;5,301;3,647;6374;637,4;;0,0;60;12,14;6,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2442126;05.11.24 00:06:10;-3,865;-0,111;6,121;0,848;2,367;800,195;36,150;97,490;2,350;99,015;2,335;0,080;173,672;5,307;3,714;6374;637,4;;0,0;60;12,14;6,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2442127;05.11.24 00:07:10;-4,083;-0,111;6,152;0,878;2,360;800,195;35,607;97,490;2,310;99,060;2,335;0,104;241,678;5,286;3,634;6374;637,4;;0,0;60;12,14;6,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2442128;05.11.24 00:08:10;-3,584;-0,111;6,157;0,903;2,355;800,201;35,694;97,505;2,310;99,095;2,340;0,005;220,230;5,298;3,665;6374;637,4;;0,0;60;12,14;6,47;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2442129;05.11.24 00:09:10;-3,540;-0,111;6,186;0,859;2,358;800,195;36,012;97,485;2,305;99,055;2,335;0,130;229,849;5,295;3,695;6374;637,4;;0,0;60;12,13;6,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
