Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2898417;bis:;2901907
Ausgelesen am:;07.08.25 23:59:42;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2898123;07.08.25 00:00:06;-70,253;-0,111;25,095;3,313;13,250;800,204;4,236;84,800;13,520;84,380;13,800;-0,019;113,738;23,820;25,090;6377;637,7;;0,0;11;12,32;17,38;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2898124;07.08.25 00:00:48;-70,147;-0,111;25,116;3,318;13,240;800,180;4,272;84,920;13,400;84,620;13,800;-0,023;101,340;23,783;25,102;6377;637,7;;0,0;13;12,32;17,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2898125;07.08.25 00:01:00;-70,302;-0,111;25,031;3,319;13,270;800,192;4,258;84,760;13,452;84,325;13,847;0,094;121,573;23,818;25,088;6377;637,7;;0,0;170;12,33;17,34;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2898126;07.08.25 00:01:11;-70,265;-0,111;25,150;3,460;13,240;800,204;4,236;84,960;13,400;84,640;13,760;0,033;130,815;23,747;25,090;6377;637,7;;0,0;11;12,32;17,38;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2898127;07.08.25 00:01:53;-70,100;-0,111;25,221;3,660;13,210;800,204;4,260;85,020;13,380;84,700;13,780;-0,019;111,375;23,734;25,090;6377;637,7;;0,0;13;12,30;17,38;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2898128;07.08.25 00:02:05;-70,190;-0,111;25,108;3,670;13,220;800,192;4,260;85,093;13,413;84,660;13,800;-0,020;111,383;23,747;25,085;6377;637,7;;0,0;65;12,33;17,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2898129;07.08.25 00:02:16;-70,106;-0,111;25,056;3,718;13,220;800,204;4,248;85,060;13,360;84,720;13,780;-0,019;103,928;23,747;25,090;6377;637,7;;0,0;11;12,33;17,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2898130;07.08.25 00:02:58;-70,106;-0,111;25,016;3,595;13,190;800,192;4,236;85,060;13,400;84,700;13,780;0,178;107,595;23,734;25,053;6377;637,7;;0,0;13;12,32;17,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2898131;07.08.25 00:03:10;-70,135;-0,111;25,026;3,647;13,187;800,192;4,252;85,087;13,400;84,733;13,753;0,072;124,388;23,734;25,090;6377;637,7;;0,0;65;12,33;17,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2898132;07.08.25 00:03:21;-70,050;-0,111;24,972;3,522;13,180;800,204;4,236;85,040;13,380;84,700;13,740;0,188;104,918;23,734;25,041;6377;637,7;;0,0;11;12,34;17,38;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
