Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2060001;bis:;2069999
Ausgelesen am:;10.07.2024 13:59:09;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064960;05.04.24 00:00:10;-30,904;-0,111;3,451;1,326;9,262;800,192;33,693;96,600;9,745;97,350;9,815;-0,009;143,168;11,917;10,401;6374;637,4;;0,0;60;12,39;9,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064961;05.04.24 00:01:10;-31,847;-0,111;3,384;1,406;9,247;800,192;33,708;96,595;9,740;97,370;9,805;-0,009;173,649;11,914;10,398;6374;637,4;;0,0;60;12,39;9,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064962;05.04.24 00:02:10;-32,119;-0,111;3,283;1,409;9,237;800,192;33,717;96,550;9,720;97,235;9,760;-0,020;313,194;11,917;10,413;6374;637,4;;0,0;60;12,38;9,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064963;05.04.24 00:03:10;-31,761;-0,111;3,282;1,318;9,220;800,192;33,723;96,520;9,685;97,050;9,730;-0,022;315,152;11,914;10,382;6374;637,4;;0,0;60;12,38;9,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064964;05.04.24 00:04:10;-30,932;-0,111;3,356;1,287;9,200;800,192;33,723;96,570;9,750;97,130;9,735;-0,019;184,956;11,914;10,364;6374;637,4;;0,0;60;12,40;9,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064965;05.04.24 00:05:10;-30,064;-0,111;3,448;1,314;9,188;800,192;33,717;96,590;9,765;97,240;9,755;-0,025;58,444;11,908;10,364;6374;637,4;;0,0;60;12,40;9,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064966;05.04.24 00:06:10;-29,739;-0,111;3,473;1,414;9,175;800,192;33,714;96,505;9,755;97,255;9,750;-0,022;92,711;11,905;10,361;6374;637,4;;0,0;60;12,39;9,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064967;05.04.24 00:07:10;-29,461;-0,111;3,436;1,350;9,177;800,192;33,723;96,435;9,675;97,245;9,720;0,136;189,034;11,905;10,364;6374;637,4;;0,0;60;12,38;9,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064968;05.04.24 00:08:10;-28,289;-0,111;3,455;1,417;9,185;800,192;33,705;96,510;9,700;97,505;9,750;0,054;212,310;11,878;10,355;6374;637,4;;0,0;60;12,38;9,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064969;05.04.24 00:09:10;-26,788;-0,111;3,460;1,499;9,185;800,192;33,702;96,605;9,705;97,590;9,770;0,145;203,974;11,896;10,364;6374;637,4;;0,0;60;12,39;9,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064970;05.04.24 00:10:10;-24,753;-0,111;3,500;1,443;9,200;800,192;33,705;96,740;9,740;97,665;9,805;-0,012;182,593;11,881;10,355;6374;637,4;;0,0;60;12,39;9,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064971;05.04.24 00:11:10;-23,514;-0,111;3,470;1,471;9,207;800,192;33,720;96,790;9,755;97,545;9,795;-0,022;247,956;11,857;10,355;6374;637,4;;0,0;60;12,39;8,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064972;05.04.24 00:12:10;-23,010;-0,111;3,434;1,488;9,200;800,192;33,723;96,735;9,750;97,440;9,780;-0,012;220,253;11,841;10,358;6374;637,4;;0,0;60;12,39;9,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064973;05.04.24 00:13:10;-23,522;-0,111;3,449;1,453;9,212;800,192;33,726;96,725;9,715;97,375;9,755;-0,021;303,441;11,850;10,349;6374;637,4;;0,0;60;12,38;9,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064974;05.04.24 00:14:10;-24,422;-0,111;3,450;1,406;9,213;800,192;33,720;96,780;9,775;97,505;9,790;-0,022;172,710;11,838;10,355;6374;637,4;;0,0;60;12,38;9,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064975;05.04.24 00:15:10;-24,650;-0,111;3,365;1,467;9,205;800,192;33,708;96,775;9,775;97,455;9,765;-0,020;301,478;11,829;10,349;6374;637,4;;0,0;60;12,37;9,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064976;05.04.24 00:16:10;-24,415;-0,111;3,377;1,450;9,195;800,192;33,717;96,745;9,760;97,260;9,735;0,032;277,088;11,829;10,349;6374;637,4;;0,0;60;12,38;9,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064977;05.04.24 00:17:10;-23,934;-0,111;3,269;1,480;9,205;800,192;33,723;96,690;9,745;97,120;9,725;0,014;271,744;11,820;10,355;6374;637,4;;0,0;60;12,37;9,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064978;05.04.24 00:18:10;-23,556;-0,111;3,315;1,422;9,212;800,192;33,711;96,645;9,745;97,085;9,690;0,182;272,059;11,820;10,352;6374;637,4;;0,0;60;12,38;9,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064979;05.04.24 00:19:10;-22,314;-0,111;3,393;1,505;9,233;800,192;33,714;96,695;9,750;97,645;9,745;0,267;273,611;11,820;10,346;6374;637,4;;0,0;60;12,38;9,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064980;05.04.24 00:20:10;-20,591;-0,111;3,377;1,585;9,265;800,192;33,705;96,665;9,760;97,850;9,815;0,226;274,967;11,820;10,346;6374;637,4;;0,0;60;12,37;9,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064981;05.04.24 00:21:10;-18,777;-0,111;3,366;1,738;9,260;800,192;33,723;96,705;9,755;97,770;9,835;0,131;268,858;11,820;10,333;6374;637,4;;0,0;60;12,38;9,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064982;05.04.24 00:22:10;-17,156;-0,111;3,308;1,676;9,272;800,192;33,729;96,690;9,770;97,650;9,830;0,127;276,036;11,820;10,346;6374;637,4;;0,0;60;12,38;9,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064983;05.04.24 00:23:10;-16,097;-0,111;3,348;1,601;9,302;800,192;33,723;96,665;9,765;97,575;9,830;0,107;260,910;11,820;10,331;6374;637,4;;0,0;60;12,39;9,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064984;05.04.24 00:24:10;-15,371;-0,111;3,377;1,650;9,317;800,192;33,717;96,695;9,765;97,740;9,865;0,272;272,391;11,820;10,340;6374;637,4;;0,0;60;12,38;9,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064985;05.04.24 00:25:10;-14,345;-0,111;3,388;1,591;9,342;800,192;33,717;96,760;9,795;97,905;9,920;0,264;217,254;11,820;10,327;6374;637,4;;0,0;60;12,38;9,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064986;05.04.24 00:26:10;-13,073;-0,111;3,316;1,569;9,365;800,192;33,717;96,780;9,795;97,790;9,955;0,050;220,494;11,820;10,324;6374;637,4;;0,0;60;12,38;9,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064987;05.04.24 00:27:10;-11,818;-0,111;3,365;1,473;9,378;800,192;33,720;96,820;9,825;97,695;9,940;0,086;242,769;11,820;10,318;6374;637,4;;0,0;60;12,39;8,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064988;05.04.24 00:28:10;-10,872;-0,059;3,355;1,434;9,400;800,192;33,708;96,865;9,835;97,720;9,960;0,083;203,805;11,811;10,346;6374;637,4;;0,0;60;12,40;8,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064989;05.04.24 00:29:10;-10,442;-0,043;3,242;1,477;9,430;800,192;33,714;96,855;9,875;97,715;10,000;0,087;211,573;11,811;10,327;6374;637,4;;0,0;60;12,39;9,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064990;05.04.24 00:30:10;-10,068;-0,015;3,262;1,517;9,432;800,192;33,705;96,835;9,870;97,735;10,005;0,143;217,896;11,820;10,327;6374;637,4;;0,0;60;12,38;9,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064991;05.04.24 00:31:10;-9,935;-0,044;3,205;1,524;9,472;800,192;33,708;96,825;9,870;97,710;10,020;0,176;255,853;11,792;10,331;6374;637,4;;0,0;60;12,38;9,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064992;05.04.24 00:32:10;-9,660;-0,094;3,163;1,462;9,480;800,192;33,714;96,795;9,885;97,680;10,035;0,019;225,287;11,807;10,346;6374;637,4;;0,0;60;12,38;9,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064993;05.04.24 00:33:10;-9,493;-0,111;3,094;1,355;9,503;800,192;33,720;96,730;9,850;97,360;9,995;-0,013;307,311;11,804;10,343;6374;637,4;;0,0;60;12,38;9,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064994;05.04.24 00:34:10;-9,685;-0,111;3,087;1,219;9,517;800,192;33,711;96,680;9,895;97,310;9,995;-0,021;243,259;11,810;10,340;6374;637,4;;0,0;60;12,38;9,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064995;05.04.24 00:35:10;-9,984;-0,111;3,152;1,282;9,525;800,192;33,699;96,745;9,875;97,645;10,035;0,062;235,553;11,789;10,327;6374;637,4;;0,0;60;12,38;9,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064996;05.04.24 00:36:10;-10,301;-0,111;3,058;1,327;9,540;800,192;33,690;96,775;9,890;97,660;10,100;0,196;231,458;11,789;10,346;6374;637,4;;0,0;60;12,38;9,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064997;05.04.24 00:37:10;-10,327;-0,111;2,945;1,333;9,563;800,192;33,678;96,785;9,940;97,580;10,105;0,170;187,374;11,792;10,343;6374;637,4;;0,0;60;12,38;9,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064998;05.04.24 00:38:10;-10,107;-0,111;2,931;1,335;9,580;800,192;33,678;96,755;9,930;97,495;10,100;0,041;201,898;11,783;10,346;6374;637,4;;0,0;60;12,38;9,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064999;05.04.24 00:39:10;-10,231;-0,111;2,873;1,284;9,585;800,192;33,684;96,770;9,945;97,455;10,120;0,210;209,188;11,804;10,340;6374;637,4;;0,0;60;12,37;9,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065000;05.04.24 00:40:10;-10,246;-0,111;2,843;1,263;9,610;800,192;33,690;96,760;9,970;97,435;10,115;0,048;197,927;11,750;10,334;6374;637,4;;0,0;60;12,37;9,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065001;05.04.24 00:41:10;-10,003;-0,111;2,809;1,222;9,620;800,192;33,687;96,690;9,960;97,360;10,110;-0,009;215,696;11,756;10,352;6374;637,4;;0,0;60;12,38;9,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065002;05.04.24 00:42:10;-9,756;-0,111;2,788;1,128;9,625;800,192;33,681;96,645;9,945;97,155;10,065;-0,012;258,002;11,762;10,346;6374;637,4;;0,0;60;12,36;9,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065003;05.04.24 00:43:10;-9,582;-0,111;2,832;1,067;9,623;800,192;33,678;96,605;9,940;97,125;10,040;-0,015;265,832;11,786;10,349;6374;637,4;;0,0;60;12,36;9,68;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065004;05.04.24 00:44:10;-8,559;-0,111;2,828;1,134;9,635;800,192;33,687;96,625;9,955;97,080;10,030;-0,022;216,698;11,740;10,355;6374;637,4;;0,0;60;12,36;9,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065005;05.04.24 00:45:10;-7,050;-0,111;2,871;1,126;9,657;800,192;33,693;96,675;9,995;97,110;10,055;-0,027;60,424;11,774;10,355;6374;637,4;;0,0;60;12,38;9,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065006;05.04.24 00:46:10;-6,098;-0,111;2,926;1,069;9,653;800,192;33,690;96,665;10,015;97,255;10,075;-0,027;51,283;11,765;10,352;6374;637,4;;0,0;60;12,39;9,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065007;05.04.24 00:47:10;-5,511;-0,111;2,953;1,070;9,657;800,192;33,690;96,650;10,030;97,285;10,065;-0,025;60,469;11,743;10,349;6374;637,4;;0,0;60;12,37;9,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065008;05.04.24 00:48:10;-4,564;-0,111;2,976;1,025;9,665;800,192;33,687;96,605;10,020;97,260;10,065;-0,007;95,951;11,765;10,355;6374;637,4;;0,0;60;12,37;9,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065009;05.04.24 00:49:10;-3,221;-0,111;3,068;0,958;9,672;800,192;33,675;96,535;10,000;97,210;10,075;0,033;122,096;11,743;10,355;6374;637,4;;0,0;60;12,37;9,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065010;05.04.24 00:50:10;-2,898;-0,111;3,089;0,923;9,672;800,192;33,675;96,550;10,010;97,140;10,065;-0,023;87,863;11,744;10,352;6374;637,4;;0,0;60;12,37;9,96;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065011;05.04.24 00:51:10;-3,474;-0,111;3,036;0,884;9,695;800,192;33,672;96,575;10,010;97,160;10,055;0,005;50,518;11,759;10,355;6374;637,4;;0,0;60;12,38;9,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065012;05.04.24 00:52:10;-4,607;-0,111;3,023;0,853;9,690;800,192;33,666;96,510;9,985;97,140;10,050;-0,016;56,976;11,740;10,349;6374;637,4;;0,0;60;12,37;9,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065013;05.04.24 00:53:10;-4,934;-0,111;3,017;0,827;9,690;800,192;33,672;96,515;9,965;97,160;10,050;-0,026;39,038;11,734;10,358;6374;637,4;;0,0;60;12,39;9,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065014;05.04.24 00:54:10;-4,936;-0,111;3,010;0,828;9,698;800,192;33,699;96,555;10,005;97,165;10,025;-0,028;40,860;11,743;10,358;6374;637,4;;0,0;60;12,38;9,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065015;05.04.24 00:55:10;-5,768;-0,111;2,982;0,847;9,690;800,192;33,669;96,565;10,000;97,280;10,045;0,014;84,122;11,734;10,355;6374;637,4;;0,0;60;12,38;9,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065016;05.04.24 00:56:10;-6,680;-0,111;2,928;0,808;9,707;800,192;33,675;96,530;10,010;97,175;10,040;0,060;96,390;11,752;10,361;6374;637,4;;0,0;60;12,38;9,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065017;05.04.24 00:57:10;-6,464;-0,111;2,944;0,731;9,702;800,192;33,687;96,425;9,950;96,950;9,980;0,019;96,936;11,740;10,358;6374;637,4;;0,0;60;12,38;9,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065018;05.04.24 00:58:10;-5,723;-0,111;2,996;0,696;9,702;800,192;33,678;96,350;9,920;96,940;9,970;0,121;112,590;11,728;10,361;6374;637,4;;0,0;60;12,38;9,68;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
