Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2758150;bis:;2762525
Ausgelesen am:;13.06.2025 10:55:25;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2751801;06.06.25 00:00:00;-11,991;-0,111;12,149;2,364;15,882;800,180;4,455;86,425;16,410;90,045;16,490;0,255;101,914;21,000;21,763;6377;637,7;;0,0;60;12,43;17,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2751802;06.06.25 00:01:00;-11,157;-0,111;12,168;2,265;15,882;800,180;4,455;86,605;16,350;89,765;16,475;0,296;167,057;20,994;21,757;6377;637,7;;0,0;60;12,44;16,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2751803;06.06.25 00:02:00;-10,704;-0,111;12,246;2,348;15,860;800,180;4,461;86,710;16,355;89,975;16,470;0,105;132,047;20,991;21,754;6377;637,7;;0,0;60;12,44;16,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2751804;06.06.25 00:03:00;-9,792;-0,111;12,167;2,309;15,852;800,180;4,455;86,550;16,280;90,160;16,430;0,397;157,804;20,945;21,748;6377;637,7;;0,0;60;12,43;16,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2751805;06.06.25 00:04:00;-9,761;-0,111;12,292;2,274;15,825;800,180;4,458;86,430;16,240;89,895;16,400;0,347;188,409;20,957;21,736;6377;637,7;;0,0;60;12,44;16,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2751806;06.06.25 00:05:00;-9,597;-0,111;12,363;2,330;15,787;800,180;4,464;86,085;16,165;89,160;16,330;0,216;129,201;20,930;21,729;6377;637,7;;0,0;60;12,44;16,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2751807;06.06.25 00:06:00;-9,826;-0,111;12,375;2,456;15,762;800,180;4,461;85,725;16,135;88,785;16,220;0,121;137,621;20,908;21,715;6377;637,7;;0,0;60;12,44;16,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2751808;06.06.25 00:07:00;-10,780;-0,111;12,175;2,581;15,737;800,180;4,470;85,705;16,070;88,690;16,155;0,219;255,156;20,902;21,696;6377;637,7;;0,0;60;12,43;16,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2751809;06.06.25 00:08:00;-12,749;-0,111;12,364;2,561;15,720;800,180;4,473;86,025;16,105;89,160;16,220;-0,001;119,289;20,902;21,699;6377;637,7;;0,0;60;12,44;16,59;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2751810;06.06.25 00:09:00;-14,231;-0,111;12,339;2,730;15,690;800,180;4,479;85,955;16,100;89,225;16,225;0,231;135,630;20,878;21,687;6377;637,7;;0,0;60;12,43;16,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
