Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2705774;bis:;2710168
Ausgelesen am:;08.05.2025 10:05:26;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685438;21.04.25 06:44:00;-0,403;5,360;11,138;1,573;5,023;800,192;4,203;95,480;5,050;95,570;5,190;0,202;58,348;10,401;13,288;6377;637,7;;0,0;60;12,25;8,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685439;21.04.25 06:45:00;-0,418;5,892;11,101;1,618;5,025;800,192;4,197;95,490;5,040;95,740;5,185;0,139;93,004;10,382;13,282;6377;637,7;;0,0;60;12,26;8,69;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685440;21.04.25 06:46:00;-0,503;6,661;10,991;1,698;5,023;800,192;4,206;95,455;5,055;95,735;5,185;0,498;98,072;10,391;13,279;6377;637,7;;0,0;60;12,26;8,61;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685441;21.04.25 06:47:00;-0,548;7,198;10,948;1,707;5,037;800,192;4,191;95,410;5,010;95,555;5,135;0,306;161,145;10,392;13,279;6377;637,7;;0,0;60;12,25;8,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685442;21.04.25 06:48:00;-0,498;7,845;10,987;1,754;5,043;800,192;4,194;95,420;5,060;95,875;5,140;0,354;120,004;10,407;13,267;6377;637,7;;0,0;60;12,25;8,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685443;21.04.25 06:49:00;-0,446;8,666;11,084;1,807;5,045;800,195;4,194;95,440;5,025;96,110;5,165;0,032;117,636;10,397;13,263;6377;637,7;;0,0;60;12,26;8,53;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685444;21.04.25 06:50:00;-0,480;9,135;11,033;1,887;5,050;800,192;4,185;95,535;5,040;96,325;5,205;0,102;72,653;10,398;13,251;6377;637,7;;0,0;60;12,26;8,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685445;21.04.25 06:51:00;-0,448;9,926;11,030;1,991;5,075;800,192;4,197;95,610;5,050;96,255;5,200;0,115;66,803;10,395;13,251;6377;637,7;;0,0;60;12,26;8,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685446;21.04.25 06:52:00;-0,371;10,831;10,960;2,130;5,087;800,192;4,191;95,715;5,060;96,290;5,200;0,278;106,386;10,367;13,248;6377;637,7;;0,0;60;12,26;8,69;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685447;21.04.25 06:53:00;-0,385;11,069;10,931;2,160;5,107;800,192;4,194;95,780;5,080;96,475;5,220;0,025;86,895;10,376;13,224;6377;637,7;;0,0;60;12,26;8,57;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685448;21.04.25 06:54:00;-0,413;11,501;10,942;2,270;5,125;800,192;4,203;95,865;5,095;96,735;5,260;0,168;178,988;10,376;13,221;6377;637,7;;0,0;60;12,25;8,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685449;21.04.25 06:55:00;-0,474;12,289;10,803;2,351;5,162;800,195;4,200;95,960;5,155;96,685;5,305;0,214;160,470;10,385;13,211;6377;637,7;;0,0;60;12,25;8,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685450;21.04.25 06:56:00;-0,488;13,941;10,663;2,639;5,188;800,204;4,200;96,090;5,200;96,910;5,385;0,148;23,423;10,376;13,211;6377;637,7;;0,0;60;12,26;8,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685451;21.04.25 06:57:00;-0,488;15,196;10,585;2,768;5,217;800,204;4,200;96,125;5,225;96,825;5,365;0,183;252,495;10,376;13,221;6377;637,7;;0,0;60;12,24;8,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685452;21.04.25 06:58:00;-0,511;16,568;10,550;2,913;5,247;800,204;4,185;96,135;5,220;96,845;5,370;0,128;295,419;10,407;13,193;6377;637,7;;0,0;60;12,25;8,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685453;21.04.25 06:59:00;-0,491;18,146;10,623;3,150;5,262;800,204;4,191;96,180;5,245;96,940;5,415;0,035;295,684;10,370;13,190;6377;637,7;;0,0;60;12,23;8,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685454;21.04.25 07:00:00;-0,533;18,616;10,477;3,237;5,305;800,204;4,200;96,260;5,300;97,135;5,475;0,185;281,604;10,361;13,193;6377;637,7;;0,0;60;12,24;9,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685455;21.04.25 07:01:00;-0,564;18,423;10,409;3,202;5,332;800,204;4,194;96,265;5,335;97,210;5,540;0,071;262,575;10,364;13,190;6377;637,7;;0,0;60;12,25;8,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685456;21.04.25 07:02:00;-0,618;18,913;10,191;3,272;5,368;800,204;4,194;96,310;5,370;97,225;5,580;0,377;260,567;10,364;13,190;6377;637,7;;0,0;60;12,24;8,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685457;21.04.25 07:03:00;-0,649;19,997;10,122;3,312;5,398;800,204;4,191;96,285;5,410;97,100;5,575;0,338;308,846;10,379;13,190;6377;637,7;;0,0;60;12,24;9,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685458;21.04.25 07:04:00;-0,644;21,389;10,041;3,461;5,428;800,204;4,179;96,295;5,420;97,115;5,605;0,248;317,503;10,358;13,187;6377;637,7;;0,0;60;12,24;9,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685459;21.04.25 07:05:00;-0,625;23,824;10,081;3,779;5,457;800,204;4,194;96,340;5,520;97,115;5,650;0,066;166,838;10,358;13,184;6377;637,7;;0,0;60;12,24;9,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685460;21.04.25 07:06:00;-0,589;26,967;10,007;4,195;5,477;800,204;4,197;96,360;5,530;97,105;5,635;0,012;169,026;10,373;13,187;6377;637,7;;0,0;60;12,26;9,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685461;21.04.25 07:07:00;-0,572;29,013;9,999;4,433;5,512;800,204;4,191;96,325;5,515;97,110;5,660;0,111;313,796;10,379;13,178;6377;637,7;;0,0;60;12,25;8,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685462;21.04.25 07:08:00;-0,641;29,563;9,999;4,477;5,545;800,204;4,191;96,350;5,555;97,205;5,700;0,210;281,959;10,358;13,181;6377;637,7;;0,0;60;12,24;9,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685463;21.04.25 07:09:00;-0,683;29,760;9,928;4,406;5,570;800,204;4,188;96,285;5,585;97,225;5,710;0,236;277,487;10,358;13,181;6377;637,7;;0,0;60;12,25;9,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685464;21.04.25 07:10:00;-0,681;30,480;9,870;4,489;5,600;800,204;4,188;96,295;5,615;97,285;5,750;0,239;275,147;10,358;13,187;6377;637,7;;0,0;60;12,25;9,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685465;21.04.25 07:11:00;-0,679;31,806;9,853;4,705;5,650;800,204;4,191;96,295;5,630;97,460;5,800;0,095;224,263;10,370;13,166;6377;637,7;;0,0;60;12,25;9,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685466;21.04.25 07:12:00;-0,659;30,796;9,731;4,537;5,673;800,204;4,194;96,340;5,665;97,545;5,860;0,268;192,983;10,370;13,178;6377;637,7;;0,0;60;12,25;9,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685467;21.04.25 07:13:00;-0,699;30,035;9,802;4,342;5,693;800,204;4,179;96,320;5,670;97,425;5,880;0,132;176,794;10,361;13,166;6377;637,7;;0,0;60;12,26;9,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685468;21.04.25 07:14:00;-0,710;29,702;9,915;4,233;5,722;800,204;4,191;96,305;5,670;97,480;5,900;0,041;250,374;10,358;13,169;6377;637,7;;0,0;60;12,25;9,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685469;21.04.25 07:15:00;-0,721;26,268;9,750;3,783;5,737;800,204;4,185;96,360;5,695;97,360;5,900;0,063;262,721;10,361;13,153;6377;637,7;;0,0;60;12,25;9,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685470;21.04.25 07:16:00;-0,733;26,607;9,830;3,787;5,755;800,204;4,191;96,370;5,710;97,285;5,885;0,129;222,418;10,355;13,108;6377;637,7;;0,0;60;12,25;9,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685471;21.04.25 07:17:00;-0,724;27,673;9,784;3,978;5,785;800,204;4,182;96,470;5,790;97,615;5,980;0,234;178,644;10,370;13,138;6377;637,7;;0,0;60;12,26;9,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685472;21.04.25 07:18:00;-0,687;27,969;9,672;3,976;5,817;800,204;4,191;96,440;5,825;97,610;6,015;0,029;178,566;10,367;13,111;6377;637,7;;0,0;60;12,24;9,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685473;21.04.25 07:19:00;-0,726;27,963;9,696;3,847;5,842;800,204;4,188;96,440;5,845;97,535;6,015;0,089;179,854;10,364;13,114;6377;637,7;;0,0;60;12,25;9,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685474;21.04.25 07:20:00;-0,756;27,782;9,648;3,874;5,852;800,204;4,191;96,430;5,845;97,530;6,050;0,013;161,246;10,373;13,114;6377;637,7;;0,0;60;12,25;9,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685475;21.04.25 07:21:00;-0,743;27,106;9,675;3,764;5,875;800,204;4,194;96,450;5,865;97,405;6,015;-0,006;148,781;10,358;13,095;6377;637,7;;0,0;60;12,25;9,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685476;21.04.25 07:22:00;-0,790;26,331;9,564;3,682;5,912;800,204;4,197;96,415;5,880;97,480;6,030;0,204;180,855;10,358;13,092;6377;637,7;;0,0;60;12,26;9,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685477;21.04.25 07:23:00;-0,749;26,604;9,517;3,710;5,920;800,204;4,188;96,400;5,955;97,360;6,025;0,294;136,575;10,358;13,101;6377;637,7;;0,0;60;12,26;9,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685478;21.04.25 07:24:00;-0,789;27,629;9,499;3,805;5,923;800,204;4,200;96,350;5,925;97,255;5,980;0,047;195,924;10,358;13,092;6377;637,7;;0,0;60;12,25;9,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685479;21.04.25 07:25:00;-0,791;28,937;9,528;3,943;5,943;800,204;4,200;96,355;5,915;97,345;5,975;0,108;222,075;10,355;13,089;6377;637,7;;0,0;60;12,25;9,68;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685480;21.04.25 07:26:00;-0,776;29,149;9,458;4,024;5,960;800,204;4,191;96,355;5,940;97,420;6,000;0,271;219,386;10,358;13,089;6377;637,7;;0,0;60;12,24;9,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685481;21.04.25 07:27:00;-0,800;28,008;9,380;3,887;5,980;800,204;4,197;96,305;5,915;97,485;6,015;0,499;214,037;10,364;13,086;6377;637,7;;0,0;60;12,25;9,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685482;21.04.25 07:28:00;-0,822;26,549;9,328;3,701;5,975;800,204;4,191;96,255;5,925;97,560;6,030;0,437;213,649;10,373;13,086;6377;637,7;;0,0;60;12,25;9,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685483;21.04.25 07:29:00;-0,856;25,910;9,280;3,608;6,007;800,204;4,179;96,235;5,920;97,510;6,020;0,420;198,174;10,361;13,089;6377;637,7;;0,0;60;12,25;9,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685484;21.04.25 07:30:00;-0,736;25,979;9,267;3,557;6,005;800,204;4,200;96,230;5,935;97,615;6,055;0,292;187,673;10,355;13,083;6377;637,7;;0,0;60;12,25;9,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685485;21.04.25 07:31:00;-0,782;25,774;9,334;3,489;6,005;800,204;4,194;96,170;5,930;97,445;6,030;0,393;145,389;10,358;13,083;6377;637,7;;0,0;60;12,25;9,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685486;21.04.25 07:32:00;-0,853;25,435;9,365;3,369;5,992;800,204;4,191;96,120;5,920;97,375;6,000;0,598;182,672;10,361;13,068;6377;637,7;;0,0;60;12,25;9,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685487;21.04.25 07:33:00;-0,832;25,232;9,431;3,283;5,987;800,204;4,188;96,060;5,915;97,310;5,975;0,291;158,726;10,355;13,065;6377;637,7;;0,0;60;12,25;9,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685488;21.04.25 07:34:00;-0,864;25,827;9,442;3,303;5,980;800,204;4,188;96,070;5,875;97,540;5,990;0,489;211,506;10,352;13,062;6377;637,7;;0,0;60;12,25;9,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685489;21.04.25 07:35:00;-0,873;27,299;9,456;3,528;5,977;800,198;4,191;96,020;5,860;97,340;5,950;0,752;225,000;10,355;13,074;6377;637,7;;0,0;60;12,26;9,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685490;21.04.25 07:36:00;-0,881;29,439;9,487;3,818;5,960;800,195;4,197;95,970;5,815;97,285;5,915;0,400;224,218;10,364;13,056;6377;637,7;;0,0;60;12,24;9,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685491;21.04.25 07:37:00;-0,927;31,379;9,541;4,039;5,955;800,198;4,197;96,005;5,790;97,310;5,885;0,039;265,798;10,355;13,059;6377;637,7;;0,0;60;12,24;9,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685492;21.04.25 07:38:00;-0,946;32,742;9,591;4,210;5,980;800,204;4,194;96,055;5,800;97,535;5,915;0,185;268,470;10,370;13,040;6377;637,7;;0,0;60;12,25;9,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685493;21.04.25 07:39:00;-0,941;33,424;9,619;4,283;5,992;800,204;4,188;96,110;5,805;97,640;5,920;0,093;302,496;10,358;13,038;6377;637,7;;0,0;60;12,24;10,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685494;21.04.25 07:40:00;-0,922;33,551;9,613;4,351;5,992;800,204;4,197;96,210;5,805;97,695;5,945;0,293;264,021;10,358;13,037;6377;637,7;;0,0;60;12,25;10,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685495;21.04.25 07:41:00;-0,937;33,787;9,531;4,342;5,997;800,204;4,197;96,265;5,790;97,465;5,900;0,096;269,353;10,364;13,050;6377;637,7;;0,0;60;12,25;9,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685496;21.04.25 07:42:00;-0,885;34,076;9,512;4,351;6,003;800,204;4,194;96,325;5,830;97,405;5,895;0,203;190,935;10,361;13,031;6377;637,7;;0,0;60;12,25;9,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685497;21.04.25 07:43:00;-0,685;34,088;9,555;4,314;6,000;800,204;4,188;96,270;5,820;97,650;5,895;0,619;189,489;10,358;13,010;6377;637,7;;0,0;60;12,25;10,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685498;21.04.25 07:44:00;-0,875;32,762;9,608;4,028;6,000;800,204;4,194;96,190;5,805;97,490;5,850;0,098;256,466;10,364;13,022;6377;637,7;;0,0;60;12,26;9,96;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685499;21.04.25 07:45:00;-0,797;31,166;9,691;3,894;6,000;800,204;4,191;96,265;5,810;97,505;5,855;0,123;170,798;10,358;13,013;6377;637,7;;0,0;60;12,25;9,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685500;21.04.25 07:46:00;-0,831;30,053;9,717;3,775;5,990;800,204;4,194;96,270;5,800;97,680;5,875;0,353;210,285;10,355;13,013;6377;637,7;;0,0;60;12,25;9,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685501;21.04.25 07:47:00;-0,791;29,596;9,689;3,765;5,982;800,204;4,188;96,245;5,805;97,760;5,900;0,523;196,093;10,361;13,007;6377;637,7;;0,0;60;12,25;9,96;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685502;21.04.25 07:48:00;-0,749;29,119;9,769;3,672;5,972;800,204;4,197;96,235;5,805;97,755;5,890;0,620;191,908;10,355;13,001;6377;637,7;;0,0;60;12,26;10,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685503;21.04.25 07:49:00;-0,800;28,681;9,808;3,543;5,957;800,204;4,197;96,170;5,765;97,760;5,880;0,352;220,748;10,361;12,995;6377;637,7;;0,0;60;12,24;10,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685504;21.04.25 07:50:00;-0,841;28,924;9,807;3,591;5,973;800,204;4,200;96,245;5,765;97,795;5,885;0,306;233,286;10,358;12,995;6377;637,7;;0,0;60;12,25;9,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685505;21.04.25 07:51:00;-0,824;29,250;9,856;3,647;5,950;800,204;4,197;96,275;5,780;97,765;5,890;0,463;206,842;10,361;12,998;6377;637,7;;0,0;60;12,25;10,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685506;21.04.25 07:52:00;-0,855;29,004;9,803;3,648;5,960;800,204;4,200;96,330;5,760;97,840;5,910;0,236;210,426;10,364;12,995;6377;637,7;;0,0;60;12,25;9,96;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685507;21.04.25 07:53:00;-0,858;28,875;9,772;3,686;5,972;800,204;4,200;96,410;5,790;97,775;5,900;0,413;181,541;10,361;12,995;6377;637,7;;0,0;60;12,24;10,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685508;21.04.25 07:54:00;-0,895;29,547;9,795;3,743;5,982;800,204;4,200;96,440;5,805;97,695;5,860;0,144;304,768;10,355;12,989;6377;637,7;;0,0;60;12,24;10,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685509;21.04.25 07:55:00;-0,887;30,430;9,792;3,873;5,995;800,204;4,203;96,455;5,815;97,855;5,890;0,061;198,039;10,367;12,992;6377;637,7;;0,0;60;12,26;9,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
