Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2440001;bis:;2459999
Ausgelesen am:;26.02.2025 11:15:17;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2456520;15.11.24 00:00:10;-8,181;-0,111;0,733;0,824;8,535;800,192;31,032;85,370;8,785;86,445;8,800;0,080;198,158;8,307;8,292;6374;637,4;;0,0;60;11,55;8,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2456521;15.11.24 00:01:10;-8,188;-0,111;0,722;0,900;8,545;800,192;30,843;85,245;8,790;86,350;8,800;0,132;201,448;8,304;8,301;6374;637,4;;0,0;60;11,54;9,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2456522;15.11.24 00:02:10;-8,229;-0,111;0,643;0,914;8,535;800,192;30,948;85,180;8,795;86,205;8,800;0,121;215,505;8,307;8,304;6374;637,4;;0,0;60;11,55;8,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2456523;15.11.24 00:03:10;-8,250;-0,111;0,642;0,804;8,545;800,192;30,936;85,300;8,790;86,480;8,820;-0,006;215,438;8,307;8,307;6374;637,4;;0,0;60;11,54;8,57;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2456524;15.11.24 00:04:10;-8,291;-0,111;0,610;0,702;8,533;800,192;30,957;85,570;8,805;86,760;8,795;0,045;246,302;8,304;8,277;6374;637,4;;0,0;60;11,53;9,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2456525;15.11.24 00:05:10;-8,284;-0,111;0,673;0,599;8,525;800,192;30,897;85,610;8,780;87,005;8,765;0,000;238,134;8,304;8,274;6374;637,4;;0,0;60;11,54;8,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2456526;15.11.24 00:06:10;-8,261;-0,111;0,674;0,590;8,512;800,192;31,038;85,690;8,770;87,210;8,715;-0,016;254,492;8,304;8,218;6374;637,4;;0,0;60;11,53;8,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2456527;15.11.24 00:07:10;-8,208;-0,111;0,748;0,556;8,512;800,192;30,975;85,805;8,775;87,355;8,700;-0,020;256,579;8,304;8,222;6374;637,4;;0,0;60;11,54;8,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2456528;15.11.24 00:08:10;-8,191;-0,111;0,750;0,589;8,500;800,192;31,065;85,715;8,740;87,360;8,690;-0,023;235,333;8,304;8,228;6374;637,4;;0,0;60;11,53;9,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2456529;15.11.24 00:09:10;-8,187;-0,111;0,757;0,623;8,502;800,192;31,014;85,670;8,700;87,170;8,675;0,060;260,528;8,304;8,215;6374;637,4;;0,0;60;11,53;8,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
