Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;3055501;bis:;3056909
Ausgelesen am:;27.09.25 23:59:31;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3056689;27.09.25 00:00:00;-3,754;-0,111;5,129;0,821;11,870;800,192;4,884;94,960;11,960;96,620;12,085;-0,022;93,758;13,883;14,832;6377;637,7;;0,0;60;12,15;15,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3056690;27.09.25 00:01:00;-3,760;-0,111;5,082;0,807;11,862;800,192;4,884;94,925;11,970;96,385;12,050;-0,021;108,113;13,877;14,835;6377;637,7;;0,0;60;12,15;15,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3056691;27.09.25 00:02:00;-3,731;-0,111;5,081;0,799;11,875;800,192;4,884;94,940;11,965;96,450;12,035;-0,022;105,683;13,886;14,826;6377;637,7;;0,0;60;12,14;15,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3056692;27.09.25 00:03:00;-3,734;-0,111;5,094;0,770;11,862;800,192;4,884;94,985;11,955;96,660;12,050;-0,022;101,064;13,880;14,829;6377;637,7;;0,0;60;12,14;15,91;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3056693;27.09.25 00:04:00;-3,775;-0,111;5,045;0,811;11,865;800,192;4,875;95,085;11,955;96,700;12,060;0,110;96,390;13,877;14,841;6377;637,7;;0,0;60;12,14;15,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3056694;27.09.25 00:05:00;-3,815;-0,111;5,030;0,773;11,863;800,192;4,878;95,020;11,930;96,565;12,025;0,237;111,679;13,880;14,823;6377;637,7;;0,0;60;12,13;15,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3056695;27.09.25 00:06:00;-3,836;-0,111;5,015;0,742;11,872;800,192;4,881;95,050;11,940;96,745;12,040;0,175;117,878;13,883;14,826;6377;637,7;;0,0;60;12,13;15,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3056696;27.09.25 00:07:00;-3,806;-0,111;5,010;0,724;11,872;800,192;4,887;95,060;11,910;96,670;12,010;0,100;139,635;13,877;14,811;6377;637,7;;0,0;60;12,14;15,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3056697;27.09.25 00:08:00;-3,806;-0,111;5,032;0,735;11,852;800,192;4,872;95,110;11,930;96,695;12,025;0,045;133,194;13,874;14,814;6377;637,7;;0,0;60;12,13;15,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3056698;27.09.25 00:09:00;-3,775;-0,111;5,023;0,717;11,847;800,192;4,878;95,100;11,915;96,610;12,000;0,016;138,600;13,874;14,808;6377;637,7;;0,0;60;12,13;15,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
