Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2758150;bis:;2762525
Ausgelesen am:;13.06.2025 10:55:25;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2760441;12.06.25 00:00:05;-76,417;-0,111;26,374;3,077;16,040;800,189;3,990;66,700;16,295;66,320;16,665;0,230;129,746;25,495;25,987;6377;637,7;;0,0;60;12,42;16,59;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2760442;12.06.25 00:01:05;-75,906;-0,111;26,644;3,262;16,005;800,186;3,990;67,100;16,215;66,575;16,640;-0,019;132,981;25,489;25,981;6377;637,7;;0,0;60;12,41;16,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2760443;12.06.25 00:02:05;-75,651;-0,111;26,437;3,688;15,975;800,186;3,990;67,355;16,160;66,585;16,635;0,006;232,808;25,465;25,981;6377;637,7;;0,0;60;12,41;16,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2760444;12.06.25 00:03:05;-76,193;-0,111;26,271;3,743;15,953;800,189;3,996;67,890;16,170;67,265;16,590;0,223;110,914;25,422;25,978;6377;637,7;;0,0;60;12,42;16,59;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2760445;12.06.25 00:04:05;-76,809;-0,111;26,048;3,187;15,890;800,186;3,990;67,965;16,070;67,245;16,475;0,390;119,610;25,404;25,972;6377;637,7;;0,0;60;12,41;16,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2760446;12.06.25 00:05:05;-76,261;-0,111;26,384;2,468;15,837;800,189;3,987;68,210;15,975;67,805;16,295;0,301;141,581;25,395;25,972;6377;637,7;;0,0;60;12,42;16,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2760447;12.06.25 00:06:05;-76,136;-0,111;26,414;2,845;15,787;800,192;3,987;68,930;15,890;68,645;16,210;0,061;244,164;25,383;25,966;6377;637,7;;0,0;60;12,41;16,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2760448;12.06.25 00:07:05;-75,833;-0,111;26,284;2,876;15,722;800,183;3,987;69,425;15,835;68,895;16,110;0,175;219,544;25,358;25,938;6377;637,7;;0,0;60;12,41;16,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2760449;12.06.25 00:08:05;-75,413;-0,111;26,487;2,938;15,660;800,189;3,981;69,600;15,775;69,780;15,965;0,178;196,689;25,333;25,926;6377;637,7;;0,0;60;12,40;16,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2760450;12.06.25 00:09:05;-75,419;-0,111;26,720;3,234;15,612;800,186;3,981;70,010;15,715;70,495;15,930;0,047;136,328;25,297;25,892;6377;637,7;;0,0;60;12,41;16,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
