Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2919673;bis:;2922606
Ausgelesen am:;14.08.25 01:56:05;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922320;14.08.25 00:00:05;-56,685;-0,111;29,031;3,414;23,597;800,188;3,660;70,113;23,487;68,507;24,027;0,270;116,505;32,711;32,915;6377;637,7;;0,0;65;12,31;28,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922321;14.08.25 00:00:16;-56,904;-0,111;28,983;3,349;23,580;800,204;3,624;70,040;23,520;68,520;23,960;0,197;129,758;32,719;32,915;6377;637,7;;0,0;11;12,32;27,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922322;14.08.25 00:00:58;-56,782;-0,111;28,955;3,234;23,560;800,204;3,648;70,120;23,460;68,960;23,940;-0,005;107,010;32,646;32,915;6377;637,7;;0,0;13;12,31;28,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922323;14.08.25 00:01:10;-56,771;-0,111;29,019;3,235;23,563;800,184;3,656;70,127;23,467;68,827;23,933;0,139;110,700;32,687;32,911;6377;637,7;;0,0;65;12,31;28,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922324;14.08.25 00:01:21;-56,656;-0,111;29,049;3,214;23,570;800,204;3,648;70,180;23,460;69,280;23,860;-0,014;111,758;32,658;32,878;6377;637,7;;0,0;11;12,30;28,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922325;14.08.25 00:02:03;-56,218;-0,111;29,072;3,247;23,540;800,204;3,660;70,300;23,420;69,400;23,840;-0,009;134,078;32,622;32,915;6377;637,7;;0,0;13;12,30;28,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922326;14.08.25 00:02:26;-55,915;-0,111;29,301;3,371;23,510;800,204;3,660;70,340;23,420;69,420;23,820;-0,019;154,823;32,622;32,903;6377;637,7;;0,0;11;12,30;28,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922327;14.08.25 00:03:07;-55,608;-0,111;29,353;3,676;23,500;800,204;3,636;70,420;23,380;69,500;23,820;-0,014;239,805;32,622;32,878;6377;637,7;;0,0;12;12,30;28,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922328;14.08.25 00:03:49;-55,702;-0,111;28,978;3,880;23,520;800,204;3,660;70,520;23,380;69,020;23,840;0,066;259,290;32,622;32,854;6377;637,7;;0,0;14;12,30;28,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922329;14.08.25 00:04:00;-55,867;-0,111;29,154;3,536;23,509;800,188;3,654;70,365;23,380;69,337;23,847;-0,005;198,132;32,634;32,886;6377;637,7;;0,0;170;12,30;28,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922330;14.08.25 00:04:12;-55,652;-0,111;28,931;3,897;23,510;800,192;3,636;70,480;23,340;69,560;23,840;-0,019;233,100;32,622;32,878;6377;637,7;;0,0;12;12,32;28,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922331;14.08.25 00:04:53;-55,482;-0,111;29,069;3,900;23,480;800,192;3,660;70,520;23,400;69,660;23,880;-0,009;156,375;32,622;32,817;6377;637,7;;0,0;13;12,30;28,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922332;14.08.25 00:05:05;-55,572;-0,111;29,149;3,876;23,490;800,184;3,660;70,527;23,373;69,593;23,840;-0,002;154,815;32,622;32,821;6377;637,7;;0,0;65;12,31;28,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922333;14.08.25 00:05:16;-55,536;-0,111;29,129;3,904;23,480;800,204;3,648;70,500;23,380;69,380;23,900;-0,014;161,843;32,610;32,829;6377;637,7;;0,0;11;12,30;28,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922334;14.08.25 00:05:57;-55,543;-0,111;29,440;4,077;23,500;800,192;3,660;70,500;23,400;69,200;23,900;-0,014;135,000;32,573;32,854;6377;637,7;;0,0;12;12,30;28,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922335;14.08.25 00:06:10;-55,562;-0,111;29,329;4,046;23,470;800,184;3,664;70,513;23,393;69,313;23,920;-0,014;139,418;32,581;32,829;6377;637,7;;0,0;65;12,30;27,96;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922336;14.08.25 00:06:38;-56,124;-0,111;29,042;4,128;23,480;800,192;3,684;70,480;23,400;68,920;23,980;0,202;131,063;32,573;32,829;6377;637,7;;0,0;13;12,31;27,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2922337;14.08.25 00:07:01;-56,101;-0,111;29,053;4,063;23,470;800,204;3,648;70,520;23,380;68,740;23,980;0,272;138,218;32,561;32,817;6377;637,7;;0,0;11;12,29;28,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
