Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;3021539;bis:;3025117
Ausgelesen am:;14.09.25 23:59:39;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021242;14.09.25 00:00:00;-8,003;-0,111;10,895;2,179;14,549;800,192;4,797;88,692;15,020;91,800;15,105;0,370;125,491;19,451;20,515;6377;637,7;;0,0;170;12,32;18,57;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021243;14.09.25 00:00:11;-10,529;-0,111;10,903;2,028;14,550;800,204;4,788;88,900;15,000;91,960;15,060;0,422;108,090;19,450;20,512;6377;637,7;;0,0;11;12,31;18,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021244;14.09.25 00:00:52;-9,294;-0,111;10,893;1,835;14,530;800,204;4,860;89,140;15,000;92,140;15,000;0,586;140,153;19,437;20,512;6377;637,7;;0,0;12;12,30;18,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021245;14.09.25 00:01:05;-9,544;-0,111;10,922;1,908;14,523;800,192;4,832;89,133;14,953;92,073;15,047;0,539;116,985;19,441;20,508;6377;637,7;;0,0;65;12,31;18,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021246;14.09.25 00:01:34;-8,786;-0,111;10,981;1,769;14,500;800,204;4,884;89,340;14,920;92,500;15,000;0,450;127,598;19,437;20,512;6377;637,7;;0,0;14;12,30;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021247;14.09.25 00:01:57;-8,813;-0,111;11,039;1,630;14,510;800,204;4,848;89,420;14,900;92,780;15,040;0,441;111,848;19,425;20,512;6377;637,7;;0,0;12;12,31;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021248;14.09.25 00:02:10;-8,404;-0,111;10,987;1,734;14,513;800,192;4,844;89,433;14,960;92,620;15,027;0,452;119,378;19,433;20,508;6377;637,7;;0,0;65;12,32;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021249;14.09.25 00:02:39;-8,159;-0,111;11,132;1,737;14,500;800,204;4,920;89,560;14,880;92,520;15,020;0,375;100,013;19,340;20,512;6377;637,7;;0,0;14;12,30;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021250;14.09.25 00:03:02;-7,677;-0,111;11,177;1,705;14,490;800,204;4,920;89,580;14,880;92,600;14,960;0,436;108,045;19,389;20,512;6377;637,7;;0,0;12;12,31;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021251;14.09.25 00:03:44;-7,889;-0,111;11,000;1,656;14,480;800,204;4,932;89,880;14,880;93,200;14,960;0,459;98,168;19,425;20,512;6377;637,7;;0,0;14;12,32;18,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021252;14.09.25 00:04:07;-7,882;-0,111;11,107;1,676;14,480;800,204;4,920;89,880;14,840;92,980;14,960;0,244;89,460;19,389;20,512;6377;637,7;;0,0;12;12,30;18,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021253;14.09.25 00:04:49;-7,706;-0,111;11,107;1,759;14,430;800,204;5,004;90,200;14,840;93,660;14,980;0,450;103,928;19,364;20,499;6377;637,7;;0,0;14;12,31;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021254;14.09.25 00:05:00;-7,546;-0,111;11,064;1,677;14,477;800,192;4,923;89,872;14,870;93,007;14,980;0,399;109,853;19,401;20,506;6377;637,7;;0,0;170;12,32;18,59;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021255;14.09.25 00:05:12;-7,510;-0,111;11,060;1,705;14,450;800,204;4,980;90,180;14,840;93,180;14,960;0,328;119,273;19,340;20,512;6377;637,7;;0,0;12;12,30;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021256;14.09.25 00:05:53;-5,689;-0,111;11,038;1,643;14,450;800,180;5,016;90,320;14,740;93,300;14,900;0,389;136,530;19,340;20,487;6377;637,7;;0,0;13;12,30;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021257;14.09.25 00:06:05;-7,293;-0,111;11,028;1,608;14,440;800,192;5,016;90,280;14,807;93,140;14,927;0,286;133,620;19,344;20,487;6377;637,7;;0,0;65;12,32;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021258;14.09.25 00:06:16;-6,547;-0,111;10,931;1,512;14,450;800,204;5,040;90,360;14,820;93,500;14,900;0,436;117,293;19,340;20,487;6377;637,7;;0,0;11;12,30;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021259;14.09.25 00:06:58;-6,602;-0,111;10,887;1,556;14,440;800,204;5,100;90,420;14,760;93,460;14,840;0,422;147,555;19,340;20,487;6377;637,7;;0,0;13;12,33;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021260;14.09.25 00:07:10;-6,633;-0,111;10,930;1,557;14,433;800,192;5,060;90,467;14,767;93,413;14,880;0,306;135,180;19,340;20,483;6377;637,7;;0,0;65;12,32;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021261;14.09.25 00:07:21;-4,948;-0,111;10,998;1,522;14,430;800,204;5,100;90,480;14,740;93,600;14,840;0,113;146,160;19,340;20,463;6377;637,7;;0,0;11;12,30;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3021262;14.09.25 00:08:02;-4,478;-0,111;10,949;1,573;14,420;800,180;5,160;90,740;14,700;93,700;14,840;0,038;171,900;19,340;20,487;6377;637,7;;0,0;12;12,34;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
