Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2781227;bis:;2786986
Ausgelesen am:;30.06.2025 10:37:21;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785741;29.06.25 13:38:05;-110,083;905,601;89,509;108,894;36,970;800,222;3,498;37,700;32,705;36,865;33,080;0,629;303,283;38,100;32,363;6377;637,7;;0,0;60;13,42;45,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785742;29.06.25 13:39:05;-108,927;907,844;90,536;110,013;37,067;800,216;3,507;37,375;32,750;36,855;33,125;1,227;202,742;38,170;32,414;6377;637,7;;0,0;60;13,43;45,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785743;29.06.25 13:40:05;-110,451;908,001;90,606;109,385;37,055;800,219;3,501;36,550;32,820;36,025;33,215;0,979;198,793;38,191;32,423;6377;637,7;;0,0;60;13,42;45,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785744;29.06.25 13:41:05;-111,491;904,996;91,133;108,949;37,147;800,219;3,477;36,090;32,825;35,680;33,235;0,381;177,086;38,222;32,436;6377;637,7;;0,0;60;13,44;45,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785745;29.06.25 13:42:05;-111,938;905,625;91,380;109,684;37,292;800,216;3,480;36,385;32,880;36,000;33,230;0,577;199,418;38,274;32,460;6377;637,7;;0,0;60;13,44;45,99;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785746;29.06.25 13:43:05;-113,144;904,054;90,277;109,581;37,407;800,222;3,477;37,610;32,930;37,350;33,150;0,896;249,306;38,286;32,491;6377;637,7;;0,0;60;13,44;45,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785747;29.06.25 13:44:05;-113,526;901,449;90,187;108,868;37,512;800,222;3,480;38,255;33,010;38,375;33,065;0,618;209,121;38,357;32,521;6377;637,7;;0,0;60;13,43;46,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785748;29.06.25 13:45:05;-113,805;900,531;90,164;108,645;37,607;800,225;3,480;38,560;33,075;38,720;33,170;0,625;80,837;38,381;32,524;6377;637,7;;0,0;60;13,44;46,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785749;29.06.25 13:46:05;-113,896;900,480;89,883;108,190;37,685;800,222;3,480;38,360;33,045;38,425;33,160;0,545;145,496;38,393;32,545;6377;637,7;;0,0;60;13,42;46,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785750;29.06.25 13:47:05;-113,314;898,848;90,274;107,034;37,772;800,228;3,492;39,240;33,045;39,330;33,170;0,713;195,339;38,457;32,570;6377;637,7;;0,0;60;13,43;46,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785751;29.06.25 13:48:05;-112,092;898,545;90,097;106,924;37,767;800,228;3,483;39,645;33,035;39,625;33,210;1,446;161,848;38,481;32,613;6377;637,7;;0,0;60;13,43;46,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785752;29.06.25 13:49:05;-112,621;900,268;90,847;105,104;37,610;800,228;3,462;39,035;32,955;38,955;33,225;1,733;105,536;38,506;32,619;6377;637,7;;0,0;60;13,43;46,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785753;29.06.25 13:50:05;-110,918;896,615;92,430;103,300;37,420;800,228;3,489;38,705;32,765;38,435;33,140;0,857;155,616;38,564;32,640;6377;637,7;;0,0;60;13,43;46,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785754;29.06.25 13:51:05;-109,922;896,323;93,961;104,369;37,408;800,228;3,495;39,385;32,720;39,325;33,150;0,585;167,040;38,585;32,646;6377;637,7;;0,0;60;13,43;46,47;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785755;29.06.25 13:52:05;-111,043;896,990;93,038;106,355;37,542;800,228;3,516;39,995;32,785;38,995;33,290;0,436;207,152;38,597;32,698;6377;637,7;;0,0;60;13,43;46,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785756;29.06.25 13:53:05;-111,798;896,180;92,534;107,594;37,667;800,225;3,507;39,635;32,895;38,975;33,310;0,421;209,976;38,668;32,707;6377;637,7;;0,0;60;13,43;46,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785757;29.06.25 13:54:05;-111,138;897,049;92,639;108,185;37,735;800,228;3,498;40,315;33,020;39,690;33,435;1,044;251,269;38,680;32,646;6377;637,7;;0,0;60;13,42;46,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785758;29.06.25 13:55:05;-111,387;896,487;92,489;107,359;37,743;800,225;3,495;39,875;33,145;39,220;33,525;1,069;272,711;38,708;32,744;6377;637,7;;0,0;60;13,43;46,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785759;29.06.25 13:56:05;-110,626;898,340;92,758;107,500;37,730;800,228;3,498;39,675;33,180;39,735;33,485;1,763;280,586;38,765;32,765;6377;637,7;;0,0;60;13,44;46,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785760;29.06.25 13:57:05;-109,951;899,245;93,941;107,897;37,702;800,228;3,492;39,325;33,200;39,065;33,565;0,982;174,398;38,777;32,805;6377;637,7;;0,0;60;13,43;46,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785761;29.06.25 13:58:05;-111,014;896,453;93,870;107,121;37,673;800,228;3,507;39,695;33,185;38,845;33,740;1,206;261,343;38,839;32,817;6377;637,7;;0,0;60;13,43;46,47;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785762;29.06.25 13:59:05;-111,774;897,477;93,955;107,357;37,740;800,228;3,516;38,095;33,225;37,210;33,740;0,953;255,493;38,860;32,817;6377;637,7;;0,0;60;13,44;46,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785763;29.06.25 14:00:05;-111,436;898,653;94,424;107,527;37,767;800,228;3,513;37,855;33,240;37,465;33,730;1,396;263,402;38,878;32,878;6377;637,7;;0,0;60;13,42;46,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785764;29.06.25 14:01:05;-112,238;900,670;94,554;107,853;37,807;800,228;3,498;38,020;33,270;37,215;33,865;1,055;285,632;38,900;32,896;6377;637,7;;0,0;60;13,43;46,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785765;29.06.25 14:02:05;-112,788;887,071;94,026;106,175;37,892;800,228;3,498;37,350;33,260;36,415;33,820;0,710;312,660;38,961;32,912;6377;637,7;;0,0;60;13,42;46,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785766;29.06.25 14:03:05;-113,285;790,867;92,805;94,108;38,022;800,228;3,501;37,835;33,280;37,110;33,730;0,443;275,490;38,970;32,924;6377;637,7;;0,0;60;13,44;46,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785767;29.06.25 14:04:05;-113,177;822,032;91,404;99,694;38,127;800,228;3,504;36,300;33,385;35,650;33,780;0,432;154,496;39,028;32,933;6377;637,7;;0,0;60;13,44;46,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785768;29.06.25 14:05:05;-112,175;748,179;90,212;88,218;38,160;800,228;3,504;36,085;33,385;35,800;33,710;1,262;250,684;39,040;32,970;6377;637,7;;0,0;60;13,44;46,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785769;29.06.25 14:06:05;-111,207;737,795;89,509;87,098;38,142;800,228;3,492;37,540;33,435;36,790;33,900;0,941;218,621;39,070;32,994;6377;637,7;;0,0;60;13,42;47,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785770;29.06.25 14:07:05;-111,276;826,562;90,112;98,620;38,167;800,228;3,504;37,740;33,570;37,000;34,080;0,859;116,111;39,117;33,009;6377;637,7;;0,0;60;13,44;46,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785771;29.06.25 14:08:05;-110,794;864,489;90,698;103,421;38,222;800,228;3,510;38,075;33,590;37,505;33,905;0,874;157,298;39,165;33,015;6377;637,7;;0,0;60;13,44;46,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785772;29.06.25 14:09:05;-111,782;888,465;91,157;106,928;38,230;800,228;3,498;37,515;33,565;37,155;33,830;1,116;256,753;39,174;33,034;6377;637,7;;0,0;60;13,43;46,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785773;29.06.25 14:10:05;-110,605;898,017;92,436;106,972;38,150;800,228;3,495;37,270;33,545;37,950;33,730;1,344;271,946;39,214;33,089;6377;637,7;;0,0;60;13,42;46,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785774;29.06.25 14:11:05;-111,394;859,636;92,445;101,397;38,092;800,228;3,462;38,025;33,540;37,925;33,735;1,145;123,503;39,263;33,083;6377;637,7;;0,0;60;13,44;46,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785775;29.06.25 14:12:05;-112,408;686,680;89,614;80,153;38,072;800,228;3,471;37,620;33,410;37,560;33,590;1,084;120,791;39,272;33,113;6377;637,7;;0,0;60;13,44;46,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785776;29.06.25 14:13:05;-110,626;636,652;89,013;72,214;37,912;800,228;3,480;37,705;33,230;37,495;33,535;1,339;147,859;39,321;33,141;6377;637,7;;0,0;60;13,42;46,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785777;29.06.25 14:14:05;-109,681;524,266;86,166;58,205;37,615;800,228;3,480;38,045;33,115;37,625;33,595;1,430;149,541;39,360;33,168;6377;637,7;;0,0;60;13,43;46,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785778;29.06.25 14:15:05;-108,984;514,764;86,447;56,279;37,290;800,228;3,453;38,740;32,990;38,275;33,460;0,884;152,319;39,375;33,189;6377;637,7;;0,0;60;13,43;46,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785779;29.06.25 14:16:05;-109,688;520,742;85,372;59,025;37,145;800,228;3,471;38,830;32,865;38,170;33,395;0,836;107,764;39,409;33,202;6377;637,7;;0,0;60;13,43;46,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785780;29.06.25 14:17:05;-107,465;605,850;86,891;71,800;37,097;800,228;3,468;39,215;32,730;38,290;33,395;0,329;235,491;39,452;33,220;6377;637,7;;0,0;60;13,43;46,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785781;29.06.25 14:18:05;-106,899;635,189;88,226;76,021;37,105;800,228;3,468;38,835;32,750;37,750;33,565;1,228;274,185;39,458;33,241;6377;637,7;;0,0;60;13,42;46,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785782;29.06.25 14:19:05;-106,093;682,394;88,555;83,249;37,042;800,225;3,480;37,760;32,770;36,640;33,645;1,218;211,995;39,489;33,272;6377;637,7;;0,0;60;13,42;45,91;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785783;29.06.25 14:20:05;-104,623;800,869;92,288;97,530;37,025;800,228;3,489;37,765;32,815;36,410;33,795;0,906;212,051;39,550;33,302;6377;637,7;;0,0;60;13,44;45,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785784;29.06.25 14:21:05;-105,291;744,108;91,467;90,723;37,092;800,228;3,489;38,090;32,925;36,720;33,930;0,855;229,708;39,559;33,305;6377;637,7;;0,0;60;13,43;45,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785785;29.06.25 14:22:05;-106,119;762,504;91,293;92,739;37,060;800,228;3,483;37,935;33,015;36,955;34,030;1,711;292,562;39,568;33,308;6377;637,7;;0,0;60;13,43;45,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785786;29.06.25 14:23:05;-105,018;811,748;92,995;98,639;37,022;800,225;3,483;37,910;33,050;37,045;33,940;1,894;264,656;39,632;33,336;6377;637,7;;0,0;60;13,43;45,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785787;29.06.25 14:24:05;-104,453;869,304;94,551;105,424;37,022;800,225;3,486;38,785;33,045;37,700;33,915;1,018;253,254;39,653;33,382;6377;637,7;;0,0;60;13,42;45,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785788;29.06.25 14:25:05;-103,909;915,821;95,961;111,622;37,025;800,222;3,489;38,540;33,085;37,290;34,065;1,750;196,363;39,669;33,403;6377;637,7;;0,0;60;13,45;45,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785789;29.06.25 14:26:05;-104,564;897,443;96,984;107,728;36,945;800,225;3,486;38,655;33,080;37,225;34,085;1,404;198,017;39,705;33,409;6377;637,7;;0,0;60;13,44;45,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785790;29.06.25 14:27:05;-105,692;875,994;97,850;105,753;36,982;800,222;3,489;38,360;33,085;37,010;34,045;0,601;162,399;39,748;33,409;6377;637,7;;0,0;60;13,43;45,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785791;29.06.25 14:28:05;-105,657;897,633;98,500;108,902;37,057;800,228;3,513;37,940;33,115;36,540;34,100;0,485;197,764;39,678;33,470;6377;637,7;;0,0;60;13,44;45,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785792;29.06.25 14:29:05;-105,649;903,664;99,421;110,134;37,167;800,222;3,489;37,915;33,160;36,580;34,060;0,993;106,065;39,757;33,488;6377;637,7;;0,0;60;13,44;45,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785793;29.06.25 14:30:05;-105,978;904,905;100,028;109,438;37,220;800,222;3,471;37,895;33,130;36,880;33,930;0,824;108,124;39,791;33,501;6377;637,7;;0,0;60;13,43;45,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785794;29.06.25 14:31:05;-105,392;904,721;100,181;108,901;37,285;800,219;3,465;38,065;33,120;37,075;33,835;0,694;124,228;39,846;33,507;6377;637,7;;0,0;60;13,44;45,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785795;29.06.25 14:32:05;-105,484;903,706;100,749;109,275;37,420;800,228;3,456;38,735;33,105;37,470;33,830;0,773;277,256;39,849;33,522;6377;637,7;;0,0;60;13,42;45,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785796;29.06.25 14:33:05;-105,171;898,736;99,987;109,163;37,482;800,228;3,471;38,355;33,265;37,290;34,030;1,021;168,030;39,870;33,568;6377;637,7;;0,0;60;13,44;46,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785797;29.06.25 14:34:05;-105,563;868,607;99,441;105,386;37,530;800,228;3,477;38,515;33,355;37,310;34,165;1,724;207,051;39,904;33,592;6377;637,7;;0,0;60;13,43;45,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785798;29.06.25 14:35:05;-105,308;879,200;98,845;105,764;37,417;800,228;3,471;38,035;33,485;36,950;34,325;1,605;148,613;39,916;33,601;6377;637,7;;0,0;60;13,44;46,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785799;29.06.25 14:36:05;-104,519;907,068;100,267;108,540;37,347;800,228;3,480;37,935;33,530;36,905;34,405;1,170;192,173;39,946;33,611;6377;637,7;;0,0;60;13,43;46,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785800;29.06.25 14:37:05;-104,342;903,433;101,651;109,013;37,425;800,228;3,471;38,670;33,605;37,820;34,545;0,946;210,769;39,952;33,629;6377;637,7;;0,0;60;13,42;46,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785801;29.06.25 14:38:05;-104,457;909,468;101,248;111,537;37,565;800,228;3,480;38,690;33,760;37,295;34,760;0,911;266,091;39,931;33,669;6377;637,7;;0,0;60;13,42;46,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785802;29.06.25 14:39:05;-105,701;796,216;99,827;97,150;37,690;800,228;3,471;38,290;33,860;37,420;34,905;1,393;267,857;39,998;33,696;6377;637,7;;0,0;60;13,43;46,55;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785803;29.06.25 14:40:05;-107,587;647,958;94,706;78,680;37,688;800,228;3,486;37,635;34,025;36,390;35,065;1,385;239,839;40,007;33,696;6377;637,7;;0,0;60;13,43;46,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785804;29.06.25 14:41:05;-107,561;676,937;93,500;81,138;37,583;800,228;3,483;37,610;34,065;36,235;35,040;0,911;207,141;40,041;33,705;6377;637,7;;0,0;60;13,44;46,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785805;29.06.25 14:42:05;-106,034;594,557;92,475;71,000;37,550;800,228;3,486;37,795;34,065;36,760;34,865;1,505;227,531;40,044;33,720;6377;637,7;;0,0;60;13,43;46,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785806;29.06.25 14:43:05;-105,324;481,176;89,368;56,412;37,407;800,228;3,471;37,245;34,050;36,380;34,815;1,613;243,124;40,050;33,775;6377;637,7;;0,0;60;13,42;46,47;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785807;29.06.25 14:44:05;-104,434;409,968;87,142;47,363;37,173;800,228;3,471;36,695;33,990;35,675;34,675;1,199;233,826;40,068;33,782;6377;637,7;;0,0;60;13,43;46,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785808;29.06.25 14:45:05;-103,133;399,789;86,226;47,006;37,020;800,228;3,483;36,865;33,900;36,215;34,580;1,073;233,927;40,154;33,794;6377;637,7;;0,0;60;13,44;45,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785809;29.06.25 14:46:05;-101,285;409,095;85,575;49,507;36,903;800,225;3,459;37,110;33,870;36,265;34,580;1,093;211,523;40,209;33,806;6377;637,7;;0,0;60;13,44;45,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785810;29.06.25 14:47:05;-99,317;545,205;87,077;67,326;36,782;800,219;3,456;37,160;33,815;36,160;34,545;1,311;198,000;40,142;33,834;6377;637,7;;0,0;60;13,45;45,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785811;29.06.25 14:48:05;-96,984;662,298;89,884;81,112;36,665;800,216;3,504;37,180;33,760;36,105;34,540;1,986;193,877;40,242;33,855;6377;637,7;;0,0;60;13,43;45,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785812;29.06.25 14:49:05;-95,121;792,813;93,080;96,205;36,530;800,216;3,576;37,190;33,695;36,210;34,455;1,713;200,678;40,242;33,879;6377;637,7;;0,0;60;13,43;45,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
