Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2860499;bis:;2863998
Ausgelesen am:;27.07.25 23:59:57;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2860499;27.07.25 01:57:05;-25,864;-0,111;14,750;2,599;20,780;800,188;4,012;65,900;20,860;65,987;21,120;0,961;334,965;26,176;27,128;6377;637,7;;0,0;55;12,24;24,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2860500;27.07.25 01:58:05;-25,695;-0,111;14,775;2,567;20,750;800,189;4,014;65,985;20,885;66,170;21,100;0,907;319,748;26,164;6790,084;6377;637,7;;0,0;54;12,23;25,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2860501;27.07.25 01:59:05;-25,759;-0,111;14,741;2,632;20,743;800,183;4,032;66,005;20,875;66,200;21,145;0,930;345,679;26,155;27,107;6377;637,7;;0,0;60;12,27;25,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2860502;27.07.25 02:00:05;-25,763;-0,111;14,865;2,669;20,733;800,180;4,035;66,360;20,925;66,745;21,165;0,436;239,923;26,142;27,070;6377;637,7;;0,0;60;12,28;25,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2860503;27.07.25 02:01:05;-25,788;-0,111;14,764;2,650;20,725;800,180;4,041;66,495;20,880;66,585;21,140;0,584;300,673;26,100;27,070;6377;637,7;;0,0;60;12,27;25,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2860504;27.07.25 02:02:05;-25,626;-0,111;14,737;2,651;20,712;800,180;4,038;66,655;20,890;66,960;21,125;0,807;324,748;26,106;27,058;6377;637,7;;0,0;60;12,27;25,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2860505;27.07.25 02:03:05;-25,749;-0,111;14,623;2,607;20,692;800,180;4,047;66,605;20,865;67,000;21,105;0,443;309,431;26,090;27,058;6377;637,7;;0,0;60;12,27;25,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2860506;27.07.25 02:04:05;-25,569;-0,111;14,658;2,580;20,680;800,180;4,044;66,945;20,875;67,830;21,105;0,374;324,512;26,100;27,058;6377;637,7;;0,0;60;12,27;25,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2860507;27.07.25 02:04:48;-25,430;-0,111;14,690;2,660;20,660;800,204;4,056;66,960;20,840;68,100;21,100;0,089;236,025;26,078;27,067;6377;637,7;;0,0;13;12,26;24,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2860508;27.07.25 02:05:00;-25,413;-0,111;14,617;2,619;20,653;800,180;4,036;67,000;20,913;68,020;21,127;0,619;185,715;26,078;27,055;6377;637,7;;0,0;55;12,28;25,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
