Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2905684;bis:;2908977
Ausgelesen am:;09.08.25 23:59:26;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905123;09.08.25 00:00:05;-49,643;-0,111;17,715;2,982;22,187;800,192;3,948;67,107;22,353;67,133;22,613;0,509;275,633;28,504;28,858;6377;637,7;;0,0;65;12,30;26,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905124;09.08.25 00:00:34;-50,930;-0,111;17,667;2,907;22,160;800,192;3,948;67,120;22,340;67,140;22,580;0,202;262,193;28,508;28,850;6377;637,7;;0,0;14;12,28;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905125;09.08.25 00:00:57;-51,352;-0,111;17,671;2,912;22,170;800,204;3,936;67,080;22,340;67,180;22,580;-0,014;273,195;28,471;28,813;6377;637,7;;0,0;12;12,29;25,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905126;09.08.25 00:01:10;-51,185;-0,111;17,651;2,955;22,177;800,192;3,948;67,113;22,360;67,113;22,573;0,183;272,055;28,496;28,854;6377;637,7;;0,0;65;12,30;26,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905127;09.08.25 00:01:39;-52,114;-0,111;17,688;2,984;22,180;800,204;3,960;67,120;22,380;67,140;22,600;-0,019;60,930;28,483;28,813;6377;637,7;;0,0;14;12,31;26,59;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905128;09.08.25 00:02:02;-52,580;-0,111;17,702;3,010;22,150;800,204;3,936;67,060;22,340;67,120;22,540;-0,019;316,440;28,434;28,837;6377;637,7;;0,0;12;12,28;26,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905129;09.08.25 00:02:43;-53,121;-0,111;17,703;3,126;22,160;800,192;3,960;67,160;22,340;67,420;22,580;-0,019;284,828;28,459;28,825;6377;637,7;;0,0;13;12,30;26,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905130;09.08.25 00:03:06;-53,543;-0,111;17,670;3,170;22,140;800,204;3,948;67,160;22,320;67,220;22,580;-0,019;284,850;28,434;28,837;6377;637,7;;0,0;11;12,29;26,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905131;09.08.25 00:03:47;-54,917;-0,111;17,231;3,040;22,120;800,192;3,960;67,460;22,340;67,280;22,600;0,370;79,425;28,422;28,813;6377;637,7;;0,0;12;12,30;25,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905132;09.08.25 00:04:00;-53,397;-0,111;17,552;3,077;22,147;800,192;3,946;67,240;22,370;67,262;22,602;0,140;125,103;28,436;28,824;6377;637,7;;0,0;170;12,31;26,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905133;09.08.25 00:04:28;-55,468;-0,111;17,180;2,763;22,120;800,204;3,960;67,520;22,380;67,360;22,540;0,577;106,673;28,422;28,813;6377;637,7;;0,0;13;12,29;26,59;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905134;09.08.25 00:04:51;-55,826;-0,111;17,226;2,602;22,100;800,204;3,948;67,660;22,300;67,740;22,520;0,506;95,873;28,422;28,813;6377;637,7;;0,0;11;12,30;26,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905135;09.08.25 00:05:05;-55,628;-0,111;17,224;2,652;22,097;800,192;3,956;67,613;22,347;67,560;22,547;0,563;91,995;28,422;28,813;6377;637,7;;0,0;65;12,32;26,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905136;09.08.25 00:05:33;-55,778;-0,111;17,437;2,309;22,060;800,204;3,960;67,680;22,300;67,860;22,460;0,202;110,318;28,422;28,813;6377;637,7;;0,0;13;12,30;26,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905137;09.08.25 00:05:56;-56,543;-0,111;17,149;2,405;22,080;800,204;3,936;67,700;22,200;68,120;22,460;0,455;117,720;28,410;28,813;6377;637,7;;0,0;11;12,30;26,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905138;09.08.25 00:06:10;-56,227;-0,111;17,287;2,346;22,063;800,192;3,940;67,767;22,287;67,967;22,473;0,381;111,068;28,418;28,813;6377;637,7;;0,0;65;12,32;26,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905139;09.08.25 00:06:37;-56,888;-0,111;17,332;2,327;22,040;800,204;3,948;67,960;22,240;68,300;22,420;0,305;149,018;28,410;28,801;6377;637,7;;0,0;12;12,30;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905140;09.08.25 00:07:05;-56,994;-0,111;17,319;2,359;22,047;800,188;3,944;67,953;22,233;68,240;22,440;0,330;159,638;28,402;28,813;6377;637,7;;0,0;55;12,31;26,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905141;09.08.25 00:07:19;-57,215;-0,111;17,275;2,394;22,040;800,204;3,960;68,060;22,220;68,260;22,400;0,352;139,140;28,398;28,813;6377;637,7;;0,0;14;12,27;26,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905142;09.08.25 00:07:42;-57,180;-0,111;17,494;2,395;22,040;800,204;3,948;68,100;22,200;68,320;22,400;0,173;174,105;28,373;28,801;6377;637,7;;0,0;12;12,27;25,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905143;09.08.25 00:08:10;-57,257;-0,111;17,306;2,501;22,047;800,192;3,944;68,147;22,180;68,187;22,440;0,352;194,880;28,357;28,780;6377;637,7;;0,0;65;12,31;26,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905144;09.08.25 00:08:24;-57,150;-0,111;17,255;2,587;22,050;800,192;3,960;68,200;22,160;68,140;22,440;0,783;224,528;28,325;28,813;6377;637,7;;0,0;14;12,30;26,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905145;09.08.25 00:08:47;-56,885;-0,111;17,296;2,666;22,020;800,204;3,948;67,840;22,180;67,700;22,440;0,286;194,243;28,349;28,813;6377;637,7;;0,0;12;12,30;26,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905146;09.08.25 00:09:00;-56,947;-0,111;17,278;2,686;22,040;800,192;3,942;67,890;22,200;67,690;22,440;0,354;195,694;28,325;28,807;6377;637,7;;0,0;50;12,31;26,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905147;09.08.25 00:09:28;-56,910;-0,111;17,463;2,942;22,010;800,204;3,960;67,860;22,220;67,860;22,460;0,403;156,510;28,349;28,764;6377;637,7;;0,0;13;12,28;26,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905148;09.08.25 00:09:51;-56,703;-0,111;17,351;3,038;22,030;800,204;3,936;67,800;22,180;67,520;22,500;0,928;182,835;28,325;28,801;6377;637,7;;0,0;11;12,30;26,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905149;09.08.25 00:10:05;-56,830;-0,111;17,378;2,991;22,027;800,192;3,948;67,780;22,187;67,627;22,493;0,545;180,083;28,329;28,784;6377;637,7;;0,0;65;12,32;26,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905150;09.08.25 00:10:32;-56,266;-0,111;17,263;3,336;22,070;800,192;3,960;67,680;22,200;67,380;22,560;0,267;153,990;28,325;28,740;6377;637,7;;0,0;12;12,30;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905151;09.08.25 00:11:00;-56,286;-0,111;17,182;3,430;22,053;800,192;3,960;67,753;22,207;67,373;22,600;0,267;133,005;28,325;28,793;6377;637,7;;0,0;55;12,31;26,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905152;09.08.25 00:11:13;-56,223;-0,111;16,913;3,575;22,060;800,204;3,972;67,860;22,220;67,260;22,620;0,319;22,748;28,325;28,752;6377;637,7;;0,0;13;12,31;25,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905153;09.08.25 00:11:36;-56,126;-0,111;16,899;3,474;22,060;800,204;3,936;67,860;22,180;67,260;22,560;0,155;343,418;28,325;28,715;6377;637,7;;0,0;11;12,28;26,59;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905154;09.08.25 00:12:05;-56,066;-0,111;16,795;3,416;22,040;800,192;3,948;67,913;22,220;67,253;22,587;0,088;200,115;28,325;28,756;6377;637,7;;0,0;65;12,30;26,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905155;09.08.25 00:12:18;-56,043;-0,111;16,729;3,359;22,030;800,180;3,948;67,880;22,200;67,460;22,520;0,033;232,853;28,325;28,715;6377;637,7;;0,0;13;12,30;26,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905156;09.08.25 00:12:41;-55,574;-0,111;17,092;3,180;22,060;800,204;3,936;67,960;22,200;67,920;22,520;0,253;216,743;28,312;28,727;6377;637,7;;0,0;11;12,29;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905157;09.08.25 00:13:10;-55,561;-0,111;16,922;3,263;22,033;800,192;3,944;68,000;22,220;67,887;22,507;0,267;195,803;28,312;28,731;6377;637,7;;0,0;65;12,30;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905158;09.08.25 00:13:23;-55,320;-0,111;16,937;3,204;22,010;800,204;3,948;68,020;22,240;67,900;22,500;0,131;290,745;28,325;28,715;6377;637,7;;0,0;13;12,29;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905159;09.08.25 00:13:46;-54,725;-0,111;17,172;3,145;22,030;800,204;3,936;67,720;22,240;67,440;22,520;-0,019;97,245;28,276;28,715;6377;637,7;;0,0;11;12,30;25,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905160;09.08.25 00:14:00;-54,942;-0,111;17,133;3,189;22,000;800,192;3,948;67,730;22,220;67,490;22,510;0,047;199,238;28,319;28,728;6377;637,7;;0,0;50;12,30;26,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905161;09.08.25 00:14:27;-55,332;-0,111;16,963;3,252;22,040;800,192;3,960;67,400;22,240;67,100;22,520;0,558;220,320;28,312;28,715;6377;637,7;;0,0;12;12,29;26,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905162;09.08.25 00:15:09;-55,820;-0,111;17,001;3,296;22,050;800,180;3,960;67,400;22,220;67,000;22,580;0,750;171,810;28,264;28,715;6377;637,7;;0,0;14;12,30;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905163;09.08.25 00:15:32;-56,143;-0,111;16,901;3,445;22,050;800,204;3,936;67,240;22,200;67,000;22,600;0,881;145,665;28,264;28,727;6377;637,7;;0,0;12;12,30;25,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905164;09.08.25 00:16:00;-55,847;-0,111;16,958;3,431;22,037;800,192;3,952;67,327;22,217;66,997;22,580;0,611;185,464;28,268;28,717;6377;637,7;;0,0;120;12,30;26,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905165;09.08.25 00:16:14;-56,653;-0,111;16,934;3,837;22,070;800,204;3,972;67,160;22,300;66,680;22,700;0,347;167,153;28,227;28,715;6377;637,7;;0,0;14;12,31;26,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905166;09.08.25 00:16:37;-57,662;-0,111;16,181;4,087;22,090;800,192;3,948;67,200;22,320;66,400;22,760;0,666;95,288;28,227;28,715;6377;637,7;;0,0;12;12,28;26,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905167;09.08.25 00:17:05;-57,699;-0,111;16,203;3,678;22,067;800,192;3,948;67,420;22,300;66,573;22,760;0,409;92,940;28,231;28,711;6377;637,7;;0,0;65;12,30;26,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905168;09.08.25 00:17:18;-57,846;-0,111;16,157;3,048;22,060;800,204;3,972;67,620;22,300;66,980;22,680;0,192;99,923;28,227;28,715;6377;637,7;;0,0;13;12,30;25,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905169;09.08.25 00:17:41;-57,230;-0,111;16,488;2,882;22,050;800,204;3,936;67,680;22,320;66,880;22,660;0,366;58,028;28,227;28,715;6377;637,7;;0,0;11;12,32;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905170;09.08.25 00:18:10;-57,247;-0,111;16,440;2,886;22,053;800,192;3,952;67,573;22,287;66,987;22,653;0,239;57,075;28,227;28,715;6377;637,7;;0,0;65;12,31;26,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905171;09.08.25 00:18:22;-56,797;-0,111;16,552;3,026;22,060;800,192;3,960;67,460;22,260;66,700;22,640;-0,014;78,998;28,129;28,703;6377;637,7;;0,0;12;12,32;25,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905172;09.08.25 00:19:03;-55,918;-0,111;16,450;3,115;22,050;800,204;3,948;67,360;22,280;66,700;22,640;0,506;58,005;28,203;28,703;6377;637,7;;0,0;13;12,30;25,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905173;09.08.25 00:19:26;-55,522;-0,111;16,488;3,135;22,070;800,204;3,936;67,260;22,280;66,380;22,640;0,459;103,455;28,203;28,679;6377;637,7;;0,0;11;12,31;25,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905174;09.08.25 00:20:07;-54,150;-0,111;16,721;3,305;22,060;800,204;3,948;67,240;22,300;66,600;22,680;0,305;90,720;28,203;28,679;6377;637,7;;0,0;12;12,32;25,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905175;09.08.25 00:20:49;-52,977;-0,111;16,370;3,522;22,070;800,204;3,972;67,360;22,340;66,300;22,700;0,075;235,125;28,203;28,654;6377;637,7;;0,0;14;12,30;25,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905176;09.08.25 00:21:00;-54,735;-0,111;16,521;3,263;22,050;800,192;3,955;67,307;22,260;66,505;22,675;0,411;128,649;28,192;28,700;6377;637,7;;0,0;170;12,30;26,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905177;09.08.25 00:21:12;-52,243;-0,111;16,390;3,500;22,070;800,204;3,948;67,340;22,260;66,500;22,700;-0,014;177,863;28,154;28,691;6377;637,7;;0,0;12;12,29;26,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905178;09.08.25 00:21:53;-51,769;-0,111;15,883;2,860;22,030;800,204;3,972;67,720;22,300;66,820;22,640;0,680;114,930;28,154;28,642;6377;637,7;;0,0;13;12,29;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905179;09.08.25 00:22:05;-51,975;-0,111;15,911;3,080;22,033;800,192;3,956;67,620;22,293;66,827;22,667;0,508;119,798;28,154;28,662;6377;637,7;;0,0;65;12,31;25,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905180;09.08.25 00:22:16;-50,951;-0,111;16,012;2,239;21,990;800,204;3,948;67,780;22,240;67,340;22,600;0,548;77,625;28,141;28,654;6377;637,7;;0,0;11;12,30;25,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905181;09.08.25 00:22:57;-50,105;-0,111;16,129;1,704;21,980;800,192;3,972;67,860;22,240;67,560;22,440;0,600;90,225;28,129;28,642;6377;637,7;;0,0;12;12,30;25,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905182;09.08.25 00:23:10;-50,317;-0,111;16,099;1,806;21,973;800,192;3,960;67,873;22,247;67,593;22,473;0,575;84,780;28,137;28,683;6377;637,7;;0,0;65;12,30;26,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905183;09.08.25 00:23:39;-48,705;-0,111;16,516;1,334;21,940;800,204;3,960;68,200;22,160;68,280;22,340;-0,014;41,783;28,129;28,666;6377;637,7;;0,0;14;12,30;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905184;09.08.25 00:24:02;-48,373;-0,111;16,525;1,478;21,910;800,204;3,936;68,340;22,100;68,360;22,280;-0,009;153,113;28,129;28,630;6377;637,7;;0,0;12;12,28;26,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905185;09.08.25 00:24:44;-47,842;-0,111;16,313;1,436;21,910;800,192;3,960;68,560;22,100;68,440;22,220;0,319;111,308;28,129;28,630;6377;637,7;;0,0;14;12,30;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905186;09.08.25 00:25:07;-47,757;-0,111;16,363;1,267;21,870;800,204;3,936;68,640;22,100;68,740;22,140;0,417;90,203;28,105;28,618;6377;637,7;;0,0;12;12,29;25,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905187;09.08.25 00:25:49;-47,255;-0,111;16,596;0,946;21,830;800,204;3,960;68,860;21,940;69,260;22,040;0,338;56,228;28,080;28,642;6377;637,7;;0,0;14;12,30;25,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905188;09.08.25 00:26:00;-48,040;-0,111;16,441;1,325;21,898;800,192;3,942;68,555;22,042;68,640;22,205;0,248;93,330;28,109;28,633;6377;637,7;;0,0;170;12,31;25,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
