Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2500001;bis:;2510000
Ausgelesen am:;27.02.2025 12:06:51;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2424840;24.10.24 00:00:10;-52,142;-0,111;10,104;2,803;4,435;800,192;33,225;95,230;5,205;95,545;5,370;0,011;159,024;9,180;6,265;6374;637,4;;0,0;60;12,31;8,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2424841;24.10.24 00:01:10;-52,290;-0,111;9,927;2,879;4,455;800,192;32,610;95,310;5,210;95,580;5,405;0,009;105,424;9,171;6,293;6374;637,4;;0,0;60;12,31;8,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2424842;24.10.24 00:02:10;-52,408;-0,111;9,842;2,843;4,450;800,192;33,354;95,310;5,225;95,270;5,370;-0,020;93,966;9,155;6,320;6374;637,4;;0,0;60;12,31;8,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2424843;24.10.24 00:03:10;-51,978;-0,111;9,826;2,755;4,425;800,192;32,517;95,330;5,220;95,150;5,340;-0,025;103,427;9,155;6,283;6374;637,4;;0,0;60;12,30;8,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2424844;24.10.24 00:04:10;-51,835;-0,111;9,817;2,723;4,410;800,192;32,340;95,290;5,180;95,030;5,295;-0,021;136,440;9,143;6,305;6374;637,4;;0,0;60;12,30;8,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2424845;24.10.24 00:05:10;-51,719;-0,111;9,904;2,695;4,392;800,192;32,763;95,310;5,210;95,225;5,290;-0,020;146,829;9,122;6,281;6374;637,4;;0,0;60;12,31;8,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2424846;24.10.24 00:06:10;-51,545;-0,111;9,952;2,848;4,390;800,192;33,075;95,305;5,170;95,490;5,320;-0,022;120,696;9,119;6,268;6374;637,4;;0,0;60;12,31;8,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2424847;24.10.24 00:07:10;-51,296;-0,111;9,874;2,893;4,385;800,192;32,901;95,370;5,170;95,420;5,300;0,042;258,643;9,100;6,192;6374;637,4;;0,0;60;12,31;8,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2424848;24.10.24 00:08:10;-51,383;-0,111;9,763;2,888;4,390;800,192;33,261;95,460;5,190;95,525;5,345;0,138;130,989;9,088;6,217;6374;637,4;;0,0;60;12,30;8,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2424849;24.10.24 00:09:10;-51,311;-0,111;9,703;2,772;4,370;800,192;33,339;95,250;5,195;94,965;5,285;-0,021;111,915;9,091;6,253;6374;637,4;;0,0;60;12,31;8,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
