Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2500001;bis:;2510000
Ausgelesen am:;27.02.2025 12:06:51;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2504823;21.12.24 00:00:05;-6,407;0,181;-2,224;0,543;3,092;800,192;35,322;85,045;3,415;85,630;3,445;0,363;171,872;3,705;2,765;6375;637,5;;0,0;60;11,56;2,62;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2504824;21.12.24 00:01:05;-6,530;0,269;-2,276;0,633;3,122;800,192;35,304;85,090;3,385;85,625;3,450;0,454;195,795;3,711;2,783;6375;637,5;;0,0;60;11,55;2,66;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2504825;21.12.24 00:02:05;-6,656;0,224;-2,348;0,584;3,157;800,192;35,256;85,090;3,420;85,610;3,480;0,738;159,497;3,711;2,814;6375;637,5;;0,0;60;11,56;2,62;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2504826;21.12.24 00:03:05;-6,678;0,231;-2,379;0,586;3,168;800,192;35,340;85,115;3,475;85,585;3,485;0,472;152,820;3,692;2,820;6375;637,5;;0,0;60;11,56;2,78;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2504827;21.12.24 00:04:05;-6,753;0,163;-2,411;0,505;3,180;800,192;35,304;85,100;3,450;85,580;3,490;0,630;146,942;3,708;2,829;6375;637,5;;0,0;60;11,55;2,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2504828;21.12.24 00:05:05;-6,829;0,167;-2,445;0,522;3,200;800,192;35,268;85,130;3,470;85,650;3,500;0,434;177,047;3,705;2,835;6375;637,5;;0,0;60;11,55;2,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2504829;21.12.24 00:06:05;-6,636;0,107;-2,456;0,448;3,202;800,192;35,220;85,150;3,485;85,640;3,515;0,482;140,664;3,708;2,835;6375;637,5;;0,0;60;11,55;2,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2504830;21.12.24 00:07:05;-6,647;0,106;-2,490;0,441;3,230;800,192;35,289;85,200;3,500;85,755;3,525;0,513;127,305;3,714;2,832;6375;637,5;;0,0;60;11,56;2,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2504831;21.12.24 00:08:05;-6,688;0,161;-2,517;0,493;3,240;800,192;35,295;85,255;3,505;85,825;3,530;0,386;171,962;3,714;2,838;6375;637,5;;0,0;60;11,55;3,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2504832;21.12.24 00:09:05;-6,752;0,149;-2,559;0,499;3,255;800,192;35,286;85,275;3,530;85,805;3,530;0,171;154,474;3,711;2,835;6375;637,5;;0,0;60;11,55;2,74;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
