Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2500001;bis:;2510000
Ausgelesen am:;27.02.2025 12:06:51;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2500507;18.12.24 00:00:00;-6,307;-0,111;1,270;0,290;6,352;800,192;32,769;90,025;6,345;90,745;6,355;0,130;203,771;7,184;6,531;6375;637,5;;0,0;60;11,16;6,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2500508;18.12.24 00:01:00;-6,361;-0,111;1,278;0,304;6,365;800,192;32,742;89,995;6,310;90,755;6,365;0,109;200,464;7,184;6,534;6375;637,5;;0,0;60;11,17;6,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2500509;18.12.24 00:02:00;-6,440;-0,111;1,295;0,299;6,350;800,192;32,769;89,995;6,345;90,835;6,375;0,202;159,688;7,199;6,543;6375;637,5;;0,0;60;11,16;7,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2500510;18.12.24 00:03:00;-6,519;-0,111;1,269;0,275;6,352;800,192;32,748;90,030;6,340;90,765;6,385;0,008;103,787;7,196;6,522;6375;637,5;;0,0;60;11,18;6,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2500511;18.12.24 00:04:00;-6,544;-0,111;1,265;0,281;6,340;800,192;32,709;89,990;6,350;90,710;6,375;0,323;144,422;7,181;6,513;6375;637,5;;0,0;60;11,17;6,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2500512;18.12.24 00:05:00;-6,510;-0,111;1,240;0,247;6,352;800,192;32,730;89,990;6,330;90,675;6,360;0,165;150,896;7,196;6,510;6375;637,5;;0,0;60;11,16;6,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2500513;18.12.24 00:06:00;-6,454;-0,111;1,276;0,263;6,337;800,192;32,685;90,010;6,330;90,720;6,350;0,026;185,316;7,187;6,494;6375;637,5;;0,0;60;11,16;6,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2500514;18.12.24 00:07:00;-6,443;-0,111;1,298;0,287;6,340;800,192;32,721;90,015;6,310;90,775;6,320;0,000;283,140;7,199;6,506;6375;637,5;;0,0;60;11,16;6,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2500515;18.12.24 00:08:00;-6,400;-0,111;1,245;0,303;6,332;800,192;32,718;90,010;6,320;90,700;6,330;0,336;236,031;7,169;6,501;6375;637,5;;0,0;60;11,16;6,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2500516;18.12.24 00:09:00;-6,346;-0,111;1,283;0,287;6,335;800,192;32,757;89,980;6,305;90,715;6,350;0,139;162,416;7,193;6,470;6375;637,5;;0,0;60;11,16;6,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
