Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;3007220;bis:;3010743
Ausgelesen am:;07.09.25 02:00:00;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003404;07.09.25 00:00:09;-64,967;-0,111;12,390;3,392;16,030;800,204;3,984;71,440;16,780;70,900;17,080;0,577;25,965;22,868;24,088;6377;637,7;;0,0;14;12,29;19,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003405;07.09.25 00:00:32;-65,130;-0,111;12,301;3,391;16,030;800,204;4,020;71,420;16,740;70,940;17,060;0,586;8,460;22,856;24,088;6377;637,7;;0,0;12;12,31;19,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003406;07.09.25 00:01:00;-65,069;-0,111;12,416;3,491;16,028;800,189;4,035;71,438;16,715;71,025;17,070;0,340;109,803;22,865;24,093;6377;637,7;;0,0;170;12,32;19,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003407;07.09.25 00:01:14;-65,040;-0,111;12,212;3,385;16,000;800,180;3,984;71,500;16,700;71,080;17,020;0,333;290,430;22,868;24,088;6377;637,7;;0,0;14;12,28;19,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003408;07.09.25 00:01:37;-65,287;-0,111;12,300;3,327;16,020;800,192;4,044;71,560;16,660;71,480;16,960;0,553;338,288;22,856;24,088;6377;637,7;;0,0;12;12,29;20,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003409;07.09.25 00:02:05;-64,882;-0,111;12,270;3,247;16,013;800,192;4,028;71,620;16,753;71,360;17,033;0,772;59,625;22,856;24,092;6377;637,7;;0,0;65;12,33;19,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003410;07.09.25 00:02:19;-65,022;-0,111;12,153;3,243;16,040;800,204;4,104;71,460;16,780;71,280;17,020;1,477;10,328;22,856;24,040;6377;637,7;;0,0;14;12,32;19,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003411;07.09.25 00:02:42;-64,952;-0,111;12,111;3,433;16,050;800,204;3,984;71,420;16,680;71,280;17,020;0,473;50,648;22,856;24,027;6377;637,7;;0,0;12;12,31;19,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003412;07.09.25 00:03:10;-65,053;-0,111;12,102;3,472;16,027;800,192;4,052;71,433;16,747;71,247;17,033;0,697;72,458;22,847;24,052;6377;637,7;;0,0;65;12,34;19,66;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003413;07.09.25 00:03:24;-65,220;-0,111;11,932;3,482;16,050;800,204;4,020;71,540;16,760;71,420;17,020;0,108;67,928;22,819;24,040;6377;637,7;;0,0;14;12,32;19,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003414;07.09.25 00:03:47;-64,984;-0,111;12,024;3,477;16,020;800,204;4,020;71,600;16,740;71,360;17,040;0,141;16,223;22,856;24,027;6377;637,7;;0,0;12;12,31;19,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003415;07.09.25 00:04:00;-65,083;-0,111;12,037;3,492;16,030;800,180;4,014;71,600;16,760;71,350;17,040;0,101;174,701;22,831;24,052;6377;637,7;;0,0;50;12,30;19,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003416;07.09.25 00:04:28;-65,109;-0,111;11,921;3,442;16,040;800,192;4,008;71,500;16,760;71,280;17,040;0,750;30,668;22,782;24,027;6377;637,7;;0,0;13;12,31;19,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003417;07.09.25 00:04:51;-65,223;-0,111;11,819;3,365;16,040;800,204;4,092;71,400;16,720;71,160;16,980;0,980;329,198;22,782;24,027;6377;637,7;;0,0;11;12,28;19,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003418;07.09.25 00:05:05;-65,150;-0,111;11,910;3,396;16,043;800,188;4,100;71,473;16,693;71,153;16,987;0,463;343,215;22,774;24,044;6377;637,7;;0,0;65;12,30;19,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003419;07.09.25 00:05:33;-65,156;-0,111;11,855;3,331;16,020;800,204;4,068;71,460;16,760;71,360;17,020;0,136;59,085;22,782;24,027;6377;637,7;;0,0;13;12,31;19,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003420;07.09.25 00:05:56;-65,110;-0,111;11,852;3,305;16,030;800,180;3,996;71,500;16,740;71,280;17,000;-0,019;54,428;22,770;24,027;6377;637,7;;0,0;11;12,30;19,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003421;07.09.25 00:06:10;-65,196;-0,111;11,849;3,310;16,043;800,192;4,020;71,473;16,707;71,267;17,000;0,223;141,383;22,778;24,031;6377;637,7;;0,0;65;12,32;19,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003422;07.09.25 00:06:38;-65,102;-0,111;11,985;3,306;16,010;800,204;4,104;71,640;16,760;71,600;17,000;0,197;72,923;22,758;24,027;6377;637,7;;0,0;13;12,33;19,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003423;07.09.25 00:07:01;-64,828;-0,111;11,959;3,255;16,040;800,204;4,080;71,640;16,680;71,580;17,020;0,281;37,170;22,758;24,027;6377;637,7;;0,0;11;12,32;19,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3003424;07.09.25 00:07:43;-65,274;-0,111;11,763;3,283;16,010;800,204;4,092;71,660;16,780;71,640;17,000;0,291;19,463;22,758;24,027;6377;637,7;;0,0;13;12,35;19,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
