Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2705774;bis:;2710168
Ausgelesen am:;08.05.2025 10:05:26;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690798;25.04.25 00:00:05;-15,318;-0,111;4,780;2,066;10,665;800,204;4,914;0,340;-29,540;93,235;11,210;0,455;36,686;12,912;13,660;6377;637,7;;0,0;60;12,24;14,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690799;25.04.25 00:01:05;-15,680;-0,111;4,670;2,022;10,672;800,204;4,917;0,340;-29,540;93,050;11,210;0,143;79,391;12,912;13,654;6377;637,7;;0,0;60;12,24;14,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690800;25.04.25 00:02:05;-16,217;-0,111;4,677;1,940;10,670;800,204;4,917;0,340;-29,540;93,150;11,200;0,104;216,118;12,897;13,666;6377;637,7;;0,0;60;12,23;14,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690801;25.04.25 00:03:05;-16,769;-0,111;4,597;1,861;10,665;800,204;4,914;0,335;-29,540;92,820;11,250;0,021;53,758;12,894;13,663;6377;637,7;;0,0;60;12,25;14,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690802;25.04.25 00:04:05;-17,434;-0,111;4,506;1,859;10,665;800,204;4,914;0,335;-29,540;92,650;11,180;0,238;158,603;12,894;13,660;6377;637,7;;0,0;60;12,24;14,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690803;25.04.25 00:05:05;-18,218;-0,111;4,428;1,777;10,670;800,204;4,923;0,325;-29,540;92,485;11,180;0,353;175,809;12,894;13,666;6377;637,7;;0,0;60;12,24;14,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690804;25.04.25 00:06:05;-19,180;-0,111;4,273;1,813;10,657;800,204;4,914;0,335;-29,540;92,430;11,160;0,246;207,624;12,894;13,654;6377;637,7;;0,0;60;12,24;14,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690805;25.04.25 00:07:05;-19,989;-0,111;4,213;1,898;10,657;800,204;4,926;0,330;-29,540;92,490;11,165;0,095;211,213;12,894;13,639;6377;637,7;;0,0;60;12,24;14,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690806;25.04.25 00:08:05;-20,557;-0,111;4,135;1,820;10,637;800,204;4,911;0,325;-29,540;92,345;11,165;0,046;185,175;12,903;13,648;6377;637,7;;0,0;60;12,23;14,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690807;25.04.25 00:09:05;-20,883;-0,111;4,111;1,806;10,630;800,204;4,908;0,330;-29,540;92,280;11,165;0,001;209,784;12,894;13,620;6377;637,7;;0,0;60;12,23;14,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690808;25.04.25 00:10:05;-21,328;-0,111;3,992;1,654;10,617;800,204;4,914;0,325;-29,540;92,540;11,200;0,328;158,934;12,891;13,626;6377;637,7;;0,0;60;12,24;14,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690809;25.04.25 00:11:05;-21,695;-0,111;3,891;1,607;10,610;800,204;4,908;0,320;-29,540;92,520;11,200;0,214;147,527;12,894;13,611;6377;637,7;;0,0;60;12,23;14,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690810;25.04.25 00:12:05;-22,278;-0,111;3,733;1,445;10,605;800,204;4,908;0,320;-29,540;92,550;11,190;0,261;157,208;12,894;13,602;6377;637,7;;0,0;60;12,23;14,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690811;25.04.25 00:13:05;-22,707;-0,111;3,675;1,267;10,573;800,204;4,905;0,320;-29,540;92,400;11,140;0,370;138,420;12,891;13,599;6377;637,7;;0,0;60;12,23;14,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690812;25.04.25 00:14:05;-23,280;-0,111;3,709;1,073;10,550;800,204;4,905;0,335;-29,540;92,340;11,080;0,553;141,176;12,891;13,614;6377;637,7;;0,0;60;12,23;14,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690813;25.04.25 00:15:05;-23,725;-0,111;3,637;1,034;10,517;800,204;4,899;0,330;-29,540;92,390;11,000;0,253;137,154;12,876;13,602;6377;637,7;;0,0;60;12,23;14,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690814;25.04.25 00:16:05;-23,895;-0,111;3,618;0,984;10,495;800,204;4,902;0,330;-29,540;92,460;10,915;0,268;112,196;12,870;13,602;6377;637,7;;0,0;60;12,24;14,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690815;25.04.25 00:17:05;-23,694;-0,111;3,656;0,861;10,457;800,204;4,893;0,335;-29,540;92,585;10,850;0,143;116,381;12,860;13,584;6377;637,7;;0,0;60;12,23;14,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690816;25.04.25 00:18:05;-23,025;-0,111;3,768;0,715;10,425;800,204;4,902;0,340;-29,540;92,735;10,790;0,374;130,123;12,854;13,584;6377;637,7;;0,0;60;12,23;14,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690817;25.04.25 00:19:05;-22,074;-0,111;3,957;0,646;10,385;800,204;4,896;0,335;-29,540;93,215;10,720;0,479;134,618;12,839;13,587;6377;637,7;;0,0;60;12,23;14,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690818;25.04.25 00:20:05;-20,824;-0,111;4,124;0,715;10,358;800,204;4,899;0,340;-29,540;93,580;10,720;0,241;126,838;12,845;13,587;6377;637,7;;0,0;60;12,23;14,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690819;25.04.25 00:21:05;-19,463;-0,111;4,265;0,727;10,330;800,204;4,905;0,340;-29,540;93,665;10,690;0,149;105,576;12,812;13,584;6377;637,7;;0,0;60;12,23;14,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690820;25.04.25 00:22:05;-18,013;-0,111;4,473;0,676;10,305;800,204;4,905;0,335;-29,540;93,765;10,635;0,020;92,655;12,806;13,581;6377;637,7;;0,0;60;12,24;14,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690821;25.04.25 00:23:05;-16,427;-0,111;4,685;0,764;10,273;800,204;4,902;0,335;-29,540;93,905;10,590;0,048;93,578;12,796;13,578;6377;637,7;;0,0;60;12,24;14,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690822;25.04.25 00:24:05;-14,967;-0,111;4,913;0,873;10,255;800,204;4,896;0,325;-29,540;94,315;10,590;-0,022;94,056;12,803;13,587;6377;637,7;;0,0;60;12,22;14,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690823;25.04.25 00:25:05;-13,773;-0,111;5,143;0,948;10,255;800,204;4,893;0,330;-29,540;94,530;10,575;0,001;110,166;12,796;13,587;6377;637,7;;0,0;60;12,22;14,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690824;25.04.25 00:26:05;-12,915;-0,111;5,302;1,050;10,225;800,204;4,899;0,325;-29,540;94,795;10,585;-0,016;115,779;12,796;13,584;6377;637,7;;0,0;60;12,23;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690825;25.04.25 00:27:05;-12,274;-0,111;5,371;1,135;10,227;800,204;4,893;0,325;-29,540;94,725;10,555;-0,022;114,368;12,799;13,581;6377;637,7;;0,0;60;12,23;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690826;25.04.25 00:28:05;-11,777;-0,111;5,395;1,163;10,220;800,204;4,887;0,335;-29,540;94,735;10,530;0,046;202,168;12,796;13,575;6377;637,7;;0,0;60;12,22;14,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690827;25.04.25 00:29:05;-11,350;-0,111;5,425;1,091;10,225;800,204;4,887;0,340;-29,540;94,735;10,545;0,068;23,029;12,787;13,578;6377;637,7;;0,0;60;12,24;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690828;25.04.25 00:30:05;-10,969;-0,111;5,521;1,038;10,217;800,204;4,893;0,325;-29,540;94,900;10,520;-0,022;61,875;12,781;13,578;6377;637,7;;0,0;60;12,23;14,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690829;25.04.25 00:31:05;-10,829;-0,111;5,647;1,062;10,187;800,204;4,893;0,320;-29,540;95,160;10,510;0,029;113,608;12,784;13,578;6377;637,7;;0,0;60;12,22;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690830;25.04.25 00:32:05;-10,963;-0,111;5,673;1,064;10,197;800,204;4,896;0,330;-29,540;95,305;10,530;-0,001;111,735;12,790;13,572;6377;637,7;;0,0;60;12,23;14,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690831;25.04.25 00:33:05;-11,179;-0,111;5,697;1,056;10,187;800,204;4,887;0,330;-29,540;95,335;10,525;0,161;121,264;12,790;13,578;6377;637,7;;0,0;60;12,22;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690832;25.04.25 00:34:05;-11,357;-0,111;5,738;1,078;10,192;800,204;4,896;0,325;-29,540;95,415;10,515;0,077;133,819;12,784;13,569;6377;637,7;;0,0;60;12,22;14,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690833;25.04.25 00:35:05;-11,404;-0,111;5,772;1,159;10,185;800,204;4,905;0,325;-29,540;95,725;10,535;0,063;141,013;12,766;13,563;6377;637,7;;0,0;60;12,22;14,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690834;25.04.25 00:36:05;-11,120;-0,111;5,788;1,285;10,185;800,204;4,902;0,330;-29,540;96,015;10,590;0,030;129,201;12,760;13,572;6377;637,7;;0,0;60;12,23;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690835;25.04.25 00:37:05;-10,653;-0,111;5,811;1,334;10,205;800,204;4,893;0,330;-29,540;95,840;10,610;-0,006;117,596;12,726;13,572;6377;637,7;;0,0;60;12,22;14,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690836;25.04.25 00:38:05;-10,211;-0,111;5,719;1,340;10,180;800,204;4,884;0,340;-29,540;95,685;10,575;0,035;193,680;12,738;13,572;6377;637,7;;0,0;60;12,22;14,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690837;25.04.25 00:39:05;-9,686;-0,111;5,785;1,283;10,187;800,204;4,893;0,330;-29,540;95,495;10,585;-0,004;55,761;12,714;13,559;6377;637,7;;0,0;60;12,23;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690838;25.04.25 00:40:05;-9,589;-0,111;5,870;1,281;10,200;800,204;4,893;0,320;-29,540;95,680;10,550;0,016;152,505;12,723;13,559;6377;637,7;;0,0;60;12,21;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690839;25.04.25 00:41:05;-9,906;-0,111;5,762;1,178;10,190;800,204;4,887;0,330;-29,540;95,750;10,590;0,247;118,491;12,711;13,556;6377;637,7;;0,0;60;12,22;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690840;25.04.25 00:42:05;-9,994;-0,111;5,754;1,136;10,198;800,204;4,896;0,330;-29,540;95,795;10,580;0,311;121,466;12,714;13,535;6377;637,7;;0,0;60;12,22;14,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690841;25.04.25 00:43:05;-9,986;-0,111;5,755;1,112;10,203;800,204;4,899;0,325;-29,540;95,885;10,600;0,107;105,075;12,708;13,550;6377;637,7;;0,0;60;12,22;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690842;25.04.25 00:44:05;-9,790;-0,111;5,775;1,125;10,192;800,204;4,893;0,320;-29,540;95,680;10,570;-0,021;104,164;12,702;13,507;6377;637,7;;0,0;60;12,22;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690843;25.04.25 00:45:05;-9,549;-0,111;5,766;1,176;10,202;800,204;4,893;0,325;-29,540;95,820;10,560;0,164;121,354;12,699;13,538;6377;637,7;;0,0;60;12,22;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690844;25.04.25 00:46:05;-9,228;-0,111;5,832;1,153;10,198;800,204;4,896;0,325;-29,540;95,875;10,550;0,312;112,804;12,699;13,517;6377;637,7;;0,0;60;12,21;14,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690845;25.04.25 00:47:05;-8,923;-0,111;5,883;1,291;10,193;800,204;4,896;0,320;-29,540;95,970;10,560;0,375;104,963;12,699;13,532;6377;637,7;;0,0;60;12,22;13,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690846;25.04.25 00:48:05;-8,774;-0,111;5,786;1,316;10,200;800,204;4,890;0,325;-29,540;96,120;10,570;0,243;115,993;12,699;13,535;6377;637,7;;0,0;60;12,21;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690847;25.04.25 00:49:05;-8,548;-0,111;5,871;1,297;10,202;800,204;4,884;0,330;-29,540;96,170;10,570;0,318;124,363;12,696;13,514;6377;637,7;;0,0;60;12,22;14,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690848;25.04.25 00:50:05;-8,431;-0,111;5,900;1,451;10,205;800,204;4,893;0,330;-29,540;96,135;10,600;0,128;113,721;12,693;13,513;6377;637,7;;0,0;60;12,22;14,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690849;25.04.25 00:51:05;-8,435;-0,111;5,924;1,483;10,215;800,204;4,890;0,325;-29,540;96,020;10,585;0,027;127,451;12,693;13,489;6377;637,7;;0,0;60;12,22;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690850;25.04.25 00:52:05;-8,368;-0,111;5,919;1,563;10,220;800,204;4,887;0,325;-29,540;96,150;10,610;0,056;88,813;12,693;13,504;6377;637,7;;0,0;60;12,23;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690851;25.04.25 00:53:05;-8,408;-0,111;5,814;1,644;10,222;800,204;4,890;0,320;-29,540;96,185;10,620;0,088;130,826;12,680;13,498;6377;637,7;;0,0;60;12,22;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690852;25.04.25 00:54:05;-8,500;-0,111;5,733;1,618;10,243;800,204;4,887;0,320;-29,540;96,260;10,630;0,075;166,191;12,678;13,504;6377;637,7;;0,0;60;12,21;13,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690853;25.04.25 00:55:05;-8,594;-0,111;5,611;1,512;10,247;800,204;4,890;0,320;-29,540;96,090;10,650;0,052;122,327;12,656;13,501;6377;637,7;;0,0;60;12,21;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690854;25.04.25 00:56:05;-8,702;-0,111;5,584;1,320;10,235;800,204;4,881;0,320;-29,540;95,805;10,615;0,113;134,426;12,641;13,495;6377;637,7;;0,0;60;12,22;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690855;25.04.25 00:57:05;-8,836;-0,111;5,634;1,305;10,240;800,204;4,881;0,320;-29,540;95,930;10,630;0,052;120,071;12,647;13,492;6377;637,7;;0,0;60;12,22;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690856;25.04.25 00:58:05;-8,852;-0,111;5,543;1,254;10,240;800,204;4,881;0,320;-29,540;95,720;10,595;0,165;126,996;12,647;13,480;6377;637,7;;0,0;60;12,22;13,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690857;25.04.25 00:59:05;-8,879;-0,111;5,522;1,174;10,230;800,204;4,887;0,320;-29,540;95,880;10,575;0,076;134,854;12,616;13,483;6377;637,7;;0,0;60;12,22;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690858;25.04.25 01:00:05;-8,743;-0,111;5,535;1,084;10,212;800,204;4,881;0,320;-29,540;95,815;10,595;-0,004;130,095;12,623;13,486;6377;637,7;;0,0;60;12,21;13,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690859;25.04.25 01:01:05;-8,618;-0,111;5,612;1,078;10,220;800,204;4,884;0,320;-29,540;95,930;10,560;0,050;165,375;12,604;13,483;6377;637,7;;0,0;60;12,21;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690860;25.04.25 01:02:05;-8,624;-0,111;5,699;1,213;10,227;800,204;4,887;0,335;-29,540;95,905;10,555;0,221;181,389;12,610;13,483;6377;637,7;;0,0;60;12,21;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690861;25.04.25 01:03:05;-8,960;-0,111;5,722;1,510;10,235;800,204;4,878;0,335;-29,540;95,990;10,525;0,195;256,742;12,604;13,489;6377;637,7;;0,0;60;12,21;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690862;25.04.25 01:04:05;-9,552;-0,111;5,615;1,821;10,230;800,204;4,884;0,340;-29,540;95,995;10,530;0,376;304,594;12,622;13,480;6377;637,7;;0,0;60;12,20;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690863;25.04.25 01:05:05;-10,344;-0,111;5,445;1,996;10,252;800,204;4,884;0,330;-29,540;96,050;10,610;0,413;101,177;12,607;13,480;6377;637,7;;0,0;60;12,22;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690864;25.04.25 01:06:05;-11,263;-0,111;5,290;2,155;10,265;800,204;4,881;0,335;-29,540;95,925;10,640;0,424;105,249;12,604;13,483;6377;637,7;;0,0;60;12,21;14,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690865;25.04.25 01:07:05;-12,306;-0,111;4,980;2,357;10,295;800,204;4,881;0,335;-29,540;95,735;10,635;0,954;336,999;12,598;13,483;6377;637,7;;0,0;60;12,19;13,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690866;25.04.25 01:08:05;-13,191;-0,111;4,818;2,512;10,305;800,204;4,887;0,335;-29,540;95,605;10,700;0,507;184,359;12,601;13,480;6377;637,7;;0,0;60;12,21;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690867;25.04.25 01:09:05;-13,947;-0,111;4,577;2,432;10,322;800,204;4,887;0,335;-29,540;95,370;10,720;0,632;266,979;12,601;13,480;6377;637,7;;0,0;60;12,20;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690868;25.04.25 01:10:05;-14,265;-0,111;4,448;2,469;10,347;800,204;4,881;0,340;-29,540;95,220;10,760;0,354;293,327;12,601;13,480;6377;637,7;;0,0;60;12,21;13,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
