Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2130000;bis:;2140001
Ausgelesen am:;10.07.2024 16:29:44;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125288;16.05.24 00:00:10;-8,625;-0,111;8,109;1,551;14,530;800,180;31,002;94,960;14,615;95,545;14,735;0,229;293,355;16,941;16,315;6374;637,4;;0,0;60;12,29;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125289;16.05.24 00:01:10;-8,721;-0,111;8,154;1,630;14,542;800,180;31,530;95,035;14,595;95,920;14,760;0,308;303,733;16,944;16,315;6374;637,4;;0,0;60;12,30;18,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125290;16.05.24 00:02:10;-8,740;-0,111;8,031;1,731;14,545;800,180;32,067;95,090;14,645;95,925;14,800;0,484;285,829;16,932;16,315;6374;637,4;;0,0;60;12,30;18,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125291;16.05.24 00:03:10;-8,977;-0,111;8,031;1,749;14,548;800,180;31,125;95,045;14,630;95,800;14,800;0,330;113,496;16,938;16,318;6374;637,4;;0,0;60;12,32;18,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125292;16.05.24 00:04:10;-9,430;-0,111;8,047;1,805;14,532;800,180;31,422;95,075;14,650;95,965;14,820;0,526;70,684;16,926;16,312;6374;637,4;;0,0;60;12,31;18,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125293;16.05.24 00:05:10;-9,812;-0,111;8,152;1,860;14,537;800,180;31,896;95,050;14,655;95,930;14,830;0,223;52,656;16,923;16,312;6374;637,4;;0,0;60;12,32;18,41;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125294;16.05.24 00:06:10;-10,064;-0,111;8,215;1,985;14,535;800,180;31,992;95,100;14,655;96,065;14,840;0,346;37,721;16,904;16,309;6374;637,4;;0,0;60;12,32;18,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125295;16.05.24 00:07:10;-10,255;-0,111;8,151;2,073;14,535;800,180;32,175;95,185;14,685;96,140;14,855;0,233;55,828;16,904;16,312;6374;637,4;;0,0;60;12,32;18,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125296;16.05.24 00:08:10;-10,454;-0,111;8,006;2,217;14,552;800,180;32,013;95,195;14,660;96,085;14,835;0,396;170,978;16,907;16,312;6374;637,4;;0,0;60;12,31;18,41;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125297;16.05.24 00:09:10;-10,547;-0,111;8,016;2,242;14,555;800,180;31,953;95,205;14,725;96,005;14,870;0,287;58,719;16,898;16,309;6374;637,4;;0,0;60;12,32;18,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125298;16.05.24 00:10:10;-10,048;-0,111;8,090;2,347;14,550;800,180;31,446;95,235;14,710;96,020;14,865;0,357;101,931;16,898;16,312;6374;637,4;;0,0;60;12,31;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125299;16.05.24 00:11:10;-9,341;-0,111;7,940;2,382;14,552;800,180;30,597;95,000;14,695;95,650;14,805;0,499;265,629;16,898;16,312;6374;637,4;;0,0;60;12,30;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125300;16.05.24 00:12:10;-8,670;-0,111;8,081;2,411;14,563;800,180;33,075;95,040;14,700;95,900;14,820;0,381;212,169;16,898;16,306;6374;637,4;;0,0;60;12,30;18,41;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125301;16.05.24 00:13:10;-8,352;-0,111;8,036;2,458;14,552;800,180;32,046;94,980;14,685;95,730;14,810;0,408;297,686;16,904;16,294;6374;637,4;;0,0;60;12,30;18,53;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125302;16.05.24 00:14:10;-8,086;-0,111;8,142;2,396;14,555;800,180;31,491;94,955;14,745;95,825;14,825;0,272;195,193;16,904;16,303;6374;637,4;;0,0;60;12,31;18,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125303;16.05.24 00:15:10;-7,952;-0,111;8,232;2,445;14,550;800,180;32,277;94,865;14,735;95,905;14,870;0,311;236,616;16,901;16,309;6374;637,4;;0,0;60;12,29;18,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
