Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2440001;bis:;2459999
Ausgelesen am:;26.02.2025 11:15:17;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447880;09.11.24 00:00:10;-6,948;-0,111;1,430;0,539;6,820;800,192;23,085;93,680;7,000;94,405;7,020;0,022;214,003;6,354;6,949;6374;637,4;;0,0;60;11,85;7,30;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447881;09.11.24 00:01:10;-6,941;-0,111;1,427;0,505;6,817;800,192;23,085;93,665;7,010;94,445;7,025;0,048;191,025;6,357;6,937;6374;637,4;;0,0;60;11,85;7,34;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447882;09.11.24 00:02:10;-6,819;-0,111;1,475;0,542;6,822;800,192;23,088;93,700;7,015;94,550;7,015;0,019;183,758;6,351;6,946;6374;637,4;;0,0;60;11,85;7,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447883;09.11.24 00:03:10;-6,742;-0,111;1,471;0,525;6,822;800,192;23,103;93,715;6,995;94,615;7,010;-0,026;241,875;6,363;6,940;6374;637,4;;0,0;60;11,84;6,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447884;09.11.24 00:04:10;-6,724;-0,111;1,475;0,517;6,820;800,192;23,103;93,685;6,975;94,595;7,000;-0,028;289,097;6,354;6,949;6374;637,4;;0,0;60;11,84;7,18;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447885;09.11.24 00:05:10;-6,674;-0,111;1,477;0,506;6,827;800,192;23,094;93,715;6,995;94,605;7,020;-0,022;273,212;6,357;6,943;6374;637,4;;0,0;60;11,85;7,18;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447886;09.11.24 00:06:10;-6,647;-0,111;1,496;0,509;6,822;800,192;23,094;93,735;6,975;94,620;7,000;-0,019;242,505;6,354;6,949;6374;637,4;;0,0;60;11,84;7,14;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447887;09.11.24 00:07:10;-6,636;-0,111;1,517;0,484;6,832;800,192;23,085;93,760;6,960;94,710;7,005;-0,018;240,120;6,378;6,937;6374;637,4;;0,0;60;11,85;7,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447888;09.11.24 00:08:10;-6,631;-0,111;1,541;0,480;6,820;800,192;23,091;93,795;7,000;94,785;7,015;-0,019;155,301;6,363;6,940;6374;637,4;;0,0;60;11,85;7,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447889;09.11.24 00:09:10;-6,653;-0,111;1,558;0,555;6,830;800,192;23,112;93,855;7,035;94,980;7,055;-0,032;57,549;6,363;6,989;6374;637,4;;0,0;60;11,85;7,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447890;09.11.24 00:10:10;-6,579;-0,111;1,565;0,592;6,832;800,192;23,097;93,880;7,040;94,985;7,075;-0,014;52,628;6,366;6,988;6374;637,4;;0,0;60;11,86;7,34;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447891;09.11.24 00:11:10;-6,424;-0,111;1,582;0,595;6,822;800,192;23,082;93,890;7,020;94,935;7,045;-0,018;110,076;6,372;6,986;6374;637,4;;0,0;60;11,86;7,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447892;09.11.24 00:12:10;-6,307;-0,111;1,560;0,600;6,830;800,192;23,103;93,840;6,995;94,785;7,025;-0,025;258,744;6,357;6,994;6374;637,4;;0,0;60;11,84;7,14;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447893;09.11.24 00:13:10;-6,085;-0,111;1,503;0,606;6,827;800,192;23,100;93,825;6,970;94,745;7,035;0,064;225,669;6,360;7,019;6374;637,4;;0,0;60;11,84;7,30;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447894;09.11.24 00:14:10;-6,020;-0,111;1,470;0,546;6,840;800,192;23,079;93,860;6,995;94,790;7,045;0,027;204,266;6,363;6,964;6374;637,4;;0,0;60;11,85;7,34;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447895;09.11.24 00:15:10;-6,132;-0,106;1,488;0,525;6,850;800,192;23,091;93,860;7,005;94,765;7,025;0,022;222,339;6,378;6,980;6374;637,4;;0,0;60;11,85;7,14;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447896;09.11.24 00:16:10;-6,183;-0,110;1,492;0,508;6,842;800,192;23,100;93,835;6,995;94,780;7,015;0,062;264,308;6,363;6,961;6374;637,4;;0,0;60;11,84;7,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447897;09.11.24 00:17:10;-6,216;-0,044;1,467;0,567;6,855;800,192;23,085;93,845;6,995;94,800;7,005;0,136;274,911;6,360;6,976;6374;637,4;;0,0;60;11,83;7,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447898;09.11.24 00:18:10;-6,278;-0,077;1,459;0,587;6,845;800,192;23,082;93,870;7,000;94,890;7,020;-0,005;291,724;6,375;6,973;6374;637,4;;0,0;60;11,85;7,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447899;09.11.24 00:19:10;-6,273;-0,104;1,475;0,569;6,842;800,192;23,106;93,860;6,995;94,900;7,025;-0,025;244,541;6,357;6,982;6374;637,4;;0,0;60;11,85;7,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447900;09.11.24 00:20:10;-6,299;-0,111;1,466;0,575;6,870;800,192;23,088;93,935;7,040;95,035;7,095;-0,029;16,903;6,357;6,992;6374;637,4;;0,0;60;11,86;7,14;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447901;09.11.24 00:21:10;-6,229;-0,111;1,486;0,621;6,860;800,192;23,088;93,935;7,055;94,955;7,085;-0,027;95,119;6,384;7,010;6374;637,4;;0,0;60;11,87;7,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447902;09.11.24 00:22:10;-6,251;-0,111;1,466;0,627;6,872;800,192;23,091;93,950;7,075;94,970;7,105;-0,008;8,528;6,354;6,998;6374;637,4;;0,0;60;11,88;7,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447903;09.11.24 00:23:10;-6,299;-0,111;1,474;0,616;6,877;800,192;23,097;93,980;7,090;94,975;7,120;-0,025;10,119;6,372;7,028;6374;637,4;;0,0;60;11,85;7,18;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
