Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2720632;bis:;2726361
Ausgelesen am:;19.05.2025 09:45:03;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2720019;15.05.25 00:00:10;-88,004;-0,111;20,607;3,642;16,665;800,180;3,681;45,830;17,110;45,350;17,425;0,788;87,834;25,264;25,950;6377;637,7;;0,0;60;12,46;16,59;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2720020;15.05.25 00:01:10;-87,785;-0,111;20,782;3,532;16,637;800,180;3,681;45,790;17,055;45,235;17,400;0,493;83,363;25,221;25,950;6377;637,7;;0,0;60;12,45;16,59;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2720021;15.05.25 00:02:10;-87,345;-0,111;20,784;3,692;16,605;800,180;3,675;45,680;17,000;45,035;17,370;0,136;172,856;25,199;25,944;6377;637,7;;0,0;60;12,44;16,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2720022;15.05.25 00:03:10;-87,332;-0,111;20,427;3,662;16,572;800,180;3,681;45,720;16,950;45,625;17,240;0,537;249,559;25,199;25,920;6377;637,7;;0,0;60;12,45;16,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2720023;15.05.25 00:04:10;-86,979;-0,111;20,867;3,477;16,532;800,180;3,678;45,810;16,960;45,675;17,160;0,408;160,639;25,193;25,895;6377;637,7;;0,0;60;12,45;16,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2720024;15.05.25 00:05:10;-87,059;-0,111;20,758;3,690;16,528;800,180;3,678;45,990;16,935;45,550;17,230;0,602;143,325;25,151;25,898;6377;637,7;;0,0;60;12,45;16,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2720025;15.05.25 00:06:10;-86,567;-0,111;20,774;3,664;16,485;800,186;3,684;46,190;16,895;45,675;17,190;0,244;230,333;25,117;25,886;6377;637,7;;0,0;60;12,43;16,47;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2720026;15.05.25 00:07:10;-86,309;-0,111;20,623;3,668;16,460;800,183;3,684;46,525;16,890;46,125;17,170;0,716;49,275;25,102;25,883;6377;637,7;;0,0;60;12,45;16,59;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2720027;15.05.25 00:08:10;-85,613;-0,111;20,963;3,463;16,445;800,180;3,684;46,235;16,815;45,975;17,080;0,654;146,503;25,105;25,883;6377;637,7;;0,0;60;12,46;16,55;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2720028;15.05.25 00:09:10;-85,726;-0,111;20,736;3,979;16,427;800,186;3,672;46,375;16,800;45,770;17,155;0,758;204,474;25,099;25,883;6377;637,7;;0,0;60;12,43;16,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
