Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2720632;bis:;2726361
Ausgelesen am:;19.05.2025 09:45:03;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717139;13.05.25 00:00:10;-85,453;-0,111;27,027;3,771;14,055;800,192;3,699;52,180;14,290;51,085;14,780;0,280;108,118;24,418;25,199;6377;637,7;;0,0;60;12,45;14,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717140;13.05.25 00:01:10;-85,349;-0,111;27,124;3,710;14,007;800,192;3,699;52,480;14,230;51,310;14,720;0,151;196,937;24,412;25,196;6377;637,7;;0,0;60;12,44;14,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717141;13.05.25 00:02:10;-85,271;-0,111;27,109;4,024;13,995;800,192;3,699;52,485;14,250;51,380;14,705;0,113;126,422;24,397;25,190;6377;637,7;;0,0;60;12,45;14,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717142;13.05.25 00:03:10;-85,077;-0,111;27,094;4,328;13,955;800,192;3,702;52,315;14,220;50,990;14,790;-0,009;89,004;24,375;25,181;6377;637,7;;0,0;60;12,45;14,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717143;13.05.25 00:04:10;-84,994;-0,111;27,077;4,370;13,938;800,192;3,708;52,170;14,205;50,805;14,695;0,026;180,563;24,323;25,150;6377;637,7;;0,0;60;12,45;14,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717144;13.05.25 00:05:10;-84,949;-0,111;27,042;4,535;13,917;800,192;3,699;52,345;14,200;51,160;14,700;0,094;143,724;24,320;25,138;6377;637,7;;0,0;60;12,46;14,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717145;13.05.25 00:06:10;-84,977;-0,111;27,011;4,578;13,882;800,192;3,711;52,545;14,205;51,240;14,690;0,016;125,364;24,320;25,123;6377;637,7;;0,0;60;12,45;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717146;13.05.25 00:07:10;-84,924;-0,111;26,919;4,603;13,858;800,192;3,699;52,440;14,115;51,180;14,640;0,132;271,569;24,308;25,111;6377;637,7;;0,0;60;12,44;14,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717147;13.05.25 00:08:10;-84,890;-0,111;26,875;4,450;13,825;800,192;3,705;52,290;14,140;51,180;14,600;0,288;127,716;24,269;25,102;6377;637,7;;0,0;60;12,46;14,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717148;13.05.25 00:09:10;-84,710;-0,111;26,949;4,386;13,790;800,192;3,699;52,180;14,155;51,250;14,580;0,316;40,916;24,238;25,105;6377;637,7;;0,0;60;12,44;14,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717149;13.05.25 00:10:10;-84,669;-0,111;26,844;4,443;13,762;800,192;3,702;52,010;14,045;50,860;14,570;0,407;249,114;24,226;25,096;6377;637,7;;0,0;60;12,42;14,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717150;13.05.25 00:11:10;-84,674;-0,111;26,666;4,301;13,735;800,192;3,708;51,915;14,075;50,720;14,520;0,423;245,171;24,202;25,093;6377;637,7;;0,0;60;12,43;13,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717151;13.05.25 00:12:10;-84,725;-0,111;26,619;4,232;13,717;800,192;3,705;51,985;14,015;50,935;14,455;0,384;238,691;24,189;25,087;6377;637,7;;0,0;60;12,44;13,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717152;13.05.25 00:13:10;-84,649;-0,111;26,762;4,334;13,690;800,192;3,708;52,120;14,040;51,130;14,500;0,137;48,060;24,171;25,077;6377;637,7;;0,0;60;12,45;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717153;13.05.25 00:14:10;-84,636;-0,111;26,718;4,449;13,665;800,192;3,705;52,060;14,015;50,960;14,495;0,327;178,999;24,125;25,034;6377;637,7;;0,0;60;12,44;13,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717154;13.05.25 00:15:10;-84,576;-0,111;26,549;4,505;13,660;800,192;3,717;51,880;14,015;50,655;14,475;0,524;191,458;24,125;25,019;6377;637,7;;0,0;60;12,44;14,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717155;13.05.25 00:16:10;-84,483;-0,111;26,466;4,448;13,645;800,192;3,708;51,725;13,970;50,580;14,470;0,389;272,503;24,113;25,013;6377;637,7;;0,0;60;12,43;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717156;13.05.25 00:17:10;-84,396;-0,111;26,570;4,481;13,627;800,192;3,708;51,705;13,985;50,510;14,490;0,123;131,226;24,064;25,013;6377;637,7;;0,0;60;12,45;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717157;13.05.25 00:18:10;-84,419;-0,111;26,375;4,526;13,613;800,192;3,699;51,650;13,975;50,445;14,470;0,189;165,718;23,973;25,004;6377;637,7;;0,0;60;12,44;13,61;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717158;13.05.25 00:19:10;-84,285;-0,111;26,516;4,527;13,565;800,186;3,699;51,795;13,990;50,785;14,455;0,089;29,565;23,930;25,004;6377;637,7;;0,0;60;12,45;13,57;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717159;13.05.25 00:20:10;-84,202;-0,111;26,471;4,659;13,575;800,189;3,705;51,630;13,930;50,485;14,400;0,005;262,693;23,936;25,004;6377;637,7;;0,0;60;12,43;13,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717160;13.05.25 00:21:10;-84,227;-0,111;26,523;4,835;13,543;800,192;3,708;51,690;13,960;50,715;14,475;0,159;112,438;23,917;24,989;6377;637,7;;0,0;60;12,44;13,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717161;13.05.25 00:22:10;-84,264;-0,111;26,313;4,697;13,512;800,192;3,708;51,900;13,945;50,775;14,455;0,435;169,819;23,894;24,989;6377;637,7;;0,0;60;12,44;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717162;13.05.25 00:23:10;-84,229;-0,111;26,328;4,671;13,490;800,192;3,705;51,630;13,950;50,510;14,410;0,135;170,539;23,863;24,955;6377;637,7;;0,0;60;12,44;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
