Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2180000;bis:;2190001
Ausgelesen am:;11.07.2024 09:17:56;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185712;25.06.24 00:00:05;-58,672;-0,111;27,953;5,472;17,763;800,189;23,052;72,055;18,240;71,985;18,515;0,229;53,173;21,195;23,228;6374;637,4;;0,0;60;12,39;21,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185713;25.06.24 00:01:05;-58,678;-0,111;27,719;6,116;17,820;800,192;23,199;71,510;18,380;70,910;18,755;0,104;102,409;21,201;23,191;6374;637,4;;0,0;60;12,39;21,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185714;25.06.24 00:02:05;-58,813;-0,111;27,699;6,471;17,862;800,192;23,079;70,435;18,475;69,470;18,960;0,033;123,823;21,195;23,164;6374;637,4;;0,0;60;12,39;20,99;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185715;25.06.24 00:03:05;-59,066;-0,111;27,387;6,622;17,930;800,189;22,620;69,975;18,620;68,670;19,150;0,102;182,835;21,195;23,170;6374;637,4;;0,0;60;12,37;20,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185716;25.06.24 00:04:05;-59,314;-0,111;26,967;6,711;17,952;800,192;21,744;69,150;18,735;67,760;19,275;0,032;231,682;21,195;23,142;6374;637,4;;0,0;60;12,37;21,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185717;25.06.24 00:05:05;-59,534;-0,111;26,777;6,746;18,035;800,192;22,602;68,710;18,850;67,295;19,420;0,156;139,613;21,195;23,145;6374;637,4;;0,0;60;12,39;21,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185718;25.06.24 00:06:05;-59,713;-0,111;26,459;7,078;18,110;800,192;22,593;67,670;18,980;65,860;19,560;0,526;253,299;21,180;23,145;6374;637,4;;0,0;60;12,37;21,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185719;25.06.24 00:07:05;-60,155;-0,111;25,848;7,097;18,190;800,192;23,415;66,695;19,160;64,715;19,730;0,395;170,213;21,183;23,130;6374;637,4;;0,0;60;12,38;21,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185720;25.06.24 00:08:05;-60,470;-0,111;25,617;7,176;18,280;800,192;22,989;66,595;19,275;65,045;19,875;0,041;92,711;21,165;23,069;6374;637,4;;0,0;60;12,38;21,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185721;25.06.24 00:09:05;-60,625;-0,111;25,303;6,991;18,300;800,189;22,491;66,095;19,385;64,680;19,940;0,027;155,492;21,174;23,069;6374;637,4;;0,0;60;12,37;21,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185722;25.06.24 00:10:05;-61,232;-0,111;24,748;6,971;18,387;800,192;22,449;65,430;19,495;64,195;19,995;0,345;283,253;21,162;23,057;6374;637,4;;0,0;60;12,37;21,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185723;25.06.24 00:11:05;-61,324;-0,111;24,637;6,901;18,442;800,192;22,791;65,405;19,545;63,905;20,075;-0,014;211,163;21,146;23,051;6374;637,4;;0,0;60;12,37;21,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185724;25.06.24 00:12:05;-61,676;-0,111;24,224;6,649;18,480;800,192;22,626;64,755;19,600;63,485;20,125;0,134;286,982;21,122;23,048;6374;637,4;;0,0;60;12,37;21,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185725;25.06.24 00:13:05;-61,870;-0,111;23,704;6,570;18,550;800,192;22,152;64,350;19,665;62,955;20,155;0,305;190,406;21,113;23,021;6374;637,4;;0,0;60;12,38;21,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185726;25.06.24 00:14:05;-61,987;-0,111;23,537;6,421;18,603;800,192;22,431;64,175;19,725;62,845;20,215;0,023;140,124;21,107;22,972;6374;637,4;;0,0;60;12,37;21,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185727;25.06.24 00:15:05;-62,424;-0,111;23,194;6,211;18,625;800,180;22,191;63,845;19,750;62,895;20,190;0,279;271,148;21,101;22,965;6374;637,4;;0,0;60;12,36;21,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185728;25.06.24 00:16:05;-62,626;-0,111;23,008;6,150;18,695;800,180;22,218;63,635;19,835;62,595;20,290;0,255;120,263;21,104;22,953;6374;637,4;;0,0;60;12,38;21,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185729;25.06.24 00:17:05;-62,770;-0,111;22,702;6,368;18,743;800,180;22,587;63,410;19,850;62,165;20,305;0,041;297,152;21,098;22,962;6374;637,4;;0,0;60;12,36;21,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185730;25.06.24 00:18:05;-63,173;-0,111;22,319;6,009;18,770;800,180;22,635;63,400;19,945;62,485;20,315;0,125;148,494;21,104;22,953;6374;637,4;;0,0;60;12,38;21,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185731;25.06.24 00:19:05;-63,303;-0,111;22,190;5,735;18,787;800,180;22,821;63,495;19,970;62,775;20,280;0,038;184,179;21,098;22,950;6374;637,4;;0,0;60;12,37;21,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185732;25.06.24 00:20:05;-63,370;-0,111;21,982;5,640;18,807;800,180;22,473;63,685;19,990;63,290;20,280;0,048;187,605;21,092;22,944;6374;637,4;;0,0;60;12,38;21,55;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185733;25.06.24 00:21:05;-63,264;-0,111;21,808;5,606;18,847;800,180;22,506;62,960;19,945;62,315;20,245;0,292;311,625;21,088;22,950;6374;637,4;;0,0;60;12,36;21,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185734;25.06.24 00:22:05;-63,879;-0,111;21,569;5,570;18,860;800,180;22,605;63,215;20,015;62,625;20,355;0,097;89,589;21,088;22,926;6374;637,4;;0,0;60;12,38;21,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185735;25.06.24 00:23:05;-64,370;-0,111;20,946;5,381;18,892;800,180;22,788;63,510;20,035;63,100;20,340;0,286;88,785;21,079;22,920;6374;637,4;;0,0;60;12,38;21,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185736;25.06.24 00:24:05;-65,485;-0,111;20,313;4,052;18,880;800,192;21,906;64,295;19,945;64,240;20,095;0,607;98,820;21,085;22,929;6374;637,4;;0,0;60;12,38;21,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185737;25.06.24 00:25:05;-64,866;-0,111;20,619;3,532;18,845;800,192;21,636;64,590;19,800;65,130;19,850;0,048;83,998;21,049;22,905;6374;637,4;;0,0;60;12,37;21,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185738;25.06.24 00:26:05;-64,167;-0,111;20,911;3,759;18,843;800,192;21,927;64,680;19,745;65,025;19,810;0,050;73,271;21,040;22,905;6374;637,4;;0,0;60;12,37;21,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185739;25.06.24 00:27:05;-64,223;-0,111;20,920;4,276;18,853;800,192;21,915;64,490;19,705;64,605;19,870;0,093;193,134;21,015;22,868;6374;637,4;;0,0;60;12,37;21,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185740;25.06.24 00:28:05;-64,336;-0,111;20,840;4,585;18,860;800,192;22,869;64,475;19,710;64,235;19,915;0,098;116,724;21,006;22,856;6374;637,4;;0,0;60;12,37;21,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185741;25.06.24 00:29:05;-65,296;-0,111;20,008;4,349;18,855;800,192;22,998;64,935;19,700;64,830;19,890;0,502;117,388;21,009;22,856;6374;637,4;;0,0;60;12,37;21,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185742;25.06.24 00:30:05;-64,927;-0,111;20,173;3,557;18,827;800,192;23,544;65,345;19,600;65,770;19,660;0,267;112,388;21,003;22,853;6374;637,4;;0,0;60;12,37;21,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185743;25.06.24 00:31:05;-64,727;-0,111;20,268;3,756;18,823;800,192;21,861;65,570;19,550;66,055;19,630;0,144;92,036;21,000;22,853;6374;637,4;;0,0;60;12,38;21,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185744;25.06.24 00:32:05;-64,777;-0,111;19,968;3,713;18,830;800,192;22,968;65,695;19,505;66,525;19,560;0,084;106,172;21,000;22,846;6374;637,4;;0,0;60;12,37;21,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185745;25.06.24 00:33:05;-65,003;-0,111;19,819;3,624;18,807;800,192;22,338;65,615;19,475;66,845;19,470;0,496;134,753;21,000;22,837;6374;637,4;;0,0;60;12,37;21,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185746;25.06.24 00:34:05;-65,749;-0,111;19,450;2,920;18,772;800,192;21,312;66,400;19,395;67,255;19,360;0,686;123,171;20,994;22,813;6374;637,4;;0,0;60;12,37;21,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185747;25.06.24 00:35:05;-65,259;-0,111;19,696;2,347;18,735;800,189;22,503;66,820;19,280;67,990;19,170;0,342;71,809;20,976;22,782;6374;637,4;;0,0;60;12,38;21,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185748;25.06.24 00:36:05;-64,679;-0,111;19,872;2,587;18,715;800,192;21,858;67,330;19,180;68,360;19,100;0,198;66,043;20,964;22,755;6374;637,4;;0,0;60;12,38;22,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185749;25.06.24 00:37:05;-64,339;-0,111;20,067;3,027;18,710;800,192;21,606;67,180;19,125;68,185;19,120;0,113;123,908;20,966;22,758;6374;637,4;;0,0;60;12,37;21,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185750;25.06.24 00:38:05;-64,299;-0,111;19,999;3,425;18,687;800,192;21,957;67,480;19,115;68,675;19,140;-0,002;154,052;20,954;22,755;6374;637,4;;0,0;60;12,37;21,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
