Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2130000;bis:;2140001
Ausgelesen am:;10.07.2024 16:29:44;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2121667;14.05.24 00:00:00;-58,775;-0,111;22,133;2,953;14,510;800,180;18,015;89,550;14,610;88,270;14,780;0,185;117,692;18,976;19,523;6374;637,4;;0,0;60;12,49;14,68;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2121668;14.05.24 00:01:00;-58,645;-0,111;22,065;2,689;14,462;800,180;18,015;89,235;14,515;88,435;14,680;0,278;108,579;18,971;19,499;6374;637,4;;0,0;60;12,48;14,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2121669;14.05.24 00:02:00;-58,388;-0,111;22,180;2,488;14,425;800,180;18,012;89,260;14,435;88,720;14,600;0,211;97,093;18,961;19,465;6374;637,4;;0,0;60;12,49;14,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2121670;14.05.24 00:03:00;-57,798;-0,111;22,477;2,538;14,390;800,180;18,018;90,005;14,440;89,995;14,590;0,223;76,523;18,958;19,453;6374;637,4;;0,0;60;12,48;14,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2121671;14.05.24 00:04:00;-57,798;-0,111;22,407;2,752;14,385;800,180;18,018;90,465;14,440;90,250;14,640;0,205;70,228;18,949;19,437;6374;637,4;;0,0;60;12,48;14,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2121672;14.05.24 00:05:00;-57,906;-0,111;22,509;2,980;14,390;800,180;18,024;90,870;14,475;90,790;14,680;0,084;74,391;18,949;19,416;6374;637,4;;0,0;60;12,48;14,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2121673;14.05.24 00:06:00;-58,152;-0,111;22,298;3,085;14,368;800,180;18,027;90,755;14,440;90,145;14,660;0,255;89,741;18,946;19,383;6374;637,4;;0,0;60;12,48;14,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2121674;14.05.24 00:07:00;-58,197;-0,111;22,334;3,062;14,345;800,180;18,027;90,710;14,425;90,215;14,645;0,091;86,934;18,940;19,352;6374;637,4;;0,0;60;12,49;14,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2121675;14.05.24 00:08:00;-58,392;-0,111;22,190;3,079;14,350;800,180;18,027;90,695;14,405;90,145;14,635;0,244;77,940;18,946;19,343;6374;637,4;;0,0;60;12,50;14,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2121676;14.05.24 00:09:00;-58,242;-0,111;22,222;3,044;14,330;800,180;18,030;90,455;14,370;89,800;14,585;0,138;109,569;18,937;19,340;6374;637,4;;0,0;60;12,49;14,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
