Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2957781;bis:;2961296
Ausgelesen am:;25.08.25 02:00:07;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2960997;25.08.25 00:00:10;-76,508;-0,111;24,648;4,842;14,147;800,192;3,600;58,587;14,853;57,380;15,267;0,834;283,598;24,748;26,599;6377;637,7;;0,0;65;12,30;17,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2960998;25.08.25 00:00:24;-76,569;-0,111;24,602;4,735;14,140;800,204;3,612;58,580;14,900;57,500;15,240;1,083;295,695;24,711;26,591;6377;637,7;;0,0;14;12,29;17,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2960999;25.08.25 00:00:47;-76,586;-0,111;24,522;4,748;14,140;800,204;3,576;58,520;14,880;57,600;15,240;1,027;272,588;24,711;26,591;6377;637,7;;0,0;12;12,29;17,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961000;25.08.25 00:01:00;-76,642;-0,111;24,568;4,717;14,150;800,192;3,588;58,550;14,880;57,550;15,250;0,998;254,711;24,717;26,573;6377;637,7;;0,0;50;12,33;17,62;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961001;25.08.25 00:01:29;-76,672;-0,111;24,583;4,833;14,150;800,204;3,600;58,600;14,900;57,660;15,240;0,492;276,368;24,711;26,579;6377;637,7;;0,0;14;12,28;17,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961002;25.08.25 00:01:52;-76,616;-0,111;24,510;4,924;14,150;800,204;3,588;58,560;14,860;57,560;15,240;0,670;332,010;24,711;26,579;6377;637,7;;0,0;12;12,28;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961003;25.08.25 00:02:05;-76,746;-0,111;24,498;4,797;14,167;800,192;3,600;58,587;14,853;57,593;15,253;0,445;320,693;24,711;26,575;6377;637,7;;0,0;65;12,30;17,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961004;25.08.25 00:02:33;-76,705;-0,111;24,466;4,826;14,160;800,180;3,612;58,620;14,920;57,560;15,260;0,248;171,765;24,711;26,579;6377;637,7;;0,0;13;12,31;18,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961005;25.08.25 00:02:56;-76,913;-0,111;24,318;4,823;14,180;800,204;3,600;58,660;14,880;57,500;15,260;0,661;301,365;24,711;26,567;6377;637,7;;0,0;11;12,28;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961006;25.08.25 00:03:10;-76,841;-0,111;24,445;4,860;14,160;800,192;3,600;58,613;14,847;57,600;15,260;0,541;303,277;24,711;26,571;6377;637,7;;0,0;65;12,30;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961007;25.08.25 00:03:38;-76,698;-0,111;24,523;4,832;14,170;800,204;3,612;58,700;14,900;57,860;15,240;0,356;254,160;24,674;26,567;6377;637,7;;0,0;13;12,28;17,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961008;25.08.25 00:04:01;-76,965;-0,111;24,205;4,924;14,170;800,204;3,588;58,760;14,840;57,780;15,240;0,314;321,908;24,699;26,554;6377;637,7;;0,0;11;12,25;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961009;25.08.25 00:04:42;-76,992;-0,111;24,067;4,813;14,170;800,192;3,600;58,820;14,880;58,000;15,240;0,548;269,415;24,662;26,567;6377;637,7;;0,0;12;12,32;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961010;25.08.25 00:05:10;-76,896;-0,111;24,212;4,816;14,165;800,192;3,600;58,787;14,877;57,870;15,227;0,602;314,610;24,674;26,567;6377;637,7;;0,0;120;12,29;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961011;25.08.25 00:05:24;-76,878;-0,111;23,979;4,769;14,160;800,204;3,612;58,860;14,900;58,000;15,200;0,441;327,510;24,650;26,567;6377;637,7;;0,0;14;12,28;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961012;25.08.25 00:05:47;-76,843;-0,111;24,035;4,674;14,180;800,204;3,600;58,880;14,820;58,140;15,180;0,338;306,878;24,626;26,579;6377;637,7;;0,0;12;12,30;17,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961013;25.08.25 00:06:00;-76,828;-0,111;24,033;4,691;14,175;800,192;3,594;58,960;14,930;58,050;15,230;0,359;253,316;24,626;26,561;6377;637,7;;0,0;50;12,30;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961014;25.08.25 00:06:29;-76,819;-0,111;23,987;4,540;14,170;800,204;3,600;59,060;14,900;58,280;15,200;0,591;233,168;24,626;26,554;6377;637,7;;0,0;14;12,30;17,38;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961015;25.08.25 00:06:52;-76,792;-0,111;23,883;4,576;14,190;800,204;3,612;58,980;14,880;58,380;15,180;1,298;287,483;24,613;26,554;6377;637,7;;0,0;12;12,29;18,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961016;25.08.25 00:07:05;-76,788;-0,111;23,924;4,579;14,187;800,192;3,592;59,040;14,880;58,307;15,200;0,623;266,820;24,617;26,563;6377;637,7;;0,0;65;12,30;17,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961017;25.08.25 00:07:33;-76,804;-0,111;23,869;4,602;14,180;800,204;3,612;59,140;14,860;58,520;15,160;0,244;334,058;24,613;26,554;6377;637,7;;0,0;13;12,27;17,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961018;25.08.25 00:07:56;-76,736;-0,111;24,031;4,577;14,140;800,204;3,576;59,100;14,880;58,460;15,140;0,117;346,838;24,613;26,542;6377;637,7;;0,0;11;12,28;17,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961019;25.08.25 00:08:10;-76,733;-0,111;24,002;4,602;14,150;800,192;3,600;59,140;14,887;58,480;15,193;0,247;273,713;24,613;26,546;6377;637,7;;0,0;65;12,30;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961020;25.08.25 00:08:38;-76,810;-0,111;23,843;4,740;14,150;800,204;3,612;59,240;14,880;58,380;15,260;1,003;285,053;24,613;26,554;6377;637,7;;0,0;13;12,28;17,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961021;25.08.25 00:09:01;-76,797;-0,111;23,663;4,714;14,180;800,204;3,576;59,220;14,920;58,040;15,280;1,298;244,913;24,613;26,518;6377;637,7;;0,0;11;12,30;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961022;25.08.25 00:09:42;-76,796;-0,111;23,524;4,707;14,170;800,192;3,600;59,200;14,860;58,160;15,240;0,698;298,620;24,589;26,554;6377;637,7;;0,0;12;12,28;17,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961023;25.08.25 00:10:10;-76,760;-0,111;23,647;4,680;14,175;800,192;3,596;59,210;14,860;58,233;15,253;0,818;302,929;24,522;26,524;6377;637,7;;0,0;120;12,30;17,62;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961024;25.08.25 00:10:24;-76,811;-0,111;23,524;4,736;14,180;800,204;3,612;59,240;14,880;58,240;15,240;0,661;275,018;24,577;26,493;6377;637,7;;0,0;14;12,29;17,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961025;25.08.25 00:10:47;-76,816;-0,111;23,489;4,725;14,180;800,204;3,600;59,240;14,900;58,140;15,240;0,792;317,183;24,516;26,469;6377;637,7;;0,0;12;12,29;17,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961026;25.08.25 00:11:00;-76,830;-0,111;23,449;4,700;14,185;800,192;3,600;59,250;14,880;58,200;15,260;0,645;325,260;24,528;26,481;6377;637,7;;0,0;50;12,28;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961027;25.08.25 00:11:29;-76,943;-0,111;23,246;4,653;14,210;800,180;3,600;59,200;14,880;58,160;15,280;1,261;283,163;24,540;26,469;6377;637,7;;0,0;14;12,28;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961028;25.08.25 00:11:52;-76,876;-0,111;23,116;4,623;14,200;800,204;3,588;59,180;14,820;58,200;15,200;0,366;328,455;24,516;26,518;6377;637,7;;0,0;12;12,30;18,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961029;25.08.25 00:12:05;-76,932;-0,111;23,182;4,645;14,203;800,192;3,596;59,207;14,840;58,227;15,233;0,795;305,925;24,528;26,481;6377;637,7;;0,0;65;12,30;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961030;25.08.25 00:12:34;-76,650;-0,111;23,172;4,549;14,190;800,204;3,612;59,240;14,860;58,260;15,220;0,502;330,210;24,516;26,481;6377;637,7;;0,0;14;12,29;17,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961031;25.08.25 00:12:57;-77,055;-0,111;22,951;4,465;14,230;800,204;3,576;59,160;14,900;58,240;15,160;1,045;311,310;24,516;26,469;6377;637,7;;0,0;12;12,29;17,38;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961032;25.08.25 00:13:10;-76,971;-0,111;23,107;4,511;14,207;800,192;3,600;59,187;14,840;58,313;15,200;1,119;329,348;24,524;26,477;6377;637,7;;0,0;65;12,30;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961033;25.08.25 00:13:39;-77,034;-0,111;23,069;4,441;14,220;800,204;3,612;59,260;14,880;58,480;15,220;1,045;239,310;24,516;26,469;6377;637,7;;0,0;14;12,28;18,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961034;25.08.25 00:14:02;-77,081;-0,111;22,808;4,456;14,220;800,204;3,600;59,160;14,820;58,340;15,180;0,966;293,670;24,516;26,469;6377;637,7;;0,0;12;12,29;17,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961035;25.08.25 00:14:44;-77,203;-0,111;22,628;4,415;14,210;800,180;3,612;59,200;14,840;58,200;15,200;0,488;297,293;24,504;26,469;6377;637,7;;0,0;14;12,28;18,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961036;25.08.25 00:15:07;-77,053;-0,111;22,645;4,336;14,210;800,204;3,600;59,160;14,900;58,340;15,160;1,439;288,990;24,504;26,469;6377;637,7;;0,0;12;12,29;17,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961037;25.08.25 00:15:48;-76,969;-0,111;22,751;4,357;14,220;800,180;3,612;59,140;14,780;58,440;15,140;0,309;277,290;24,479;26,469;6377;637,7;;0,0;13;12,28;17,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961038;25.08.25 00:16:00;-77,095;-0,111;22,734;4,382;14,231;800,192;3,602;59,215;14,830;58,360;15,190;0,797;294,092;24,500;26,471;6377;637,7;;0,0;170;12,30;17,58;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961039;25.08.25 00:16:11;-76,891;-0,111;22,696;4,330;14,250;800,180;3,600;59,200;14,780;58,480;15,160;0,375;274,095;24,479;26,469;6377;637,7;;0,0;11;12,27;17,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961040;25.08.25 00:16:53;-77,097;-0,111;22,593;4,421;14,250;800,204;3,612;59,060;14,840;58,200;15,160;0,342;325,058;24,418;26,445;6377;637,7;;0,0;13;12,30;17,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961041;25.08.25 00:17:05;-76,973;-0,111;22,676;4,366;14,243;800,192;3,604;59,147;14,820;58,313;15,147;0,563;299,655;24,443;26,461;6377;637,7;;0,0;65;12,30;17,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961042;25.08.25 00:17:16;-77,002;-0,111;22,714;4,344;14,250;800,204;3,600;59,060;14,880;58,320;15,200;0,188;84,510;24,418;26,469;6377;637,7;;0,0;11;12,31;17,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961043;25.08.25 00:17:58;-76,993;-0,111;22,756;4,495;14,210;800,204;3,600;59,100;14,860;58,240;15,160;0,225;292,028;24,418;26,432;6377;637,7;;0,0;13;12,29;17,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961044;25.08.25 00:18:10;-76,958;-0,111;22,705;4,467;14,240;800,192;3,596;59,113;14,853;58,280;15,220;0,078;139,965;24,426;26,445;6377;637,7;;0,0;65;12,31;17,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2961045;25.08.25 00:18:21;-76,950;-0,111;22,673;4,489;14,230;800,204;3,600;59,060;14,880;58,280;15,180;0,061;184,118;24,418;26,469;6377;637,7;;0,0;11;12,30;17,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
