Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;3010744;bis:;3013000
Ausgelesen am:;10.09.25 02:51:10;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3012829;10.09.25 00:00:10;-38,503;-0,111;8,637;2,173;11,950;800,192;5,007;95,390;12,395;95,640;12,590;0,064;167,484;17,261;19,196;6377;637,7;;0,0;60;12,22;11,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3012830;10.09.25 00:01:10;-41,113;-0,111;8,605;2,166;11,938;800,192;4,998;95,360;12,375;95,650;12,575;-0,006;245,228;17,231;19,208;6377;637,7;;0,0;60;12,22;11,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3012831;10.09.25 00:02:10;-41,700;-0,111;8,578;2,126;11,942;800,192;4,998;95,410;12,390;95,720;12,605;0,239;101,464;17,246;19,184;6377;637,7;;0,0;60;12,23;12,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3012832;10.09.25 00:03:10;-41,647;-0,111;8,500;2,166;11,940;800,192;5,013;95,380;12,365;95,670;12,575;0,166;338,108;17,216;19,187;6377;637,7;;0,0;60;12,22;12,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3012833;10.09.25 00:04:10;-40,924;-0,111;8,629;2,132;11,940;800,192;5,013;95,375;12,345;95,585;12,555;0,163;327,533;17,219;19,178;6377;637,7;;0,0;60;12,21;11,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3012834;10.09.25 00:05:10;-40,273;-0,111;8,710;2,196;11,930;800,192;5,004;95,420;12,365;95,710;12,580;0,012;251,252;17,213;19,172;6377;637,7;;0,0;60;12,22;11,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3012835;10.09.25 00:06:10;-37,686;-0,111;8,892;2,216;11,925;800,192;5,004;95,430;12,380;95,695;12,590;-0,004;204,143;17,194;19,153;6377;637,7;;0,0;60;12,22;12,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3012836;10.09.25 00:07:10;-31,352;-0,111;9,251;2,276;11,927;800,192;4,992;95,510;12,395;95,830;12,640;-0,019;103,416;17,191;19,151;6377;637,7;;0,0;60;12,23;11,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3012837;10.09.25 00:08:10;-23,092;-0,111;9,722;2,357;11,935;800,192;5,001;95,560;12,420;95,980;12,660;-0,018;148,804;17,191;19,154;6377;637,7;;0,0;60;12,23;12,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3012838;10.09.25 00:09:10;-18,209;-0,111;9,983;2,348;11,960;800,192;5,004;95,540;12,450;96,150;12,700;0,040;200,717;17,185;19,157;6377;637,7;;0,0;60;12,22;11,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
