Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2250001;bis:;2259999
Ausgelesen am:;06.01.1980 22:16:41;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231982;20.07.24 00:00:05;-53,254;-0,111;29,264;1,757;22,240;800,180;22,980;74,740;21,650;75,360;21,695;0,373;104,524;24,485;27,134;6374;637,4;;0,0;60;12,37;26,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231983;20.07.24 00:01:05;-52,254;-0,111;29,380;1,658;22,173;800,180;23,424;75,085;21,575;75,575;21,625;0,270;100,547;24,446;27,150;6374;637,4;;0,0;60;12,38;26,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231984;20.07.24 00:02:05;-51,239;-0,111;29,645;1,749;22,102;800,180;23,649;75,405;21,530;75,900;21,555;0,250;103,764;24,452;27,144;6374;637,4;;0,0;60;12,39;26,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231985;20.07.24 00:03:05;-50,096;-0,111;29,814;1,872;22,070;800,180;23,613;75,535;21,470;76,105;21,500;0,280;101,717;24,449;27,082;6374;637,4;;0,0;60;12,38;26,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231986;20.07.24 00:04:05;-48,750;-0,111;30,200;1,977;22,013;800,180;23,721;75,715;21,430;76,390;21,500;0,338;105,744;24,452;27,122;6374;637,4;;0,0;60;12,38;26,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231987;20.07.24 00:05:05;-48,438;-0,111;30,222;2,399;22,003;800,180;23,502;75,880;21,435;76,450;21,535;0,314;111,026;24,427;27,153;6374;637,4;;0,0;60;12,38;26,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231988;20.07.24 00:06:05;-48,689;-0,111;30,303;2,569;21,972;800,180;23,586;75,780;21,430;76,100;21,540;0,134;84,336;24,418;27,177;6374;637,4;;0,0;60;12,40;26,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231989;20.07.24 00:07:05;-48,770;-0,111;30,406;2,936;21,960;800,180;23,370;75,735;21,430;76,115;21,550;0,093;169,959;24,421;27,201;6374;637,4;;0,0;60;12,38;26,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231990;20.07.24 00:08:05;-49,174;-0,111;30,411;3,306;21,950;800,180;20,973;75,865;21,430;76,010;21,620;0,180;200,970;24,415;27,174;6374;637,4;;0,0;60;12,37;26,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231991;20.07.24 00:09:05;-49,516;-0,111;30,261;3,617;21,962;800,180;23,943;75,835;21,460;75,670;21,695;0,094;194,693;24,418;26,976;6374;637,4;;0,0;60;12,38;25,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231992;20.07.24 00:10:05;-49,955;-0,111;29,948;3,771;21,945;800,180;23,292;75,740;21,470;75,305;21,700;0,221;249,294;24,415;26,790;6374;637,4;;0,0;60;12,37;26,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231993;20.07.24 00:11:05;-50,561;-0,111;29,932;3,834;21,942;800,180;23,304;75,850;21,495;75,560;21,720;0,111;179,370;24,415;26,686;6374;637,4;;0,0;60;12,38;25,91;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231994;20.07.24 00:12:05;-51,218;-0,111;29,848;3,783;21,927;800,180;23,964;75,755;21,540;75,430;21,750;0,192;165,898;24,409;26,738;6374;637,4;;0,0;60;12,38;25,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231995;20.07.24 00:13:05;-51,493;-0,111;29,972;3,856;21,930;800,180;23,580;75,705;21,550;75,515;21,800;0,027;147,814;24,385;26,768;6374;637,4;;0,0;60;12,38;25,91;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
