Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2736453;bis:;2740759
Ausgelesen am:;02.06.2025 10:57:51;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2738738;28.05.25 00:00:10;-25,660;-0,111;12,317;1,221;17,685;800,180;4,137;68,150;17,490;67,880;17,715;1,677;221,259;22,074;22,413;6377;637,7;;0,0;60;12,41;18,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2738739;28.05.25 00:01:10;-25,912;-0,111;12,315;1,206;17,690;800,180;4,137;68,245;17,510;67,985;17,725;1,321;176,063;22,080;22,389;6377;637,7;;0,0;60;12,41;18,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2738740;28.05.25 00:02:10;-26,072;-0,111;12,257;1,238;17,677;800,180;4,140;68,345;17,520;68,185;17,715;1,842;183,223;22,074;22,382;6377;637,7;;0,0;60;12,41;18,41;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2738741;28.05.25 00:03:10;-26,264;-0,111;12,088;1,197;17,670;800,180;4,140;68,375;17,480;68,170;17,690;1,989;218,886;22,074;22,373;6377;637,7;;0,0;60;12,43;18,53;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2738742;28.05.25 00:04:10;-26,415;-0,111;11,787;1,133;17,645;800,180;4,131;68,425;17,485;68,305;17,670;3,436;221,991;22,074;22,376;6377;637,7;;0,0;60;12,42;18,41;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2738743;28.05.25 00:05:10;-26,361;-0,111;11,731;1,043;17,640;800,180;4,131;68,505;17,455;68,475;17,655;2,005;191,447;22,053;22,376;6377;637,7;;0,0;60;12,41;18,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2738744;28.05.25 00:06:10;-26,063;-0,111;11,826;1,139;17,617;800,180;4,134;68,740;17,480;68,775;17,655;2,014;180,281;22,032;22,367;6377;637,7;;0,0;60;12,42;18,41;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2738745;28.05.25 00:07:10;-25,470;-0,111;11,934;1,185;17,605;800,180;4,143;68,895;17,425;69,000;17,645;0,945;194,642;22,029;22,367;6377;637,7;;0,0;60;12,43;18,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2738746;28.05.25 00:08:10;-24,644;-0,111;11,863;1,324;17,577;800,180;4,134;69,085;17,435;69,300;17,630;1,213;232,329;22,007;22,370;6377;637,7;;0,0;60;12,41;18,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2738747;28.05.25 00:09:10;-23,844;-0,111;11,851;1,448;17,532;800,180;4,137;69,275;17,420;69,615;17,625;0,977;181,508;21,992;22,370;6377;637,7;;0,0;60;12,42;18,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
