Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2786986;bis:;2793639
Ausgelesen am:;04.07.2025 10:17:27;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2798796;08.07.25 00:00:05;-14,419;-0,111;7,240;2,617;14,923;800,192;5,115;84,030;15,420;85,110;15,595;0,450;242,190;20,298;23,301;6377;637,7;;0,0;60;12,28;18,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2798797;08.07.25 00:01:05;-14,380;-0,111;7,085;2,739;14,920;800,192;5,112;83,755;15,415;84,570;15,555;0,929;183,094;20,295;23,310;6377;637,7;;0,0;60;12,28;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2798798;08.07.25 00:02:05;-14,125;-0,111;6,912;2,935;14,940;800,192;5,100;83,225;15,415;83,900;15,535;1,045;105,463;20,292;23,283;6377;637,7;;0,0;60;12,28;18,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2798799;08.07.25 00:03:05;-13,855;-0,111;7,000;3,040;14,948;800,192;5,103;82,740;15,415;83,100;15,570;0,600;125,623;20,267;23,280;6377;637,7;;0,0;60;12,28;18,69;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2798800;08.07.25 00:04:05;-13,421;-0,111;6,957;3,001;14,957;800,192;5,094;82,455;15,400;82,970;15,640;0,671;177,778;20,277;23,271;6377;637,7;;0,0;60;12,27;18,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2798801;08.07.25 00:05:05;-13,042;-0,111;6,975;2,557;14,943;800,192;5,094;82,820;15,450;83,345;15,675;0,725;126,056;20,249;23,268;6377;637,7;;0,0;60;12,29;18,57;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2798802;08.07.25 00:06:05;-12,707;-0,111;7,231;2,420;14,940;800,192;5,091;82,685;15,455;83,605;15,610;0,488;154,682;20,243;23,246;6377;637,7;;0,0;60;12,28;18,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2798803;08.07.25 00:07:05;-12,774;-0,111;7,304;2,518;14,938;800,192;5,091;82,470;15,430;83,410;15,560;0,171;152,038;20,234;23,249;6377;637,7;;0,0;60;12,28;18,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2798804;08.07.25 00:08:05;-13,035;-0,111;7,187;2,256;14,917;800,192;5,073;82,950;15,430;83,995;15,560;0,204;196,425;20,222;23,249;6377;637,7;;0,0;60;12,28;18,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2798805;08.07.25 00:09:05;-13,264;-0,111;7,340;1,964;14,908;800,192;5,085;83,255;15,440;84,500;15,525;1,232;107,820;20,234;23,246;6377;637,7;;0,0;60;12,28;18,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
