Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2299999;bis:;2310000
Ausgelesen am:;06.01.1980 22:59:05;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303023;12.08.24 00:00:05;-57,685;-0,111;29,466;4,364;21,023;800,180;38,832;81,880;20,700;81,233;21,020;0,044;261,510;23,922;25,635;6374;637,4;;0,0;65;12,35;25,42;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303024;12.08.24 00:00:17;-57,883;-0,111;29,464;4,383;21,020;800,204;38,316;81,920;20,760;81,180;21,040;0,103;230,603;23,930;25,651;6374;637,4;;0,0;12;12,34;25,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303025;12.08.24 00:00:58;-57,595;-0,111;29,724;4,348;21,010;800,204;38,844;82,060;20,800;81,340;21,040;0,033;165,330;23,930;25,492;6374;637,4;;0,0;13;12,35;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303026;12.08.24 00:01:10;-57,752;-0,111;29,499;4,408;21,030;800,180;38,824;82,007;20,753;81,340;21,040;0,089;195,405;23,930;25,537;6374;637,4;;0,0;65;12,37;25,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303027;12.08.24 00:01:21;-57,733;-0,111;29,602;4,510;21,030;800,204;37,560;82,020;20,760;81,640;21,060;0,080;204,255;23,930;25,590;6374;637,4;;0,0;11;12,35;25,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303028;12.08.24 00:02:02;-57,774;-0,111;29,330;4,573;21,030;800,204;38,952;82,060;20,780;81,640;21,080;0,056;334,148;23,918;25,590;6374;637,4;;0,0;12;12,34;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303029;12.08.24 00:02:43;-57,704;-0,111;29,144;4,498;21,010;800,204;37,992;81,960;20,740;80,820;21,120;0,234;245,880;23,893;25,492;6374;637,4;;0,0;13;12,38;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303030;12.08.24 00:03:06;-57,547;-0,111;29,181;4,431;21,000;800,204;39,588;81,880;20,800;80,960;21,120;0,094;165,330;23,918;25,419;6374;637,4;;0,0;11;12,35;25,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303031;12.08.24 00:03:47;-57,644;-0,111;29,005;4,474;21,020;800,204;39,576;81,840;20,840;81,120;21,120;0,230;263,070;23,918;25,456;6374;637,4;;0,0;12;12,35;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303032;12.08.24 00:04:00;-57,632;-0,111;29,258;4,485;21,007;800,180;41,496;81,947;20,770;81,225;21,120;0,115;220,326;23,913;25,509;6374;637,4;;0,0;170;12,35;25,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303033;12.08.24 00:04:28;-57,495;-0,111;29,266;4,361;21,010;800,204;41,268;81,860;20,840;81,100;21,120;0,408;121,095;23,881;25,419;6374;637,4;;0,0;13;12,38;25,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303034;12.08.24 00:04:51;-57,666;-0,111;29,308;4,425;21,030;800,204;41,016;81,840;20,840;81,340;21,140;0,164;198,248;23,918;25,517;6374;637,4;;0,0;11;12,34;24,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303035;12.08.24 00:05:05;-57,576;-0,111;29,143;4,450;21,000;800,180;40,588;81,820;20,813;81,167;21,173;0,144;160,440;23,918;25,488;6374;637,4;;0,0;65;12,36;25,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303036;12.08.24 00:05:32;-58,138;-0,111;28,947;4,500;21,010;800,204;40,980;81,640;20,820;80,600;21,160;0,281;141,143;23,893;25,688;6374;637,4;;0,0;12;12,35;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303037;12.08.24 00:06:00;-58,173;-0,111;28,940;4,392;21,003;800,180;41,548;81,547;20,853;80,687;21,200;0,194;129,675;23,918;25,684;6374;637,4;;0,0;55;12,36;25,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303038;12.08.24 00:06:13;-58,012;-0,111;29,043;4,187;21,010;800,204;40,020;81,400;20,840;80,460;21,180;0,164;205,605;23,869;25,785;6374;637,4;;0,0;13;12,36;25,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303039;12.08.24 00:06:36;-57,843;-0,111;29,124;4,253;21,020;800,204;40,416;81,340;20,900;80,340;21,220;0,136;181,035;23,881;25,773;6374;637,4;;0,0;11;12,36;25,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303040;12.08.24 00:07:05;-57,810;-0,111;29,082;4,326;21,013;800,180;41,780;81,393;20,880;80,580;21,213;0,042;188,063;23,885;25,830;6374;637,4;;0,0;65;12,36;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303041;12.08.24 00:07:17;-57,797;-0,111;29,155;4,460;21,010;800,204;40,776;81,420;20,900;80,820;21,240;0,005;172,733;23,881;25,883;6374;637,4;;0,0;12;12,34;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303042;12.08.24 00:07:58;-58,582;-0,111;28,291;4,555;21,000;800,204;40,404;81,380;20,940;79,920;21,300;0,300;85,478;23,844;25,883;6374;637,4;;0,0;13;12,35;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303043;12.08.24 00:08:10;-58,455;-0,111;28,517;4,537;20,990;800,180;41,092;81,360;20,893;80,240;21,300;0,066;116,490;23,848;25,859;6374;637,4;;0,0;65;12,37;25,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303044;12.08.24 00:08:21;-59,325;-0,111;28,096;4,239;20,990;800,204;39,660;80,900;20,940;79,040;21,240;0,272;104,828;23,857;25,712;6374;637,4;;0,0;11;12,36;25,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303045;12.08.24 00:09:02;-58,628;-0,111;28,073;3,245;20,950;800,204;39,804;80,580;20,860;79,180;21,080;0,427;106,650;23,832;25,785;6374;637,4;;0,0;12;12,36;25,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303046;12.08.24 00:09:43;-58,750;-0,111;28,107;2,689;20,930;800,204;41,292;80,800;20,820;79,880;20,960;0,244;104,850;23,893;25,785;6374;637,4;;0,0;13;12,36;24,68;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303047;12.08.24 00:10:06;-58,698;-0,111;28,156;2,705;20,940;800,204;41,604;80,880;20,700;80,320;20,880;0,136;95,850;23,869;25,785;6374;637,4;;0,0;11;12,36;25,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303048;12.08.24 00:10:47;-58,527;-0,111;28,196;2,824;20,900;800,204;40,452;81,220;20,700;80,920;20,840;-0,019;87,773;23,832;25,651;6374;637,4;;0,0;12;12,36;24,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303049;12.08.24 00:11:00;-58,690;-0,111;28,122;3,067;20,930;800,182;41,056;80,875;20,767;79,972;20,982;0,220;103,936;23,844;25,749;6374;637,4;;0,0;170;12,34;25,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
