Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2705774;bis:;2710168
Ausgelesen am:;08.05.2025 10:05:26;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686842;22.04.25 06:08:00;-5,674;-0,111;3,799;1,290;8,533;800,204;4,458;96,505;8,830;97,440;8,905;-0,022;78,474;11,249;12,738;6377;637,7;;0,0;60;12,22;12,34;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686843;22.04.25 06:09:00;-5,915;-0,111;3,720;1,298;8,520;800,204;4,449;96,460;8,820;97,420;8,900;0,130;97,161;11,240;12,766;6377;637,7;;0,0;60;12,22;12,30;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686844;22.04.25 06:10:00;-6,156;-0,111;3,664;1,267;8,500;800,201;4,449;96,395;8,810;97,315;8,880;0,152;112,179;11,246;12,760;6377;637,7;;0,0;60;12,21;12,30;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686845;22.04.25 06:11:00;-6,438;-0,111;3,644;1,245;8,490;800,204;4,449;96,385;8,790;97,395;8,860;0,128;122,372;11,237;12,741;6377;637,7;;0,0;60;12,21;12,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686846;22.04.25 06:12:00;-6,730;0,031;3,594;1,291;8,483;800,204;4,449;96,410;8,775;97,485;8,865;0,189;127,243;11,243;12,717;6377;637,7;;0,0;60;12,21;12,38;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686847;22.04.25 06:13:00;-7,011;0,249;3,460;1,276;8,458;800,204;4,455;96,350;8,765;97,350;8,845;0,489;141,171;11,243;12,741;6377;637,7;;0,0;60;12,22;12,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686848;22.04.25 06:14:00;-7,278;0,358;3,396;1,196;8,453;800,204;4,452;96,265;8,740;97,250;8,785;0,476;143,207;11,234;12,714;6377;637,7;;0,0;60;12,22;12,34;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686849;22.04.25 06:15:00;-7,473;0,438;3,399;1,160;8,425;800,204;4,458;96,200;8,690;97,220;8,760;0,415;136,041;11,237;12,720;6377;637,7;;0,0;60;12,20;12,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686850;22.04.25 06:16:00;-7,549;0,376;3,440;1,146;8,410;800,204;4,452;96,160;8,660;97,045;8,715;0,191;116,561;11,237;12,729;6377;637,7;;0,0;60;12,21;12,38;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686851;22.04.25 06:17:00;-7,469;0,326;3,499;1,094;8,390;800,204;4,449;96,135;8,645;96,880;8,645;0,172;112,202;11,240;12,714;6377;637,7;;0,0;60;12,21;12,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686852;22.04.25 06:18:00;-7,240;0,269;3,595;1,065;8,360;800,204;4,446;96,100;8,625;96,890;8,605;0,004;87,092;11,237;12,708;6377;637,7;;0,0;60;12,21;12,46;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686853;22.04.25 06:19:00;-6,997;0,362;3,737;1,158;8,325;800,204;4,455;96,130;8,570;96,990;8,560;-0,021;62,623;11,234;12,714;6377;637,7;;0,0;60;12,21;12,30;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686854;22.04.25 06:20:00;-6,967;0,523;3,818;1,216;8,307;800,204;4,452;96,115;8,535;97,105;8,540;-0,012;68,698;11,237;12,708;6377;637,7;;0,0;60;12,22;12,34;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686855;22.04.25 06:21:00;-7,102;0,717;3,868;1,229;8,287;800,204;4,455;96,175;8,530;97,190;8,525;-0,021;50,659;11,234;12,702;6377;637,7;;0,0;60;12,21;12,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686856;22.04.25 06:22:00;-7,328;1,074;3,815;1,322;8,270;800,204;4,458;96,230;8,515;97,290;8,510;0,004;96,975;11,234;12,708;6377;637,7;;0,0;60;12,21;12,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686857;22.04.25 06:23:00;-7,488;1,376;3,808;1,375;8,243;800,204;4,458;96,225;8,485;97,365;8,490;0,047;162,163;11,234;12,708;6377;637,7;;0,0;60;12,23;12,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686858;22.04.25 06:24:00;-7,529;1,641;3,786;1,410;8,217;800,192;4,455;96,220;8,415;97,355;8,455;-0,004;317,301;11,234;12,702;6377;637,7;;0,0;60;12,20;12,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686859;22.04.25 06:25:00;-7,404;1,779;3,817;1,460;8,203;800,198;4,461;96,265;8,400;97,295;8,430;0,062;314,404;11,222;12,711;6377;637,7;;0,0;60;12,20;12,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686860;22.04.25 06:26:00;-7,208;2,134;3,846;1,458;8,175;800,195;4,458;96,325;8,395;97,465;8,445;0,197;308,582;11,234;12,705;6377;637,7;;0,0;60;12,20;12,34;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686861;22.04.25 06:27:00;-7,121;2,384;3,904;1,489;8,163;800,192;4,464;96,400;8,395;97,550;8,440;0,097;300,819;11,228;12,711;6377;637,7;;0,0;60;12,19;12,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686862;22.04.25 06:28:00;-7,165;2,699;3,982;1,579;8,145;800,192;4,464;96,445;8,380;97,610;8,435;0,001;315,360;11,228;12,708;6377;637,7;;0,0;60;12,20;12,18;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686863;22.04.25 06:29:00;-7,325;3,234;4,013;1,718;8,140;800,192;4,455;96,500;8,410;97,740;8,470;-0,018;330,924;11,215;12,699;6377;637,7;;0,0;60;12,19;12,18;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686864;22.04.25 06:30:00;-7,639;3,999;3,985;1,877;8,130;800,192;4,458;96,555;8,415;97,790;8,495;0,097;318,004;11,228;12,699;6377;637,7;;0,0;60;12,19;12,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686865;22.04.25 06:31:00;-7,944;4,649;3,925;1,971;8,125;800,192;4,461;96,595;8,415;97,785;8,500;0,134;318,268;11,210;12,699;6377;637,7;;0,0;60;12,20;12,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686866;22.04.25 06:32:00;-8,299;5,090;3,877;2,088;8,105;800,192;4,452;96,705;8,430;97,795;8,510;0,097;243,568;11,209;12,647;6377;637,7;;0,0;60;12,20;12,18;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686867;22.04.25 06:33:00;-8,580;5,811;3,795;2,134;8,085;800,192;4,458;96,730;8,420;97,840;8,510;0,143;337,247;11,222;12,699;6377;637,7;;0,0;60;12,20;12,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686868;22.04.25 06:34:00;-8,744;6,521;3,674;2,258;8,087;800,192;4,452;96,745;8,460;97,865;8,525;0,118;331,245;11,209;12,693;6377;637,7;;0,0;60;12,20;11,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686869;22.04.25 06:35:00;-8,741;7,010;3,761;2,345;8,075;800,192;4,449;96,790;8,465;97,825;8,540;0,018;263,261;11,203;12,702;6377;637,7;;0,0;60;12,20;11,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686870;22.04.25 06:36:00;-8,735;7,397;3,795;2,479;8,065;800,195;4,449;96,805;8,500;97,860;8,575;-0,020;166,843;11,216;12,699;6377;637,7;;0,0;60;12,22;12,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686871;22.04.25 06:37:00;-8,844;7,915;3,795;2,532;8,055;800,201;4,449;96,790;8,530;97,855;8,595;-0,020;70,476;11,209;12,699;6377;637,7;;0,0;60;12,21;12,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686872;22.04.25 06:38:00;-9,050;8,629;3,789;2,643;8,040;800,204;4,443;96,770;8,515;97,925;8,615;-0,020;80,702;11,173;12,696;6377;637,7;;0,0;60;12,22;11,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686873;22.04.25 06:39:00;-9,418;9,234;3,708;2,754;8,042;800,204;4,458;96,795;8,530;97,980;8,625;-0,022;85,641;11,197;12,693;6377;637,7;;0,0;60;12,23;12,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686874;22.04.25 06:40:00;-9,815;9,883;3,572;2,881;8,045;800,201;4,443;96,810;8,510;97,915;8,620;-0,021;76,894;11,179;12,693;6377;637,7;;0,0;60;12,21;12,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686875;22.04.25 06:41:00;-10,203;10,449;3,490;3,004;8,038;800,204;4,449;96,815;8,535;97,855;8,640;-0,018;82,502;11,191;12,696;6377;637,7;;0,0;60;12,21;12,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686876;22.04.25 06:42:00;-10,576;11,143;3,334;3,146;8,042;800,201;4,440;96,785;8,525;97,935;8,630;0,084;196,751;11,154;12,687;6377;637,7;;0,0;60;12,21;11,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686877;22.04.25 06:43:00;-10,694;12,174;3,109;3,286;8,055;800,201;4,449;96,800;8,530;97,935;8,660;0,144;213,041;11,136;12,690;6377;637,7;;0,0;60;12,21;12,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686878;22.04.25 06:44:00;-10,893;12,870;3,005;3,213;8,052;800,198;4,452;96,760;8,535;97,690;8,605;0,135;229,658;11,161;12,680;6377;637,7;;0,0;60;12,21;11,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686879;22.04.25 06:45:00;-10,972;13,454;2,896;3,164;8,025;800,198;4,443;96,730;8,515;97,535;8,595;0,184;164,374;11,118;12,690;6377;637,7;;0,0;60;12,22;11,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686880;22.04.25 06:46:00;-11,125;14,093;2,826;3,128;8,012;800,204;4,443;96,620;8,500;97,375;8,535;0,206;207,619;11,112;12,693;6377;637,7;;0,0;60;12,21;11,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686881;22.04.25 06:47:00;-11,166;15,004;2,840;3,131;7,987;800,198;4,437;96,510;8,450;97,225;8,490;0,040;284,726;11,106;12,690;6377;637,7;;0,0;60;12,21;12,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686882;22.04.25 06:48:00;-11,158;15,870;2,903;3,246;7,972;800,192;4,443;96,515;8,430;97,270;8,445;-0,020;320,288;11,099;12,690;6377;637,7;;0,0;60;12,21;11,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686883;22.04.25 06:49:00;-11,130;16,875;2,954;3,383;7,962;800,201;4,440;96,515;8,435;97,190;8,415;0,006;231,159;11,081;12,674;6377;637,7;;0,0;60;12,20;11,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686884;22.04.25 06:50:00;-10,897;18,277;3,042;3,570;7,945;800,201;4,449;96,510;8,400;97,290;8,395;-0,001;236,486;11,075;12,671;6377;637,7;;0,0;60;12,22;11,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686885;22.04.25 06:51:00;-10,668;19,462;3,093;3,757;7,922;800,201;4,452;96,530;8,425;97,410;8,380;0,035;197,657;11,094;12,671;6377;637,7;;0,0;60;12,21;11,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686886;22.04.25 06:52:00;-10,507;20,994;3,096;3,850;7,920;800,198;4,446;96,580;8,400;97,395;8,365;0,130;267,137;11,069;12,665;6377;637,7;;0,0;60;12,21;11,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686887;22.04.25 06:53:00;-10,312;22,734;2,986;4,021;7,933;800,192;4,446;96,660;8,395;97,520;8,355;0,306;289,378;11,075;12,681;6377;637,7;;0,0;60;12,20;11,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686888;22.04.25 06:54:00;-10,057;24,399;2,995;4,121;7,932;800,192;4,446;96,710;8,420;97,535;8,345;0,166;287,072;11,050;12,653;6377;637,7;;0,0;60;12,21;11,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686889;22.04.25 06:55:00;-9,667;26,050;3,050;4,261;7,955;800,192;4,449;96,710;8,410;97,635;8,355;0,218;279,501;11,051;12,672;6377;637,7;;0,0;60;12,22;11,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686890;22.04.25 06:56:00;-9,343;27,489;3,246;4,380;7,965;800,201;4,443;96,780;8,440;97,640;8,340;0,175;272,318;11,056;12,656;6377;637,7;;0,0;60;12,22;11,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686891;22.04.25 06:57:00;-8,986;29,271;3,260;4,661;7,980;800,201;4,452;96,835;8,450;97,695;8,360;0,122;224,241;11,038;12,613;6377;637,7;;0,0;60;12,21;11,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686892;22.04.25 06:58:00;-8,590;31,121;3,413;4,915;7,992;800,201;4,446;96,885;8,485;97,865;8,380;0,247;215,618;11,038;12,653;6377;637,7;;0,0;60;12,22;11,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686893;22.04.25 06:59:00;-8,269;33,420;3,520;5,179;8,010;800,201;4,446;96,915;8,515;98,005;8,430;0,203;198,827;11,038;12,641;6377;637,7;;0,0;60;12,22;11,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686894;22.04.25 07:00:00;-8,050;35,859;3,523;5,587;8,015;800,201;4,452;96,955;8,505;98,140;8,470;0,083;238,629;11,038;12,650;6377;637,7;;0,0;60;12,22;11,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686895;22.04.25 07:01:00;-7,941;38,586;3,568;5,869;8,050;800,204;4,455;96,965;8,545;98,135;8,505;0,056;245,993;11,044;12,635;6377;637,7;;0,0;60;12,22;11,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686896;22.04.25 07:02:00;-8,147;41,083;3,499;5,964;8,073;800,201;4,449;96,975;8,560;98,075;8,520;0,162;250,318;11,038;12,632;6377;637,7;;0,0;60;12,23;11,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686897;22.04.25 07:03:00;-8,473;42,814;3,451;6,065;8,083;800,198;4,443;96,965;8,585;98,045;8,535;0,105;241,059;11,038;12,635;6377;637,7;;0,0;60;12,23;11,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686898;22.04.25 07:04:00;-8,795;44,582;3,406;6,328;8,110;800,201;4,452;96,980;8,585;98,035;8,555;0,034;280,058;11,038;12,613;6377;637,7;;0,0;60;12,23;11,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686899;22.04.25 07:05:00;-9,044;46,845;3,456;6,666;8,122;800,204;4,455;96,950;8,620;98,005;8,575;0,008;257,063;11,035;12,625;6377;637,7;;0,0;60;12,24;11,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686900;22.04.25 07:06:00;-9,192;48,823;3,488;6,923;8,132;800,192;4,452;96,940;8,580;98,040;8,575;-0,008;335,188;11,026;12,607;6377;637,7;;0,0;60;12,23;12,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686901;22.04.25 07:07:00;-9,236;50,581;3,506;7,207;8,135;800,195;4,449;96,955;8,635;98,145;8,645;-0,022;336,735;11,038;12,616;6377;637,7;;0,0;60;12,23;11,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686902;22.04.25 07:08:00;-9,144;52,811;3,551;7,478;8,137;800,195;4,449;96,955;8,630;98,095;8,655;-0,020;340,937;11,032;12,610;6377;637,7;;0,0;60;12,23;11,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686903;22.04.25 07:09:00;-9,078;55,090;3,599;7,672;8,160;800,201;4,455;97,000;8,680;98,175;8,715;0,026;270,917;11,014;12,622;6377;637,7;;0,0;60;12,24;11,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686904;22.04.25 07:10:00;-9,040;58,401;3,629;8,118;8,192;800,198;4,452;97,005;8,685;98,235;8,755;0,005;302,839;11,008;12,604;6377;637,7;;0,0;60;12,25;11,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686905;22.04.25 07:11:00;-9,106;62,373;3,491;8,492;8,215;800,195;4,455;97,050;8,780;98,245;8,830;0,257;194,349;11,020;12,610;6377;637,7;;0,0;60;12,26;12,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686906;22.04.25 07:12:00;-9,158;65,341;3,371;8,727;8,255;800,195;4,449;97,020;8,790;98,215;8,875;0,280;174,173;11,008;12,613;6377;637,7;;0,0;60;12,26;12,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686907;22.04.25 07:13:00;-9,124;67,529;3,353;8,885;8,302;800,198;4,458;96,975;8,815;98,155;8,905;0,129;178,054;11,008;12,610;6377;637,7;;0,0;60;12,27;12,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686908;22.04.25 07:14:00;-9,165;69,401;3,390;9,121;8,320;800,195;4,449;97,000;8,845;98,145;8,930;0,041;174,375;11,008;12,619;6377;637,7;;0,0;60;12,27;12,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686909;22.04.25 07:15:00;-9,203;71,143;3,439;9,338;8,342;800,198;4,443;97,010;8,855;98,125;8,955;-0,019;193,196;10,971;12,616;6377;637,7;;0,0;60;12,27;12,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686910;22.04.25 07:16:00;-9,308;72,851;3,427;9,529;8,380;800,195;4,452;97,045;8,920;98,090;8,990;-0,020;116,674;10,983;12,604;6377;637,7;;0,0;60;12,28;12,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686911;22.04.25 07:17:00;-9,485;75,023;3,255;9,701;8,405;800,195;4,452;97,005;8,975;97,850;8,995;0,004;105,874;10,984;12,601;6377;637,7;;0,0;60;12,29;12,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686912;22.04.25 07:18:00;-9,545;77,586;3,234;9,797;8,422;800,192;4,449;96,865;8,975;97,525;8,920;-0,002;94,770;10,947;12,604;6377;637,7;;0,0;60;12,29;12,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686913;22.04.25 07:19:00;-9,573;81,136;3,314;10,073;8,435;800,192;4,452;96,710;8,985;97,235;8,860;0,022;98,843;10,977;12,601;6377;637,7;;0,0;60;12,26;12,50;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
