Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2705774;bis:;2710168
Ausgelesen am:;08.05.2025 10:05:26;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693910;27.04.25 03:52:05;-47,924;-0,111;0,510;1,130;12,422;800,192;4,266;0,340;-29,540;60,160;12,730;0,195;116,224;15,333;16,410;6377;637,7;;0,0;60;12,32;16,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693911;27.04.25 03:53:05;-47,825;-0,111;0,517;1,153;12,405;800,192;4,269;0,340;-29,540;60,785;12,705;0,439;214,836;15,336;16,410;6377;637,7;;0,0;60;12,32;15,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693912;27.04.25 03:54:05;-47,728;-0,111;0,566;1,113;12,382;800,192;4,260;0,340;-29,540;60,960;12,695;0,340;118,254;15,333;16,410;6377;637,7;;0,0;60;12,33;15,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693913;27.04.25 03:55:05;-47,563;-0,111;0,579;1,063;12,370;800,192;4,269;0,340;-29,540;60,915;12,675;0,940;92,278;15,330;16,407;6377;637,7;;0,0;60;12,33;15,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693914;27.04.25 03:56:05;-47,513;-0,111;0,567;1,033;12,352;800,195;4,266;0,340;-29,540;60,690;12,660;0,995;96,188;15,320;16,401;6377;637,7;;0,0;60;12,32;15,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693915;27.04.25 03:57:05;-47,495;-0,111;0,654;0,935;12,322;800,192;4,278;0,340;-29,540;61,615;12,615;0,388;112,219;15,305;16,404;6377;637,7;;0,0;60;12,32;15,91;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693916;27.04.25 03:58:05;-47,683;-0,111;0,707;0,897;12,315;800,195;4,272;0,340;-29,540;61,860;12,590;0,673;128,481;15,311;16,398;6377;637,7;;0,0;60;12,32;15,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693917;27.04.25 03:59:05;-47,842;-0,111;0,691;0,894;12,278;800,195;4,269;0,340;-29,540;61,505;12,570;0,739;49,185;15,296;16,401;6377;637,7;;0,0;60;12,33;15,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693918;27.04.25 04:00:05;-48,114;-0,111;0,740;0,963;12,262;800,195;4,269;0,340;-29,540;61,270;12,560;0,405;76,568;15,293;16,389;6377;637,7;;0,0;60;12,32;15,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693919;27.04.25 04:01:05;-48,186;-0,111;0,839;0,966;12,225;800,198;4,272;0,340;-29,540;61,540;12,540;0,288;103,472;15,256;16,367;6377;637,7;;0,0;60;12,32;15,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693920;27.04.25 04:02:05;-48,257;-0,111;0,990;0,965;12,200;800,192;4,263;0,340;-29,540;62,135;12,495;0,142;143,522;15,259;16,358;6377;637,7;;0,0;60;12,32;15,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693921;27.04.25 04:03:05;-48,457;-0,111;1,028;1,051;12,177;800,195;4,269;0,340;-29,540;62,295;12,470;0,168;176,147;15,241;16,340;6377;637,7;;0,0;60;12,32;15,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693922;27.04.25 04:04:05;-48,440;-0,111;1,068;1,101;12,148;800,195;4,263;0,340;-29,540;62,170;12,445;0,029;164,396;15,241;16,334;6377;637,7;;0,0;60;12,32;15,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693923;27.04.25 04:05:05;-48,239;-0,111;1,209;1,039;12,122;800,195;4,263;0,340;-29,540;62,170;12,415;0,253;136,328;15,232;16,327;6377;637,7;;0,0;60;12,33;15,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693924;27.04.25 04:06:05;-47,973;-0,111;1,228;1,147;12,100;800,192;4,272;0,340;-29,540;62,290;12,355;0,186;245,694;15,229;16,340;6377;637,7;;0,0;60;12,31;15,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693925;27.04.25 04:07:05;-47,513;-0,111;1,382;1,156;12,063;800,195;4,269;0,340;-29,540;62,545;12,365;-0,020;130,663;15,232;16,315;6377;637,7;;0,0;60;12,32;15,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693926;27.04.25 04:08:05;-47,041;-0,111;1,465;1,153;12,043;800,192;4,278;0,340;-29,540;62,705;12,345;0,138;233,685;15,226;16,315;6377;637,7;;0,0;60;12,31;15,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693927;27.04.25 04:09:05;-46,568;-0,111;1,518;1,200;12,010;800,195;4,272;0,340;-29,540;62,195;12,345;0,183;212,535;15,195;16,315;6377;637,7;;0,0;60;12,31;15,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693928;27.04.25 04:10:05;-46,132;-0,111;1,554;1,201;11,987;800,192;4,269;0,340;-29,540;62,505;12,295;0,064;251,888;15,171;16,312;6377;637,7;;0,0;60;12,31;15,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693929;27.04.25 04:11:05;-45,641;-0,111;1,649;1,200;11,957;800,195;4,272;0,340;-29,540;62,965;12,260;0,102;222,992;15,183;16,312;6377;637,7;;0,0;60;12,31;15,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693930;27.04.25 04:12:05;-45,035;-0,111;1,682;1,154;11,927;800,192;4,263;0,340;-29,540;63,610;12,210;0,097;286,076;15,146;16,315;6377;637,7;;0,0;60;12,30;15,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693931;27.04.25 04:13:05;-44,700;-0,111;1,744;1,117;11,903;800,192;4,275;0,340;-29,540;63,195;12,115;0,199;256,652;15,149;16,309;6377;637,7;;0,0;60;12,31;15,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693932;27.04.25 04:14:05;-44,350;-0,111;1,835;1,104;11,875;800,192;4,272;0,340;-29,540;63,545;12,055;0,120;301,399;15,143;16,303;6377;637,7;;0,0;60;12,30;15,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693933;27.04.25 04:15:05;-44,403;-0,111;1,973;1,128;11,855;800,192;4,275;0,340;-29,540;64,755;12,105;0,150;119,588;15,140;16,297;6377;637,7;;0,0;60;12,31;15,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693934;27.04.25 04:16:05;-44,175;-0,111;2,036;1,144;11,842;800,195;4,272;0,340;-29,540;64,055;12,095;0,397;222,277;15,140;16,300;6377;637,7;;0,0;60;12,32;15,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693935;27.04.25 04:17:05;-44,467;-0,111;1,982;1,258;11,820;800,198;4,272;0,340;-29,540;65,315;12,130;0,059;34,459;15,140;16,282;6377;637,7;;0,0;60;12,33;15,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693936;27.04.25 04:18:05;-44,469;-0,111;2,157;1,201;11,795;800,195;4,263;0,340;-29,540;64,660;12,025;-0,002;172,457;15,140;16,303;6377;637,7;;0,0;60;12,32;15,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693937;27.04.25 04:19:05;-44,631;-0,111;2,156;1,189;11,762;800,192;4,266;0,340;-29,540;64,375;11,980;0,287;288,889;15,140;16,276;6377;637,7;;0,0;60;12,30;15,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693938;27.04.25 04:20:05;-45,007;-0,111;2,176;1,219;11,747;800,192;4,281;0,340;-29,540;64,055;11,940;0,305;324,726;15,131;16,236;6377;637,7;;0,0;60;12,30;15,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693939;27.04.25 04:21:05;-45,587;-0,111;2,289;1,354;11,735;800,192;4,269;0,340;-29,540;63,895;11,980;0,067;269,438;15,131;16,261;6377;637,7;;0,0;60;12,30;15,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693940;27.04.25 04:22:05;-46,139;-0,111;2,094;1,385;11,698;800,192;4,272;0,340;-29,550;63,745;11,980;0,259;288,203;15,131;16,254;6377;637,7;;0,0;60;12,30;15,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693941;27.04.25 04:23:05;-46,861;-0,111;2,229;1,378;11,682;800,192;4,269;0,340;-29,540;64,170;11,930;0,048;240,103;15,110;16,227;6377;637,7;;0,0;60;12,31;15,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693942;27.04.25 04:24:05;-47,444;-0,111;2,322;1,414;11,653;800,195;4,266;0,340;-29,540;64,430;11,950;0,086;150,008;15,113;16,224;6377;637,7;;0,0;60;12,31;15,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693943;27.04.25 04:25:05;-48,113;-0,111;2,301;1,546;11,642;800,195;4,272;0,340;-29,540;64,270;11,945;0,210;224,539;15,073;16,227;6377;637,7;;0,0;60;12,33;15,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693944;27.04.25 04:26:05;-48,807;-0,111;2,266;1,686;11,630;800,195;4,266;0,340;-29,540;63,390;11,985;0,186;180,551;15,061;16,214;6377;637,7;;0,0;60;12,31;15,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693945;27.04.25 04:27:05;-49,597;-0,111;2,058;1,690;11,607;800,192;4,266;0,340;-29,550;63,745;11,975;0,292;294,857;15,055;16,214;6377;637,7;;0,0;60;12,31;15,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693946;27.04.25 04:28:05;-50,250;-0,111;2,118;1,617;11,595;800,192;4,269;0,340;-29,550;63,790;11,935;0,134;301,472;15,052;16,214;6377;637,7;;0,0;60;12,31;14,96;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693947;27.04.25 04:29:05;-50,804;-0,111;2,220;1,621;11,577;800,195;4,266;0,340;-29,540;63,755;11,970;0,188;29,503;15,046;16,214;6377;637,7;;0,0;60;12,33;14,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693948;27.04.25 04:30:05;-51,595;-0,111;2,208;1,717;11,550;800,195;4,269;0,340;-29,545;63,185;12,020;0,098;172,086;15,037;16,221;6377;637,7;;0,0;60;12,31;14,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693949;27.04.25 04:31:05;-52,468;-0,111;2,143;1,754;11,532;800,198;4,257;0,340;-29,540;63,340;12,015;0,069;318,617;15,037;16,211;6377;637,7;;0,0;60;12,31;15,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693950;27.04.25 04:32:05;-53,172;-0,111;2,072;1,679;11,500;800,195;4,266;0,340;-29,540;64,730;12,035;0,033;162,585;15,040;16,214;6377;637,7;;0,0;60;12,31;15,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693951;27.04.25 04:33:05;-54,035;-0,111;2,061;1,727;11,488;800,192;4,266;0,340;-29,540;64,210;11,925;0,032;249,508;15,034;16,205;6377;637,7;;0,0;60;12,31;15,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693952;27.04.25 04:34:05;-54,918;-0,111;2,080;1,752;11,457;800,195;4,275;0,340;-29,540;64,005;11,870;0,019;236,582;15,018;16,214;6377;637,7;;0,0;60;12,31;14,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693953;27.04.25 04:35:05;-55,756;-0,111;2,062;1,682;11,430;800,195;4,278;0,340;-29,540;64,340;11,915;0,116;195,604;15,015;16,208;6377;637,7;;0,0;60;12,31;14,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693954;27.04.25 04:36:05;-56,437;-0,111;2,069;1,692;11,395;800,192;4,278;0,340;-29,550;64,075;11,895;0,342;167,979;15,012;16,211;6377;637,7;;0,0;60;12,31;14,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693955;27.04.25 04:37:05;-57,081;-0,111;1,950;1,726;11,383;800,192;4,275;0,340;-29,550;64,075;11,865;0,613;343,176;14,978;16,199;6377;637,7;;0,0;60;12,30;14,96;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693956;27.04.25 04:38:05;-57,796;-0,111;1,991;1,993;11,377;800,201;4,281;0,340;-29,540;63,550;11,940;0,280;99,602;14,997;16,193;6377;637,7;;0,0;60;12,32;14,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693957;27.04.25 04:39:05;-58,285;-0,111;2,005;2,011;11,358;800,195;4,278;0,340;-29,550;63,325;11,955;0,270;244,226;14,978;16,175;6377;637,7;;0,0;60;12,31;14,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693958;27.04.25 04:40:05;-58,675;-0,111;1,808;2,013;11,345;800,192;4,272;0,340;-29,555;63,425;11,950;0,193;287,145;14,966;16,150;6377;637,7;;0,0;60;12,30;14,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693959;27.04.25 04:41:05;-58,925;-0,111;1,868;1,950;11,315;800,201;4,272;0,340;-29,540;64,615;11,900;0,048;189,799;14,954;16,165;6377;637,7;;0,0;60;12,31;14,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693960;27.04.25 04:42:05;-59,289;-0,111;1,870;1,873;11,300;800,195;4,269;0,340;-29,540;65,410;11,885;0,182;89,342;14,945;16,147;6377;637,7;;0,0;60;12,32;14,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693961;27.04.25 04:43:05;-59,063;-0,111;2,003;1,807;11,285;800,198;4,266;0,340;-29,540;64,530;11,835;0,550;59,439;14,948;16,123;6377;637,7;;0,0;60;12,33;14,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693962;27.04.25 04:44:05;-59,173;-0,111;1,925;2,004;11,272;800,195;4,275;0,340;-29,540;63,465;11,870;0,361;232,296;14,942;16,120;6377;637,7;;0,0;60;12,31;14,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693963;27.04.25 04:45:05;-59,053;-0,111;1,909;1,987;11,240;800,195;4,272;0,340;-29,545;63,540;11,880;0,183;250,521;14,921;16,120;6377;637,7;;0,0;60;12,31;14,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693964;27.04.25 04:46:05;-58,748;-0,111;1,858;1,963;11,252;800,198;4,263;0,340;-29,540;63,410;11,805;0,274;316,524;14,942;16,126;6377;637,7;;0,0;60;12,30;14,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693965;27.04.25 04:47:05;-58,465;-0,111;1,950;1,870;11,212;800,192;4,260;0,340;-29,545;63,850;11,790;0,197;332,038;14,939;16,123;6377;637,7;;0,0;60;12,30;14,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693966;27.04.25 04:48:05;-58,130;-0,111;2,059;1,817;11,180;800,195;4,272;0,340;-29,540;64,230;11,785;0,052;209,222;14,933;16,117;6377;637,7;;0,0;60;12,31;14,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693967;27.04.25 04:49:05;-57,832;-0,111;2,173;1,852;11,157;800,195;4,269;0,340;-29,540;64,540;11,760;0,067;251,252;14,914;16,114;6377;637,7;;0,0;60;12,30;14,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693968;27.04.25 04:50:05;-57,639;-0,111;2,183;1,946;11,147;800,192;4,263;0,340;-29,540;63,955;11,740;0,020;313,712;14,899;16,117;6377;637,7;;0,0;60;12,30;14,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693969;27.04.25 04:51:05;-57,397;-0,111;2,196;1,926;11,108;800,198;4,269;0,340;-29,540;64,260;11,705;0,001;281,700;14,878;16,117;6377;637,7;;0,0;60;12,30;14,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693970;27.04.25 04:52:05;-56,917;-0,111;2,210;1,932;11,095;800,198;4,269;0,340;-29,540;64,885;11,625;0,259;332,168;14,871;16,114;6377;637,7;;0,0;60;12,30;14,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693971;27.04.25 04:53:05;-56,166;-0,111;2,313;2,003;11,075;800,201;4,269;0,340;-29,540;64,500;11,635;0,161;309,876;14,853;16,117;6377;637,7;;0,0;60;12,31;14,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693972;27.04.25 04:54:05;-55,326;-0,111;2,317;1,950;11,052;800,195;4,269;0,340;-29,540;64,660;11,625;0,227;257,372;14,853;16,117;6377;637,7;;0,0;60;12,31;14,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693973;27.04.25 04:55:05;-54,890;-0,111;2,415;1,836;11,035;800,192;4,263;0,340;-29,540;66,775;11,660;0,005;61,476;14,847;16,105;6377;637,7;;0,0;60;12,31;14,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693974;27.04.25 04:56:05;-54,803;-0,111;2,436;1,734;10,988;800,195;4,275;0,340;-29,540;66,580;11,530;0,089;315,844;14,847;16,111;6377;637,7;;0,0;60;12,30;14,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693975;27.04.25 04:57:05;-54,868;-0,111;2,508;1,818;10,983;800,195;4,272;0,340;-29,540;66,225;11,440;0,059;284,586;14,847;16,095;6377;637,7;;0,0;60;12,31;14,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693976;27.04.25 04:58:05;-55,168;-0,111;2,548;1,915;10,960;800,195;4,272;0,340;-29,540;66,315;11,450;0,029;250,965;14,841;16,099;6377;637,7;;0,0;60;12,29;14,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693977;27.04.25 04:59:05;-55,162;-0,111;2,586;1,757;10,935;800,195;4,272;0,340;-29,540;67,580;11,425;0,154;254,469;14,844;16,092;6377;637,7;;0,0;60;12,30;14,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693978;27.04.25 05:00:05;-54,890;-0,111;2,596;1,705;10,903;800,198;4,272;0,340;-29,540;67,700;11,355;0,114;313,138;14,829;16,077;6377;637,7;;0,0;60;12,30;14,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693979;27.04.25 05:01:05;-54,507;-0,111;2,721;1,740;10,882;800,204;4,263;0,340;-29,540;68,195;11,305;0,122;177,176;14,814;16,077;6377;637,7;;0,0;60;12,31;14,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693980;27.04.25 05:02:05;-54,198;-0,111;2,866;1,805;10,855;800,198;4,263;0,340;-29,540;67,755;11,295;0,382;188,556;14,802;16,071;6377;637,7;;0,0;60;12,31;14,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693981;27.04.25 05:03:05;-54,093;-0,111;3,046;2,086;10,863;800,201;4,266;0,340;-29,540;67,250;11,380;0,237;106,526;14,774;16,053;6377;637,7;;0,0;60;12,31;14,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
