Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2758150;bis:;2762525
Ausgelesen am:;13.06.2025 10:55:25;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2750361;05.06.25 00:00:00;-49,549;-0,111;6,339;1,445;15,500;800,192;4,806;90,010;15,730;90,985;15,915;0,252;132,030;19,611;20,997;6377;637,7;;0,0;60;12,44;16,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2750362;05.06.25 00:01:00;-50,155;-0,111;6,311;1,467;15,475;800,192;4,800;90,075;15,750;90,915;15,875;0,402;147,724;19,611;20,991;6377;637,7;;0,0;60;12,43;16,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2750363;05.06.25 00:02:00;-50,763;-0,111;6,314;1,465;15,462;800,192;4,800;90,155;15,715;91,120;15,865;0,155;127,963;19,572;20,994;6377;637,7;;0,0;60;12,42;15,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2750364;05.06.25 00:03:00;-51,158;-0,111;6,342;1,495;15,442;800,192;4,800;90,240;15,700;91,265;15,845;0,127;100,946;19,562;20,988;6377;637,7;;0,0;60;12,42;15,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2750365;05.06.25 00:04:00;-51,356;-0,111;6,358;1,534;15,415;800,192;4,800;90,310;15,665;91,210;15,820;0,180;138,482;19,553;20,979;6377;637,7;;0,0;60;12,42;15,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2750366;05.06.25 00:05:00;-51,073;-0,111;6,445;1,527;15,382;800,192;4,797;90,395;15,660;91,370;15,795;0,152;135,748;19,554;20,970;6377;637,7;;0,0;60;12,43;15,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2750367;05.06.25 00:06:00;-50,136;-0,111;6,551;1,595;15,365;800,192;4,797;90,485;15,645;91,550;15,785;0,361;120,471;19,538;20,951;6377;637,7;;0,0;60;12,42;15,91;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2750368;05.06.25 00:07:00;-48,489;-0,111;6,633;1,613;15,345;800,192;4,785;90,535;15,625;91,505;15,785;-0,005;139,241;19,538;20,939;6377;637,7;;0,0;60;12,44;15,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2750369;05.06.25 00:08:00;-47,048;-0,111;6,749;1,638;15,320;800,192;4,776;90,575;15,600;91,610;15,755;0,298;123,480;19,532;20,945;6377;637,7;;0,0;60;12,43;15,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2750370;05.06.25 00:09:00;-46,379;-0,111;6,836;1,673;15,320;800,192;4,785;90,670;15,585;91,820;15,755;0,257;119,818;19,535;20,930;6377;637,7;;0,0;60;12,43;15,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
