Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2130000;bis:;2140001
Ausgelesen am:;10.07.2024 16:29:44;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2129608;19.05.24 00:00:10;-43,920;-0,111;9,827;2,082;12,895;800,180;36,423;91,925;13,140;92,670;13,185;0,076;290,233;16,291;15,305;6374;637,4;;0,0;60;12,39;16,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2129609;19.05.24 00:01:10;-43,349;-0,111;9,899;2,105;12,880;800,180;37,158;91,955;13,150;92,780;13,220;-0,020;234,473;16,279;15,299;6374;637,4;;0,0;60;12,39;16,47;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2129610;19.05.24 00:02:10;-42,852;-0,111;10,087;2,171;12,870;800,189;35,772;92,035;13,175;93,060;13,265;-0,025;145,119;16,272;15,287;6374;637,4;;0,0;60;12,39;16,55;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2129611;19.05.24 00:03:10;-42,777;-0,111;10,029;2,328;12,875;800,192;35,160;92,265;13,135;93,395;13,305;0,195;184,309;16,264;15,268;6374;637,4;;0,0;60;12,39;16,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2129612;19.05.24 00:04:10;-42,054;-0,111;9,972;2,350;12,887;800,192;36,351;92,340;13,200;93,305;13,345;0,184;171,343;16,254;15,253;6374;637,4;;0,0;60;12,39;16,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2129613;19.05.24 00:05:10;-40,510;-0,111;9,907;2,345;12,900;800,192;35,616;92,340;13,205;93,270;13,370;0,178;189,709;16,236;15,238;6374;637,4;;0,0;60;12,38;16,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2129614;19.05.24 00:06:10;-38,587;-0,111;9,988;2,294;12,883;800,192;35,262;92,305;13,205;93,095;13,365;-0,012;208,103;16,236;15,238;6374;637,4;;0,0;60;12,39;16,47;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2129615;19.05.24 00:07:10;-37,211;-0,111;10,037;2,277;12,870;800,189;35,124;92,425;13,205;92,970;13,360;-0,009;213,761;16,227;15,238;6374;637,4;;0,0;60;12,39;16,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2129616;19.05.24 00:08:10;-35,981;-0,111;10,066;2,261;12,885;800,192;36,687;92,375;13,185;92,805;13,325;0,087;207,731;16,227;15,238;6374;637,4;;0,0;60;12,38;16,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2129617;19.05.24 00:09:10;-34,553;-0,111;10,155;2,268;12,878;800,192;34,746;92,500;13,220;92,955;13,325;0,019;196,751;16,214;15,235;6374;637,4;;0,0;60;12,38;16,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
