Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2705774;bis:;2710168
Ausgelesen am:;08.05.2025 10:05:26;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689366;24.04.25 00:11:00;-3,430;-0,111;5,524;1,265;10,060;800,198;5,217;97,405;10,240;98,740;10,380;0,304;229,539;12,784;13,803;6377;637,7;;0,0;60;12,23;13,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689367;24.04.25 00:12:00;-3,176;-0,111;5,531;1,242;10,060;800,201;5,226;97,410;10,220;98,730;10,380;0,618;207,726;12,787;13,794;6377;637,7;;0,0;60;12,22;13,61;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689368;24.04.25 00:13:00;-3,015;-0,111;5,482;1,182;10,077;800,198;5,217;97,410;10,245;98,630;10,380;0,507;221,355;12,760;13,794;6377;637,7;;0,0;60;12,22;13,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689369;24.04.25 00:14:00;-2,923;-0,111;5,484;1,133;10,097;800,198;5,214;97,360;10,240;98,555;10,345;0,606;227,948;12,766;13,779;6377;637,7;;0,0;60;12,22;13,69;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689370;24.04.25 00:15:00;-2,933;-0,111;5,563;1,162;10,090;800,204;5,217;97,335;10,230;98,550;10,345;0,648;208,153;12,744;13,791;6377;637,7;;0,0;60;12,22;13,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689371;24.04.25 00:16:00;-2,967;-0,111;5,614;1,193;10,108;800,204;5,217;97,320;10,200;98,545;10,335;0,404;225,219;12,732;13,779;6377;637,7;;0,0;60;12,23;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689372;24.04.25 00:17:00;-3,016;-0,111;5,627;1,234;10,095;800,204;5,217;97,320;10,200;98,565;10,335;0,136;271,654;12,726;13,779;6377;637,7;;0,0;60;12,21;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689373;24.04.25 00:18:00;-3,051;-0,111;5,644;1,227;10,108;800,201;5,217;97,335;10,215;98,505;10,330;0,247;215,972;12,720;13,776;6377;637,7;;0,0;60;12,22;13,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689374;24.04.25 00:19:00;-3,044;-0,111;5,629;1,263;10,115;800,204;5,217;97,325;10,245;98,540;10,350;0,291;208,305;12,720;13,779;6377;637,7;;0,0;60;12,23;13,69;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689375;24.04.25 00:20:00;-2,953;-0,111;5,637;1,218;10,115;800,204;5,214;97,320;10,215;98,430;10,305;0,057;261,911;12,699;13,779;6377;637,7;;0,0;60;12,22;13,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689376;24.04.25 00:21:00;-2,834;-0,111;5,674;1,181;10,115;800,204;5,208;97,300;10,210;98,460;10,310;0,394;254,604;12,711;13,773;6377;637,7;;0,0;60;12,22;13,61;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689377;24.04.25 00:22:00;-2,727;-0,111;5,761;1,212;10,120;800,204;5,214;97,330;10,225;98,545;10,320;0,205;225,000;12,711;13,770;6377;637,7;;0,0;60;12,23;13,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689378;24.04.25 00:23:00;-2,624;-0,111;5,749;1,311;10,125;800,201;5,205;97,350;10,210;98,650;10,360;0,322;233,364;12,702;13,773;6377;637,7;;0,0;60;12,22;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689379;24.04.25 00:24:00;-2,615;-0,111;5,752;1,352;10,132;800,198;5,208;97,345;10,230;98,720;10,390;0,367;194,822;12,699;13,767;6377;637,7;;0,0;60;12,22;13,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689380;24.04.25 00:25:00;-2,583;-0,111;5,723;1,361;10,132;800,198;5,205;97,335;10,210;98,720;10,395;0,294;210,504;12,702;13,767;6377;637,7;;0,0;60;12,22;13,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689381;24.04.25 00:26:00;-2,597;-0,111;5,713;1,328;10,127;800,192;5,208;97,340;10,245;98,605;10,380;0,171;191,936;12,699;13,773;6377;637,7;;0,0;60;12,23;13,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689382;24.04.25 00:27:00;-2,624;-0,111;5,683;1,333;10,135;800,198;5,199;97,345;10,225;98,595;10,365;0,105;238,894;12,699;13,767;6377;637,7;;0,0;60;12,22;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689383;24.04.25 00:28:00;-2,656;-0,111;5,671;1,274;10,135;800,198;5,205;97,375;10,250;98,565;10,385;0,097;130,736;12,684;13,764;6377;637,7;;0,0;60;12,22;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689384;24.04.25 00:29:00;-2,735;-0,111;5,663;1,314;10,153;800,198;5,199;97,375;10,245;98,600;10,380;0,028;199,485;12,689;13,767;6377;637,7;;0,0;60;12,22;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689385;24.04.25 00:30:00;-2,821;-0,111;5,651;1,313;10,150;800,198;5,199;97,370;10,245;98,650;10,390;0,059;274,157;12,683;13,767;6377;637,7;;0,0;60;12,21;13,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689386;24.04.25 00:31:00;-2,922;-0,111;5,614;1,272;10,148;800,204;5,199;97,325;10,250;98,420;10,370;0,188;277,414;12,686;13,767;6377;637,7;;0,0;60;12,22;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689387;24.04.25 00:32:00;-3,022;-0,111;5,627;1,249;10,137;800,204;5,196;97,235;10,220;98,330;10,325;0,240;295,481;12,677;13,767;6377;637,7;;0,0;60;12,21;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689388;24.04.25 00:33:00;-3,203;-0,111;5,623;1,271;10,142;800,201;5,193;97,165;10,175;98,280;10,315;0,333;290,666;12,665;13,764;6377;637,7;;0,0;60;12,22;13,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689389;24.04.25 00:34:00;-3,457;-0,111;5,570;1,273;10,118;800,204;5,196;97,120;10,170;98,150;10,275;0,278;298,254;12,653;13,752;6377;637,7;;0,0;60;12,21;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689390;24.04.25 00:35:00;-3,810;-0,111;5,558;1,312;10,110;800,204;5,199;97,095;10,160;98,245;10,285;0,219;276,300;12,644;13,749;6377;637,7;;0,0;60;12,21;13,61;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689391;24.04.25 00:36:00;-4,192;-0,111;5,455;1,277;10,097;800,204;5,190;97,085;10,190;98,160;10,255;0,026;229,579;12,638;13,755;6377;637,7;;0,0;60;12,22;13,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689392;24.04.25 00:37:00;-4,508;-0,111;5,408;1,283;10,077;800,198;5,187;97,095;10,155;98,180;10,235;0,068;325,929;12,616;13,715;6377;637,7;;0,0;60;12,20;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689393;24.04.25 00:38:00;-4,665;-0,111;5,407;1,293;10,070;800,204;5,190;97,090;10,130;98,230;10,245;0,004;246,797;12,610;13,715;6377;637,7;;0,0;60;12,22;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689394;24.04.25 00:39:00;-4,585;-0,111;5,431;1,293;10,073;800,198;5,184;97,165;10,145;98,380;10,285;-0,019;245,244;12,610;13,721;6377;637,7;;0,0;60;12,22;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689395;24.04.25 00:40:00;-4,198;-0,111;5,499;1,336;10,063;800,198;5,196;97,135;10,130;98,295;10,265;-0,018;293,563;12,610;13,718;6377;637,7;;0,0;60;12,20;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689396;24.04.25 00:41:00;-3,634;-0,111;5,642;1,321;10,060;800,204;5,190;97,150;10,160;98,275;10,250;0,007;195,834;12,601;13,743;6377;637,7;;0,0;60;12,22;13,69;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689397;24.04.25 00:42:00;-3,201;-0,111;5,815;1,390;10,050;800,201;5,184;97,185;10,170;98,410;10,285;0,097;192,538;12,604;13,703;6377;637,7;;0,0;60;12,22;13,69;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689398;24.04.25 00:43:00;-2,959;-0,111;5,831;1,499;10,055;800,201;5,184;97,210;10,170;98,520;10,315;0,075;193,787;12,601;13,694;6377;637,7;;0,0;60;12,22;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689399;24.04.25 00:44:00;-2,869;-0,111;5,760;1,460;10,047;800,201;5,187;97,245;10,175;98,565;10,335;0,293;182,346;12,601;13,681;6377;637,7;;0,0;60;12,22;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689400;24.04.25 00:45:00;-2,788;-0,111;5,751;1,327;10,055;800,204;5,187;97,215;10,180;98,560;10,350;0,108;176,265;12,601;13,694;6377;637,7;;0,0;60;12,22;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689401;24.04.25 00:46:00;-2,746;-0,111;5,751;1,243;10,063;800,204;5,184;97,225;10,160;98,525;10,355;0,020;195,609;12,601;13,700;6377;637,7;;0,0;60;12,22;13,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689402;24.04.25 00:47:00;-2,701;-0,111;5,716;1,214;10,073;800,204;5,175;97,250;10,160;98,455;10,335;0,125;201,549;12,598;13,687;6377;637,7;;0,0;60;12,22;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689403;24.04.25 00:48:00;-2,692;-0,111;5,722;1,146;10,045;800,204;5,172;97,235;10,170;98,440;10,340;0,071;157,956;12,601;13,681;6377;637,7;;0,0;60;12,24;13,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689404;24.04.25 00:49:00;-2,700;-0,111;5,742;1,066;10,070;800,204;5,169;97,225;10,185;98,440;10,340;0,101;152,876;12,574;13,684;6377;637,7;;0,0;60;12,22;13,69;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689405;24.04.25 00:50:00;-2,716;-0,111;5,713;1,063;10,063;800,204;5,181;97,245;10,180;98,380;10,315;0,000;166,759;12,595;13,678;6377;637,7;;0,0;60;12,22;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689406;24.04.25 00:51:00;-2,747;-0,111;5,705;1,002;10,057;800,204;5,178;97,245;10,220;98,370;10,320;0,060;117,647;12,598;13,678;6377;637,7;;0,0;60;12,22;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689407;24.04.25 00:52:00;-2,799;-0,111;5,702;1,022;10,050;800,201;5,169;97,160;10,180;98,345;10,300;0,209;131,147;12,589;13,672;6377;637,7;;0,0;60;12,22;13,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689408;24.04.25 00:53:00;-2,859;-0,111;5,793;1,006;10,035;800,198;5,172;97,095;10,140;98,355;10,260;0,293;129,111;12,598;13,675;6377;637,7;;0,0;60;12,22;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689409;24.04.25 00:54:00;-2,975;-0,111;5,799;1,125;10,037;800,201;5,169;97,035;10,140;98,285;10,240;0,396;127,946;12,571;13,678;6377;637,7;;0,0;60;12,22;13,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689410;24.04.25 00:55:00;-3,110;-0,111;5,782;1,197;10,023;800,204;5,178;97,015;10,120;98,400;10,255;0,340;132,154;12,574;13,678;6377;637,7;;0,0;60;12,22;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689411;24.04.25 00:56:00;-3,280;-0,111;5,795;1,243;9,997;800,201;5,166;96,975;10,080;98,330;10,235;0,257;135,889;12,564;13,678;6377;637,7;;0,0;60;12,21;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689412;24.04.25 00:57:00;-3,549;-0,111;5,770;1,274;9,997;800,192;5,169;96,940;10,055;98,265;10,210;0,056;114,334;12,574;13,675;6377;637,7;;0,0;60;12,22;13,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689413;24.04.25 00:58:00;-3,834;-0,111;5,707;1,296;9,972;800,192;5,172;96,945;10,060;98,120;10,180;0,057;117,191;12,574;13,675;6377;637,7;;0,0;60;12,22;14,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689414;24.04.25 00:59:00;-4,105;-0,111;5,679;1,302;9,962;800,198;5,166;96,995;10,015;98,105;10,145;0,094;139,539;12,564;13,675;6377;637,7;;0,0;60;12,22;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689415;24.04.25 01:00:00;-4,426;-0,111;5,639;1,298;9,945;800,201;5,160;97,005;10,025;98,090;10,140;0,013;119,700;12,549;13,666;6377;637,7;;0,0;60;12,22;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689416;24.04.25 01:01:00;-4,696;-0,111;5,548;1,314;9,947;800,204;5,163;97,035;10,010;98,270;10,160;0,120;119,914;12,543;13,669;6377;637,7;;0,0;60;12,22;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689417;24.04.25 01:02:00;-4,900;-0,111;5,490;1,270;9,920;800,204;5,160;97,060;10,040;98,255;10,155;0,109;119,824;12,537;13,672;6377;637,7;;0,0;60;12,22;13,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689418;24.04.25 01:03:00;-5,082;-0,111;5,488;1,198;9,920;800,204;5,157;97,075;10,050;98,350;10,165;0,066;125,359;12,537;13,666;6377;637,7;;0,0;60;12,23;13,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689419;24.04.25 01:04:00;-5,205;-0,111;5,461;1,216;9,907;800,204;5,154;97,045;10,005;98,225;10,135;-0,001;126,641;12,506;13,648;6377;637,7;;0,0;60;12,22;13,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689420;24.04.25 01:05:00;-5,251;-0,111;5,487;1,163;9,887;800,204;5,154;97,060;10,015;98,205;10,095;0,000;176,861;12,503;13,663;6377;637,7;;0,0;60;12,21;13,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689421;24.04.25 01:06:00;-5,314;-0,111;5,504;1,163;9,887;800,204;5,160;97,045;10,000;98,195;10,105;0,117;162,321;12,519;13,648;6377;637,7;;0,0;60;12,22;13,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
