Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2539999;bis:;2550000
Ausgelesen am:;27.02.2025 12:40:42;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";Luftfeu-1 [%RH] = m8 /E8/"190039";Luftemp-1 [degC] = n5 /E13/"190040";Luftfeu-2 [%RH] = n6 /E14/"190040";Lufttemp-2 [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537115;16.01.25 00:00:10;-6,212;-0,083;-0,942;0,425;3,783;800,204;21,846;89,685;4,000;90,460;4,015;0,041;178,791;-0,013;3,546;6377;637,7;;0,0;60;12,12;3,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537116;16.01.25 00:01:10;-6,241;-0,091;-1,021;0,384;3,803;800,204;21,837;89,650;3,985;90,315;4,005;-0,020;177,413;-0,025;3,528;6377;637,7;;0,0;60;12,12;3,69;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537117;16.01.25 00:02:10;-6,287;-0,111;-1,055;0,319;3,802;800,198;21,735;89,590;3,990;90,120;4,010;0,005;183,094;-0,019;3,515;6377;637,7;;0,0;60;12,12;3,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537118;16.01.25 00:03:10;-6,258;-0,111;-1,046;0,283;3,800;800,198;21,705;89,495;3,960;90,030;3,965;0,033;321,407;-0,028;3,521;6377;637,7;;0,0;60;12,11;4,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537119;16.01.25 00:04:10;-6,255;-0,111;-1,041;0,272;3,807;800,204;21,807;89,510;3,990;90,215;4,020;0,069;186,986;-0,028;3,518;6377;637,7;;0,0;60;12,11;3,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537120;16.01.25 00:05:10;-6,251;-0,111;-1,050;0,296;3,803;800,204;21,810;89,530;4,005;90,280;4,015;0,168;101,627;-0,040;3,518;6377;637,7;;0,0;60;12,12;3,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537121;16.01.25 00:06:10;-6,237;-0,111;-1,053;0,360;3,795;800,201;21,834;89,545;4,035;90,310;4,025;0,047;65,559;-0,013;3,518;6377;637,7;;0,0;60;12,13;3,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537122;16.01.25 00:07:10;-6,193;-0,110;-1,062;0,365;3,808;800,204;21,882;89,525;4,065;90,285;4,045;-0,020;35,134;-0,004;3,524;6377;637,7;;0,0;60;12,12;3,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537123;16.01.25 00:08:10;-6,126;-0,111;-1,100;0,357;3,810;800,204;21,885;89,475;4,030;90,145;4,015;-0,020;178,436;0,003;3,521;6377;637,7;;0,0;60;12,12;4,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537124;16.01.25 00:09:10;-6,059;-0,111;-1,088;0,285;3,810;800,192;21,666;89,450;4,000;90,070;4,005;0,013;181,879;-0,016;3,518;6377;637,7;;0,0;60;12,12;3,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537125;16.01.25 00:10:10;-6,137;-0,111;-1,105;0,278;3,807;800,201;21,843;89,405;3,990;90,120;4,005;0,086;266,220;0,000;3,512;6377;637,7;;0,0;60;12,12;3,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537126;16.01.25 00:11:10;-6,197;-0,111;-1,112;0,247;3,800;800,204;21,864;89,360;3,995;90,080;4,000;-0,016;242,027;-0,007;3,515;6377;637,7;;0,0;60;12,11;3,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537127;16.01.25 00:12:10;-6,218;-0,111;-1,158;0,207;3,803;800,204;21,855;89,350;3,985;90,035;3,975;-0,001;269,657;-0,034;3,518;6377;637,7;;0,0;60;12,12;3,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537128;16.01.25 00:13:10;-6,150;-0,111;-1,205;0,119;3,792;800,204;21,846;89,370;3,995;89,865;3,975;0,000;125,190;-0,025;3,497;6377;637,7;;0,0;60;12,12;4,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537129;16.01.25 00:14:10;-6,137;-0,111;-1,115;0,194;3,787;800,204;21,864;89,380;4,030;90,185;3,965;0,066;127,041;-0,022;3,500;6377;637,7;;0,0;60;12,12;3,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537130;16.01.25 00:15:10;-6,142;-0,111;-1,124;0,217;3,803;800,204;21,849;89,375;4,015;90,280;3,985;-0,026;158,850;-0,028;3,497;6377;637,7;;0,0;60;12,11;4,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537131;16.01.25 00:16:10;-6,177;-0,111;-1,147;0,207;3,790;800,204;21,855;89,350;3,990;90,170;3,960;-0,023;251,679;-0,037;3,506;6377;637,7;;0,0;60;12,11;4,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537132;16.01.25 00:17:10;-6,174;-0,111;-1,129;0,180;3,787;800,204;21,876;89,370;4,015;90,270;3,980;0,041;77,563;-0,016;3,503;6377;637,7;;0,0;60;12,12;4,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537133;16.01.25 00:18:10;-6,150;-0,111;-1,218;0,203;3,805;800,204;21,888;89,320;4,015;90,095;3,965;0,108;107,781;-0,037;3,503;6377;637,7;;0,0;60;12,11;4,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537134;16.01.25 00:19:10;-6,028;-0,111;-1,216;0,162;3,790;800,204;21,903;89,295;4,010;90,115;3,935;0,221;101,610;-0,025;3,497;6377;637,7;;0,0;60;12,13;3,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537135;16.01.25 00:20:10;-6,064;-0,111;-1,278;0,072;3,785;800,204;21,894;89,165;3,990;89,750;3,880;0,233;112,022;-0,022;3,445;6377;637,7;;0,0;60;12,12;3,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537136;16.01.25 00:21:10;-6,041;-0,111;-1,299;0,000;3,770;800,204;21,903;88,900;3,915;89,425;3,805;0,149;112,241;-0,040;3,436;6377;637,7;;0,0;60;12,12;3,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537137;16.01.25 00:22:10;-5,884;-0,111;-1,171;0,000;3,753;800,204;21,906;88,885;3,865;89,805;3,740;0,111;85,483;-0,022;3,415;6377;637,7;;0,0;60;12,12;3,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537138;16.01.25 00:23:10;-5,975;-0,111;-1,191;0,000;3,753;800,204;21,888;89,090;3,880;90,165;3,710;0,088;116,443;-0,013;3,400;6377;637,7;;0,0;60;12,12;3,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537139;16.01.25 00:24:10;-5,992;-0,111;-1,185;0,000;3,725;800,204;21,825;89,070;3,850;90,090;3,675;0,103;107,404;-0,022;3,360;6377;637,7;;0,0;60;12,11;4,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537140;16.01.25 00:25:10;-6,021;-0,111;-1,091;0,000;3,720;800,204;21,774;89,225;3,815;90,470;3,655;0,020;122,541;-0,049;3,360;6377;637,7;;0,0;60;12,11;4,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537141;16.01.25 00:26:10;-6,110;-0,111;-1,136;0,000;3,712;800,204;21,756;89,300;3,825;90,545;3,640;0,152;106,993;-0,034;3,381;6377;637,7;;0,0;60;12,12;4,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537142;16.01.25 00:27:10;-6,031;-0,111;-1,078;0,000;3,685;800,204;21,894;89,135;3,770;90,390;3,565;0,311;107,100;-0,016;3,335;6377;637,7;;0,0;60;12,11;4,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537143;16.01.25 00:28:10;-5,896;-0,111;-1,005;0,000;3,665;800,204;21,903;89,095;3,760;90,500;3,535;0,369;110,863;-0,031;3,323;6377;637,7;;0,0;60;12,11;3,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537144;16.01.25 00:29:10;-5,834;-0,111;-0,928;0,000;3,642;800,204;21,963;89,190;3,725;90,740;3,480;0,275;109,659;-0,043;3,323;6377;637,7;;0,0;60;12,12;4,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537145;16.01.25 00:30:10;-5,777;-0,111;-0,856;0,000;3,625;800,204;21,867;89,280;3,675;90,935;3,455;0,157;112,804;-0,056;3,326;6377;637,7;;0,0;60;12,11;4,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537146;16.01.25 00:31:10;-5,766;-0,111;-0,799;0,000;3,607;800,204;21,855;89,410;3,650;91,125;3,450;0,091;107,055;-0,046;3,311;6377;637,7;;0,0;60;12,12;4,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537147;16.01.25 00:32:10;-5,791;-0,111;-0,751;0,000;3,600;800,204;21,885;89,575;3,620;91,365;3,450;0,069;104,642;-0,037;3,323;6377;637,7;;0,0;60;12,12;4,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537148;16.01.25 00:33:10;-5,829;-0,111;-0,693;0,000;3,582;800,195;21,921;89,710;3,605;91,625;3,445;-0,011;84,639;-0,016;3,323;6377;637,7;;0,0;60;12,11;3,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537149;16.01.25 00:34:10;-5,839;-0,111;-0,673;0,000;3,585;800,192;21,822;89,860;3,595;91,705;3,465;0,011;81,641;-0,025;3,323;6377;637,7;;0,0;60;12,12;4,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537150;16.01.25 00:35:10;-5,768;-0,111;-0,645;0,000;3,570;800,195;21,813;89,935;3,545;91,760;3,460;0,036;89,747;-0,046;3,317;6377;637,7;;0,0;60;12,11;4,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
