Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2781227;bis:;2786986
Ausgelesen am:;30.06.2025 10:37:21;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787060;30.06.25 11:38:05;-100,510;815,526;64,483;102,886;33,777;800,204;3,525;45,915;30,545;45,675;30,795;0,847;173,481;34,026;30,961;6377;637,7;;0,0;60;13,43;41,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787061;30.06.25 11:39:05;-101,178;816,713;64,537;103,080;33,842;800,207;3,528;46,135;30,610;46,025;30,880;1,436;243,129;34,081;30,995;6377;637,7;;0,0;60;13,41;41,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787062;30.06.25 11:40:05;-101,583;817,621;64,475;103,374;33,903;800,204;3,543;45,685;30,695;45,555;30,980;1,688;186,581;34,105;31,020;6377;637,7;;0,0;60;13,44;41,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787063;30.06.25 11:41:05;-102,111;822,406;63,698;102,864;33,827;800,204;3,549;45,295;30,695;45,085;30,890;1,700;159,930;34,148;31,050;6377;637,7;;0,0;60;13,42;41,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787064;30.06.25 11:42:05;-102,258;824,730;64,647;102,094;33,798;800,204;3,555;45,275;30,705;45,380;30,745;0,695;138,066;34,184;31,056;6377;637,7;;0,0;60;13,42;41,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787065;30.06.25 11:43:05;-101,830;821,322;65,672;102,606;33,875;800,204;3,510;45,305;30,645;45,340;30,740;0,527;235,176;34,200;31,062;6377;637,7;;0,0;60;13,41;41,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787066;30.06.25 11:44:05;-102,358;819,971;65,509;102,797;33,955;800,204;3,516;45,260;30,710;45,325;30,835;0,873;84,274;34,236;31,068;6377;637,7;;0,0;60;13,43;41,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787067;30.06.25 11:45:05;-102,178;825,803;65,959;103,071;34,013;800,207;3,522;45,185;30,680;45,185;30,855;1,097;325,761;34,285;31,074;6377;637,7;;0,0;60;13,41;41,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787068;30.06.25 11:46:05;-102,863;829,434;66,388;103,775;34,065;800,204;3,522;45,080;30,820;45,075;30,985;0,943;41,507;34,306;31,093;6377;637,7;;0,0;60;13,42;41,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787069;30.06.25 11:47:05;-102,618;830,376;66,326;103,933;34,132;800,207;3,519;45,135;30,845;45,215;30,985;0,984;237,229;34,368;31,142;6377;637,7;;0,0;60;13,41;41,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787070;30.06.25 11:48:05;-102,775;828,712;66,473;103,926;34,222;800,210;3,519;45,260;30,840;45,175;31,035;1,263;269,460;34,389;31,142;6377;637,7;;0,0;60;13,41;41,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787071;30.06.25 11:49:05;-103,087;825,979;66,430;103,240;34,222;800,207;3,519;44,920;30,900;45,005;31,075;1,420;199,598;34,431;31,163;6377;637,7;;0,0;60;13,42;42,14;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787072;30.06.25 11:50:05;-103,261;827,208;67,166;103,168;34,252;800,207;3,516;44,740;30,915;44,705;31,125;1,086;136,271;34,474;31,157;6377;637,7;;0,0;60;13,42;42,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787073;30.06.25 11:51:05;-103,933;830,531;67,162;104,051;34,357;800,204;3,519;44,600;30,935;44,620;31,105;0,818;119,132;34,477;31,166;6377;637,7;;0,0;60;13,41;42,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787074;30.06.25 11:52:05;-103,231;834,822;67,005;104,386;34,455;800,207;3,519;44,665;30,955;44,710;31,085;0,825;91,423;34,517;31,178;6377;637,7;;0,0;60;13,40;42,34;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787075;30.06.25 11:53:05;-103,823;832,534;67,467;104,335;34,520;800,207;3,495;45,350;30,985;45,025;31,180;1,451;30,088;34,569;31,233;6377;637,7;;0,0;60;13,44;42,42;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787076;30.06.25 11:54:05;-104,363;833,037;66,995;104,024;34,565;800,204;3,492;44,620;30,975;44,460;31,175;1,589;211,933;34,624;31,251;6377;637,7;;0,0;60;13,41;42,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787077;30.06.25 11:55:05;-104,447;838,604;67,534;104,271;34,622;800,207;3,516;44,740;30,980;44,870;31,130;0,986;113,029;34,667;31,251;6377;637,7;;0,0;60;13,41;42,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787078;30.06.25 11:56:05;-103,936;839,734;67,545;104,361;34,627;800,216;3,516;44,660;30,960;44,585;31,055;1,871;319,320;34,694;31,257;6377;637,7;;0,0;60;13,41;42,18;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787079;30.06.25 11:57:05;-104,617;830,090;67,193;102,708;34,518;800,216;3,510;44,455;30,975;44,425;30,985;1,665;301,517;34,755;31,273;6377;637,7;;0,0;60;13,41;42,38;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787080;30.06.25 11:58:05;-103,738;842,089;68,507;103,434;34,462;800,204;3,513;44,465;30,985;44,720;30,970;1,613;94,371;34,770;31,264;6377;637,7;;0,0;60;13,42;42,30;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787081;30.06.25 11:59:05;-103,921;844,857;68,792;103,302;34,375;800,204;3,507;44,505;30,885;44,665;31,010;1,344;73,913;34,798;31,312;6377;637,7;;0,0;60;13,42;42,58;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787082;30.06.25 12:00:05;-102,313;847,565;69,599;103,076;34,260;800,207;3,540;44,895;30,740;44,875;30,975;2,679;111,488;34,859;31,349;6377;637,7;;0,0;60;13,42;42,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787083;30.06.25 12:01:05;-101,427;848,482;70,652;103,343;34,112;800,210;3,540;45,130;30,595;44,840;30,885;1,766;95,063;34,871;31,343;6377;637,7;;0,0;60;13,42;42,14;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787084;30.06.25 12:02:05;-101,119;848,257;71,740;103,296;34,028;800,207;3,546;45,355;30,470;44,805;30,870;1,895;158,282;34,923;31,352;6377;637,7;;0,0;60;13,42;42,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787085;30.06.25 12:03:05;-100,757;843,400;72,577;103,093;33,978;800,213;3,504;45,465;30,400;44,860;30,835;1,202;127,322;34,969;31,358;6377;637,7;;0,0;60;13,42;42,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787086;30.06.25 12:04:05;-100,848;842,743;73,682;105,072;34,060;800,216;3,516;45,890;30,450;45,140;30,870;0,689;253,423;34,993;31,355;6377;637,7;;0,0;60;13,42;41,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787087;30.06.25 12:05:05;-102,533;850,273;73,051;106,862;34,138;800,216;3,516;45,350;30,555;44,515;30,965;0,841;259,313;35,030;31,407;6377;637,7;;0,0;60;13,43;41,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787088;30.06.25 12:06:05;-102,172;853,763;73,882;107,442;34,292;800,216;3,519;45,200;30,605;44,580;31,015;0,948;291,206;35,063;31,441;6377;637,7;;0,0;60;13,41;42,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787089;30.06.25 12:07:05;-102,999;849,121;72,882;107,026;34,377;800,216;3,528;44,930;30,730;44,565;31,055;1,236;255,836;35,106;31,447;6377;637,7;;0,0;60;13,40;42,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787090;30.06.25 12:08:05;-102,644;849,255;73,308;105,995;34,390;800,216;3,513;44,710;30,755;44,410;31,055;1,522;183,308;35,158;31,453;6377;637,7;;0,0;60;13,43;42,14;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787091;30.06.25 12:09:05;-101,970;851,502;73,580;106,466;34,445;800,210;3,522;45,015;30,800;44,745;31,145;1,417;130,736;35,176;31,456;6377;637,7;;0,0;60;13,42;42,18;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787092;30.06.25 12:10:05;-102,219;852,672;74,180;106,949;34,512;800,210;3,510;45,045;30,875;44,355;31,360;0,788;73,119;35,222;31,492;6377;637,7;;0,0;60;13,43;42,34;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787093;30.06.25 12:11:05;-103,651;855,623;73,670;107,357;34,605;800,207;3,501;44,555;30,955;43,910;31,440;1,478;145,609;35,259;31,529;6377;637,7;;0,0;60;13,42;42,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787094;30.06.25 12:12:05;-103,343;857,294;73,694;107,558;34,637;800,207;3,501;44,450;30,985;43,745;31,485;1,390;60,486;35,280;31,541;6377;637,7;;0,0;60;13,43;42,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787095;30.06.25 12:13:05;-104,338;859,769;73,714;107,494;34,732;800,210;3,510;44,325;31,000;43,650;31,420;0,505;246,083;35,332;31,547;6377;637,7;;0,0;60;13,41;42,58;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787096;30.06.25 12:14:05;-104,147;862,895;74,220;107,959;34,752;800,213;3,507;44,020;31,115;43,530;31,500;1,690;76,106;35,356;31,550;6377;637,7;;0,0;60;13,42;42,42;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787097;30.06.25 12:15:05;-103,703;860,969;74,863;106,306;34,695;800,210;3,507;43,935;31,025;43,240;31,540;1,064;160,403;35,393;31,581;6377;637,7;;0,0;60;13,41;42,50;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787098;30.06.25 12:16:05;-105,364;857,412;74,589;106,420;34,755;800,216;3,498;44,070;31,055;43,320;31,500;1,165;86,799;35,454;31,611;6377;637,7;;0,0;60;13,42;42,74;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787099;30.06.25 12:17:05;-104,945;856,415;75,199;106,868;34,785;800,216;3,501;43,945;31,030;43,665;31,445;1,779;268,448;35,485;31,639;6377;637,7;;0,0;60;13,41;42,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787100;30.06.25 12:18:05;-104,612;861,339;75,607;107,414;34,820;800,219;3,498;44,010;31,095;43,375;31,520;0,850;161,089;35,540;31,639;6377;637,7;;0,0;60;13,41;42,70;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787101;30.06.25 12:19:05;-104,800;867,091;75,738;108,981;34,923;800,213;3,498;43,905;31,170;43,250;31,605;1,133;71,415;35,558;31,648;6377;637,7;;0,0;60;13,42;42,58;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787102;30.06.25 12:20:05;-105,029;868,410;75,757;109,073;34,958;800,216;3,504;43,745;31,185;43,160;31,645;2,067;124,993;35,598;31,657;6377;637,7;;0,0;60;13,42;42,74;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787103;30.06.25 12:21:05;-105,622;866,353;75,110;107,138;34,890;800,216;3,531;43,460;31,145;42,720;31,575;0,867;221,625;35,631;31,682;6377;637,7;;0,0;60;13,41;42,66;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787104;30.06.25 12:22:05;-105,667;864,659;75,907;107,564;34,965;800,216;3,525;43,645;31,150;43,270;31,470;1,332;217,361;35,658;31,700;6377;637,7;;0,0;60;13,41;43,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787105;30.06.25 12:23:05;-106,359;864,951;75,923;108,210;35,075;800,216;3,501;43,755;31,175;43,300;31,510;1,018;121,101;35,711;31,737;6377;637,7;;0,0;60;13,42;43,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787106;30.06.25 12:24:05;-107,178;867,322;75,492;108,021;35,115;800,216;3,489;43,730;31,205;43,025;31,535;0,758;267,767;35,741;31,743;6377;637,7;;0,0;60;13,41;43,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787107;30.06.25 12:25:05;-105,931;869,365;76,448;108,542;35,205;800,216;3,489;43,800;31,265;43,290;31,600;1,378;132,171;35,762;31,743;6377;637,7;;0,0;60;13,43;43,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787108;30.06.25 12:26:05;-105,917;874,132;75,796;108,228;35,112;800,213;3,483;43,170;31,255;42,695;31,620;1,770;94,815;35,814;31,767;6377;637,7;;0,0;60;13,41;43,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787109;30.06.25 12:27:05;-104,474;873,714;77,838;107,247;35,060;800,216;3,480;43,710;31,175;43,155;31,610;0,827;56,183;35,845;31,804;6377;637,7;;0,0;60;13,42;43,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787110;30.06.25 12:28:05;-105,986;872,599;77,520;108,596;35,090;800,216;3,480;43,620;31,200;42,755;31,785;2,123;99,101;35,884;31,822;6377;637,7;;0,0;60;13,42;43,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787111;30.06.25 12:29:05;-106,262;871,073;78,118;107,359;35,037;800,210;3,471;43,290;31,170;42,530;31,755;1,118;79,701;35,939;31,840;6377;637,7;;0,0;60;13,43;43,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787112;30.06.25 12:30:05;-105,694;871,386;78,384;107,512;35,042;800,216;3,474;43,490;31,115;42,550;31,680;1,068;89,494;35,958;31,846;6377;637,7;;0,0;60;13,42;42,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787113;30.06.25 12:31:05;-105,712;873,393;77,439;106,145;35,060;800,216;3,480;43,630;31,150;42,790;31,650;1,898;24,677;36,016;31,846;6377;637,7;;0,0;60;13,43;43,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787114;30.06.25 12:32:05;-104,796;868,542;78,495;106,196;35,042;800,216;3,483;43,575;31,145;42,955;31,565;1,054;65,689;36,043;31,938;6377;637,7;;0,0;60;13,42;43,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787115;30.06.25 12:33:05;-104,949;872,292;79,385;108,446;35,060;800,216;3,477;43,590;31,160;42,800;31,685;1,784;78,317;36,071;31,993;6377;637,7;;0,0;60;13,42;42,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787116;30.06.25 12:34:05;-104,871;879,208;80,256;108,829;35,075;800,216;3,471;43,360;31,145;42,505;31,750;0,895;187,774;36,129;32,036;6377;637,7;;0,0;60;13,42;42,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787117;30.06.25 12:35:05;-105,289;882,812;80,275;109,731;35,107;800,216;3,516;43,445;31,180;42,465;31,840;1,601;46,862;36,141;32,036;6377;637,7;;0,0;60;13,43;43,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787118;30.06.25 12:36:05;-105,505;878,041;80,183;109,147;35,140;800,216;3,519;43,585;31,185;42,605;31,765;1,161;50,355;36,184;32,045;6377;637,7;;0,0;60;13,42;43,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787119;30.06.25 12:37:05;-106,280;874,185;80,182;107,819;35,118;800,216;3,516;43,220;31,175;42,335;31,705;1,479;126,945;36,232;32,048;6377;637,7;;0,0;60;13,41;43,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787120;30.06.25 12:38:05;-105,935;875,692;80,383;108,260;35,150;800,216;3,507;43,370;31,110;42,550;31,610;1,501;275,946;36,250;32,088;6377;637,7;;0,0;60;13,41;43,41;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787121;30.06.25 12:39:05;-106,174;880,513;80,834;109,165;35,188;800,225;3,507;43,660;31,155;42,895;31,655;1,584;164,548;36,314;32,115;6377;637,7;;0,0;60;13,42;43,41;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787122;30.06.25 12:40:05;-106,006;882,098;80,747;109,339;35,192;800,219;3,501;43,280;31,185;42,510;31,695;1,725;207,709;36,339;32,133;6377;637,7;;0,0;60;13,41;43,57;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787123;30.06.25 12:41:05;-105,678;879,740;81,020;108,388;35,125;800,216;3,522;42,905;31,210;42,105;31,710;2,030;123,542;36,367;32,133;6377;637,7;;0,0;60;13,42;43,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787124;30.06.25 12:42:05;-104,831;879,532;82,634;107,561;35,065;800,216;3,507;43,275;31,105;42,460;31,750;1,243;252,765;36,428;32,149;6377;637,7;;0,0;60;13,41;43,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787125;30.06.25 12:43:05;-104,966;886,510;82,217;109,513;35,085;800,216;3,501;43,560;31,125;42,450;31,820;1,125;124,791;36,440;32,185;6377;637,7;;0,0;60;13,42;43,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787126;30.06.25 12:44:05;-105,836;884,099;82,512;110,007;35,182;800,216;3,498;43,350;31,205;42,220;31,870;1,273;41,856;36,486;32,210;6377;637,7;;0,0;60;13,43;43,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787127;30.06.25 12:45:05;-105,634;884,837;82,629;110,260;35,282;800,219;3,501;43,270;31,225;42,345;31,765;0,901;266,389;36,528;32,225;6377;637,7;;0,0;60;13,41;43,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787128;30.06.25 12:46:05;-106,953;886,082;82,128;110,877;35,360;800,216;3,504;43,075;31,330;42,245;31,790;1,358;178,875;36,546;32,234;6377;637,7;;0,0;60;13,41;43,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787129;30.06.25 12:47:05;-106,151;886,982;82,742;109,818;35,357;800,216;3,492;43,105;31,325;42,820;31,695;1,498;250,093;36,620;32,252;6377;637,7;;0,0;60;13,42;43,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787130;30.06.25 12:48:05;-107,069;885,464;82,629;110,167;35,435;800,216;3,474;43,070;31,375;42,515;31,740;1,463;106,684;36,629;32,280;6377;637,7;;0,0;60;13,42;43,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787131;30.06.25 12:49:05;-107,203;884,693;82,778;109,128;35,482;800,216;3,480;43,025;31,405;42,595;31,665;0,975;170,786;36,666;32,313;6377;637,7;;0,0;60;13,42;43,61;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
