Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2781227;bis:;2786986
Ausgelesen am:;30.06.2025 10:37:21;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784142;28.06.25 10:59:05;-89,779;350,101;35,491;37,450;31,765;800,195;3,645;48,090;29,395;47,645;29,685;1,242;258,919;29,020;26,722;6377;637,7;;0,0;60;13,69;39,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784143;28.06.25 11:00:05;-86,686;660,718;35,976;82,000;31,693;800,204;3,621;47,605;29,410;47,450;29,640;1,611;181,451;29,076;26,744;6377;637,7;;0,0;60;13,95;39,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784144;28.06.25 11:01:05;-84,768;624,647;38,576;72,283;31,565;800,204;3,570;47,240;29,410;47,210;29,590;1,720;175,056;29,103;26,756;6377;637,7;;0,0;60;13,92;39,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784145;28.06.25 11:02:05;-83,229;888,070;41,792;110,891;31,465;800,204;3,576;47,065;29,315;47,005;29,465;1,216;200,104;29,109;26,762;6377;637,7;;0,0;60;14,05;39,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784146;28.06.25 11:03:05;-83,180;697,138;42,468;83,389;31,485;800,204;3,567;47,435;29,230;47,960;29,335;1,166;220,151;29,164;26,765;6377;637,7;;0,0;60;13,94;39,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784147;28.06.25 11:04:05;-83,138;787,828;43,525;96,420;31,527;800,198;3,573;48,025;29,175;48,180;29,290;0,942;180,439;29,201;26,780;6377;637,7;;0,0;60;13,98;39,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784148;28.06.25 11:05:05;-82,137;891,943;46,404;111,551;31,630;800,204;3,564;47,830;29,165;48,010;29,235;0,676;186,204;29,207;26,793;6377;637,7;;0,0;60;14,05;39,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784149;28.06.25 11:06:05;-82,308;879,962;47,382;109,014;31,740;800,204;3,552;48,320;29,170;48,350;29,250;1,310;191,402;29,243;26,805;6377;637,7;;0,0;60;13,97;39,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784150;28.06.25 11:07:05;-82,708;887,659;47,849;109,717;31,782;800,195;3,555;48,130;29,195;48,150;29,365;1,119;189,624;29,301;26,844;6377;637,7;;0,0;60;13,44;39,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784151;28.06.25 11:08:05;-82,956;891,936;49,389;110,666;31,882;800,198;3,564;47,735;29,255;47,715;29,470;1,145;180,349;29,307;26,857;6377;637,7;;0,0;60;13,47;39,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784152;28.06.25 11:09:05;-83,051;875,964;49,654;108,614;31,945;800,201;3,573;47,545;29,355;47,610;29,565;1,702;227,064;29,362;26,860;6377;637,7;;0,0;60;13,46;40,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784153;28.06.25 11:10:05;-82,823;869,690;49,662;108,091;31,995;800,204;3,567;47,530;29,470;47,655;29,685;1,702;177,705;29,399;26,863;6377;637,7;;0,0;60;13,45;40,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784154;28.06.25 11:11:05;-81,523;876,445;50,412;108,843;32,072;800,204;3,549;47,320;29,555;47,215;29,750;1,726;206,798;29,417;26,872;6377;637,7;;0,0;60;13,46;40,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784155;28.06.25 11:12:05;-78,498;892,821;51,496;110,469;32,110;800,201;3,561;47,650;29,625;47,525;29,900;1,259;225,191;29,433;26,900;6377;637,7;;0,0;60;13,46;40,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784156;28.06.25 11:13:05;-77,549;913,021;52,214;113,782;32,228;800,201;3,561;46,700;29,740;46,350;30,160;1,780;205,425;29,500;26,911;6377;637,7;;0,0;60;13,47;40,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784157;28.06.25 11:14:05;-74,743;928,906;52,891;114,394;32,252;800,204;3,552;46,375;29,815;45,990;30,180;1,099;195,705;29,521;26,939;6377;637,7;;0,0;60;13,46;40,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784158;28.06.25 11:15:05;-69,433;950,578;54,271;117,206;32,395;800,204;3,552;46,315;29,860;45,845;30,240;1,313;160,712;29,570;26,951;6377;637,7;;0,0;60;13,46;40,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784159;28.06.25 11:16:05;-65,804;922,219;54,832;113,288;32,540;800,204;3,531;46,145;29,990;45,525;30,425;1,349;202,174;29,594;26,957;6377;637,7;;0,0;60;13,45;40,91;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784160;28.06.25 11:17:05;-63,685;892,789;54,743;109,342;32,575;800,204;3,561;46,010;30,085;45,675;30,465;1,758;219,864;29,603;26,966;6377;637,7;;0,0;60;13,46;41,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784161;28.06.25 11:18:05;-65,964;281,308;45,668;27,708;32,583;800,204;3,558;46,800;30,095;46,360;30,425;1,223;245,160;29,677;26,967;6377;637,7;;0,0;60;13,43;40,99;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784162;28.06.25 11:19:05;-65,946;244,531;40,301;25,348;32,475;800,204;3,540;46,635;30,105;46,155;30,410;1,475;218,790;29,695;27,012;6377;637,7;;0,0;60;13,43;41,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784163;28.06.25 11:20:05;-65,545;278,462;38,712;29,979;32,188;800,204;3,546;46,505;30,030;46,360;30,270;1,436;201,960;29,716;27,012;6377;637,7;;0,0;60;13,45;41,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784164;28.06.25 11:21:05;-64,236;629,632;43,073;79,030;32,002;800,204;3,528;46,890;29,930;46,725;30,160;1,383;209,424;29,787;27,052;6377;637,7;;0,0;60;13,45;41,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784165;28.06.25 11:22:05;-67,993;446,680;43,185;51,498;31,925;800,204;3,651;46,765;29,790;46,705;29,995;0,874;168,092;29,793;27,055;6377;637,7;;0,0;60;13,47;40,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784166;28.06.25 11:23:05;-66,366;854,067;48,488;106,818;31,915;800,204;3,699;47,285;29,665;47,290;29,860;0,766;250,729;29,860;27,055;6377;637,7;;0,0;60;13,46;40,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784167;28.06.25 11:24:05;-66,211;914,627;53,172;114,188;32,037;800,198;3,660;47,880;29,655;47,850;29,875;0,935;206,584;29,893;27,064;6377;637,7;;0,0;60;13,45;40,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784168;28.06.25 11:25:05;-67,465;720,349;52,575;87,052;32,140;800,201;3,666;47,770;29,685;47,400;29,995;1,427;206,904;29,905;27,076;6377;637,7;;0,0;60;13,45;40,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784169;28.06.25 11:26:05;-66,147;752,626;51,689;91,832;32,175;800,204;3,663;47,635;29,680;47,500;30,045;1,116;194,518;29,961;27,125;6377;637,7;;0,0;60;13,46;40,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784170;28.06.25 11:27:05;-68,475;304,612;44,640;32,278;32,190;800,201;3,654;47,895;29,695;47,215;30,160;1,246;247,134;29,985;27,137;6377;637,7;;0,0;60;13,45;40,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784171;28.06.25 11:28:05;-71,528;230,844;39,874;23,379;32,050;800,201;3,633;47,740;29,670;47,120;30,120;1,664;286,954;30,040;27,144;6377;637,7;;0,0;60;13,42;40,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784172;28.06.25 11:29:05;-72,492;212,494;37,865;20,817;31,868;800,207;3,585;47,535;29,625;47,270;29,825;1,473;302,867;30,077;27,159;6377;637,7;;0,0;60;13,39;40,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784173;28.06.25 11:30:05;-73,629;208,235;36,787;20,386;31,602;800,207;3,537;48,010;29,445;48,275;29,570;1,908;243,017;30,101;27,153;6377;637,7;;0,0;60;13,37;40,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784174;28.06.25 11:31:05;-73,762;373,773;38,569;41,499;31,425;800,204;3,522;48,665;29,275;48,745;29,350;0,991;257,462;30,162;27,174;6377;637,7;;0,0;60;13,39;39,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784175;28.06.25 11:32:05;-76,288;189,598;36,151;18,270;31,322;800,204;3,507;49,015;29,085;49,240;29,185;0,967;292,736;30,183;27,192;6377;637,7;;0,0;60;13,32;39,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784176;28.06.25 11:33:05;-77,067;189,039;34,924;18,308;31,150;800,204;3,558;49,300;28,960;49,665;29,030;1,298;291,611;30,235;27,229;6377;637,7;;0,0;60;13,30;39,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784177;28.06.25 11:34:05;-74,124;694,807;41,217;86,707;31,045;800,198;3,537;49,885;28,800;50,220;28,895;1,167;291,589;30,266;27,235;6377;637,7;;0,0;60;13,45;39,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784178;28.06.25 11:35:05;-72,673;948,481;50,253;118,176;31,142;800,195;3,522;50,555;28,680;50,720;28,840;1,021;240,019;30,284;27,250;6377;637,7;;0,0;60;13,45;39,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784179;28.06.25 11:36:05;-75,970;938,086;52,733;116,728;31,292;800,192;3,531;50,645;28,640;50,900;28,935;1,438;285,227;30,339;27,253;6377;637,7;;0,0;60;13,46;38,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784180;28.06.25 11:37:05;-78,487;931,001;54,226;114,807;31,385;800,192;3,519;50,195;28,675;50,080;29,010;0,732;240,891;30,381;27,263;6377;637,7;;0,0;60;13,45;38,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784181;28.06.25 11:38:05;-79,448;937,228;56,511;116,148;31,603;800,195;3,507;50,815;28,685;50,295;29,210;0,858;296,128;30,418;27,293;6377;637,7;;0,0;60;13,45;39,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784182;28.06.25 11:39:05;-81,428;933,357;56,791;116,490;31,840;800,198;3,519;51,275;28,805;50,025;29,385;1,050;292,213;30,546;27,324;6377;637,7;;0,0;60;13,45;39,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784183;28.06.25 11:40:05;-83,763;726,185;54,579;89,974;32,070;800,192;3,534;50,490;29,040;49,515;29,725;0,823;198,636;30,574;27,339;6377;637,7;;0,0;60;13,45;39,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784184;28.06.25 11:41:05;-82,926;961,454;55,457;120,159;32,202;800,195;3,540;49,425;29,215;48,345;29,930;0,962;256,219;30,626;27,351;6377;637,7;;0,0;60;13,47;39,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784185;28.06.25 11:42:05;-86,851;422,810;49,834;46,191;32,315;800,201;3,522;48,495;29,335;47,470;29,990;1,511;282,139;30,665;27,351;6377;637,7;;0,0;60;13,44;39,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784186;28.06.25 11:43:05;-88,458;250,111;41,964;27,497;32,248;800,204;3,534;47,335;29,425;46,445;29,925;1,184;260,151;30,668;27,357;6377;637,7;;0,0;60;13,48;39,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784187;28.06.25 11:44:05;-85,425;571,951;45,786;68,707;32,185;800,204;3,522;46,895;29,440;46,240;29,810;0,941;199,007;30,730;27,388;6377;637,7;;0,0;60;13,46;39,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784188;28.06.25 11:45:05;-84,268;428,301;42,079;50,532;32,125;800,204;3,540;46,490;29,395;46,280;29,640;0,783;259,273;30,766;27,418;6377;637,7;;0,0;60;13,47;39,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784189;28.06.25 11:46:05;-79,810;938,958;52,539;117,436;32,165;800,204;3,531;47,665;29,400;47,865;29,620;0,830;241,965;30,693;27,440;6377;637,7;;0,0;60;13,46;39,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784190;28.06.25 11:47:05;-83,740;377,121;47,616;41,918;32,252;800,204;3,552;47,395;29,460;47,265;29,745;1,051;212,591;30,849;27,446;6377;637,7;;0,0;60;13,45;39,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784191;28.06.25 11:48:05;-85,349;209,639;40,698;21,972;32,160;800,204;3,543;46,850;29,505;46,380;29,855;1,083;205,785;30,861;27,449;6377;637,7;;0,0;60;13,46;39,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784192;28.06.25 11:49:05;-84,900;199,397;38,940;20,651;32,030;800,204;3,540;47,075;29,530;46,565;29,870;0,646;225,563;30,873;27,464;6377;637,7;;0,0;60;13,45;39,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784193;28.06.25 11:50:05;-84,226;321,956;38,458;36,802;31,935;800,204;3,543;47,055;29,515;46,535;29,820;1,147;314,966;30,928;27,507;6377;637,7;;0,0;60;13,45;39,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784194;28.06.25 11:51:05;-83,281;228,631;37,429;24,468;31,792;800,204;3,552;47,310;29,490;47,940;29,625;1,157;277,853;30,958;27,522;6377;637,7;;0,0;60;13,46;39,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784195;28.06.25 11:52:05;-82,111;252,481;37,192;27,404;31,665;800,204;3,549;47,405;29,395;47,455;29,500;0,912;246,909;30,964;27,540;6377;637,7;;0,0;60;13,45;39,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784196;28.06.25 11:53:05;-80,665;235,399;37,112;24,494;31,458;800,204;3,513;46,995;29,300;46,990;29,435;1,536;186,981;31,026;27,543;6377;637,7;;0,0;60;13,45;38,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784197;28.06.25 11:54:05;-80,193;206,307;36,716;20,811;31,307;800,204;3,543;47,775;29,155;47,685;29,330;0,841;283,916;31,056;27,549;6377;637,7;;0,0;60;13,44;38,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784198;28.06.25 11:55:05;-80,482;198,357;36,156;20,597;31,182;800,192;3,510;48,130;29,115;48,120;29,300;1,177;204,638;31,068;27,571;6377;637,7;;0,0;60;13,45;38,61;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784199;28.06.25 11:56:05;-81,796;210,853;35,751;22,350;31,072;800,192;3,516;48,425;29,000;48,365;29,230;1,315;261,776;31,136;27,583;6377;637,7;;0,0;60;13,45;38,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784200;28.06.25 11:57:05;-80,375;598,009;40,041;74,025;30,950;800,192;3,546;48,570;28,880;48,435;29,090;1,806;277,087;31,157;27,632;6377;637,7;;0,0;60;13,46;38,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784201;28.06.25 11:58:05;-79,423;828,813;49,248;99,921;30,990;800,192;3,513;49,150;28,780;49,210;28,965;0,934;284,085;31,175;27,641;6377;637,7;;0,0;60;13,47;37,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784202;28.06.25 11:59:05;-83,743;408,757;44,081;45,734;31,095;800,192;3,519;49,210;28,735;48,865;29,030;0,655;147,842;31,239;27,641;6377;637,7;;0,0;60;13,48;38,06;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784203;28.06.25 12:00:05;-82,568;779,208;49,165;99,927;31,197;800,192;3,519;49,050;28,725;48,970;29,045;0,285;279,900;31,254;27,647;6377;637,7;;0,0;60;13,44;38,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784204;28.06.25 12:01:05;-86,303;361,092;45,276;41,694;31,362;800,192;3,525;49,460;28,765;48,895;29,170;0,275;163,794;31,257;27,672;6377;637,7;;0,0;60;13,46;37,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784205;28.06.25 12:02:05;-85,770;793,730;47,796;101,330;31,435;800,192;3,531;48,950;28,885;48,400;29,300;0,411;146,042;31,273;27,690;6377;637,7;;0,0;60;13,46;37,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784206;28.06.25 12:03:05;-85,440;939,607;53,803;118,465;31,612;800,192;3,528;49,235;28,955;48,800;29,345;1,048;185,321;31,349;27,723;6377;637,7;;0,0;60;13,46;37,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784207;28.06.25 12:04:05;-86,516;834,636;54,662;102,725;31,760;800,195;3,507;48,390;29,080;47,925;29,460;1,208;143,353;31,349;27,745;6377;637,7;;0,0;60;13,48;38,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784208;28.06.25 12:05:05;-87,037;925,928;56,445;115,038;31,868;800,195;3,519;48,025;29,155;47,580;29,580;0,688;177,278;31,352;27,757;6377;637,7;;0,0;60;13,45;38,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784209;28.06.25 12:06:05;-88,249;914,407;57,101;113,570;31,967;800,204;3,528;47,730;29,240;47,110;29,730;1,209;186,396;31,374;27,812;6377;637,7;;0,0;60;13,46;38,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784210;28.06.25 12:07:05;-87,274;909,697;57,771;113,094;31,997;800,204;3,525;47,280;29,290;46,610;29,795;2,435;188,584;31,423;27,855;6377;637,7;;0,0;60;13,46;38,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784211;28.06.25 12:08:05;-86,809;902,296;59,406;110,304;31,980;800,204;3,510;47,525;29,375;46,790;29,910;1,249;207,838;31,447;27,922;6377;637,7;;0,0;60;13,46;39,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784212;28.06.25 12:09:05;-87,845;907,355;60,141;111,611;32,052;800,204;3,516;46,780;29,485;45,840;30,040;1,601;198,444;31,453;27,931;6377;637,7;;0,0;60;13,47;39,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784213;28.06.25 12:10:05;-88,740;906,463;60,383;111,256;32,125;800,204;3,525;46,475;29,590;45,585;30,205;1,303;182,419;31,474;27,943;6377;637,7;;0,0;60;13,46;39,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
