Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2996615;bis:;3000108
Ausgelesen am:;05.09.25 23:59:51;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2996311;05.09.25 00:00:00;-7,406;-0,111;7,199;1,312;17,976;800,186;3,870;84,990;18,087;85,948;18,188;0,319;251,516;21,292;22,463;6377;637,7;;0,0;170;12,28;22,18;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2996312;05.09.25 00:00:11;-8,540;-0,111;7,071;1,298;18,000;800,204;3,828;84,820;18,020;85,780;18,140;0,431;283,028;21,305;22,453;6377;637,7;;0,0;11;12,28;21,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2996313;05.09.25 00:00:53;-8,964;-0,111;7,001;1,243;18,000;800,204;3,840;84,720;18,060;85,840;18,140;0,389;273,668;21,293;22,465;6377;637,7;;0,0;13;12,26;22,14;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2996314;05.09.25 00:01:05;-8,878;-0,111;7,008;1,271;17,987;800,184;3,864;84,800;18,053;85,780;18,160;0,283;266,970;21,293;22,465;6377;637,7;;0,0;65;12,28;22,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2996315;05.09.25 00:01:16;-9,113;-0,111;6,958;1,307;18,000;800,204;3,828;84,720;18,040;85,800;18,140;0,328;259,358;21,293;22,465;6377;637,7;;0,0;11;12,27;22,30;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2996316;05.09.25 00:01:57;-9,604;-0,111;6,900;1,260;17,970;800,192;3,900;84,760;18,080;85,920;18,160;0,333;280,598;21,293;22,453;6377;637,7;;0,0;12;12,27;22,14;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2996317;05.09.25 00:02:10;-9,295;-0,111;6,912;1,303;17,970;800,192;3,876;84,787;18,100;85,907;18,153;0,464;266,415;21,289;22,461;6377;637,7;;0,0;65;12,28;22,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2996318;05.09.25 00:02:39;-9,686;-0,111;6,938;1,259;17,980;800,204;3,852;84,860;18,100;86,380;18,180;0,169;238,950;21,293;22,416;6377;637,7;;0,0;14;12,26;22,14;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2996319;05.09.25 00:03:02;-9,815;-0,111;6,961;1,357;17,970;800,204;3,864;84,940;18,080;86,320;18,200;0,380;281,093;21,293;22,465;6377;637,7;;0,0;12;12,26;21,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2996320;05.09.25 00:03:44;-9,963;-0,111;6,867;1,430;17,970;800,204;3,876;85,000;18,060;86,420;18,200;0,417;298,755;21,244;22,416;6377;637,7;;0,0;14;12,27;22,46;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
