Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2705774;bis:;2710168
Ausgelesen am:;08.05.2025 10:05:26;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680728;18.04.25 00:14:00;-2,199;-0,111;4,974;1,972;7,943;800,192;4,626;89,695;8,215;90,775;8,295;0,912;184,298;11,640;13,385;6377;637,7;;0,0;60;12,17;11,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680729;18.04.25 00:15:00;-1,767;-0,111;5,176;1,945;7,950;800,192;4,635;89,730;8,215;90,990;8,320;0,445;164,993;11,631;13,382;6377;637,7;;0,0;60;12,18;11,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680730;18.04.25 00:16:00;-1,804;-0,111;5,256;1,832;7,927;800,192;4,635;89,695;8,210;90,905;8,295;0,560;127,868;11,634;13,382;6377;637,7;;0,0;60;12,17;11,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680731;18.04.25 00:17:00;-1,866;-0,111;5,204;1,849;7,935;800,192;4,638;89,655;8,190;90,835;8,290;1,535;230,034;11,624;13,376;6377;637,7;;0,0;60;12,16;11,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680732;18.04.25 00:18:00;-1,986;-0,111;5,109;1,865;7,940;800,192;4,644;89,535;8,160;90,545;8,235;1,506;221,468;11,624;13,367;6377;637,7;;0,0;60;12,15;11,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680733;18.04.25 00:19:00;-2,706;-0,111;5,101;1,929;7,922;800,192;4,653;89,535;8,195;90,655;8,285;0,643;131,243;11,624;13,361;6377;637,7;;0,0;60;12,17;11,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680734;18.04.25 00:20:00;-2,935;-0,111;5,135;1,931;7,920;800,192;4,656;89,525;8,200;90,710;8,280;1,050;198,585;11,624;13,355;6377;637,7;;0,0;60;12,16;11,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680735;18.04.25 00:21:00;-2,929;-0,111;5,128;1,814;7,923;800,192;4,668;89,615;8,185;91,035;8,340;1,634;218,171;11,624;13,370;6377;637,7;;0,0;60;12,16;11,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680736;18.04.25 00:22:00;-3,004;-0,111;5,068;1,774;7,920;800,192;4,665;89,550;8,205;90,780;8,355;1,932;161,387;11,618;13,346;6377;637,7;;0,0;60;12,17;11,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680737;18.04.25 00:23:00;-3,206;-0,111;4,893;1,802;7,927;800,192;4,665;89,565;8,165;90,825;8,330;1,361;287,100;11,609;13,361;6377;637,7;;0,0;60;12,16;11,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680738;18.04.25 00:24:00;-3,086;-0,111;5,181;1,723;7,927;800,192;4,668;89,615;8,235;90,700;8,335;0,323;100,654;11,606;13,346;6377;637,7;;0,0;60;12,18;11,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680739;18.04.25 00:25:00;-2,993;-0,111;5,286;1,715;7,915;800,192;4,662;89,645;8,205;90,775;8,320;0,353;45,821;11,594;13,358;6377;637,7;;0,0;60;12,17;11,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680740;18.04.25 00:26:00;-2,890;-0,111;5,441;1,667;7,907;800,192;4,671;89,670;8,205;91,030;8,300;0,298;178,476;11,609;13,324;6377;637,7;;0,0;60;12,17;11,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680741;18.04.25 00:27:00;-2,897;-0,111;5,416;1,666;7,900;800,192;4,683;89,735;8,190;91,365;8,320;0,777;243,894;11,594;13,327;6377;637,7;;0,0;60;12,16;11,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680742;18.04.25 00:28:00;-2,901;-0,111;5,471;1,689;7,905;800,192;4,677;89,780;8,170;91,020;8,295;0,395;271,412;11,566;13,312;6377;637,7;;0,0;60;12,17;11,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680743;18.04.25 00:29:00;-2,945;-0,111;5,380;1,720;7,892;800,192;4,677;89,870;8,200;91,200;8,325;1,163;121,871;11,545;13,318;6377;637,7;;0,0;60;12,17;11,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680744;18.04.25 00:30:00;-2,908;-0,111;5,393;1,741;7,880;800,192;4,680;89,830;8,185;90,875;8,280;0,450;297,883;11,557;13,315;6377;637,7;;0,0;60;12,17;11,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680745;18.04.25 00:31:00;-2,842;-0,111;5,509;1,665;7,880;800,192;4,677;89,775;8,140;91,065;8,270;0,457;232,993;11,548;13,309;6377;637,7;;0,0;60;12,18;11,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680746;18.04.25 00:32:00;-2,844;-0,111;5,508;1,729;7,897;800,192;4,680;89,880;8,160;91,315;8,295;0,545;161,010;11,527;13,306;6377;637,7;;0,0;60;12,17;11,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680747;18.04.25 00:33:00;-2,876;-0,111;5,362;1,728;7,882;800,192;4,692;89,790;8,145;91,020;8,275;0,655;289,299;11,530;13,300;6377;637,7;;0,0;60;12,17;11,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680748;18.04.25 00:34:00;-2,858;-0,111;5,406;1,739;7,880;800,192;4,692;89,795;8,180;90,980;8,255;0,800;206,471;11,527;13,285;6377;637,7;;0,0;60;12,18;11,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680749;18.04.25 00:35:00;-2,858;-0,111;5,300;1,747;7,877;800,192;4,692;89,705;8,115;91,050;8,235;1,514;288,878;11,527;13,288;6377;637,7;;0,0;60;12,15;11,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680750;18.04.25 00:36:00;-2,944;-0,111;5,154;1,773;7,890;800,192;4,704;89,745;8,150;91,170;8,260;2,187;211,624;11,530;13,288;6377;637,7;;0,0;60;12,17;11,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680751;18.04.25 00:37:00;-3,343;-0,111;4,824;2,049;7,917;800,192;4,701;89,720;8,165;91,080;8,250;2,438;221,383;11,521;13,285;6377;637,7;;0,0;60;12,16;11,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680752;18.04.25 00:38:00;-3,239;-0,111;4,760;2,158;7,920;800,192;4,704;89,695;8,160;91,015;8,250;1,965;191,126;11,521;13,285;6377;637,7;;0,0;60;12,17;11,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680753;18.04.25 00:39:00;-3,134;-0,111;4,884;2,159;7,915;800,192;4,704;89,545;8,170;91,020;8,260;1,021;243,383;11,527;13,282;6377;637,7;;0,0;60;12,17;11,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680754;18.04.25 00:40:00;-3,012;-0,111;4,992;2,091;7,927;800,192;4,704;89,525;8,155;91,100;8,295;1,029;218,723;11,524;13,279;6377;637,7;;0,0;60;12,17;11,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680755;18.04.25 00:41:00;-3,000;-0,111;5,009;1,911;7,912;800,192;4,710;89,540;8,200;90,945;8,320;0,825;115,588;11,521;13,279;6377;637,7;;0,0;60;12,17;11,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680756;18.04.25 00:42:00;-3,060;-0,111;5,130;1,734;7,895;800,192;4,713;89,480;8,200;90,980;8,320;1,066;135,866;11,508;13,282;6377;637,7;;0,0;60;12,18;11,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680757;18.04.25 00:43:00;-3,047;-0,111;5,218;1,893;7,900;800,192;4,716;89,395;8,210;90,805;8,340;0,804;88,020;11,508;13,282;6377;637,7;;0,0;60;12,17;11,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680758;18.04.25 00:44:00;-3,031;-0,111;5,181;1,921;7,892;800,192;4,710;89,235;8,190;90,800;8,295;0,468;246,060;11,493;13,276;6377;637,7;;0,0;60;12,17;11,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680759;18.04.25 00:45:00;-2,981;-0,111;5,108;1,743;7,882;800,192;4,719;89,335;8,230;90,700;8,305;0,956;169,560;11,493;13,263;6377;637,7;;0,0;60;12,17;11,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680760;18.04.25 00:46:00;-3,039;-0,111;5,047;1,773;7,887;800,192;4,725;89,240;8,190;90,430;8,280;1,146;217,890;11,490;13,245;6377;637,7;;0,0;60;12,16;11,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680761;18.04.25 00:47:00;-3,208;-0,111;4,962;1,842;7,890;800,192;4,725;89,110;8,195;90,415;8,270;1,147;268,239;11,472;13,251;6377;637,7;;0,0;60;12,16;11,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680762;18.04.25 00:48:00;-3,049;-0,111;5,116;1,857;7,885;800,192;4,728;89,150;8,200;90,565;8,280;0,304;210,358;11,496;13,239;6377;637,7;;0,0;60;12,17;11,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680763;18.04.25 00:49:00;-3,253;-0,111;4,975;1,737;7,885;800,192;4,749;89,185;8,195;90,550;8,290;1,854;225,838;11,456;13,260;6377;637,7;;0,0;60;12,17;11,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680764;18.04.25 00:50:00;-3,581;-0,111;4,736;1,922;7,892;800,192;4,731;89,180;8,210;90,370;8,295;2,195;193,539;11,444;13,242;6377;637,7;;0,0;60;12,17;11,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680765;18.04.25 00:51:00;-4,157;-0,111;4,800;1,946;7,892;800,192;4,740;89,180;8,225;90,375;8,275;0,749;149,732;11,441;13,242;6377;637,7;;0,0;60;12,17;11,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680766;18.04.25 00:52:00;-4,471;-0,111;4,790;1,854;7,887;800,192;4,731;89,135;8,210;90,260;8,250;1,400;305,021;11,444;13,208;6377;637,7;;0,0;60;12,17;11,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680767;18.04.25 00:53:00;-4,695;-0,111;4,840;1,741;7,870;800,192;4,734;89,095;8,175;90,255;8,250;0,988;313,082;11,435;13,215;6377;637,7;;0,0;60;12,15;11,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680768;18.04.25 00:54:00;-4,764;-0,111;5,018;1,608;7,870;800,192;4,743;89,115;8,195;90,355;8,250;0,432;250,290;11,432;13,208;6377;637,7;;0,0;60;12,17;11,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680769;18.04.25 00:55:00;-4,712;-0,111;5,009;1,524;7,862;800,192;4,740;89,215;8,215;90,380;8,295;1,198;102,353;11,432;13,208;6377;637,7;;0,0;60;12,13;11,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680770;18.04.25 00:56:00;-4,778;-0,111;5,206;1,713;7,860;800,192;4,746;89,085;8,165;90,300;8,250;0,232;219,319;11,432;13,193;6377;637,7;;0,0;60;12,17;11,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680771;18.04.25 00:57:00;-4,733;-0,111;5,196;1,715;7,867;800,192;4,737;89,230;8,170;90,505;8,255;0,471;253,271;11,432;13,205;6377;637,7;;0,0;60;12,17;11,55;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680772;18.04.25 00:58:00;-4,875;-0,111;5,257;1,744;7,858;800,192;4,746;89,295;8,190;90,410;8,275;0,254;206,438;11,429;13,208;6377;637,7;;0,0;60;12,17;11,47;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680773;18.04.25 00:59:00;-4,876;-0,111;5,180;1,700;7,847;800,192;4,737;89,305;8,195;90,380;8,290;0,894;243,838;11,429;13,193;6377;637,7;;0,0;60;12,16;11,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680774;18.04.25 01:00:00;-4,942;-0,111;4,972;1,764;7,870;800,192;4,746;89,340;8,170;90,250;8,265;1,303;265,455;11,429;13,190;6377;637,7;;0,0;60;12,16;11,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680775;18.04.25 01:01:00;-4,976;-0,111;4,877;1,834;7,890;800,192;4,746;89,335;8,170;90,190;8,240;1,512;277,954;11,426;13,190;6377;637,7;;0,0;60;12,17;11,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680776;18.04.25 01:02:00;-5,012;-0,111;4,747;1,856;7,882;800,192;4,743;89,350;8,160;90,105;8,220;1,554;297,084;11,423;13,193;6377;637,7;;0,0;60;12,16;11,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680777;18.04.25 01:03:00;-4,935;-0,111;4,915;1,854;7,887;800,192;4,746;89,340;8,205;90,310;8,265;0,527;184,174;11,420;13,184;6377;637,7;;0,0;60;12,17;11,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680778;18.04.25 01:04:00;-4,819;-0,111;4,948;1,858;7,887;800,192;4,752;89,350;8,175;90,275;8,290;0,557;178,470;11,417;13,187;6377;637,7;;0,0;60;12,16;11,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680779;18.04.25 01:05:00;-4,796;-0,111;4,839;1,902;7,885;800,192;4,746;89,360;8,185;90,355;8,295;1,685;195,913;11,417;13,187;6377;637,7;;0,0;60;12,17;11,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680780;18.04.25 01:06:00;-5,023;-0,111;4,788;2,032;7,907;800,192;4,740;89,320;8,190;90,140;8,290;1,008;236,312;11,399;13,184;6377;637,7;;0,0;60;12,17;11,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
