Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2758150;bis:;2762525
Ausgelesen am:;13.06.2025 10:55:25;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754681;08.06.25 00:00:00;-34,156;-0,111;9,321;2,311;15,153;800,192;4,389;81,445;15,590;81,720;15,815;0,098;173,846;19,859;20,963;6377;637,7;;0,0;60;12,43;15,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754682;08.06.25 00:01:00;-34,527;-0,111;9,225;2,272;15,155;800,192;4,389;81,380;15,575;81,655;15,780;0,095;198,726;19,834;20,942;6377;637,7;;0,0;60;12,41;15,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754683;08.06.25 00:02:00;-35,212;-0,111;9,257;2,270;15,162;800,192;4,392;81,365;15,570;81,725;15,780;0,000;216,056;19,834;20,936;6377;637,7;;0,0;60;12,42;15,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754684;08.06.25 00:03:00;-35,727;-0,111;9,155;2,300;15,160;800,192;4,389;81,370;15,590;81,785;15,815;0,018;126,799;19,828;20,918;6377;637,7;;0,0;60;12,44;15,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754685;08.06.25 00:04:00;-35,731;-0,111;9,025;2,241;15,142;800,192;4,383;81,555;15,600;81,950;15,810;-0,021;142,948;19,822;20,917;6377;637,7;;0,0;60;12,43;15,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754686;08.06.25 00:05:00;-35,486;-0,111;8,971;2,148;15,145;800,192;4,389;81,505;15,535;81,710;15,725;-0,014;282,504;19,825;20,914;6377;637,7;;0,0;60;12,42;15,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754687;08.06.25 00:06:00;-35,119;-0,111;9,095;2,090;15,125;800,192;4,383;81,455;15,535;82,290;15,705;-0,019;240,857;19,819;20,908;6377;637,7;;0,0;60;12,42;15,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754688;08.06.25 00:07:00;-34,851;-0,111;9,095;2,094;15,117;800,192;4,380;81,600;15,575;82,660;15,720;-0,019;126,461;19,816;20,902;6377;637,7;;0,0;60;12,43;15,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754689;08.06.25 00:08:00;-34,678;-0,111;9,165;2,090;15,115;800,189;4,380;81,625;15,530;82,635;15,670;0,000;230,619;19,795;20,905;6377;637,7;;0,0;60;12,42;15,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754690;08.06.25 00:09:00;-34,975;-0,111;9,100;2,176;15,118;800,192;4,374;81,605;15,535;82,635;15,640;0,046;215,443;19,788;20,905;6377;637,7;;0,0;60;12,42;15,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754691;08.06.25 00:10:00;-35,528;-0,111;9,029;2,162;15,127;800,189;4,392;81,770;15,505;82,975;15,655;0,128;186,114;19,758;20,902;6377;637,7;;0,0;60;12,43;15,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754692;08.06.25 00:11:00;-36,170;-0,111;8,951;2,170;15,117;800,192;4,383;81,730;15,520;83,030;15,680;0,218;152,319;19,758;20,902;6377;637,7;;0,0;60;12,44;15,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754693;08.06.25 00:12:00;-36,732;-0,111;8,876;2,215;15,130;800,192;4,380;81,745;15,520;82,815;15,700;0,084;203,451;19,730;20,896;6377;637,7;;0,0;60;12,42;15,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754694;08.06.25 00:13:00;-37,017;-0,111;8,834;2,243;15,127;800,189;4,383;81,820;15,525;82,515;15,685;-0,022;163,671;19,730;20,893;6377;637,7;;0,0;60;12,43;15,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754695;08.06.25 00:14:00;-37,246;-0,111;8,790;2,281;15,120;800,192;4,383;81,835;15,510;82,690;15,710;-0,022;129,915;19,733;20,872;6377;637,7;;0,0;60;12,42;15,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754696;08.06.25 00:15:00;-37,442;-0,111;8,663;2,245;15,120;800,189;4,380;81,985;15,510;82,555;15,675;-0,014;201,887;19,730;20,899;6377;637,7;;0,0;60;12,43;15,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754697;08.06.25 00:16:00;-37,137;-0,111;8,628;2,060;15,100;800,192;4,380;82,030;15,520;82,840;15,630;0,111;175,393;19,724;20,896;6377;637,7;;0,0;60;12,42;15,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754698;08.06.25 00:17:00;-36,357;-0,111;8,627;2,034;15,097;800,189;4,386;82,000;15,510;83,275;15,620;0,318;147,223;19,715;20,866;6377;637,7;;0,0;60;12,42;15,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754699;08.06.25 00:18:00;-35,670;-0,111;8,464;1,773;15,080;800,192;4,380;81,790;15,510;83,380;15,595;0,373;130,764;19,706;20,850;6377;637,7;;0,0;60;12,43;15,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754700;08.06.25 00:19:00;-35,523;-0,111;8,513;1,402;15,062;800,189;4,383;81,740;15,445;83,570;15,545;0,472;126,743;19,685;20,844;6377;637,7;;0,0;60;12,43;15,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754701;08.06.25 00:20:00;-35,353;-0,111;8,580;1,242;15,033;800,189;4,383;81,830;15,380;83,620;15,465;0,446;123,356;19,648;20,847;6377;637,7;;0,0;60;12,43;15,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754702;08.06.25 00:21:00;-34,952;-0,111;8,651;1,144;15,007;800,192;4,377;82,010;15,335;84,000;15,385;0,267;146,846;19,666;20,814;6377;637,7;;0,0;60;12,42;15,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754703;08.06.25 00:22:00;-34,021;-0,111;8,807;1,159;15,000;800,192;4,377;82,235;15,275;84,315;15,345;0,038;157,140;19,648;20,808;6377;637,7;;0,0;60;12,43;15,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754704;08.06.25 00:23:00;-33,193;-0,111;8,876;1,262;14,980;800,192;4,386;82,535;15,230;84,360;15,315;-0,016;130,342;19,636;20,823;6377;637,7;;0,0;60;12,43;15,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754705;08.06.25 00:24:00;-32,593;-0,111;8,930;1,313;14,970;800,192;4,380;82,675;15,235;84,330;15,295;0,027;104,310;19,636;20,820;6377;637,7;;0,0;60;12,44;15,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754706;08.06.25 00:25:00;-32,130;-0,111;9,024;1,282;14,947;800,189;4,386;82,865;15,185;84,390;15,260;0,095;110,374;19,636;20,805;6377;637,7;;0,0;60;12,43;15,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754707;08.06.25 00:26:00;-31,638;-0,111;9,098;1,262;14,927;800,192;4,392;83,170;15,160;84,735;15,225;0,200;105,778;19,627;20,805;6377;637,7;;0,0;60;12,43;15,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754708;08.06.25 00:27:00;-31,266;-0,111;9,147;1,229;14,907;800,189;4,380;83,345;15,095;84,990;15,195;0,164;100,328;19,627;20,805;6377;637,7;;0,0;60;12,44;15,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754709;08.06.25 00:28:00;-31,375;-0,111;9,195;1,209;14,890;800,186;4,380;83,575;15,070;85,395;15,175;0,118;121,674;19,608;20,802;6377;637,7;;0,0;60;12,43;15,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754710;08.06.25 00:29:00;-31,295;-0,111;9,262;1,253;14,873;800,186;4,383;83,875;15,030;85,515;15,145;0,121;127,181;19,599;20,799;6377;637,7;;0,0;60;12,43;15,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754711;08.06.25 00:30:00;-31,008;-0,111;9,360;1,384;14,868;800,189;4,383;84,035;15,000;85,860;15,135;0,120;128,014;19,574;20,802;6377;637,7;;0,0;60;12,43;15,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754712;08.06.25 00:31:00;-31,446;-0,111;9,266;1,423;14,842;800,192;4,377;84,155;14,990;85,955;15,115;0,268;115,088;19,565;20,805;6377;637,7;;0,0;60;12,43;15,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754713;08.06.25 00:32:00;-31,933;-0,111;9,318;1,364;14,835;800,192;4,389;84,260;14,965;86,125;15,110;0,184;101,869;19,544;20,802;6377;637,7;;0,0;60;12,42;15,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
