Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2705774;bis:;2710168
Ausgelesen am:;08.05.2025 10:05:26;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696630;29.04.25 01:00:10;-65,892;-0,111;29,519;3,315;8,270;800,192;3,984;83,125;8,285;81,290;388550,000;0,023;195,362;19,791;21,006;6377;637,7;;0,0;60;12,32;11,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696631;29.04.25 01:01:10;-65,295;-0,111;29,586;3,615;8,243;800,192;3,984;83,450;8,295;81,890;388350,000;0,080;187,200;19,764;21,000;6377;637,7;;0,0;60;12,32;11,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696632;29.04.25 01:02:10;-65,122;-0,111;29,709;3,728;8,243;800,192;3,981;83,660;8,305;82,435;389050,000;0,093;123,503;19,755;20,997;6377;637,7;;0,0;60;12,33;11,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696633;29.04.25 01:03:10;-65,706;-0,111;29,621;3,934;8,222;800,192;3,978;83,785;8,295;81,875;389250,000;0,137;109,879;19,733;21,000;6377;637,7;;0,0;60;12,32;11,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696634;29.04.25 01:04:10;-65,881;-0,111;29,302;3,832;8,208;800,192;3,984;83,650;8,295;81,315;388850,000;0,700;100,288;19,715;20,997;6377;637,7;;0,0;60;12,32;11,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696635;29.04.25 01:05:10;-65,871;-0,111;29,310;3,325;8,182;800,192;3,981;83,470;8,285;81,125;387800,000;0,311;108,827;19,706;20,973;6377;637,7;;0,0;60;12,34;11,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696636;29.04.25 01:06:10;-65,535;-0,111;29,318;3,334;8,147;800,192;3,984;83,590;8,255;82,130;387750,000;0,028;143,775;19,669;20,957;6377;637,7;;0,0;60;12,33;11,55;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696637;29.04.25 01:07:10;-65,062;-0,111;29,473;3,472;8,135;800,192;3,987;83,710;8,220;82,260;387900,000;0,191;111,319;19,642;20,917;6377;637,7;;0,0;60;12,34;11,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696638;29.04.25 01:08:10;-65,594;-0,111;29,405;3,643;8,115;800,192;3,993;83,740;8,210;82,090;387800,000;0,250;116,376;19,633;20,908;6377;637,7;;0,0;60;12,34;11,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696639;29.04.25 01:09:10;-65,537;-0,111;29,359;3,666;8,100;800,192;3,981;83,705;8,210;82,055;387800,000;0,319;107,348;19,633;20,908;6377;637,7;;0,0;60;12,33;11,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696640;29.04.25 01:10:10;-65,395;-0,111;29,205;3,491;8,067;800,192;3,990;83,705;8,195;81,705;387450,000;0,599;117,433;19,627;20,908;6377;637,7;;0,0;60;12,34;11,55;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696641;29.04.25 01:11:10;-65,809;-0,111;29,188;3,272;8,050;800,192;3,996;83,630;8,190;81,785;386900,000;0,388;123,941;19,559;20,902;6377;637,7;;0,0;60;12,33;11,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696642;29.04.25 01:12:10;-65,719;-0,111;29,121;3,223;8,020;800,192;3,996;83,650;8,145;81,915;386450,000;0,338;135,776;19,535;20,902;6377;637,7;;0,0;60;12,34;11,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696643;29.04.25 01:13:10;-65,004;-0,111;29,346;3,344;7,997;800,192;3,993;83,840;8,140;82,400;386200,000;0,067;144,023;19,538;20,896;6377;637,7;;0,0;60;12,32;11,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696644;29.04.25 01:14:10;-64,909;-0,111;29,395;3,855;7,995;800,192;3,996;84,165;8,155;82,880;386750,000;0,048;107,128;19,535;20,881;6377;637,7;;0,0;60;12,34;11,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696645;29.04.25 01:15:10;-65,013;-0,111;29,302;3,986;7,963;800,192;3,993;84,095;8,150;82,265;387050,000;0,124;107,511;19,526;20,884;6377;637,7;;0,0;60;12,32;11,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696646;29.04.25 01:16:10;-65,050;-0,111;29,244;3,879;7,955;800,192;3,993;83,985;8,115;81,895;386850,000;0,200;129,656;19,502;20,860;6377;637,7;;0,0;60;12,32;11,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696647;29.04.25 01:17:10;-65,189;-0,111;29,068;3,842;7,948;800,192;3,993;83,860;8,145;81,600;386600,000;0,421;90,219;19,465;20,826;6377;637,7;;0,0;60;12,33;11,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696648;29.04.25 01:18:10;-65,147;-0,111;29,106;3,662;7,920;800,192;3,996;83,850;8,140;82,040;386250,000;0,212;93,983;19,440;20,823;6377;637,7;;0,0;60;12,33;11,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696649;29.04.25 01:19:10;-64,680;-0,111;29,117;3,700;7,918;800,192;3,996;83,905;8,140;82,490;386600,000;0,097;173,132;19,431;20,805;6377;637,7;;0,0;60;12,32;11,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696650;29.04.25 01:20:10;-64,255;-0,111;29,153;4,068;7,915;800,192;3,996;84,030;8,115;82,310;386850,000;0,019;219,713;19,434;20,808;6377;637,7;;0,0;60;12,33;11,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696651;29.04.25 01:21:10;-64,337;-0,111;29,068;4,359;7,912;800,192;3,996;84,135;8,155;82,020;387150,000;0,059;157,348;19,419;20,805;6377;637,7;;0,0;60;12,32;11,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696652;29.04.25 01:22:10;-65,222;-0,111;28,791;4,330;7,907;800,192;3,987;84,145;8,210;81,795;387800,000;0,291;87,429;19,380;20,802;6377;637,7;;0,0;60;12,34;11,35;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696653;29.04.25 01:23:10;-65,101;-0,111;28,610;3,867;7,887;800,192;3,990;83,695;8,210;80,955;386950,000;0,403;125,454;19,340;20,789;6377;637,7;;0,0;60;12,33;11,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696654;29.04.25 01:24:10;-64,750;-0,111;28,673;3,619;7,855;800,192;3,996;83,570;8,140;81,790;386550,000;0,229;109,367;19,343;20,795;6377;637,7;;0,0;60;12,33;11,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696655;29.04.25 01:25:10;-64,663;-0,111;28,749;3,712;7,852;800,192;3,987;83,640;8,155;81,995;386400,000;0,082;101,093;19,337;20,786;6377;637,7;;0,0;60;12,32;11,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696656;29.04.25 01:26:10;-64,431;-0,111;28,804;3,932;7,845;800,192;3,993;83,770;8,135;82,530;386700,000;0,141;148,725;19,321;20,753;6377;637,7;;0,0;60;12,32;11,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696657;29.04.25 01:27:10;-64,604;-0,111;28,747;4,124;7,847;800,192;4,002;83,880;8,145;82,505;387600,000;0,053;111,966;19,273;20,728;6377;637,7;;0,0;60;12,32;11,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696658;29.04.25 01:28:10;-64,880;-0,111;28,494;4,110;7,835;800,192;3,999;83,800;8,145;81,660;387450,000;0,476;118,333;19,245;20,713;6377;637,7;;0,0;60;12,32;11,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696659;29.04.25 01:29:10;-65,117;-0,111;28,287;3,763;7,838;800,192;4,002;83,535;8,150;81,530;387450,000;0,584;120,954;19,242;20,707;6377;637,7;;0,0;60;12,33;11,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696660;29.04.25 01:30:10;-64,949;-0,111;28,197;3,428;7,795;800,192;3,999;83,350;8,130;81,265;386750,000;0,552;132,244;19,242;20,707;6377;637,7;;0,0;60;12,32;11,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696661;29.04.25 01:31:10;-64,421;-0,111;28,384;3,493;7,797;800,192;3,996;83,490;8,065;81,735;386450,000;0,102;96,969;19,230;20,707;6377;637,7;;0,0;60;12,32;11,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696662;29.04.25 01:32:10;-64,606;-0,111;28,314;3,960;7,787;800,192;4,011;83,825;8,045;82,010;386300,000;-0,018;171,343;19,212;20,707;6377;637,7;;0,0;60;12,32;10,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696663;29.04.25 01:33:10;-64,629;-0,111;28,296;4,159;7,785;800,192;3,999;83,975;8,060;81,970;386600,000;0,156;118,845;19,166;20,698;6377;637,7;;0,0;60;12,32;11,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696664;29.04.25 01:34:10;-64,953;-0,111;27,966;3,960;7,760;800,192;4,008;83,785;8,060;81,295;386450,000;0,754;110,211;19,144;20,686;6377;637,7;;0,0;60;12,32;10,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696665;29.04.25 01:35:10;-65,252;-0,111;27,832;3,387;7,742;800,192;3,999;83,435;8,015;81,140;385750,000;0,543;112,326;19,144;20,673;6377;637,7;;0,0;60;12,32;10,99;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696666;29.04.25 01:36:10;-65,384;-0,111;27,887;3,038;7,705;800,192;3,999;83,485;7,960;81,810;384800,000;0,144;126,405;19,135;20,640;6377;637,7;;0,0;60;12,32;11,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696667;29.04.25 01:37:10;-64,827;-0,111;28,007;3,313;7,678;800,192;3,996;83,785;7,925;82,475;385100,000;0,025;128,543;19,090;20,609;6377;637,7;;0,0;60;12,32;10,91;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696668;29.04.25 01:38:10;-64,545;-0,111;28,072;3,645;7,673;800,192;3,996;84,085;7,900;82,310;384900,000;0,127;92,267;19,080;20,622;6377;637,7;;0,0;60;12,33;10,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696669;29.04.25 01:39:10;-64,431;-0,111;28,083;3,844;7,672;800,192;3,993;84,255;7,905;82,390;384850,000;0,086;100,136;19,053;20,615;6377;637,7;;0,0;60;12,32;11,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696670;29.04.25 01:40:10;-64,527;-0,111;28,068;4,099;7,670;800,192;3,996;84,325;7,895;82,400;385050,000;-0,012;198,523;19,044;20,609;6377;637,7;;0,0;60;12,31;11,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696671;29.04.25 01:41:10;-64,473;-0,111;28,023;4,308;7,657;800,192;3,996;84,335;7,905;82,265;385100,000;0,063;148,073;19,047;20,609;6377;637,7;;0,0;60;12,31;10,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696672;29.04.25 01:42:10;-64,531;-0,111;27,922;4,401;7,647;800,192;3,999;84,405;7,935;82,140;385600,000;0,076;111,538;19,029;20,600;6377;637,7;;0,0;60;12,32;11,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696673;29.04.25 01:43:10;-64,888;-0,111;27,725;4,167;7,640;800,192;3,999;84,245;7,940;81,675;385600,000;0,391;111,263;18,983;20,594;6377;637,7;;0,0;60;12,31;10,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696674;29.04.25 01:44:10;-64,939;-0,111;27,611;3,837;7,625;800,192;3,996;84,020;7,895;81,540;385000,000;0,684;112,067;18,952;20,561;6377;637,7;;0,0;60;12,32;10,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696675;29.04.25 01:45:10;-65,488;-0,111;27,491;3,587;7,617;800,192;3,996;83,935;7,890;81,700;384500,000;0,416;117,664;18,952;20,573;6377;637,7;;0,0;60;12,31;10,99;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696676;29.04.25 01:46:10;-64,724;-0,111;27,541;3,442;7,600;800,192;4,005;83,980;7,855;82,060;383950,000;0,401;107,319;18,943;20,548;6377;637,7;;0,0;60;12,31;10,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696677;29.04.25 01:47:10;-63,949;-0,111;27,526;3,573;7,582;800,192;3,996;84,195;7,840;82,835;384350,000;0,362;125,336;18,931;20,512;6377;637,7;;0,0;60;12,33;10,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696678;29.04.25 01:48:10;-64,603;-0,111;27,468;3,764;7,580;800,192;3,999;84,335;7,885;82,695;384800,000;0,246;88,245;18,885;20,515;6377;637,7;;0,0;60;12,32;10,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696679;29.04.25 01:49:10;-64,738;-0,111;27,265;3,584;7,552;800,192;4,005;84,095;7,845;81,830;384250,000;0,532;126,574;18,864;20,512;6377;637,7;;0,0;60;12,33;10,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696680;29.04.25 01:50:10;-65,009;-0,111;27,199;3,303;7,545;800,192;4,002;83,960;7,815;82,000;383900,000;0,496;117,056;18,857;20,506;6377;637,7;;0,0;60;12,32;10,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696681;29.04.25 01:51:10;-65,034;-0,111;27,099;3,223;7,528;800,192;4,002;84,025;7,800;81,885;383300,000;0,490;118,569;18,851;20,506;6377;637,7;;0,0;60;12,32;10,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696682;29.04.25 01:52:10;-64,416;-0,111;27,251;3,184;7,497;800,192;4,002;84,195;7,745;82,645;383150,000;0,591;137,368;18,848;20,509;6377;637,7;;0,0;60;12,31;10,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696683;29.04.25 01:53:10;-64,317;-0,111;27,325;3,421;7,507;800,192;4,002;84,410;7,730;83,295;383650,000;0,332;164,745;18,827;20,490;6377;637,7;;0,0;60;12,32;10,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696684;29.04.25 01:54:10;-65,055;-0,111;26,990;3,724;7,490;800,192;3,996;84,525;7,785;82,265;384150,000;0,319;80,111;18,803;20,451;6377;637,7;;0,0;60;12,32;10,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696685;29.04.25 01:55:10;-65,234;-0,111;26,925;3,473;7,485;800,192;4,002;84,300;7,750;81,845;383500,000;0,359;107,826;18,757;20,444;6377;637,7;;0,0;60;12,32;10,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696686;29.04.25 01:56:10;-65,152;-0,111;26,969;3,370;7,462;800,192;3,987;84,245;7,720;81,935;382600,000;0,159;123,143;18,757;20,432;6377;637,7;;0,0;60;12,32;10,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696687;29.04.25 01:57:10;-65,150;-0,111;27,032;3,539;7,445;800,192;3,996;84,395;7,670;82,595;382550,000;0,068;123,722;18,754;20,420;6377;637,7;;0,0;60;12,32;10,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696688;29.04.25 01:58:10;-65,101;-0,111;26,962;3,646;7,435;800,192;3,993;84,430;7,710;82,390;382350,000;0,164;105,519;18,729;20,414;6377;637,7;;0,0;60;12,32;10,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696689;29.04.25 01:59:10;-65,275;-0,111;26,879;3,596;7,402;800,192;3,999;84,415;7,675;82,550;381800,000;0,246;105,233;18,711;20,411;6377;637,7;;0,0;60;12,31;10,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696690;29.04.25 02:00:10;-65,286;-0,111;26,773;3,317;7,392;800,192;3,996;84,235;7,655;82,170;381450,000;0,443;110,936;18,674;20,414;6377;637,7;;0,0;60;12,32;10,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696691;29.04.25 02:01:10;-65,104;-0,111;26,850;3,100;7,360;800,192;3,996;84,260;7,620;82,780;380900,000;0,128;104,006;18,662;20,405;6377;637,7;;0,0;60;12,31;10,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696692;29.04.25 02:02:10;-65,206;-0,111;26,846;3,323;7,332;800,192;4,002;84,415;7,590;82,745;380700,000;0,152;82,800;18,656;20,396;6377;637,7;;0,0;60;12,31;10,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696693;29.04.25 02:03:10;-64,952;-0,111;26,837;3,258;7,310;800,192;4,005;84,435;7,570;82,840;380150,000;0,350;114,677;18,647;20,380;6377;637,7;;0,0;60;12,32;10,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696694;29.04.25 02:04:10;-65,139;-0,111;26,890;3,200;7,287;800,192;4,008;84,485;7,520;83,410;380400,000;0,400;111,898;18,622;20,387;6377;637,7;;0,0;60;12,32;10,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696695;29.04.25 02:05:10;-65,080;-0,111;26,661;3,116;7,265;800,192;4,011;84,375;7,495;82,605;379800,000;0,570;107,207;18,622;20,350;6377;637,7;;0,0;60;12,31;10,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696696;29.04.25 02:06:10;-64,938;-0,111;26,805;2,954;7,232;800,192;4,002;84,370;7,465;83,120;379100,000;0,458;112,500;18,583;20,319;6377;637,7;;0,0;60;12,32;10,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696697;29.04.25 02:07:10;-64,931;-0,111;26,788;3,190;7,222;800,192;4,002;84,530;7,440;83,260;379050,000;0,218;106,599;18,565;20,322;6377;637,7;;0,0;60;12,31;10,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696698;29.04.25 02:08:10;-64,771;-0,111;26,771;3,271;7,195;800,192;4,005;84,750;7,415;83,270;378700,000;0,346;105,531;18,558;20,319;6377;637,7;;0,0;60;12,32;10,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696699;29.04.25 02:09:10;-64,971;-0,111;26,679;3,255;7,185;800,192;3,999;84,805;7,395;83,470;378650,000;0,462;110,559;18,546;20,316;6377;637,7;;0,0;60;12,31;10,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696700;29.04.25 02:10:10;-64,961;-0,111;26,616;3,250;7,170;800,192;3,996;84,900;7,390;83,740;378700,000;0,484;112,669;18,528;20,304;6377;637,7;;0,0;60;12,32;10,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696701;29.04.25 02:11:10;-64,823;-0,111;26,567;3,166;7,155;800,192;3,999;85,045;7,370;83,325;378450,000;0,409;86,074;18,494;20,307;6377;637,7;;0,0;60;12,32;10,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
