Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2705774;bis:;2710168
Ausgelesen am:;08.05.2025 10:05:26;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708122;07.05.25 00:00:10;-78,640;-0,111;17,279;3,466;10,998;800,192;4,065;60,755;11,510;60,580;11,685;0,105;315,726;18,845;19,941;6377;637,7;;0,0;60;12,43;10,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708123;07.05.25 00:01:10;-78,410;-0,111;17,382;3,436;10,975;800,192;4,056;60,910;11,485;60,965;11,655;0,079;264,054;18,800;19,947;6377;637,7;;0,0;60;12,43;10,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708124;07.05.25 00:02:10;-78,165;-0,111;17,501;3,599;10,945;800,189;4,056;61,030;11,495;61,065;11,685;0,087;190,508;18,772;19,950;6377;637,7;;0,0;60;12,44;11,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708125;07.05.25 00:03:10;-78,288;-0,111;17,469;3,710;10,922;800,189;4,062;61,215;11,480;61,075;11,740;0,041;230,344;18,760;19,932;6377;637,7;;0,0;60;12,44;10,99;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708126;07.05.25 00:04:10;-78,633;-0,111;17,182;3,298;10,865;800,186;4,056;61,850;11,475;61,920;11,730;0,038;98,871;18,754;19,944;6377;637,7;;0,0;60;12,44;10,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708127;07.05.25 00:05:10;-77,967;-0,111;17,336;2,867;10,830;800,192;4,056;62,075;11,385;62,590;11,525;-0,011;162,557;18,751;19,932;6377;637,7;;0,0;60;12,44;10,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708128;07.05.25 00:06:10;-77,573;-0,111;17,500;2,999;10,782;800,186;4,062;61,925;11,335;62,905;11,320;-0,020;236,059;18,735;19,932;6377;637,7;;0,0;60;12,42;10,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708129;07.05.25 00:07:10;-77,523;-0,111;17,623;3,214;10,745;800,189;4,059;62,070;11,300;63,150;11,265;-0,019;215,151;18,711;19,920;6377;637,7;;0,0;60;12,43;10,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708130;07.05.25 00:08:10;-77,698;-0,111;17,606;3,247;10,697;800,192;4,065;62,410;11,285;63,455;11,285;0,199;185,113;18,687;19,926;6377;637,7;;0,0;60;12,43;10,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708131;07.05.25 00:09:10;-77,304;-0,111;17,629;3,236;10,648;800,192;4,065;62,575;11,205;63,475;11,190;0,131;250,082;18,671;19,923;6377;637,7;;0,0;60;12,43;10,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708132;07.05.25 00:10:10;-77,138;-0,111;17,786;3,320;10,615;800,192;4,062;62,620;11,160;63,620;11,180;0,089;258,671;18,659;19,926;6377;637,7;;0,0;60;12,42;10,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708133;07.05.25 00:11:10;-77,439;-0,111;17,759;3,194;10,565;800,189;4,065;63,170;11,170;64,395;11,220;0,159;94,871;18,656;19,911;6377;637,7;;0,0;60;12,43;10,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708134;07.05.25 00:12:10;-77,241;-0,111;17,955;2,972;10,525;800,183;4,062;63,645;11,085;64,670;11,150;0,009;107,100;18,647;19,907;6377;637,7;;0,0;60;12,44;10,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708135;07.05.25 00:13:10;-77,095;-0,111;17,942;3,194;10,475;800,183;4,065;63,925;11,055;64,500;11,045;-0,021;111,684;18,638;19,898;6377;637,7;;0,0;60;12,44;10,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708136;07.05.25 00:14:10;-77,271;-0,111;17,842;3,095;10,453;800,192;4,059;64,390;11,025;65,345;10,990;-0,019;103,404;18,610;19,892;6377;637,7;;0,0;60;12,45;10,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708137;07.05.25 00:15:10;-77,297;-0,111;17,917;2,672;10,365;800,192;4,065;64,575;10,935;65,640;10,865;0,096;89,882;18,580;19,874;6377;637,7;;0,0;60;12,44;10,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
