Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;896724;bis:;906821
Ausgelesen am:;15.05.2025 10:36:47;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871614;21.04.25 00:00:00;-30,569;-1,935;-5,164;0,954;4,865;995,072;0,012;93,725;5,860;93,240;5,980;1,090;108,844;12,210;-50,000;3911;391,1;;0,0;60;12,53;3,69;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871615;21.04.25 00:01:00;-30,632;-1,935;-4,385;0,546;4,852;995,204;0,012;93,410;5,800;92,905;5,925;1,205;111,324;12,213;-50,000;3911;391,1;;0,0;60;12,53;3,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871616;21.04.25 00:02:00;-30,674;-1,935;-3,975;0,319;4,840;995,300;0,012;93,145;5,740;92,630;5,855;1,186;114,666;12,201;-50,000;3911;391,1;;0,0;60;12,53;3,65;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871617;21.04.25 00:03:00;-30,670;-1,935;-3,799;0,531;4,830;995,300;0,012;93,175;5,700;92,605;5,785;0,894;115,650;12,192;-50,000;3911;391,1;;0,0;60;12,53;3,69;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871618;21.04.25 00:04:00;-30,614;-1,935;-3,855;0,486;4,813;995,330;0,012;93,170;5,675;92,660;5,725;0,725;117,894;12,183;-50,000;3911;391,1;;0,0;60;12,53;3,81;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871619;21.04.25 00:05:00;-30,631;-1,935;-4,072;0,405;4,775;995,363;0,012;93,120;5,645;92,625;5,665;0,708;99,833;12,152;-50,000;3911;391,1;;0,0;60;12,53;3,89;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871620;21.04.25 00:06:00;-30,547;-1,935;-4,326;0,261;4,720;995,348;0,012;92,955;5,585;92,600;5,610;0,653;89,499;12,146;-50,000;3911;391,1;;0,0;60;12,53;3,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871621;21.04.25 00:07:00;-30,481;-1,935;-4,501;0,124;4,685;995,306;0,012;92,830;5,565;92,615;5,550;0,639;87,092;12,119;-50,000;3911;391,1;;0,0;60;12,53;3,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871622;21.04.25 00:08:00;-30,380;-1,935;-4,645;0,109;4,635;995,273;0,012;92,620;5,495;92,680;5,520;0,526;102,628;12,119;-50,000;3911;391,1;;0,0;60;12,53;3,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871623;21.04.25 00:09:00;-30,286;-1,935;-4,782;0,151;4,610;995,258;0,012;92,535;5,470;92,770;5,490;0,507;97,734;12,113;-50,000;3911;391,1;;0,0;60;12,53;3,81;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
