Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;
Standortname;
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;1136901;bis:;1138099
Ausgelesen am:;17.08.25 23:59:05;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136516;17.08.25 00:00:05;-17,685;-1,935;-1,551;0,347;19,923;1006,196;0,012;65,395;20,345;65,105;19,915;1,346;268,560;22,358;-50,000;4233;423,3;;0,0;60;13,40;22,74;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136517;17.08.25 00:01:05;-17,632;-1,935;-1,601;0,305;19,927;1006,187;0,012;65,650;20,380;65,215;19,945;2,026;103,764;22,355;-50,000;4233;423,3;;0,0;60;13,38;22,94;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136518;17.08.25 00:02:05;-17,564;-1,935;-1,357;0,302;19,945;1006,184;0,012;65,055;20,370;65,280;19,980;1,850;133,993;22,346;-50,000;4233;423,3;;0,0;60;13,37;22,98;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136519;17.08.25 00:03:05;-17,621;-1,935;-1,629;0,342;19,938;1006,184;0,012;65,745;20,320;65,115;19,910;1,814;348,041;22,346;-50,000;4233;423,3;;0,0;60;13,37;22,86;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136520;17.08.25 00:04:05;-17,587;-1,935;-1,726;0,255;19,932;1006,178;0,012;65,585;20,345;65,100;19,915;1,692;263,514;22,334;-50,000;4233;423,3;;0,0;60;13,37;23,02;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136521;17.08.25 00:05:05;-17,592;-1,935;-1,609;0,245;19,932;1006,172;0,012;65,280;20,345;65,105;19,935;2,366;258,908;22,312;-50,000;4233;423,3;;0,0;60;13,39;22,86;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136522;17.08.25 00:06:05;-17,703;-1,935;-1,738;0,255;19,930;1006,169;0,012;66,070;20,330;65,095;19,915;1,745;256,883;22,318;-50,000;4233;423,3;;0,0;60;13,35;22,90;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136523;17.08.25 00:07:05;-17,851;-1,935;-1,777;0,209;19,925;1006,169;0,012;65,865;20,350;64,985;19,935;2,474;109,839;22,315;-50,000;4233;423,3;;0,0;60;13,40;22,82;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136524;17.08.25 00:08:05;-17,930;-1,935;-1,798;0,171;19,925;1006,184;0,012;65,625;20,300;64,850;19,900;2,218;332,516;22,294;-50,000;4233;423,3;;0,0;60;13,39;22,86;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136525;17.08.25 00:09:05;-17,854;-1,935;-1,819;0,159;19,903;1006,205;0,012;65,480;20,320;64,955;19,915;2,004;226,305;22,297;-50,000;4233;423,3;;0,0;60;13,38;22,82;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136526;17.08.25 00:10:05;-17,949;-1,935;-1,879;0,186;19,905;1006,226;0,012;65,220;20,305;65,050;19,895;2,198;275,237;22,291;-50,000;4233;423,3;;0,0;60;13,39;22,98;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136527;17.08.25 00:11:05;-17,883;-1,935;-1,863;0,173;19,913;1006,253;0,012;65,555;20,310;65,120;19,900;1,909;200,475;22,285;-50,000;4233;423,3;;0,0;60;13,38;22,90;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136528;17.08.25 00:12:05;-17,752;-1,935;-1,672;0,170;19,923;1006,271;0,012;65,150;20,325;65,160;19,900;1,889;115,779;22,273;-50,000;4233;423,3;;0,0;60;13,37;22,98;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136529;17.08.25 00:13:05;-17,867;-1,935;-1,677;0,214;19,917;1006,277;0,012;65,150;20,300;65,135;19,895;1,566;205,493;22,273;-50,000;4233;423,3;;0,0;60;13,37;23,10;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136530;17.08.25 00:14:05;-17,804;-1,935;-1,754;0,180;19,903;1006,274;0,012;64,945;20,310;65,130;19,920;1,291;132,722;22,270;-50,000;4233;423,3;;0,0;60;13,40;22,86;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136531;17.08.25 00:15:05;-17,829;-1,935;-1,681;0,187;19,900;1006,283;0,012;65,275;20,285;65,080;19,870;2,054;244,761;22,270;-50,000;4233;423,3;;0,0;60;13,39;22,90;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136532;17.08.25 00:16:05;-17,888;-1,935;-1,842;0,188;19,895;1006,292;0,012;65,505;20,270;65,035;19,850;1,460;269,325;22,270;-50,000;4233;423,3;;0,0;60;13,39;22,94;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136533;17.08.25 00:17:05;-17,989;-1,935;-1,896;0,141;19,898;1006,274;0,012;65,995;20,310;64,915;19,880;2,164;181,800;22,273;-50,000;4233;423,3;;0,0;60;13,39;23,06;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136534;17.08.25 00:18:05;-18,003;-1,935;-1,935;0,101;19,885;1006,286;0,012;65,300;20,310;64,915;19,870;2,671;101,537;22,264;-50,000;4233;423,3;;0,0;60;13,39;22,94;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136535;17.08.25 00:19:05;-17,963;-1,935;-1,984;0,081;19,892;1006,277;0,012;64,975;20,245;64,820;19,825;1,616;321,953;22,270;-50,000;4233;423,3;;0,0;60;13,36;22,98;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136536;17.08.25 00:20:05;-17,937;-1,935;-1,999;0,030;19,872;1006,274;0,012;65,205;20,255;65,040;19,850;1,884;249,480;22,267;-50,000;4233;423,3;;0,0;60;13,38;23,02;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136537;17.08.25 00:21:05;-17,914;-1,935;-1,964;0,026;19,870;1006,301;0,012;65,145;20,245;64,970;19,830;2,138;245,019;22,245;-50,000;4233;423,3;;0,0;60;13,38;22,82;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
