Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;360000;bis:;370001
Ausgelesen am:;11.07.2024 11:41:13;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";Luftfeu-1 [%RH] = m8 /E8/"190026";Luftemp-1 [degC] = n5 /E13/"190027";Luftfeu-2 [%RH] = n6 /E14/"190027";Lufttemp-2 [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365362;08.06.24 00:00:00;-72,724;-1,935;-7,725;2,285;12,618;999,185;8,292;72,855;13,300;66,395;14,585;0,959;135,636;17,963;-50,000;925;92,5;;0,0;60;12,43;15,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365363;08.06.24 00:01:00;-73,584;-1,935;-6,505;2,892;12,680;999,206;8,349;72,875;13,330;66,515;14,590;1,325;191,593;17,969;-50,000;925;92,5;;0,0;60;12,42;15,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365364;08.06.24 00:02:00;-73,474;-1,935;-7,040;3,041;12,725;999,176;8,286;72,825;13,340;66,505;14,590;0,667;264,038;17,942;-50,000;925;92,5;;0,0;60;12,42;15,36;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365365;08.06.24 00:03:00;-73,620;-1,935;-8,068;2,644;12,718;999,146;8,373;72,695;13,335;66,315;14,550;0,764;352,479;17,921;-50,000;925;92,5;;0,0;60;12,42;15,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365366;08.06.24 00:04:00;-73,478;-1,935;-8,728;2,146;12,685;999,137;8,196;72,725;13,335;66,490;14,480;0,762;296,775;17,899;-50,000;925;92,5;;0,0;60;12,41;15,60;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365367;08.06.24 00:05:00;-73,246;-1,935;-9,123;2,521;12,695;999,140;8,325;72,985;13,320;66,695;14,440;1,018;303,868;17,881;-50,000;925;92,5;;0,0;60;12,41;15,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365368;08.06.24 00:06:00;-73,101;-1,935;-8,635;2,591;12,727;999,116;8,271;72,885;13,290;66,655;14,485;0,628;297,984;17,881;-50,000;925;92,5;;0,0;60;12,42;15,36;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365369;08.06.24 00:07:00;-73,146;-1,935;-8,560;2,740;12,710;999,101;8,190;72,480;13,250;66,455;14,475;0,761;323,134;17,881;-50,000;925;92,5;;0,0;60;12,41;15,24;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365370;08.06.24 00:08:00;-73,538;-1,935;-8,644;2,633;12,717;999,107;8,217;73,170;13,260;66,370;14,495;1,062;318,347;17,872;-50,000;925;92,5;;0,0;60;12,41;15,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365371;08.06.24 00:09:00;-73,535;-1,935;-8,922;2,485;12,717;999,074;8,331;73,055;13,240;66,525;14,520;0,689;299,098;17,872;-50,000;925;92,5;;0,0;60;12,41;15,60;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
