Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;896724;bis:;906821
Ausgelesen am:;15.05.2025 10:36:47;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878818;26.04.25 00:00:05;-27,675;-1,935;-2,992;0,213;11,265;1007,279;19,074;84,700;11,735;84,025;11,640;0,899;63,568;14,060;-50,000;4027;402,7;;0,0;60;12,55;10,36;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878819;26.04.25 00:01:05;-30,184;-1,935;-3,254;0,221;11,252;1007,258;19,077;84,900;11,690;83,945;11,570;0,601;261,529;14,045;-50,000;4027;402,7;;0,0;60;12,54;10,00;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878820;26.04.25 00:02:05;-32,703;-1,935;-3,391;0,268;11,235;1007,291;19,848;85,045;11,695;84,050;11,585;0,619;125,353;14,066;-50,000;4027;402,7;;0,0;60;12,55;9,92;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878821;26.04.25 00:03:05;-34,301;-1,935;-3,642;0,282;11,217;1007,348;20,145;85,145;11,690;84,130;11,575;0,687;97,543;14,051;-50,000;4027;402,7;;0,0;60;12,55;10,12;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878822;26.04.25 00:04:05;-33,291;-1,935;-3,365;0,345;11,200;1007,375;20,211;85,270;11,705;84,315;11,555;1,014;74,014;14,032;-50,000;4027;402,7;;0,0;60;12,56;10,12;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878823;26.04.25 00:05:05;-30,169;-1,935;-3,172;0,488;11,188;1007,402;20,097;85,210;11,690;84,395;11,560;0,725;113,546;14,035;-50,000;4027;402,7;;0,0;60;12,55;10,00;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878824;26.04.25 00:06:05;-27,212;-1,935;-3,158;0,574;11,190;1007,423;20,115;85,250;11,685;84,470;11,555;0,636;65,694;14,041;-50,000;4027;402,7;;0,0;60;12,55;9,88;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878825;26.04.25 00:07:05;-25,183;-1,935;-3,052;0,529;11,180;1007,429;20,121;85,315;11,700;84,510;11,555;0,605;113,760;14,030;-50,000;4027;402,7;;0,0;60;12,55;9,96;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878826;26.04.25 00:08:05;-23,330;-1,935;-2,578;0,564;11,188;1007,423;20,199;85,340;11,670;84,540;11,510;0,881;271,986;13,922;-50,000;4027;402,7;;0,0;60;12,54;9,60;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878827;26.04.25 00:09:05;-21,461;-1,935;-2,157;0,677;11,180;1007,414;20,076;85,120;11,655;84,460;11,515;0,966;268,037;14,005;-50,000;4027;402,7;;0,0;60;12,54;9,96;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
