Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;
Standortname;
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;983377;bis:;995677
Ausgelesen am:;30.06.2025 10:56:32;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987081;28.06.25 00:00:00;-49,420;-1,935;-2,641;1,517;17,875;1010,444;0,012;85,240;18,500;82,190;18,770;0,640;178,718;21,934;-50,000;4176;417,6;;0,0;50;13,40;21,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987082;28.06.25 00:00:27;-49,656;-1,935;-2,555;1,641;17,870;1010,432;0,012;85,280;18,500;82,320;18,760;0,609;191,745;21,928;-50,000;4176;417,6;;0,0;12;13,43;21,98;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987083;28.06.25 00:01:08;-49,857;-1,935;-2,367;1,725;17,860;1010,396;0,000;85,300;18,500;82,340;18,740;1,017;203,018;21,879;-50,000;4176;417,6;;0,0;13;13,40;21,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987084;28.06.25 00:01:31;-49,882;-1,935;-2,379;1,676;17,880;1010,420;0,012;85,260;18,460;82,320;18,780;0,975;183,240;21,879;-50,000;4176;417,6;;0,0;11;13,41;21,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987085;28.06.25 00:02:00;-49,700;-1,935;-2,536;1,679;17,880;1010,406;0,012;85,247;18,497;82,283;18,787;0,877;192,068;21,903;-50,000;4176;417,6;;0,0;120;13,42;21,46;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987086;28.06.25 00:02:12;-49,659;-1,935;-2,466;1,602;17,870;1010,396;0,012;85,220;18,460;82,360;18,820;0,816;177,458;21,891;-50,000;4176;417,6;;0,0;12;13,35;21,51;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987087;28.06.25 00:02:53;-50,004;-1,935;-2,560;1,802;17,880;1010,372;0,012;85,340;18,480;82,440;18,820;0,886;187,290;21,879;-50,000;4176;417,6;;0,0;13;13,36;21,51;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987088;28.06.25 00:03:05;-49,851;-1,935;-2,547;1,755;17,893;1010,376;0,012;85,280;18,507;82,380;18,800;0,853;199,553;21,891;-50,000;4176;417,6;;0,0;65;13,40;21,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987089;28.06.25 00:03:16;-50,105;-1,935;-2,566;1,774;17,870;1010,384;0,012;85,320;18,500;82,420;18,820;0,909;191,093;21,879;-50,000;4176;417,6;;0,0;11;13,40;21,98;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987090;28.06.25 00:03:57;-50,204;-1,935;-2,890;1,636;17,900;1010,372;0,000;85,340;18,500;82,420;18,820;0,455;203,063;21,891;-50,000;4176;417,6;;0,0;12;13,40;21,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987091;28.06.25 00:04:10;-50,155;-1,935;-2,862;1,703;17,883;1010,380;0,012;85,293;18,493;82,380;18,813;0,544;199,485;21,895;-50,000;4176;417,6;;0,0;65;13,39;21,61;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987092;28.06.25 00:04:38;-50,498;-1,935;-3,360;1,439;17,890;1010,372;0,000;85,520;18,460;82,360;18,800;0,455;208,845;21,879;-50,000;4176;417,6;;0,0;13;13,39;21,51;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987093;28.06.25 00:05:01;-50,344;-1,935;-3,094;1,328;17,870;1010,372;0,012;85,780;18,460;82,280;18,760;0,455;231,390;21,879;-50,000;4176;417,6;;0,0;11;13,42;21,35;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987094;28.06.25 00:05:42;-50,372;-1,935;-3,212;1,177;17,840;1010,360;0,000;86,020;18,520;82,220;18,820;0,473;32,625;21,879;-50,000;4176;417,6;;0,0;12;13,40;21,03;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987095;28.06.25 00:06:10;-50,285;-1,935;-3,195;1,250;17,850;1010,366;0,012;85,850;18,503;82,287;18,843;0,508;124,264;21,887;-50,000;4176;417,6;;0,0;120;13,41;21,69;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987096;28.06.25 00:06:23;-50,222;-1,935;-3,330;1,071;17,830;1010,348;0,012;85,880;18,500;82,220;18,840;0,605;47,970;21,879;-50,000;4176;417,6;;0,0;13;13,44;21,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987097;28.06.25 00:06:46;-49,940;-1,935;-3,323;1,000;17,810;1010,348;0,000;85,860;18,460;82,220;18,820;0,464;81,675;21,879;-50,000;4176;417,6;;0,0;11;13,41;21,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987098;28.06.25 00:07:00;-50,033;-1,935;-3,425;1,025;17,820;1010,342;0,012;85,890;18,500;82,240;18,870;0,558;51,210;21,879;-50,000;4176;417,6;;0,0;50;13,38;21,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987099;28.06.25 00:07:27;-50,014;-1,935;-3,365;0,998;17,790;1010,336;0,000;85,940;18,440;82,240;18,840;0,647;85,815;21,879;-50,000;4176;417,6;;0,0;12;13,38;21,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987100;28.06.25 00:08:08;-50,265;-1,935;-3,428;1,098;17,790;1010,336;0,012;85,700;18,440;82,200;18,800;0,445;194,085;21,879;-50,000;4176;417,6;;0,0;13;13,37;21,35;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987101;28.06.25 00:08:31;-50,174;-1,935;-3,549;1,068;17,780;1010,324;0,000;85,720;18,440;82,240;18,820;0,455;98,685;21,879;-50,000;4176;417,6;;0,0;11;13,43;21,51;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987102;28.06.25 00:09:00;-50,089;-1,935;-3,407;1,016;17,773;1010,330;0,012;85,813;18,453;82,233;18,823;0,588;97,943;21,879;-50,000;4176;417,6;;0,0;120;13,40;21,51;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987103;28.06.25 00:09:12;-49,974;-1,935;-3,659;0,976;17,760;1010,312;0,000;85,640;18,440;82,100;18,780;0,520;76,185;21,867;-50,000;4176;417,6;;0,0;12;13,42;21,51;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987104;28.06.25 00:09:53;-49,685;-1,935;-3,270;0,918;17,720;1010,324;0,012;85,560;18,420;82,060;18,820;0,455;111,600;21,867;-50,000;4176;417,6;;0,0;13;13,37;21,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987105;28.06.25 00:10:05;-49,707;-1,935;-3,436;0,976;17,743;1010,332;0,012;85,647;18,427;82,107;18,793;0,506;88,313;21,875;-50,000;4176;417,6;;0,0;65;13,42;21,30;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987106;28.06.25 00:10:16;-49,605;-1,935;-3,130;0,961;17,720;1010,336;0,012;85,440;18,360;82,000;18,700;0,459;317,138;21,879;-50,000;4176;417,6;;0,0;11;13,36;21,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987107;28.06.25 00:10:57;-49,481;-1,935;-3,110;1,029;17,700;1010,360;0,012;85,420;18,320;81,960;18,760;0,450;323,820;21,879;-50,000;4176;417,6;;0,0;12;13,35;21,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987108;28.06.25 00:11:10;-49,515;-1,935;-3,117;1,021;17,727;1010,340;0,012;85,440;18,407;82,033;18,787;0,444;127,995;21,867;-50,000;4176;417,6;;0,0;65;13,38;21,61;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987109;28.06.25 00:11:38;-49,467;-1,935;-3,185;0,993;17,690;1010,336;0,000;85,660;18,400;82,040;18,820;0,450;4,028;21,867;-50,000;4176;417,6;;0,0;13;13,41;21,35;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987110;28.06.25 00:12:01;-49,368;-1,935;-3,145;0,997;17,690;1010,360;0,012;85,700;18,360;82,020;18,760;0,445;10,283;21,879;-50,000;4176;417,6;;0,0;11;13,39;21,35;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987111;28.06.25 00:12:42;-49,205;-1,935;-3,266;0,939;17,670;1010,348;0,000;85,840;18,400;82,020;18,820;0,441;34,088;21,854;-50,000;4176;417,6;;0,0;12;13,42;21,35;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987112;28.06.25 00:13:10;-49,232;-1,935;-3,126;0,952;17,675;1010,356;0,012;85,757;18,387;81,987;18,790;0,455;70,061;21,844;-50,000;4176;417,6;;0,0;120;13,39;21,14;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
