Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;906822;bis:;912527
Ausgelesen am:;19.05.2025 09:40:41;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913392;20.05.25 00:00:00;-71,620;-1,935;-10,001;0,631;12,085;1003,355;0,012;67,405;12,280;62,080;13,130;0,708;122,203;16,834;-50,000;4098;409,8;;0,0;60;12,55;10,20;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913393;20.05.25 00:01:00;-71,597;-1,935;-10,308;0,508;12,037;1003,400;0,012;67,630;12,250;62,355;13,065;0,833;106,172;16,816;-50,000;4098;409,8;;0,0;60;12,55;10,44;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913394;20.05.25 00:02:00;-71,480;-1,935;-10,016;0,391;12,005;1003,442;0,012;67,690;12,250;62,640;13,030;0,964;118,119;16,807;-50,000;4098;409,8;;0,0;60;12,54;10,24;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913395;20.05.25 00:03:00;-71,217;-1,935;-10,361;0,465;11,983;1003,499;0,012;68,195;12,220;62,845;12,985;0,896;100,339;16,807;-50,000;4098;409,8;;0,0;60;12,54;10,28;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913396;20.05.25 00:04:00;-70,520;-1,935;-10,770;0,606;11,947;1003,574;0,012;68,300;12,190;63,085;12,925;0,768;94,860;16,797;-50,000;4098;409,8;;0,0;60;12,54;10,32;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913397;20.05.25 00:05:00;-69,955;-1,935;-10,918;0,919;11,922;1003,640;0,012;68,380;12,180;63,230;12,905;0,759;40,989;16,791;-50,000;4098;409,8;;0,0;60;12,55;10,16;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913398;20.05.25 00:06:00;-69,718;-1,935;-10,988;1,237;11,900;1003,703;0,012;68,225;12,145;63,235;12,920;0,731;52,622;16,791;-50,000;4098;409,8;;0,0;60;12,54;10,28;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913399;20.05.25 00:07:00;-70,191;-1,935;-11,102;1,413;11,867;1003,739;0,012;68,440;12,150;63,310;12,895;0,611;107,269;16,788;-50,000;4098;409,8;;0,0;60;12,54;10,32;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913400;20.05.25 00:08:00;-70,569;-1,935;-9,929;1,371;11,862;1003,760;0,012;68,485;12,130;63,585;12,920;0,775;105,593;16,797;-50,000;4098;409,8;;0,0;60;12,54;10,28;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913401;20.05.25 00:09:00;-69,986;-1,935;-10,440;1,268;11,858;1003,736;0,012;68,855;12,105;63,380;12,910;0,461;90,765;16,752;-50,000;4098;409,8;;0,0;60;12,53;10,12;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913402;20.05.25 00:10:00;-70,210;-1,935;-11,002;1,096;11,820;1003,727;0,012;68,850;12,100;63,285;12,935;0,538;81,945;16,740;-50,000;4098;409,8;;0,0;60;12,54;10,28;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913403;20.05.25 00:11:00;-69,669;-1,935;-11,388;0,962;11,780;1003,733;0,012;69,240;12,055;63,340;12,915;0,464;109,789;16,715;-50,000;4098;409,8;;0,0;60;12,54;10,32;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913404;20.05.25 00:12:00;-69,154;-1,935;-11,655;0,904;11,715;1003,718;0,012;69,355;12,050;63,280;12,910;0,446;106,268;16,718;-50,000;4098;409,8;;0,0;60;12,53;10,40;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913405;20.05.25 00:13:00;-68,725;-1,935;-11,535;0,869;11,690;1003,682;0,012;69,280;11,965;63,210;12,915;0,490;197,393;16,703;-50,000;4098;409,8;;0,0;60;12,53;9,96;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913406;20.05.25 00:14:00;-68,438;-1,935;-11,641;1,025;11,650;1003,655;0,012;69,595;11,910;63,350;12,885;0,465;290,981;16,700;-50,000;4098;409,8;;0,0;60;12,52;10,04;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913407;20.05.25 00:15:00;-68,553;-1,935;-11,735;1,282;11,615;1003,622;0,012;69,815;11,930;63,670;12,935;0,472;141,660;16,700;-50,000;4098;409,8;;0,0;60;12,54;10,16;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913408;20.05.25 00:16:00;-68,337;-1,935;-11,710;1,322;11,575;1003,568;0,012;70,000;11,870;63,575;12,895;0,468;152,646;16,703;-50,000;4098;409,8;;0,0;60;12,53;10,04;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913409;20.05.25 00:17:00;-68,199;-1,935;-11,605;1,392;11,552;1003,610;0,012;70,410;11,830;63,705;12,890;0,586;169,301;16,700;-50,000;4098;409,8;;0,0;60;12,53;9,92;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913410;20.05.25 00:18:00;-68,124;-1,935;-11,122;1,685;11,537;1003,607;0,012;70,490;11,755;63,885;12,875;0,468;210,797;16,682;-50,000;4098;409,8;;0,0;60;12,53;9,84;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913411;20.05.25 00:19:00;-67,582;-1,935;-10,986;1,567;11,523;1003,574;0,012;70,790;11,740;63,815;12,905;0,446;169,959;16,672;-50,000;4098;409,8;;0,0;60;12,53;9,84;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913412;20.05.25 00:20:00;-67,623;-1,935;-11,022;1,757;11,512;1003,514;0,012;71,375;11,720;64,005;12,860;0,529;146,458;16,627;-50,000;4098;409,8;;0,0;60;12,53;9,72;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913413;20.05.25 00:21:00;-67,473;-1,935;-10,521;2,251;11,520;1003,511;0,012;71,510;11,705;64,690;12,885;0,675;69,148;16,636;-50,000;4098;409,8;;0,0;60;12,54;10,00;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913414;20.05.25 00:22:00;-67,512;-1,935;-9,949;2,669;11,537;1003,517;0,012;71,900;11,680;64,790;12,880;0,613;124,144;16,611;-50,000;4098;409,8;;0,0;60;12,54;9,76;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913415;20.05.25 00:23:00;-67,589;-1,935;-10,342;2,694;11,542;1003,541;0,012;72,085;11,640;64,755;12,890;0,557;151,307;16,611;-50,000;4098;409,8;;0,0;60;12,54;9,92;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913416;20.05.25 00:24:00;-68,350;-1,935;-9,778;2,824;11,565;1003,565;0,012;72,025;11,620;64,655;12,915;0,570;180,861;16,605;-50,000;4098;409,8;;0,0;60;12,53;9,80;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
