Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;948457;bis:;952809
Ausgelesen am:;16.06.2025 11:11:49;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934989;04.06.25 00:00:10;-44,975;-1,935;-5,932;0,183;17,055;996,551;0,012;87,675;17,685;87,090;17,590;0,623;146,340;19,917;-50,000;4157;415,7;;0,0;60;12,54;15,91;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934990;04.06.25 00:01:10;-44,953;-1,935;-6,087;0,194;17,012;996,923;0,012;87,740;17,630;87,290;17,535;0,606;176,816;19,901;-50,000;4157;415,7;;0,0;60;12,55;15,71;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934991;04.06.25 00:02:10;-45,008;-1,935;-4,826;0,233;16,972;996,911;0,012;87,970;17,585;87,430;17,510;1,233;187,976;19,898;-50,000;4157;415,7;;0,0;60;12,54;15,48;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934992;04.06.25 00:03:10;-44,985;-1,935;-4,277;0,288;16,935;996,878;0,012;88,425;17,570;87,615;17,470;1,097;120,904;19,898;-50,000;4157;415,7;;0,0;60;12,55;15,60;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934993;04.06.25 00:04:10;-45,041;-1,935;-3,980;0,388;16,895;996,719;0,012;88,775;17,535;87,980;17,425;1,050;102,173;19,910;-50,000;4157;415,7;;0,0;60;12,53;15,75;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934994;04.06.25 00:05:10;-45,247;-1,935;-3,853;0,439;16,865;996,749;0,012;89,050;17,500;88,215;17,380;1,273;110,295;19,877;-50,000;4157;415,7;;0,0;60;12,55;15,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934995;04.06.25 00:06:10;-45,213;-1,935;-3,893;0,336;16,833;996,206;0,012;89,160;17,450;88,345;17,335;0,932;165,493;19,877;-50,000;4157;415,7;;0,0;60;12,54;15,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934996;04.06.25 00:07:10;-45,242;-1,935;-3,909;0,408;16,775;995,600;0,012;89,270;17,440;88,515;17,305;0,848;117,484;19,853;-50,000;4157;415,7;;0,0;60;12,54;15,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934997;04.06.25 00:08:10;-45,104;-1,935;-3,959;0,348;16,743;996,044;0,012;89,255;17,385;88,630;17,260;0,563;118,913;19,852;-50,000;4157;415,7;;0,0;60;12,54;15,44;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934998;04.06.25 00:09:10;-44,940;-1,935;-4,191;0,354;16,688;996,602;0,012;89,250;17,360;88,775;17,225;1,009;109,226;19,840;-50,000;4157;415,7;;0,0;60;12,54;15,16;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
