Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;916858;bis:;922631
Ausgelesen am:;26.05.2025 10:06:51;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926351;29.05.25 00:00:05;-65,352;-1,935;-8,725;0,585;13,532;1006,286;0,018;80,870;13,625;75,390;14,375;0,686;209,194;17,563;-50,000;4149;414,9;;0,0;60;12,53;11,87;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926352;29.05.25 00:01:05;-63,838;-1,935;-8,657;0,518;13,487;1006,340;0,018;81,010;13,595;75,510;14,365;0,655;190,198;17,558;-50,000;4149;414,9;;0,0;60;12,53;12,06;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926353;29.05.25 00:02:05;-61,377;-1,935;-8,912;0,552;13,460;1006,379;0,018;81,135;13,570;75,625;14,350;0,451;166,314;17,530;-50,000;4149;414,9;;0,0;60;12,53;12,06;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926354;29.05.25 00:03:05;-59,807;-1,935;-9,135;0,463;13,412;1006,403;0,018;81,355;13,515;75,720;14,325;0,471;106,273;17,512;-50,000;4149;414,9;;0,0;60;12,54;11,87;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926355;29.05.25 00:04:05;-59,213;-1,935;-9,180;0,266;13,345;1006,427;0,015;81,380;13,445;75,805;14,250;0,507;292,601;17,493;-50,000;4149;414,9;;0,0;60;12,53;11,55;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926356;29.05.25 00:05:05;-59,548;-1,935;-8,795;0,236;13,305;1006,439;0,015;81,555;13,395;75,990;14,230;0,446;248,799;17,490;-50,000;4149;414,9;;0,0;60;12,53;11,87;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926357;29.05.25 00:06:05;-60,173;-1,935;-8,864;0,227;13,252;1006,439;0,018;81,810;13,315;76,005;14,175;0,532;324,833;17,490;-50,000;4149;414,9;;0,0;60;12,52;11,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926358;29.05.25 00:07:05;-60,954;-1,935;-8,432;0,239;13,217;1006,406;0,018;82,010;13,310;76,090;14,145;0,703;204,536;17,484;-50,000;4149;414,9;;0,0;60;12,53;11,79;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926359;29.05.25 00:08:05;-62,581;-1,935;-7,752;0,640;13,192;1006,388;0,021;82,020;13,280;76,325;14,145;0,819;129,746;17,484;-50,000;4149;414,9;;0,0;60;12,53;11,79;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926360;29.05.25 00:09:05;-64,143;-1,935;-7,301;0,302;13,132;1006,352;0,015;82,190;13,270;76,705;14,085;1,105;107,978;17,481;-50,000;4149;414,9;;0,0;60;12,53;12,02;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
