Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;896724;bis:;906821
Ausgelesen am:;15.05.2025 10:36:47;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880258;27.04.25 00:00:05;-41,016;-1,935;-7,879;0,272;13,670;1007,525;13,449;62,365;13,960;60,470;14,080;1,453;44,297;14,924;-50,000;4027;402,7;;0,0;60;12,58;11,87;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880259;27.04.25 00:01:05;-40,538;-1,935;-8,284;0,264;13,665;1007,534;21,558;62,570;13,940;60,470;14,070;0,998;77,861;14,917;-50,000;4027;402,7;;0,0;60;12,57;11,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880260;27.04.25 00:02:05;-39,964;-1,935;-7,974;0,175;13,660;1007,540;9,489;62,565;13,920;60,340;14,025;1,421;138,060;14,921;-50,000;4027;402,7;;0,0;60;12,56;12,06;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880261;27.04.25 00:03:05;-39,562;-1,935;-7,975;0,232;13,635;1007,549;17,379;62,715;13,885;60,385;14,030;1,206;78,002;14,905;-50,000;4027;402,7;;0,0;60;12,57;12,02;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880262;27.04.25 00:04:05;-39,228;-1,935;-8,005;0,165;13,615;1007,561;17,346;62,755;13,890;60,570;14,020;1,212;52,307;14,893;-50,000;4027;402,7;;0,0;60;12,57;11,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880263;27.04.25 00:05:05;-38,889;-1,935;-7,745;0,110;13,605;1007,561;17,391;62,880;13,865;60,730;13,995;1,352;94,978;14,896;-50,000;4027;402,7;;0,0;60;12,57;11,75;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880264;27.04.25 00:06:05;-38,558;-1,935;-7,960;0,097;13,600;1007,567;21,387;62,555;13,850;60,680;13,955;1,119;56,835;14,884;-50,000;4027;402,7;;0,0;60;12,56;11,90;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880265;27.04.25 00:07:05;-38,456;-1,935;-7,853;0,099;13,572;1007,576;21,543;62,300;13,820;60,500;13,925;1,141;114,570;14,853;-50,000;4027;402,7;;0,0;60;12,56;11,75;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880266;27.04.25 00:08:05;-38,496;-1,935;-7,722;0,151;13,560;1007,564;17,457;62,315;13,815;60,510;13,905;1,031;137,588;14,853;-50,000;4027;402,7;;0,0;60;12,56;11,71;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880267;27.04.25 00:09:05;-38,671;-1,935;-7,680;0,157;13,540;1007,576;17,352;62,535;13,820;60,605;13,900;1,571;77,597;14,853;-50,000;4027;402,7;;0,0;60;12,56;11,87;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
