Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;916858;bis:;922631
Ausgelesen am:;26.05.2025 10:06:51;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932111;02.06.25 00:00:05;-70,492;-1,935;-7,094;1,138;17,035;1001,090;0,060;79,635;17,310;75,365;17,745;1,335;285,559;21,217;-50,000;4156;415,6;;0,0;60;12,55;14,84;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932112;02.06.25 00:01:05;-70,887;-1,935;-7,260;1,262;17,028;1001,048;0,060;80,120;17,255;75,870;17,705;1,390;294,306;21,211;-50,000;4156;415,6;;0,0;60;12,53;15,08;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932113;02.06.25 00:02:05;-71,191;-1,935;-7,277;1,122;17,015;1000,985;0,060;80,435;17,230;76,165;17,665;0,982;292,044;21,195;-50,000;4156;415,6;;0,0;60;12,54;15,12;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932114;02.06.25 00:03:05;-71,429;-1,935;-7,246;0,981;16,962;1001,225;0,060;80,650;17,190;76,475;17,630;1,199;350,336;21,195;-50,000;4156;415,6;;0,0;60;12,54;15,04;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932115;02.06.25 00:04:05;-71,588;-1,935;-7,435;0,690;16,918;1001,300;0,060;80,905;17,175;76,790;17,625;0,942;254,441;21,195;-50,000;4156;415,6;;0,0;60;12,54;14,92;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932116;02.06.25 00:05:05;-71,232;-1,935;-7,544;0,414;16,868;1001,273;0,060;81,010;17,105;77,050;17,570;1,016;351,197;21,195;-50,000;4156;415,6;;0,0;60;12,53;14,84;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932117;02.06.25 00:06:05;-71,002;-1,935;-7,071;0,388;16,822;1001,249;0,060;81,255;17,080;77,440;17,510;0,855;306,152;21,189;-50,000;4156;415,6;;0,0;60;12,54;14,92;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932118;02.06.25 00:07:05;-70,836;-1,935;-7,319;0,374;16,770;1001,171;0,060;81,500;17,035;77,735;17,445;0,819;313,526;21,168;-50,000;4156;415,6;;0,0;60;12,54;14,72;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932119;02.06.25 00:08:05;-70,438;-1,935;-7,234;0,393;16,720;1001,072;0,060;81,815;16,995;78,015;17,405;0,963;321,249;21,113;-50,000;4156;415,6;;0,0;60;12,54;14,68;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932120;02.06.25 00:09:05;-70,188;-1,935;-6,809;0,431;16,670;1001,033;0,060;82,030;16,930;78,205;17,340;1,157;325,429;21,131;-50,000;4156;415,6;;0,0;60;12,53;14,88;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932121;02.06.25 00:10:05;-70,028;-1,935;-6,571;0,582;16,630;1000,802;0,060;82,125;16,905;78,595;17,290;1,283;323,741;21,125;-50,000;4156;415,6;;0,0;60;12,53;14,76;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932122;02.06.25 00:11:05;-69,910;-1,935;-6,150;0,652;16,612;1000,670;0,060;82,415;16,870;78,945;17,245;1,403;313,847;21,104;-50,000;4156;415,6;;0,0;60;12,51;14,84;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932123;02.06.25 00:12:05;-69,812;-1,935;-5,416;0,767;16,577;1000,829;0,060;82,645;16,835;79,250;17,205;1,639;310,039;21,101;-50,000;4156;415,6;;0,0;60;12,52;14,80;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932124;02.06.25 00:13:05;-69,669;-1,935;-5,403;0,826;16,550;1000,874;0,060;82,780;16,800;79,450;17,150;1,570;305,252;21,107;-50,000;4156;415,6;;0,0;60;12,54;14,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932125;02.06.25 00:14:05;-69,619;-1,935;-5,439;0,841;16,525;1000,844;0,060;82,970;16,805;79,695;17,105;1,227;313,847;21,098;-50,000;4156;415,6;;0,0;60;12,53;14,80;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932126;02.06.25 00:15:05;-69,124;-1,935;-5,761;0,728;16,487;1000,853;0,060;83,205;16,760;79,895;17,085;1,041;285,711;21,101;-50,000;4156;415,6;;0,0;60;12,54;14,37;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
