Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;916858;bis:;922631
Ausgelesen am:;26.05.2025 10:06:51;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923471;27.05.25 00:00:05;-50,319;-1,935;-7,142;1,353;11,913;1006,112;0,012;71,175;12,305;66,870;12,905;0,649;21,611;17,182;-50,000;4137;413,7;;0,0;60;12,55;10,40;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923472;27.05.25 00:01:05;-49,754;-1,935;-7,290;1,157;11,900;1006,136;0,012;72,230;12,280;66,910;12,850;0,454;119,633;17,149;-50,000;4137;413,7;;0,0;60;12,54;10,32;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923473;27.05.25 00:02:05;-49,002;-1,935;-6,884;1,139;11,892;1006,163;0,012;72,190;12,200;67,260;12,840;0,615;264,578;17,127;-50,000;4137;413,7;;0,0;60;12,53;10,48;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923474;27.05.25 00:03:05;-48,972;-1,935;-6,376;1,323;11,895;1006,145;0,012;72,310;12,215;67,345;12,870;0,832;122,631;17,127;-50,000;4137;413,7;;0,0;60;12,53;10,40;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923475;27.05.25 00:04:05;-49,136;-1,935;-4,665;1,619;11,915;1006,133;0,012;71,945;12,205;67,215;12,850;1,107;133,026;17,106;-50,000;4137;413,7;;0,0;60;12,53;10,36;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923476;27.05.25 00:05:05;-49,537;-1,935;-4,287;1,879;11,938;1006,148;0,012;71,340;12,185;66,760;12,860;0,806;200,841;17,096;-50,000;4137;413,7;;0,0;60;12,52;10,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923477;27.05.25 00:06:05;-49,370;-1,935;-4,582;1,872;11,932;1006,127;0,012;71,380;12,220;66,525;12,865;0,960;68,828;17,093;-50,000;4137;413,7;;0,0;60;12,54;10,44;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923478;27.05.25 00:07:05;-49,814;-1,935;-4,510;2,016;11,955;1006,109;0,012;71,425;12,215;66,265;12,880;1,199;102,831;17,093;-50,000;4137;413,7;;0,0;60;12,54;10,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923479;27.05.25 00:08:05;-50,044;-1,935;-4,332;2,214;12,000;1006,130;0,012;70,875;12,180;65,850;12,880;0,668;192,364;17,093;-50,000;4137;413,7;;0,0;60;12,53;10,44;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923480;27.05.25 00:09:05;-50,362;-1,935;-4,586;2,240;12,000;1006,127;0,012;71,155;12,210;66,110;12,900;0,630;211,894;17,093;-50,000;4137;413,7;;0,0;60;12,53;10,32;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
