Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;948457;bis:;952809
Ausgelesen am:;16.06.2025 11:11:49;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936429;05.06.25 00:00:10;-51,137;-1,935;-2,414;0,605;14,943;995,978;0,012;90,020;15,685;89,960;15,415;0,838;123,064;18,302;-50,000;4158;415,8;;0,0;60;12,55;12,70;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936430;05.06.25 00:01:10;-51,729;-1,935;-2,430;0,580;14,932;995,969;0,012;90,060;15,670;90,030;15,405;0,852;91,811;18,299;-50,000;4158;415,8;;0,0;60;12,55;13,02;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936431;05.06.25 00:02:10;-52,096;-1,935;-2,564;0,563;14,885;995,963;0,012;90,070;15,665;90,090;15,380;0,730;86,361;18,287;-50,000;4158;415,8;;0,0;60;12,55;12,74;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936432;05.06.25 00:03:10;-52,272;-1,935;-2,738;0,549;14,870;995,966;0,012;90,110;15,630;90,200;15,355;0,755;127,350;18,272;-50,000;4158;415,8;;0,0;60;12,54;12,74;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936433;05.06.25 00:04:10;-52,162;-1,935;-2,508;0,550;14,840;995,963;0,012;90,105;15,620;90,215;15,325;0,820;123,857;18,268;-50,000;4158;415,8;;0,0;60;12,54;12,94;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936434;05.06.25 00:05:10;-51,410;-1,935;-2,320;0,576;14,830;995,978;0,012;90,180;15,600;90,290;15,310;1,062;108,906;18,281;-50,000;4158;415,8;;0,0;60;12,54;12,94;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936435;05.06.25 00:06:10;-50,190;-1,935;-2,563;0,642;14,813;995,984;0,012;90,195;15,585;90,360;15,290;0,716;114,626;18,265;-50,000;4158;415,8;;0,0;60;12,54;12,86;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936436;05.06.25 00:07:10;-48,803;-1,935;-2,379;0,637;14,788;996,002;0,012;90,250;15,575;90,465;15,265;0,940;108,883;18,265;-50,000;4158;415,8;;0,0;60;12,54;12,90;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936437;05.06.25 00:08:10;-47,894;-1,935;-2,460;0,653;14,767;996,002;0,012;90,375;15,550;90,540;15,270;0,599;107,758;18,265;-50,000;4158;415,8;;0,0;60;12,54;12,98;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936438;05.06.25 00:09:10;-47,691;-1,935;-2,576;0,651;14,755;995,990;0,012;90,405;15,525;90,605;15,255;0,864;130,208;18,268;-50,000;4158;415,8;;0,0;60;12,54;12,86;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
