Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;769999;bis:;790000
Ausgelesen am:;15.04.2025 12:42:35;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";Luftfeu-1 [%RH] = m8 /E8/"190026";Luftemp-1 [degC] = n5 /E13/"190027";Luftfeu-2 [%RH] = n6 /E14/"190027";Lufttemp-2 [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774237;15.02.25 00:00:00;-16,685;-1,935;-3,928;0,238;0,712;1014,092;35,619;76,230;1,670;76,900;1,255;0,647;136,226;1,306;-50,000;3650;365,0;;0,0;60;12,16;-0,48;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774238;15.02.25 00:01:00;-16,755;-1,935;-4,068;0,152;0,718;1014,107;35,613;76,285;1,660;76,965;1,260;0,550;130,196;1,284;-50,000;3650;365,0;;0,0;60;12,16;-0,48;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774239;15.02.25 00:02:00;-16,763;-1,935;-4,191;0,076;0,710;1014,110;35,607;76,315;1,640;76,965;1,265;0,469;117,664;1,303;-50,000;3650;365,0;;0,0;60;12,16;-0,40;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774240;15.02.25 00:03:00;-16,841;-1,935;-4,266;0,025;0,710;1014,122;35,613;76,685;1,605;77,010;1,250;0,492;142,268;1,291;-50,000;3650;365,0;;0,0;60;12,16;-0,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774241;15.02.25 00:04:00;-16,805;-1,935;-4,304;0,012;0,695;1014,125;35,613;76,700;1,615;77,055;1,220;0,543;121,500;1,306;-50,000;3650;365,0;;0,0;60;12,16;-0,48;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774242;15.02.25 00:05:00;-16,821;-1,935;-4,266;0,025;0,692;1014,134;35,613;76,685;1,605;77,135;1,215;0,566;119,452;1,303;-50,000;3650;365,0;;0,0;60;12,16;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774243;15.02.25 00:06:00;-16,776;-1,935;-4,133;0,052;0,690;1014,131;35,616;76,610;1,595;77,205;1,200;0,536;117,990;1,303;-50,000;3650;365,0;;0,0;60;12,16;-0,44;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774244;15.02.25 00:07:00;-16,827;-1,935;-4,149;0,084;0,688;1014,122;35,622;76,695;1,590;77,230;1,200;0,509;152,651;1,284;-50,000;3650;365,0;;0,0;60;12,16;-0,44;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774245;15.02.25 00:08:00;-16,844;-1,935;-4,208;0,056;0,678;1014,119;35,622;76,740;1,580;77,320;1,180;0,602;124,509;1,288;-50,000;3650;365,0;;0,0;60;12,16;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774246;15.02.25 00:09:00;-16,776;-1,935;-4,176;0,032;0,667;1014,110;35,616;76,910;1,575;77,385;1,185;0,572;122,321;1,281;-50,000;3650;365,0;;0,0;60;12,16;-0,71;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774247;15.02.25 00:10:00;-16,832;-1,935;-4,198;0,013;0,670;1014,101;35,616;76,860;1,550;77,460;1,160;0,599;123,159;1,281;-50,000;3650;365,0;;0,0;60;12,16;-0,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774248;15.02.25 00:11:00;-16,795;-1,935;-4,209;-0,040;0,657;1014,095;35,628;76,950;1,565;77,510;1,135;0,563;147,218;1,275;-50,000;3650;365,0;;0,0;60;12,16;-0,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774249;15.02.25 00:12:00;-16,694;-1,935;-4,312;-0,057;0,655;1014,080;35,622;77,095;1,545;77,545;1,140;0,465;125,961;1,281;-50,000;3650;365,0;;0,0;60;12,16;-0,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774250;15.02.25 00:13:00;-16,611;-1,935;-4,396;-0,066;0,637;1014,071;35,619;77,160;1,550;77,660;1,145;0,441;113,839;1,281;-50,000;3650;365,0;;0,0;60;12,16;-0,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774251;15.02.25 00:14:00;-16,509;-1,935;-4,250;-0,129;0,627;1014,071;35,619;77,185;1,510;77,705;1,135;0,525;103,950;1,275;-50,000;3650;365,0;;0,0;60;12,17;-0,60;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774252;15.02.25 00:15:00;-16,380;-1,935;-4,248;-0,121;0,618;1014,065;35,619;77,245;1,520;77,780;1,115;0,479;115,065;1,278;-50,000;3650;365,0;;0,0;60;12,16;-0,32;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774253;15.02.25 00:16:00;-16,323;-1,935;-4,242;-0,067;0,615;1014,056;35,613;77,370;1,510;77,870;1,120;0,466;119,436;1,281;-50,000;3650;365,0;;0,0;60;12,16;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774254;15.02.25 00:17:00;-16,302;-1,935;-4,082;-0,028;0,605;1014,044;35,628;77,425;1,495;77,975;1,115;0,680;108,956;1,275;-50,000;3650;365,0;;0,0;60;12,17;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774255;15.02.25 00:18:00;-16,330;-1,935;-3,693;0,064;0,607;1014,035;35,628;77,305;1,510;78,085;1,095;0,621;109,294;1,272;-50,000;3650;365,0;;0,0;60;12,16;-0,60;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774256;15.02.25 00:19:00;-16,356;-1,935;-3,755;0,107;0,615;1014,020;35,625;77,325;1,490;78,175;1,070;0,664;109,530;1,278;-50,000;3650;365,0;;0,0;60;12,16;-0,36;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774257;15.02.25 00:20:00;-16,291;-1,935;-3,875;0,113;0,612;1014,002;35,616;77,485;1,460;78,250;1,065;0,527;128,846;1,275;-50,000;3650;365,0;;0,0;60;12,16;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774258;15.02.25 00:21:00;-16,273;-1,935;-3,755;0,115;0,612;1013,996;35,625;77,415;1,500;78,300;1,055;0,558;99,973;1,272;-50,000;3650;365,0;;0,0;60;12,16;-0,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774259;15.02.25 00:22:00;-16,349;-1,935;-3,811;0,183;0,608;1014,008;35,622;77,435;1,485;78,360;1,060;0,529;127,339;1,275;-50,000;3650;365,0;;0,0;60;12,16;-0,28;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774260;15.02.25 00:23:00;-16,326;-1,935;-3,816;0,178;0,595;1014,023;35,631;77,565;1,490;78,400;1,070;0,473;80,066;1,278;-50,000;3650;365,0;;0,0;60;12,16;-0,40;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774261;15.02.25 00:24:00;-16,345;-1,935;-3,892;0,167;0,587;1014,038;35,634;77,595;1,480;78,465;1,045;0,500;105,351;1,269;-50,000;3650;365,0;;0,0;60;12,16;-0,75;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774262;15.02.25 00:25:00;-16,432;-1,935;-3,826;0,191;0,607;1014,056;35,640;77,510;1,475;78,575;1,075;0,700;76,607;1,278;-50,000;3650;365,0;;0,0;60;12,16;-0,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774263;15.02.25 00:26:00;-16,509;-1,935;-3,587;0,293;0,592;1014,050;35,646;77,295;1,490;78,545;1,080;0,898;58,838;1,272;-50,000;3650;365,0;;0,0;60;12,17;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774264;15.02.25 00:27:00;-16,687;-1,935;-3,419;0,417;0,595;1014,035;35,640;77,160;1,495;78,435;1,055;0,773;106,211;1,275;-50,000;3650;365,0;;0,0;60;12,17;-0,60;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774265;15.02.25 00:28:00;-16,737;-1,935;-3,409;0,517;0,615;1014,014;35,637;77,055;1,500;78,455;1,055;0,778;100,997;1,266;-50,000;3650;365,0;;0,0;60;12,17;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774266;15.02.25 00:29:00;-16,767;-1,935;-3,308;0,511;0,637;1014,005;35,655;77,135;1,505;78,460;1,065;0,680;83,751;1,272;-50,000;3650;365,0;;0,0;60;12,17;-0,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774267;15.02.25 00:30:00;-16,845;-1,935;-3,370;0,495;0,632;1014,002;35,631;76,975;1,460;78,435;1,060;0,531;104,906;1,272;-50,000;3650;365,0;;0,0;60;12,16;-0,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774268;15.02.25 00:31:00;-16,862;-1,935;-3,455;0,448;0,650;1014,002;35,631;77,005;1,510;78,405;1,085;0,598;71,983;1,272;-50,000;3650;365,0;;0,0;60;12,17;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774269;15.02.25 00:32:00;-16,994;-1,935;-3,427;0,393;0,645;1014,008;35,628;76,960;1,495;78,360;1,120;0,945;93,403;1,275;-50,000;3650;365,0;;0,0;60;12,17;-0,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774270;15.02.25 00:33:00;-17,015;-1,935;-3,051;0,482;0,655;1014,008;35,628;76,870;1,505;78,290;1,105;0,938;74,273;1,269;-50,000;3650;365,0;;0,0;60;12,17;-0,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774271;15.02.25 00:34:00;-17,108;-1,935;-3,278;0,502;0,675;1013,987;35,625;76,775;1,505;78,240;1,110;0,703;107,404;1,263;-50,000;3650;365,0;;0,0;60;12,17;-0,71;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774272;15.02.25 00:35:00;-17,133;-1,935;-3,416;0,499;0,683;1013,990;35,628;76,835;1,510;78,245;1,110;0,588;108,821;1,272;-50,000;3650;365,0;;0,0;60;12,16;-0,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774273;15.02.25 00:36:00;-17,192;-1,935;-3,486;0,409;0,683;1013,969;35,628;76,830;1,540;78,220;1,125;0,901;87,452;1,266;-50,000;3650;365,0;;0,0;60;12,17;-0,60;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774274;15.02.25 00:37:00;-17,227;-1,935;-3,408;0,410;0,690;1013,957;35,634;76,785;1,535;78,115;1,115;0,761;101,931;1,272;-50,000;3650;365,0;;0,0;60;12,16;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774275;15.02.25 00:38:00;-17,236;-1,935;-3,449;0,350;0,690;1013,927;35,628;76,760;1,545;78,055;1,110;0,707;104,153;1,269;-50,000;3650;365,0;;0,0;60;12,16;-0,75;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774276;15.02.25 00:39:00;-17,420;-1,935;-3,387;0,363;0,700;1013,915;35,625;76,745;1,545;78,040;1,120;0,994;115,059;1,269;-50,000;3650;365,0;;0,0;60;12,16;-0,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774277;15.02.25 00:40:00;-17,433;-1,935;-3,564;0,336;0,700;1013,906;35,625;76,760;1,530;78,100;1,145;0,586;79,785;1,263;-50,000;3650;365,0;;0,0;60;12,16;-0,60;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774278;15.02.25 00:41:00;-17,498;-1,935;-3,552;0,274;0,722;1013,903;35,616;76,750;1,530;77,980;1,125;1,411;119,256;1,266;-50,000;3650;365,0;;0,0;60;12,16;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774279;15.02.25 00:42:00;-17,538;-1,935;-3,311;0,395;0,727;1013,891;35,631;76,385;1,550;77,780;1,140;1,027;97,200;1,266;-50,000;3650;365,0;;0,0;60;12,16;-0,48;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774280;15.02.25 00:43:00;-17,602;-1,935;-3,408;0,378;0,730;1013,873;35,616;76,305;1,545;77,735;1,125;1,131;99,051;1,266;-50,000;3650;365,0;;0,0;60;12,16;-0,44;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774281;15.02.25 00:44:00;-17,663;-1,935;-3,399;0,427;0,743;1013,849;35,622;76,330;1,555;77,695;1,130;0,889;99,411;1,269;-50,000;3650;365,0;;0,0;60;12,16;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774282;15.02.25 00:45:00;-17,760;-1,935;-3,394;0,382;0,743;1013,828;35,610;76,360;1,545;77,710;1,125;1,130;116,241;1,260;-50,000;3650;365,0;;0,0;60;12,16;-0,60;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774283;15.02.25 00:46:00;-17,846;-1,935;-3,409;0,405;0,750;1013,786;35,619;76,185;1,550;77,510;1,125;1,088;93,083;1,254;-50,000;3650;365,0;;0,0;60;12,16;-0,79;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774284;15.02.25 00:47:00;-17,987;-1,935;-3,557;0,367;0,772;1013,774;35,616;76,210;1,535;77,545;1,135;1,246;95,113;1,242;-50,000;3650;365,0;;0,0;60;12,16;-0,48;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774285;15.02.25 00:48:00;-17,984;-1,935;-3,564;0,333;0,782;1013,753;35,619;76,450;1,545;77,640;1,130;1,177;112,309;1,260;-50,000;3650;365,0;;0,0;60;12,16;-0,48;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774286;15.02.25 00:49:00;-18,086;-1,935;-3,567;0,277;0,787;1013,735;35,625;76,565;1,540;77,755;1,145;1,116;108,900;1,245;-50,000;3650;365,0;;0,0;60;12,16;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774287;15.02.25 00:50:00;-18,103;-1,935;-3,671;0,234;0,792;1013,714;35,622;76,725;1,535;77,820;1,125;1,082;119,475;1,245;-50,000;3650;365,0;;0,0;60;12,16;-0,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774288;15.02.25 00:51:00;-18,131;-1,935;-3,637;0,200;0,790;1013,693;35,628;76,640;1,520;77,850;1,125;1,215;135,624;1,230;-50,000;3650;365,0;;0,0;60;12,16;-0,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774289;15.02.25 00:52:00;-18,166;-1,935;-3,628;0,149;0,795;1013,681;35,616;76,735;1,520;77,955;1,130;1,271;102,724;1,254;-50,000;3650;365,0;;0,0;60;12,17;-0,32;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774290;15.02.25 00:53:00;-18,231;-1,935;-3,518;0,178;0,800;1013,675;35,613;76,680;1,510;77,865;1,115;1,721;108,360;1,248;-50,000;3650;365,0;;0,0;60;12,16;-0,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774291;15.02.25 00:54:00;-18,255;-1,935;-3,552;0,173;0,810;1013,678;35,607;76,720;1,500;77,920;1,095;1,467;104,288;1,248;-50,000;3650;365,0;;0,0;60;12,16;-0,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774292;15.02.25 00:55:00;-18,265;-1,935;-3,641;0,173;0,812;1013,684;35,613;76,920;1,480;78,090;1,095;1,075;114,255;1,260;-50,000;3650;365,0;;0,0;60;12,16;-0,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774293;15.02.25 00:56:00;-18,311;-1,935;-3,637;0,153;0,812;1013,702;35,613;76,985;1,495;78,200;1,065;1,145;81,006;1,257;-50,000;3650;365,0;;0,0;60;12,17;-0,60;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774294;15.02.25 00:57:00;-18,303;-1,935;-3,774;0,167;0,817;1013,711;35,625;76,960;1,480;78,200;1,070;0,948;98,921;1,254;-50,000;3650;365,0;;0,0;60;12,16;-0,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774295;15.02.25 00:58:00;-18,304;-1,935;-3,848;0,113;0,813;1013,732;35,613;76,955;1,495;78,200;1,055;0,673;110,171;1,251;-50,000;3650;365,0;;0,0;60;12,16;-0,40;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774296;15.02.25 00:59:00;-18,323;-1,935;-3,902;0,078;0,800;1013,747;35,613;76,950;1,460;78,240;1,055;0,820;160,380;1,251;-50,000;3650;365,0;;0,0;60;12,16;-0,40;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774297;15.02.25 01:00:00;-18,358;-1,935;-4,012;0,075;0,810;1013,756;35,619;76,950;1,475;78,250;1,060;0,768;100,654;1,239;-50,000;3650;365,0;;0,0;60;12,16;-0,40;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774298;15.02.25 01:01:00;-18,402;-1,935;-3,980;0,083;0,800;1013,765;35,622;76,800;1,490;78,170;1,070;0,918;86,271;1,227;-50,000;3650;365,0;;0,0;60;12,16;-0,48;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774299;15.02.25 01:02:00;-18,509;-1,935;-3,867;0,081;0,792;1013,771;35,619;76,765;1,470;78,100;1,075;1,105;120,066;1,226;-50,000;3650;365,0;;0,0;60;12,16;-0,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
