Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;769999;bis:;790000
Ausgelesen am:;15.04.2025 12:42:35;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";Luftfeu-1 [%RH] = m8 /E8/"190026";Luftemp-1 [degC] = n5 /E13/"190027";Luftfeu-2 [%RH] = n6 /E14/"190027";Lufttemp-2 [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784317;22.02.25 00:00:00;-31,366;-1,935;-14,224;-0,116;6,443;1004,924;34,341;90,180;7,520;91,185;7,455;0,730;155,121;3,714;-50,000;3653;365,3;;0,0;60;12,39;4,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784318;22.02.25 00:01:00;-31,719;-1,935;-13,530;-0,257;6,395;1004,918;34,335;89,165;7,455;90,925;7,395;0,744;155,137;3,729;-50,000;3653;365,3;;0,0;60;12,39;4,64;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784319;22.02.25 00:02:00;-31,985;-1,935;-12,897;-0,253;6,372;1004,918;34,332;89,070;7,415;90,740;7,355;0,830;149,541;3,726;-50,000;3653;365,3;;0,0;60;12,39;4,76;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784320;22.02.25 00:03:00;-32,199;-1,935;-12,583;-0,064;6,365;1004,909;34,338;89,700;7,395;90,770;7,325;0,716;120,763;3,726;-50,000;3653;365,3;;0,0;60;12,38;5,08;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784321;22.02.25 00:04:00;-32,108;-1,935;-13,335;0,051;6,355;1004,888;34,344;90,240;7,385;90,775;7,315;0,543;86,726;3,714;-50,000;3653;365,3;;0,0;60;12,39;4,48;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784322;22.02.25 00:05:00;-32,298;-1,935;-14,129;-0,049;6,337;1004,864;34,338;90,530;7,345;90,900;7,285;0,509;113,490;3,726;-50,000;3653;365,3;;0,0;60;12,38;4,88;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784323;22.02.25 00:06:00;-32,284;-1,935;-14,280;0,007;6,335;1004,882;34,338;90,800;7,335;90,895;7,230;0,507;253,283;3,744;-50,000;3653;365,3;;0,0;60;12,37;4,76;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784324;22.02.25 00:07:00;-32,339;-1,935;-14,030;0,287;6,340;1004,900;34,344;91,155;7,335;90,980;7,205;0,529;223,830;3,744;-50,000;3653;365,3;;0,0;60;12,38;4,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784325;22.02.25 00:08:00;-32,318;-1,935;-13,540;0,442;6,335;1004,906;34,347;91,540;7,350;91,095;7,235;0,582;146,936;3,723;-50,000;3653;365,3;;0,0;60;12,38;4,80;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784326;22.02.25 00:09:00;-32,143;-1,935;-12,823;0,506;6,337;1004,891;34,344;91,825;7,385;91,230;7,230;0,889;70,161;3,732;-50,000;3653;365,3;;0,0;60;12,38;4,68;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784327;22.02.25 00:10:00;-32,439;-1,935;-10,854;0,839;6,372;1004,879;34,329;92,320;7,410;91,540;7,245;1,112;66,364;3,735;-50,000;3653;365,3;;0,0;60;12,39;4,72;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784328;22.02.25 00:11:00;-32,326;-1,935;-11,519;0,687;6,402;1004,843;34,338;92,060;7,385;91,675;7,290;0,742;110,857;3,717;-50,000;3653;365,3;;0,0;60;12,38;4,88;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784329;22.02.25 00:12:00;-32,276;-1,935;-11,512;0,738;6,420;1004,840;34,338;91,775;7,385;91,715;7,265;0,796;134,994;3,717;-50,000;3653;365,3;;0,0;60;12,39;4,80;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784330;22.02.25 00:13:00;-32,188;-1,935;-11,848;0,866;6,445;1004,840;34,338;91,740;7,410;91,720;7,300;0,991;168,396;3,720;-50,000;3653;365,3;;0,0;60;12,38;4,80;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784331;22.02.25 00:14:00;-31,978;-1,935;-11,630;0,766;6,430;1004,861;34,341;91,435;7,395;91,645;7,285;0,956;186,098;3,714;-50,000;3653;365,3;;0,0;60;12,38;4,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784332;22.02.25 00:15:00;-31,689;-1,935;-11,510;0,554;6,443;1004,861;34,338;90,785;7,375;91,545;7,290;1,075;170,696;3,720;-50,000;3653;365,3;;0,0;60;12,38;4,88;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784333;22.02.25 00:16:00;-31,237;-1,935;-11,292;0,294;6,427;1004,873;34,344;90,000;7,340;91,410;7,275;0,945;185,693;3,723;-50,000;3653;365,3;;0,0;60;12,38;4,76;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784334;22.02.25 00:17:00;-30,904;-1,935;-11,208;0,099;6,430;1004,888;34,332;89,765;7,310;91,325;7,255;0,843;199,536;3,720;-50,000;3653;365,3;;0,0;60;12,38;4,84;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784335;22.02.25 00:18:00;-30,474;-1,935;-11,283;0,232;6,423;1004,906;34,329;89,985;7,300;91,295;7,220;0,629;202,106;3,723;-50,000;3653;365,3;;0,0;60;12,38;4,84;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784336;22.02.25 00:19:00;-30,154;-1,935;-12,498;0,230;6,405;1004,906;34,329;90,450;7,305;91,310;7,265;0,437;127,868;3,720;-50,000;3653;365,3;;0,0;60;12,38;4,96;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784337;22.02.25 00:20:00;-30,215;-1,935;-13,564;-0,016;6,390;1004,894;34,332;90,455;7,325;91,270;7,260;0,465;50,068;3,720;-50,000;3653;365,3;;0,0;60;12,39;4,96;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784338;22.02.25 00:21:00;-30,114;-1,935;-13,320;-0,242;6,352;1004,891;34,332;90,290;7,245;91,225;7,205;0,864;190,339;3,729;-50,000;3653;365,3;;0,0;60;12,38;4,76;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
