Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;590001;bis:;609999
Ausgelesen am:;19.12.2024 12:31:12;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";Luftfeu-1 [%RH] = m8 /E8/"190026";Luftemp-1 [degC] = n5 /E13/"190027";Luftfeu-2 [%RH] = n6 /E14/"190027";Lufttemp-2 [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Zaehler1-Differenz [Impulse] = e5;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581309;04.10.24 00:12:10;-22,712;-1,935;-4,230;0,259;10,525;1003,892;34,089;75,785;11,050;75,840;10,795;1,294;273,353;11,621;-50,000;2205;;60;12,28;13,69;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581310;04.10.24 00:13:10;-22,516;-1,935;-4,307;0,317;10,523;1003,901;33,966;75,880;11,025;75,925;10,735;1,321;333,186;11,621;-50,000;2205;;60;12,27;13,77;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581311;04.10.24 00:14:10;-22,456;-1,935;-4,302;0,336;10,538;1003,913;34,680;75,775;11,010;75,850;10,750;1,595;330,283;11,624;-50,000;2205;;60;12,27;13,57;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581312;04.10.24 00:15:10;-22,371;-1,935;-4,384;0,364;10,540;1003,931;34,227;75,865;11,020;75,770;10,750;1,293;261,771;11,624;-50,000;2205;;60;12,27;13,61;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581313;04.10.24 00:16:10;-22,383;-1,935;-4,140;0,437;10,548;1003,940;33,861;75,740;11,020;75,780;10,720;1,354;261,135;11,621;-50,000;2205;;60;12,27;13,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581314;04.10.24 00:17:10;-22,445;-1,935;-4,173;0,352;10,555;1003,925;33,954;75,995;11,005;75,865;10,740;1,613;296,814;11,618;-50,000;2205;;60;12,27;13,77;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581315;04.10.24 00:18:10;-22,556;-1,935;-4,050;0,417;10,560;1003,916;34,080;75,685;11,030;75,760;10,730;1,454;190,755;11,615;-50,000;2205;;60;12,27;13,89;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581316;04.10.24 00:19:10;-22,751;-1,935;-4,388;0,385;10,560;1003,898;34,266;75,790;11,005;75,880;10,735;1,226;277,155;11,621;-50,000;2205;;60;12,27;13,57;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581317;04.10.24 00:20:10;-22,735;-1,935;-4,411;0,245;10,545;1003,880;33,492;76,245;11,030;76,205;10,755;1,659;262,271;11,612;-50,000;2205;;60;12,27;13,49;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581318;04.10.24 00:21:10;-22,594;-1,935;-4,066;0,255;10,557;1003,883;34,437;76,100;11,030;76,180;10,750;1,443;190,682;11,615;-50,000;2205;;60;12,28;13,41;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581319;04.10.24 00:22:10;-22,364;-1,935;-4,198;0,254;10,540;1003,862;33,747;76,040;11,020;76,145;10,730;1,406;257,355;11,621;-50,000;2205;;60;12,27;13,57;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581320;04.10.24 00:23:10;-22,427;-1,935;-4,297;0,216;10,555;1003,868;34,671;76,185;11,015;76,280;10,750;1,357;260,269;11,612;-50,000;2205;;60;12,27;13,69;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581321;04.10.24 00:24:10;-22,537;-1,935;-4,157;0,266;10,552;1003,865;33,756;76,340;11,035;76,225;10,745;1,918;193,854;11,618;-50,000;2205;;60;12,28;13,77;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581322;04.10.24 00:25:10;-22,537;-1,935;-4,032;0,256;10,557;1003,862;33,768;76,285;11,010;76,325;10,715;1,488;279,495;11,612;-50,000;2205;;60;12,27;13,77;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581323;04.10.24 00:26:10;-22,391;-1,935;-3,990;0,292;10,563;1003,853;33,717;76,175;11,005;76,290;10,700;2,024;324,360;11,603;-50,000;2205;;60;12,27;13,45;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581324;04.10.24 00:27:10;-22,349;-1,935;-3,930;0,347;10,580;1003,841;34,824;76,205;11,005;76,350;10,715;1,887;259,031;11,597;-50,000;2205;;60;12,27;13,45;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581325;04.10.24 00:28:10;-22,200;-1,935;-3,863;0,308;10,587;1003,814;33,477;76,470;11,000;76,420;10,690;1,868;328,179;11,597;-50,000;2205;;60;12,27;13,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581326;04.10.24 00:29:10;-22,110;-1,935;-3,851;0,363;10,587;1003,802;34,155;76,430;11,030;76,505;10,730;1,807;242,494;11,600;-50,000;2205;;60;12,28;13,53;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581327;04.10.24 00:30:10;-22,079;-1,935;-3,765;0,448;10,613;1003,802;34,236;76,105;11,015;76,310;10,720;2,589;344,419;11,588;-50,000;2205;;60;12,27;13,57;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581328;04.10.24 00:31:10;-22,170;-1,935;-3,752;0,606;10,645;1003,799;34,089;76,170;11,030;76,315;10,760;2,250;189,338;11,588;-50,000;2205;;60;12,28;13,61;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581329;04.10.24 00:32:10;-22,183;-1,935;-4,094;0,587;10,665;1003,778;34,218;76,235;11,070;76,470;10,755;0,854;299,689;11,582;-50,000;2205;;60;12,27;13,69;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581330;04.10.24 00:33:10;-22,318;-1,935;-4,296;0,379;10,647;1003,781;34,920;76,360;11,045;76,525;10,765;1,170;325,238;11,576;-50,000;2205;;60;12,27;13,61;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581331;04.10.24 00:34:10;-22,224;-1,935;-4,048;0,325;10,653;1003,781;34,176;76,465;11,115;76,580;10,805;1,794;97,172;11,594;-50,000;2205;;60;12,28;13,69;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581332;04.10.24 00:35:10;-22,271;-1,935;-3,725;0,416;10,665;1003,775;34,104;76,155;11,095;76,325;10,790;2,381;96,131;11,591;-50,000;2205;;60;12,28;13,49;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581333;04.10.24 00:36:10;-22,422;-1,935;-3,646;0,534;10,688;1003,778;34,221;76,095;11,130;76,270;10,820;2,045;129,729;11,579;-50,000;2205;;60;12,28;13,65;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581334;04.10.24 00:37:10;-22,591;-1,935;-3,784;0,532;10,700;1003,790;34,014;76,110;11,130;76,310;10,825;1,168;192,116;11,612;-50,000;2205;;60;12,28;13,61;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581335;04.10.24 00:38:10;-22,762;-1,935;-4,165;0,416;10,695;1003,769;34,374;76,390;11,140;76,345;10,830;1,336;209,368;11,582;-50,000;2205;;60;12,28;13,81;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581336;04.10.24 00:39:10;-22,924;-1,935;-4,443;0,316;10,702;1003,754;34,698;76,435;11,100;76,450;10,830;1,113;359,589;11,545;-50,000;2205;;60;12,27;13,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581337;04.10.24 00:40:10;-23,071;-1,935;-4,388;0,226;10,687;1003,751;34,506;76,425;11,145;76,450;10,840;1,434;279,129;11,576;-50,000;2205;;60;12,27;13,69;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581338;04.10.24 00:41:10;-23,277;-1,935;-4,149;0,254;10,692;1003,751;34,287;76,030;11,165;76,325;10,870;1,523;173,559;11,579;-50,000;2205;;60;12,27;13,77;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581339;04.10.24 00:42:10;-23,531;-1,935;-4,071;0,283;10,707;1003,760;34,116;76,150;11,135;76,285;10,850;2,248;201,066;11,570;-50,000;2205;;60;12,28;13,81;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581340;04.10.24 00:43:10;-24,060;-1,935;-4,194;0,303;10,695;1003,757;33,546;76,285;11,160;76,385;10,860;2,323;254,441;11,567;-50,000;2205;;60;12,27;13,69;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581341;04.10.24 00:44:10;-24,821;-1,935;-4,313;0,273;10,715;1003,748;34,047;76,275;11,155;76,400;10,840;1,529;256,005;11,569;-50,000;2205;;60;12,27;13,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581342;04.10.24 00:45:10;-25,663;-1,935;-4,304;0,215;10,707;1003,754;34,599;76,270;11,170;76,480;10,870;2,016;173,430;11,557;-50,000;2205;;60;12,28;13,61;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581343;04.10.24 00:46:10;-26,352;-1,935;-4,265;0,226;10,717;1003,745;34,290;76,290;11,145;76,475;10,825;1,880;267,986;11,548;-50,000;2205;;60;12,27;13,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581344;04.10.24 00:47:10;-26,563;-1,935;-4,459;0,230;10,722;1003,736;34,677;76,260;11,145;76,475;10,835;1,650;243,163;11,548;-50,000;2205;;60;12,27;13,61;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581345;04.10.24 00:48:10;-26,211;-1,935;-4,943;0,128;10,705;1003,718;33,675;76,630;11,150;76,725;10,840;0,715;184,146;11,536;-50,000;2205;;60;12,27;13,85;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581346;04.10.24 00:49:10;-25,588;-1,935;-5,014;0,031;10,677;1003,718;34,143;76,590;11,145;76,745;10,840;1,399;254,582;11,536;-50,000;2205;;60;12,26;14,01;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581347;04.10.24 00:50:10;-24,988;-1,935;-4,566;0,007;10,690;1003,712;33,753;76,535;11,125;76,665;10,820;2,161;201,257;11,530;-50,000;2205;;60;12,27;13,77;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581348;04.10.24 00:51:10;-24,339;-1,935;-4,427;0,108;10,685;1003,712;34,293;76,635;11,125;76,670;10,825;1,583;254,835;11,527;-50,000;2205;;60;12,27;13,89;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581349;04.10.24 00:52:10;-23,723;-1,935;-4,407;0,118;10,675;1003,715;33,954;76,415;11,125;76,685;10,840;1,509;180,135;11,530;-50,000;2205;;60;12,27;13,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581350;04.10.24 00:53:10;-23,400;-1,935;-4,217;0,128;10,682;1003,721;34,653;76,355;11,105;76,620;10,790;2,128;265,427;11,527;-50,000;2205;;60;12,27;13,81;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581351;04.10.24 00:54:10;-23,297;-1,935;-4,135;0,177;10,680;1003,727;34,146;76,325;11,110;76,575;10,795;2,361;324,079;11,533;-50,000;2205;;60;12,27;13,53;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581352;04.10.24 00:55:10;-23,352;-1,935;-4,190;0,183;10,682;1003,712;33,795;76,630;11,095;76,810;10,805;1,411;167,833;11,536;-50,000;2205;;60;12,28;13,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581353;04.10.24 00:56:10;-23,335;-1,935;-4,212;0,133;10,685;1003,715;34,080;76,580;11,085;76,835;10,760;2,171;335,396;11,536;-50,000;2205;;60;12,26;13,85;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581354;04.10.24 00:57:10;-23,473;-1,935;-4,264;0,110;10,675;1003,697;34,155;76,635;11,090;76,915;10,760;1,260;248,034;11,527;-50,000;2205;;60;12,27;13,85;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581355;04.10.24 00:58:10;-23,599;-1,935;-4,560;0,052;10,657;1003,694;34,671;76,860;11,085;77,120;10,795;1,289;296,769;11,527;-50,000;2205;;60;12,26;13,81;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581356;04.10.24 00:59:10;-23,554;-1,935;-4,530;-0,002;10,650;1003,673;34,071;76,775;11,105;77,270;10,765;1,143;116,741;11,527;-50,000;2205;;60;12,28;13,85;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581357;04.10.24 01:00:10;-23,437;-1,935;-4,673;-0,017;10,632;1003,664;34,044;76,905;11,075;77,255;10,790;0,986;192,938;11,530;-50,000;2205;;60;12,27;13,69;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581358;04.10.24 01:01:10;-22,997;-1,935;-4,586;-0,047;10,630;1003,658;34,905;76,990;11,070;77,265;10,755;1,495;244,530;11,527;-50,000;2205;;60;12,27;13,65;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581359;04.10.24 01:02:10;-22,265;-1,935;-4,576;-0,104;10,620;1003,667;32,997;77,225;11,095;77,470;10,760;1,160;191,869;11,530;-50,000;2205;;60;12,27;13,61;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581360;04.10.24 01:03:10;-21,546;-1,935;-4,377;-0,074;10,615;1003,658;33,927;77,000;11,040;77,410;10,720;1,236;266,316;11,527;-50,000;2205;;60;12,26;13,81;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581361;04.10.24 01:04:10;-21,153;-1,935;-4,643;-0,041;10,607;1003,646;35,094;77,160;11,090;77,390;10,770;0,604;110,863;11,527;-50,000;2205;;60;12,27;13,89;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581362;04.10.24 01:05:10;-21,117;-1,935;-4,695;-0,083;10,583;1003,646;33,657;77,250;11,030;77,435;10,730;1,117;252,754;11,527;-50,000;2205;;60;12,27;13,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581363;04.10.24 01:06:10;-21,097;-1,935;-4,278;-0,041;10,575;1003,643;34,272;77,125;11,065;77,480;10,760;1,463;96,176;11,527;-50,000;2205;;60;12,28;13,65;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581364;04.10.24 01:07:10;-20,910;-1,935;-4,255;0,031;10,565;1003,640;34,404;77,170;11,035;77,475;10,740;0,591;179,376;11,524;-50,000;2205;;60;12,27;13,65;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
