Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;948457;bis:;952809
Ausgelesen am:;16.06.2025 11:11:49;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952141;16.06.25 00:00:05;-29,558;-1,935;-0,017;0,605;16,483;1009,034;0,012;88,450;17,310;88,340;16,880;0,561;138,488;20,310;-50,000;4167;416,7;;0,0;60;13,54;14,48;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952142;16.06.25 00:01:05;-29,525;-1,935;-0,050;0,610;16,478;1009,079;0,012;88,620;17,315;88,470;16,880;0,744;97,268;20,316;-50,000;4167;416,7;;0,0;60;13,53;14,80;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952143;16.06.25 00:02:05;-29,490;-1,935;-0,077;0,626;16,483;1009,112;0,012;88,800;17,305;88,600;16,860;0,519;79,886;20,310;-50,000;4167;416,7;;0,0;60;13,53;14,40;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952144;16.06.25 00:03:05;-29,399;-1,935;-0,151;0,619;16,452;1009,124;0,012;88,985;17,235;88,690;16,815;0,730;353,796;20,301;-50,000;4167;416,7;;0,0;60;13,53;14,68;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952145;16.06.25 00:04:05;-29,309;-1,935;-0,226;0,657;16,442;1009,250;0,012;89,165;17,260;88,800;16,810;0,757;185,788;20,307;-50,000;4167;416,7;;0,0;60;13,51;14,37;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952146;16.06.25 00:05:05;-28,912;-1,935;-0,074;0,621;16,427;1009,397;0,012;89,250;17,270;88,895;16,860;0,640;35,792;20,280;-50,000;4167;416,7;;0,0;60;13,54;14,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952147;16.06.25 00:06:05;-28,447;-1,935;0,095;0,627;16,417;1009,451;0,012;89,135;17,245;88,915;16,855;0,627;71,606;20,271;-50,000;4167;416,7;;0,0;60;13,55;14,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952148;16.06.25 00:07:05;-28,030;-1,935;0,327;0,682;16,417;1009,499;0,012;89,090;17,240;88,945;16,825;0,568;100,018;20,274;-50,000;4167;416,7;;0,0;60;13,53;14,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952149;16.06.25 00:08:05;-27,659;-1,935;0,270;0,774;16,397;1009,547;0,012;89,210;17,215;88,935;16,815;0,443;168,621;20,261;-50,000;4167;416,7;;0,0;60;13,52;14,72;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952150;16.06.25 00:09:05;-27,476;-1,935;0,300;0,843;16,392;1009,589;0,012;89,245;17,235;88,960;16,840;0,475;77,670;20,255;-50,000;4167;416,7;;0,0;60;13,53;14,92;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
