Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;
Standortname;
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;1120809;bis:;1124369
Ausgelesen am:;19.08.25 23:59:00;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139469;19.08.25 00:00:00;-62,924;-1,935;-6,674;0,971;14,832;1001,174;0,012;73,000;15,255;68,905;15,925;0,795;114,261;19,822;-50,000;4233;423,3;;0,0;60;13,39;18,57;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139470;19.08.25 00:01:00;-62,558;-1,935;-6,177;0,924;14,832;1001,165;0,012;73,020;15,250;68,915;15,900;0,523;114,463;19,816;-50,000;4233;423,3;;0,0;60;13,39;18,57;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139471;19.08.25 00:02:00;-62,338;-1,935;-6,129;0,985;14,802;1001,159;0,012;73,060;15,250;68,955;15,875;0,531;108,518;19,804;-50,000;4233;423,3;;0,0;60;13,40;18,65;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139472;19.08.25 00:03:00;-62,077;-1,935;-6,577;1,155;14,780;1001,147;0,012;73,070;15,215;68,990;15,845;0,454;170,623;19,816;-50,000;4233;423,3;;0,0;60;13,38;18,49;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139473;19.08.25 00:04:00;-62,093;-1,935;-6,702;1,280;14,752;1001,147;0,012;73,470;15,225;68,995;15,865;0,449;113,878;19,792;-50,000;4233;423,3;;0,0;60;13,38;18,49;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139474;19.08.25 00:05:00;-62,775;-1,935;-6,917;1,358;14,730;1001,132;0,012;73,655;15,190;69,135;15,820;0,829;134,421;19,767;-50,000;4233;423,3;;0,0;60;13,39;18,65;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139475;19.08.25 00:06:00;-62,648;-1,935;-6,651;1,193;14,717;1001,096;0,012;73,625;15,160;69,355;15,820;0,956;108,056;19,706;-50,000;4233;423,3;;0,0;60;13,41;18,57;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139476;19.08.25 00:07:00;-62,180;-1,935;-6,302;1,086;14,697;1001,090;0,012;73,565;15,140;69,375;15,800;0,865;120,527;19,682;-50,000;4233;423,3;;0,0;60;13,40;18,41;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139477;19.08.25 00:08:00;-62,508;-1,935;-6,135;1,165;14,690;1001,099;0,012;73,545;15,130;69,495;15,770;1,011;115,335;19,645;-50,000;4233;423,3;;0,0;60;13,39;18,29;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139478;19.08.25 00:09:00;-62,210;-1,935;-6,536;1,191;14,673;1001,114;0,012;73,660;15,115;69,510;15,770;0,609;107,764;19,633;-50,000;4233;423,3;;0,0;60;13,43;18,37;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
