Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;896724;bis:;906821
Ausgelesen am:;15.05.2025 10:36:47;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883153;29.04.25 00:00:05;-68,769;-1,935;-7,234;0,929;8,425;1010,810;6,255;81,000;30062440000,000;79,475;9,145;0,613;135,799;15,235;-50,000;4027;402,7;;0,0;60;12,53;7,30;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883154;29.04.25 00:01:05;-68,304;-1,935;-7,372;0,874;8,387;1010,795;6,267;81,095;30043210000,000;79,455;9,145;0,557;144,979;15,217;-50,000;4027;402,7;;0,0;60;12,53;7,42;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883155;29.04.25 00:02:05;-68,032;-1,935;-7,774;0,885;8,350;1010,885;6,264;81,320;30039360000,000;79,435;9,135;0,443;104,423;15,180;-50,000;4027;402,7;;0,0;60;12,53;7,26;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883156;29.04.25 00:03:05;-67,766;-1,935;-7,900;0,860;8,313;1010,831;6,267;81,365;29997050000,000;79,485;9,115;0,509;113,029;15,177;-50,000;4027;402,7;;0,0;60;12,52;7,22;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883157;29.04.25 00:04:05;-67,752;-1,935;-7,804;0,928;8,280;1010,888;6,267;81,535;29970130000,000;79,485;9,100;0,514;142,993;15,152;-50,000;4027;402,7;;0,0;60;12,52;7,06;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883158;29.04.25 00:05:05;-67,660;-1,935;-7,654;1,070;8,262;1010,924;6,273;81,645;29973980000,000;79,580;9,100;0,488;145,738;15,143;-50,000;4027;402,7;;0,0;60;12,52;7,26;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883159;29.04.25 00:06:05;-67,581;-1,935;-7,740;1,214;8,227;1010,840;6,276;81,700;29943210000,000;79,615;9,085;0,550;171,191;15,140;-50,000;4027;402,7;;0,0;60;12,52;7,18;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883160;29.04.25 00:07:05;-67,328;-1,935;-7,165;1,216;8,215;1010,582;6,273;81,865;29939360000,000;79,715;9,085;0,489;133,059;15,140;-50,000;4027;402,7;;0,0;60;12,52;7,10;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883161;29.04.25 00:08:05;-67,482;-1,935;-6,977;1,341;8,175;1010,321;6,261;81,970;29912430000,000;79,820;9,065;0,727;120,696;15,125;-50,000;4027;402,7;;0,0;60;12,52;7,02;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883162;29.04.25 00:09:05;-67,414;-1,935;-6,307;1,247;8,157;1010,141;6,261;82,245;29893200000,000;79,860;9,075;0,946;104,839;15,107;-50,000;4027;402,7;;0,0;60;12,53;6,94;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883163;29.04.25 00:10:05;-67,087;-1,935;-6,009;1,141;8,140;1010,066;6,258;82,300;29870130000,000;79,970;9,050;0,855;108,906;15,079;-50,000;4027;402,7;;0,0;60;12,52;7,02;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883164;29.04.25 00:11:05;-66,664;-1,935;-6,062;1,100;8,115;1010,156;6,267;82,490;29873970000,000;80,095;9,005;0,554;69,306;15,061;-50,000;4027;402,7;;0,0;60;12,53;6,90;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883165;29.04.25 00:12:05;-66,290;-1,935;-6,882;1,097;8,077;1010,246;6,264;82,555;29847050000,000;80,075;9,010;0,443;39,769;15,055;-50,000;4027;402,7;;0,0;60;12,53;6,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883166;29.04.25 00:13:05;-66,198;-1,935;-7,421;1,137;8,050;1010,309;6,258;82,625;29816280000,000;80,070;9,000;0,443;42,075;15,043;-50,000;4027;402,7;;0,0;60;12,53;6,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883167;29.04.25 00:14:05;-66,023;-1,935;-7,423;1,061;8,003;1010,384;6,270;82,760;29781660000,000;80,065;8,965;0,608;119,948;15,043;-50,000;4027;402,7;;0,0;60;12,52;6,71;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883168;29.04.25 00:15:05;-66,426;-1,935;-6,238;1,147;7,990;1010,525;6,261;82,995;29785510000,000;80,235;8,955;0,901;111,561;15,043;-50,000;4027;402,7;;0,0;60;12,53;6,75;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883169;29.04.25 00:16:05;-66,139;-1,935;-5,865;1,057;7,970;1010,660;6,252;83,025;29743200000,000;80,400;8,935;0,682;108,726;15,033;-50,000;4027;402,7;;0,0;60;12,52;6,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883170;29.04.25 00:17:05;-65,813;-1,935;-6,315;1,022;7,935;1010,693;6,270;82,965;29712430000,000;80,420;8,880;0,464;202,961;15,015;-50,000;4027;402,7;;0,0;60;12,52;6,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883171;29.04.25 00:18:05;-65,619;-1,935;-6,750;1,124;7,910;1010,705;6,276;82,945;29723970000,000;80,380;8,885;0,635;127,536;15,003;-50,000;4027;402,7;;0,0;60;12,52;6,75;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883172;29.04.25 00:19:05;-66,170;-1,935;-5,687;1,298;7,895;1010,732;6,273;83,105;29704740000,000;80,515;8,870;0,982;103,708;14,963;-50,000;4027;402,7;;0,0;60;12,52;6,79;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883173;29.04.25 00:20:05;-66,130;-1,935;-5,204;1,287;7,880;1010,738;6,273;83,245;29689350000,000;80,630;8,850;0,884;116,235;14,954;-50,000;4027;402,7;;0,0;60;12,52;6,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883174;29.04.25 00:21:05;-65,726;-1,935;-5,367;1,302;7,865;1010,720;6,276;83,325;29677810000,000;80,750;8,830;0,626;107,145;14,948;-50,000;4027;402,7;;0,0;60;12,52;6,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883175;29.04.25 00:22:05;-65,498;-1,935;-5,958;1,363;7,832;1010,669;6,273;83,245;29658580000,000;80,730;8,800;0,504;112,416;14,942;-50,000;4027;402,7;;0,0;60;12,52;6,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883176;29.04.25 00:23:05;-65,510;-1,935;-5,733;1,336;7,822;1010,639;6,279;83,275;29643200000,000;80,760;8,800;0,677;104,158;14,942;-50,000;4027;402,7;;0,0;60;12,52;6,55;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883177;29.04.25 00:24:05;-65,921;-1,935;-5,429;1,294;7,800;1010,591;6,267;83,315;29635500000,000;80,835;8,810;0,840;96,283;14,939;-50,000;4027;402,7;;0,0;60;12,51;6,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883178;29.04.25 00:25:05;-65,582;-1,935;-5,069;1,176;7,782;1010,510;6,285;83,365;29620120000,000;80,910;8,765;0,855;95,057;14,914;-50,000;4027;402,7;;0,0;60;12,52;6,55;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883179;29.04.25 00:26:05;-65,880;-1,935;-5,099;1,179;7,752;1010,438;6,282;83,505;29589350000,000;80,945;8,730;0,601;156,386;14,908;-50,000;4027;402,7;;0,0;60;12,52;6,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883180;29.04.25 00:27:05;-65,846;-1,935;-5,346;1,239;7,750;1010,411;6,276;83,540;29566270000,000;80,935;8,705;0,492;172,997;14,893;-50,000;4027;402,7;;0,0;60;12,52;6,67;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883181;29.04.25 00:28:05;-66,013;-1,935;-4,876;1,364;7,735;1010,339;6,285;83,785;29581660000,000;81,050;8,685;1,166;115,301;14,865;-50,000;4027;402,7;;0,0;60;12,52;6,39;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883182;29.04.25 00:29:05;-66,426;-1,935;-4,587;1,262;7,722;1010,330;6,273;83,780;29550890000,000;81,025;8,665;1,073;103,371;14,872;-50,000;4027;402,7;;0,0;60;12,52;6,35;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883183;29.04.25 00:30:05;-66,393;-1,935;-5,236;1,018;7,690;1010,378;6,285;83,570;29543190000,000;81,050;8,630;0,677;119,391;14,847;-50,000;4027;402,7;;0,0;60;12,52;6,15;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883184;29.04.25 00:31:05;-65,844;-1,935;-5,416;0,831;7,662;1010,276;6,282;83,660;29523960000,000;81,160;8,595;0,713;147,864;14,847;-50,000;4027;402,7;;0,0;60;12,52;6,47;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883185;29.04.25 00:32:05;-65,503;-1,935;-5,491;0,810;7,640;1010,255;6,282;83,750;29493190000,000;81,235;8,560;0,572;118,868;14,841;-50,000;4027;402,7;;0,0;60;12,52;6,03;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883186;29.04.25 00:33:05;-65,743;-1,935;-5,327;0,866;7,615;1010,255;6,279;83,890;29485500000,000;81,325;8,530;0,892;108,298;14,826;-50,000;4027;402,7;;0,0;60;12,52;6,15;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883187;29.04.25 00:34:05;-65,753;-1,935;-5,371;0,816;7,582;1010,339;6,294;83,780;29470110000,000;81,380;8,500;0,904;117,529;14,820;-50,000;4027;402,7;;0,0;60;12,52;6,07;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883188;29.04.25 00:35:05;-65,708;-1,935;-5,261;0,820;7,567;1010,462;6,291;83,860;29458580000,000;81,495;8,470;0,941;110,368;14,786;-50,000;4027;402,7;;0,0;60;12,52;6,35;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883189;29.04.25 00:36:05;-65,848;-1,935;-5,647;0,849;7,542;1010,519;6,297;83,760;29462420000,000;81,555;8,415;0,721;119,700;14,792;-50,000;4027;402,7;;0,0;60;12,52;6,03;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883190;29.04.25 00:37:05;-65,492;-1,935;-5,687;0,822;7,515;1010,453;6,297;83,750;29439340000,000;81,640;8,370;0,577;117,101;14,762;-50,000;4027;402,7;;0,0;60;12,52;5,95;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883191;29.04.25 00:38:05;-65,201;-1,935;-5,732;1,044;7,492;1010,441;6,300;83,850;29408570000,000;81,725;8,370;0,728;111,679;14,753;-50,000;4027;402,7;;0,0;60;12,52;6,19;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883192;29.04.25 00:39:05;-65,047;-1,935;-4,937;1,220;7,487;1010,420;6,288;84,100;29412420000,000;81,925;8,355;0,881;109,361;14,753;-50,000;4027;402,7;;0,0;60;12,52;5,99;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883193;29.04.25 00:40:05;-65,203;-1,935;-5,101;1,235;7,462;1010,414;6,294;84,115;29408570000,000;82,065;8,335;0,761;121,343;14,747;-50,000;4027;402,7;;0,0;60;12,52;6,07;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883194;29.04.25 00:41:05;-65,226;-1,935;-5,105;1,111;7,430;1010,231;6,300;84,105;29400880000,000;82,195;8,315;0,775;103,500;14,741;-50,000;4027;402,7;;0,0;60;12,52;5,87;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883195;29.04.25 00:42:05;-65,002;-1,935;-5,081;1,077;7,427;1010,054;6,297;84,145;29366260000,000;82,250;8,280;0,638;116,094;14,719;-50,000;4027;402,7;;0,0;60;12,52;6,15;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883196;29.04.25 00:43:05;-64,844;-1,935;-5,240;1,101;7,418;1009,907;6,300;84,265;29366260000,000;82,310;8,270;0,623;121,804;14,710;-50,000;4027;402,7;;0,0;60;12,52;5,95;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
