Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;769999;bis:;790000
Ausgelesen am:;15.04.2025 12:42:35;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";Luftfeu-1 [%RH] = m8 /E8/"190026";Luftemp-1 [degC] = n5 /E13/"190027";Luftfeu-2 [%RH] = n6 /E14/"190027";Lufttemp-2 [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787197;24.02.25 00:00:00;-46,012;-1,935;-2,215;1,149;1,297;1014,272;33,195;89,395;2,730;89,980;2,490;0,898;110,273;7,227;-50,000;3653;365,3;;0,0;60;12,38;0,20;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787198;24.02.25 00:01:00;-46,027;-1,935;-2,301;1,030;1,273;1014,263;33,192;88,915;2,685;89,800;2,480;0,744;105,227;7,230;-50,000;3653;365,3;;0,0;60;12,39;-0,04;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787199;24.02.25 00:02:00;-45,866;-1,935;-2,238;0,808;1,245;1014,266;33,195;88,405;2,680;89,620;2,425;0,496;131,175;7,220;-50,000;3653;365,3;;0,0;60;12,39;0,24;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787200;24.02.25 00:03:00;-45,547;-1,935;-2,732;0,882;1,217;1014,269;33,198;88,185;2,590;89,495;2,345;0,465;258,862;7,208;-50,000;3653;365,3;;0,0;60;12,38;0,04;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787201;24.02.25 00:04:00;-45,558;-1,935;-3,040;1,064;1,197;1014,281;33,204;88,220;2,575;89,495;2,315;0,465;266,664;7,218;-50,000;3653;365,3;;0,0;60;12,38;0,08;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787202;24.02.25 00:05:00;-45,209;-1,935;-3,140;1,248;1,182;1014,290;33,213;88,500;2,525;89,520;2,280;0,601;335,413;7,193;-50,000;3653;365,3;;0,0;60;12,37;-0,04;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787203;24.02.25 00:06:00;-44,951;-1,935;-3,244;1,651;1,192;1014,290;33,204;88,980;2,515;89,615;2,255;0,718;329,057;7,178;-50,000;3653;365,3;;0,0;60;12,38;0,12;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787204;24.02.25 00:07:00;-44,695;-1,935;-3,640;1,749;1,212;1014,281;33,216;89,245;2,560;89,800;2,250;0,480;191,857;7,169;-50,000;3653;365,3;;0,0;60;12,39;-0,12;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787205;24.02.25 00:08:00;-44,248;-1,935;-3,402;1,619;1,180;1014,278;33,213;89,345;2,560;89,960;2,275;0,442;66,414;7,147;-50,000;3653;365,3;;0,0;60;12,39;0,08;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787206;24.02.25 00:09:00;-43,749;-1,935;-3,355;1,457;1,170;1014,284;33,207;89,470;2,545;90,025;2,225;0,442;256,944;7,156;-50,000;3653;365,3;;0,0;60;12,38;0,16;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
