Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;948457;bis:;952809
Ausgelesen am:;16.06.2025 11:11:49;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942189;09.06.25 00:00:10;-71,133;-1,935;-2,419;1,791;7,800;1008,734;0,012;83,155;8,805;78,480;8,890;0,817;267,109;15,860;-50,000;4162;416,2;;0,0;60;12,52;6,35;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942190;09.06.25 00:01:10;-71,068;-1,935;-2,053;2,250;7,800;1008,743;0,012;83,070;8,755;78,910;8,890;1,354;290,475;15,857;-50,000;4162;416,2;;0,0;60;12,52;6,27;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942191;09.06.25 00:02:10;-70,996;-1,935;-3,177;2,502;7,840;1008,716;0,012;83,400;8,745;79,170;8,945;1,049;276,171;15,836;-50,000;4162;416,2;;0,0;60;12,52;6,35;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942192;09.06.25 00:03:10;-71,012;-1,935;-2,669;2,534;7,843;1008,689;0,012;83,865;8,730;79,310;9,000;0,741;205,043;15,833;-50,000;4162;416,2;;0,0;60;12,52;6,19;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942193;09.06.25 00:04:10;-69,887;-1,935;-2,322;2,491;7,840;1008,641;0,012;83,860;8,715;79,260;9,025;0,657;196,667;15,824;-50,000;4162;416,2;;0,0;60;12,53;6,23;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942194;09.06.25 00:05:10;-70,082;-1,935;-1,754;2,943;7,898;1008,620;0,012;83,800;8,685;78,905;9,055;1,127;209,633;15,830;-50,000;4162;416,2;;0,0;60;12,53;6,27;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942195;09.06.25 00:06:10;-70,596;-1,935;-1,865;3,669;7,932;1008,551;0,012;83,315;8,680;78,495;9,095;0,816;171,096;15,821;-50,000;4162;416,2;;0,0;60;12,52;6,35;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942196;09.06.25 00:07:10;-70,838;-1,935;-1,852;3,637;7,975;1008,488;0,012;83,230;8,655;78,010;9,140;1,077;183,527;15,818;-50,000;4162;416,2;;0,0;60;12,52;6,19;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942197;09.06.25 00:08:10;-71,075;-1,935;-1,912;3,938;8,035;1008,434;0,012;83,020;8,675;77,260;9,185;1,039;188,409;15,815;-50,000;4162;416,2;;0,0;60;12,52;6,11;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942198;09.06.25 00:09:10;-71,114;-1,935;-2,002;3,798;8,063;1008,377;0,012;83,015;8,665;76,950;9,260;0,655;191,278;15,796;-50,000;4162;416,2;;0,0;60;12,52;6,19;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
