Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;
Standortname;
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;1135001;bis:;1135499
Ausgelesen am:;15.08.25 23:59:05;von:;User
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133636;15.08.25 00:00:05;-49,085;-1,935;-5,063;0,986;22,150;1003,346;0,012;73,855;22,545;71,605;22,710;1,204;106,639;25,877;-50,000;4233;423,3;;0,0;60;13,39;25,36;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133637;15.08.25 00:01:05;-50,199;-1,935;-5,362;0,939;22,135;1003,367;0,012;74,050;22,540;71,805;22,710;1,076;96,334;25,868;-50,000;4233;423,3;;0,0;60;13,40;25,63;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133638;15.08.25 00:02:05;-50,054;-1,935;-5,660;0,623;22,117;1003,376;0,012;74,580;22,535;71,765;22,730;0,830;70,228;25,865;-50,000;4233;423,3;;0,0;60;13,39;25,36;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133639;15.08.25 00:03:05;-49,643;-1,935;-5,661;0,542;22,087;1003,394;0,012;74,690;22,505;71,610;22,685;0,867;133,324;25,856;-50,000;4233;423,3;;0,0;60;13,41;25,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133640;15.08.25 00:04:05;-49,511;-1,935;-5,092;0,646;22,087;1003,478;0,012;73,820;22,485;71,405;22,705;1,336;124,723;25,837;-50,000;4233;423,3;;0,0;60;13,39;25,40;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133641;15.08.25 00:05:05;-49,639;-1,935;-5,330;0,878;22,070;1003,598;0,012;74,155;22,485;71,370;22,720;0,749;120,538;25,846;-50,000;4233;423,3;;0,0;60;13,39;25,60;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133642;15.08.25 00:06:05;-49,521;-1,935;-5,567;0,764;22,047;1003,604;0,012;74,540;22,455;71,415;22,675;0,812;86,423;25,804;-50,000;4233;423,3;;0,0;60;13,39;25,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133643;15.08.25 00:07:05;-48,930;-1,935;-5,392;0,764;22,017;1003,604;0,012;74,530;22,470;71,405;22,695;0,620;74,222;25,807;-50,000;4233;423,3;;0,0;60;13,40;25,52;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133644;15.08.25 00:08:05;-49,271;-1,935;-5,231;0,930;22,010;1003,625;0,012;74,610;22,440;71,470;22,695;1,120;114,109;25,801;-50,000;4233;423,3;;0,0;60;13,39;25,56;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133645;15.08.25 00:09:05;-49,455;-1,935;-5,220;1,025;22,007;1003,619;0,012;74,310;22,435;71,450;22,710;1,088;97,386;25,785;-50,000;4233;423,3;;0,0;60;13,39;25,44;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133646;15.08.25 00:10:05;-49,113;-1,935;-5,101;1,056;22,010;1003,610;0,012;75,310;22,435;71,320;22,715;1,127;117,613;25,785;-50,000;4233;423,3;;0,0;60;13,40;25,44;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133647;15.08.25 00:11:05;NaN;-1,935;-4,743;1,340;22,042;1003,613;0,012;73,935;22,405;71,010;22,720;1,330;130,483;25,785;-50,000;4233;423,3;;0,0;59;13,40;25,44;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133648;15.08.25 00:12:05;-49,339;-1,935;-4,722;1,396;22,050;1003,565;0,012;73,445;22,400;70,770;22,745;1,522;107,168;25,764;-50,000;4233;423,3;;0,0;60;13,39;25,40;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133649;15.08.25 00:13:05;-49,828;-1,935;-4,513;1,378;22,065;1003,589;0,012;73,675;22,405;70,700;22,725;0,696;241,020;25,782;-50,000;4233;423,3;;0,0;60;13,38;25,36;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133650;15.08.25 00:14:05;-49,218;-1,935;-4,424;1,460;22,073;1003,565;0,012;73,495;22,425;70,600;22,735;0,982;149,271;25,773;-50,000;4233;423,3;;0,0;60;13,38;25,20;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133651;15.08.25 00:15:05;-36,871;-1,451;-3,286;1,330;-51,730;1003,568;0,012;73,610;22,440;70,665;22,775;0,925;117,079;25,752;-50,000;4233;423,3;;0,0;60;13,40;25,20;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133652;15.08.25 00:16:05;-49,480;-1,935;-4,829;1,810;22,085;1003,592;0,009;73,500;22,415;70,550;22,745;0,450;229,208;25,736;-50,000;4233;423,3;;0,0;59;13,38;25,16;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
